Year,Entity,Gini,Top 1pc share,Top 10pc share,Bottom 50pc share,Ratio Top 10 Bottom 50 share,MLD,welfare_type
2012,Luxembourg,34.34714848838827,6.2570620873145995,26.370885156858392,26.75285838143784,98.57221527833275,0.2015740437504753,income
2013,Luxembourg,32.0360461125158,4.36503107826453,24.23987270080863,28.044259703455587,86.43434684004804,0.1750230045566485,income
2014,Luxembourg,31.158317710446898,4.813271451058021,24.27870521788968,28.78917617859392,84.33275432154261,0.1687448141209537,income
2015,Luxembourg,32.92223286441645,5.24458893113911,25.07038901256787,27.61616025438985,90.78158868441058,0.1936016620630379,income
2016,Luxembourg,31.727982789216657,4.77988515276273,24.11344366941639,28.31985567584115,85.1467745649102,0.1785883722011219,income
2017,Luxembourg,34.515739945033566,5.241794435855629,25.59276863217882,26.441008180774368,96.79195459266823,0.2173728743124308,income
2018,Luxembourg,35.36809440930619,6.27200855240346,26.62727470143765,26.104573135848234,102.00233714939246,0.2266572163047853,income
2019,Luxembourg,34.24126199068634,5.2974546972728795,25.830690275949703,26.687935851591,96.78789105156594,0.202136781766974,income
1980,Madagascar,46.84885054810053,11.00758598508492,37.02294326210302,19.76331921016463,187.33160593318482,0.3778746096415411,consumption
1993,Madagascar,45.25569753110631,14.450277003121839,37.03966567227743,21.5302249482303,172.03566503062453,0.3602280778380139,consumption
1997,Madagascar,39.46835500314345,7.16070609385089,30.14583255298658,23.746294720354793,126.94962691230411,0.2675687184378822,consumption
1999,Madagascar,38.607480447031165,5.57591328166593,28.91894684072512,23.845814002041692,121.27473123060115,0.2512686920552993,consumption
2001,Madagascar,47.43542996374414,8.09447086257043,36.63850744279329,19.053551175289517,192.2922772018984,0.3812097780997059,consumption
2005,Madagascar,39.93717914059935,9.09631828707272,32.44397154381196,24.25272881475227,133.77451993804996,0.2670168922577145,consumption
2010,Madagascar,42.41748756953225,9.34696625412478,34.306030829278576,22.77637825978272,150.6210971647511,0.3029664926962903,consumption
2012,Madagascar,42.64818226834528,7.47297719880591,33.486466119228,22.235623889190947,150.5982754794942,0.3079278412147049,consumption
1997,Malawi,65.75557075696832,44.964520354542096,61.491135433637176,13.589156989914752,452.5014721610257,0.8110758802305541,consumption
2004,Malawi,39.87346035344175,9.5082398849922,32.83021068775841,24.35561366601567,134.7952514683203,0.2637756073494111,consumption
2010,Malawi,45.47597114522977,11.3637362469594,36.85893620570065,20.954406276307072,175.90064695546474,0.349448203281791,consumption
2016,Malawi,44.69430781747893,16.73022052784276,38.09349210018316,22.36391428616996,170.33463647166863,0.3484811271364391,consumption
2019,Malawi,38.54317496683925,7.29509505575501,30.97639984284368,24.785541196625303,124.9777021090881,0.2449644717620019,consumption
1984,Malaysia,48.624814852696055,12.124860718745161,38.45030183340919,18.77740081336117,204.76903175038825,0.4119666652300729,income
1987,Malaysia,47.041836452243544,10.30577777097819,36.9387569082817,19.522815228047527,189.20814686200322,0.380292095790139,income
1989,Malaysia,46.16850362718148,10.267348262474881,36.41095711599975,20.09551629866639,181.18945825948305,0.3644872470599606,income
1992,Malaysia,47.65372577755589,9.47180938696437,37.01692516650732,18.96888374590503,195.1455112612964,0.3912557448637508,income
1995,Malaysia,48.52267156034008,10.41222417171692,37.8570968428066,18.56188857009924,203.95067398362366,0.4087816512134776,income
1997,Malaysia,49.14966230432286,10.882788870422159,38.41646983506708,18.235744256753442,210.66576331722734,0.4211150367590447,income
2003,Malaysia,46.416202388268104,8.96203471144358,35.12368398859926,19.41423969749169,180.91712338926783,0.3742938222968617,income
2006,Malaysia,44.75234946974202,8.14642589831466,33.84518558957179,20.37537763079369,166.10826166196267,0.3438715028434458,income
2008,Malaysia,45.479712229140226,8.106987155331561,34.15017207526963,19.81335089664022,172.35939671900994,0.3576503515284988,income
2011,Malaysia,43.943596755886546,8.22584406983771,33.18693983265597,20.85892258381789,159.10188888855657,0.3304462739179155,income
2013,Malaysia,41.34882666564541,7.49431991303551,31.821602977264764,22.6202585565934,140.67745024952129,0.2887372650525302,income
2015,Malaysia,41.06639837531249,7.34902280380898,31.273351935859388,22.63754661966925,138.14815033306957,0.2857457342078714,income
2002,Maldives,41.31202677034141,14.829645768114469,34.83969751892236,24.184391755920316,144.05860552764835,0.3008179370979542,consumption
2009,Maldives,38.37276375013644,7.75856897015412,29.94292368434418,24.610250283705092,121.66850535514445,0.2502905016138725,consumption
2016,Maldives,31.28564712743541,5.2024256350332,25.17363515749812,29.021030506645783,86.74273352124206,0.1622967013899337,consumption
2019,Maldives,29.28509126982115,3.74826104682578,23.28862605117905,29.999513582590737,77.63001219024386,0.1375661408987632,consumption
1994,Mali,50.4412366929203,11.522903871379429,40.43909109191574,17.91073434187191,225.7813125918394,0.4366771713277966,consumption
2001,Mali,39.86728255895362,6.62228535141594,30.057065112420624,23.2912907294246,129.04851629561523,0.2651052568233501,consumption
2006,Mali,38.92996202687648,6.12788468370804,30.23729348170273,24.279916833906213,124.53623168707566,0.252352284079006,consumption
2009,Mali,33.03795578084716,4.34719642225427,25.67846633825041,27.52676750562035,93.28544055529746,0.1778403472878516,consumption
2018,Mali,36.13692014891342,5.5768534773679805,28.190942802096707,25.697631729486368,109.70249359496201,0.211494054798193,consumption
2006,Malta,28.01997613556566,3.6912513872397,22.0516823742414,30.776106493690364,71.65195629525904,0.1399937210393867,income
2007,Malta,29.20773955229954,4.00403152113071,22.62769221575341,29.933283718443747,75.59375185359663,0.154517686487994,income
2008,Malta,28.99550662665748,3.9673049580581097,22.483826644371472,30.03944971808722,74.84766483865918,0.1428703206173559,income
2009,Malta,30.24479703189097,4.46596968311311,23.76060781221598,29.45284945721609,80.67337541222015,0.1629499020075154,income
2010,Malta,29.02586675511401,4.053049059886559,22.73481344682816,30.1085195800991,75.50956926442589,0.145628058916815,income
2011,Malta,29.14259120707825,4.49578358432342,23.20302744557028,30.219428605379292,76.78182055844684,0.1503124954755306,income
2012,Malta,29.360448572074183,4.62160233619087,23.44088817278748,30.17684150581151,77.67840172495585,0.1491175708590833,income
2013,Malta,28.84366376984589,4.408632134217609,23.15389088013908,30.50604132167932,75.89936247704685,0.1404842807390563,income
2014,Malta,29.02034650813193,4.44711043433861,23.30521298477652,30.3165866192445,76.87281314837315,0.1423399316533753,income
2015,Malta,29.43377335898084,4.58310188493106,23.63339986362561,30.10333608826138,78.50757734735359,0.1479689311641823,income
2016,Malta,29.08911446068347,4.199695055487529,23.12002679695683,30.23810518863837,76.45990597864551,0.1444123331027719,income
2017,Malta,29.232238644572988,4.1748607318279,23.330831742370563,30.193458898074475,77.2711461152218,0.147422229691107,income
2018,Malta,28.66508622408998,4.20749714039421,22.89275895100512,30.522443408410002,75.00303512626832,0.141490918409672,income
2019,Malta,31.0420821380047,5.190006434843171,24.82670616547231,29.1375292991469,85.20525508729114,0.1741905942949963,income
2019,Marshall Islands,35.482942887954074,5.27877403722988,27.52425504799982,26.25022390363063,104.85341058059691,0.2090640475219355,consumption
1987,Mauritania,43.93901470328717,6.25945826926084,31.956178229759004,20.471640856777988,156.09974038392033,0.3596023462333704,consumption
1993,Mauritania,50.051556487352244,18.32834391780359,42.49051549502372,19.316675424965617,219.96805640844045,0.4357512207476768,consumption
1995,Mauritania,37.74736291032361,5.997980112546379,28.68938970923493,24.655073383418014,116.36302704550144,0.2440237318165559,consumption
2000,Mauritania,39.02847355797832,5.24152568941315,29.540161141925,23.72738035004338,124.49819873128554,0.2546502586357732,consumption
2004,Mauritania,40.168770354103486,8.20007284337834,32.63371425562014,24.03169129473525,135.7944967559124,0.2699002673865137,consumption
2008,Mauritania,35.68537820273937,4.70172624785086,26.182425446424418,25.366224755760378,103.2176671874623,0.2160087024195102,consumption
2014,Mauritania,32.619349882270136,4.8346380793947,24.92960424045815,27.729540863405578,89.90269389334723,0.1797735332069952,consumption
2006,Mauritius,35.65342212479709,6.41909299911585,28.749668204122298,26.501561311359833,108.48292244502144,0.2099285049870851,consumption
2012,Mauritius,38.46539852587812,8.232599147824999,31.607648048998136,25.17423710234214,125.55553489268381,0.2481143035467271,consumption
2017,Mauritius,36.76120593795564,7.54287697541293,29.86820272226842,26.017472841837602,114.8005530892248,0.2266147731918504,consumption
1984,Mexico,48.52701241671631,9.97697718710502,37.872417952618434,18.48858223588254,204.84219649420092,0.4070792430112331,income
1989,Mexico,50.631667404871884,13.46783507514415,40.588240802576095,18.00501250064312,225.4274513895857,0.4552231306431454,income
1992,Mexico,52.611815684996174,13.138144137638871,42.22909047034865,16.85095090981377,250.60360508055956,0.4868601676210409,income
1994,Mexico,52.8089233183943,11.97891573153075,42.34742445707325,16.60989564260501,254.95298325927172,0.4951594434330502,income
1996,Mexico,53.550278719264185,12.25160092283422,42.13685953997121,15.918440747524908,264.70469192482244,0.5296520987437207,income
1998,Mexico,51.67838133154352,12.06498934739883,40.43297204313322,16.95664220036304,238.44916679475347,0.4811143308816195,income
2000,Mexico,52.583965737136886,12.20312888432921,42.04099260771163,16.68170931406865,252.0184941255152,0.4954846441049638,income
2002,Mexico,50.088654575428805,10.144073678254669,39.64966693754299,18.050368650776228,219.6612584742856,0.4423163835601895,income
2004,Mexico,50.03007634851782,11.94360627847316,39.63576238341895,18.16504146742861,218.19802863918082,0.4448803622073906,income
2005,Mexico,50.12035866885655,12.10391262189362,39.581995070050965,18.04670463314077,219.33087438779833,0.4519981520784463,income
2006,Mexico,48.93605282350798,10.91996469152916,38.91815194168322,18.75878001471278,207.46632729398797,0.4188540192584281,income
2008,Mexico,49.883847657944116,11.55312726229037,39.11430447220184,18.04171260776249,216.79928797542652,0.4452807201294216,income
2010,Mexico,47.21390937230654,9.91902686447759,37.093273501069326,19.60098251769335,189.24190900933712,0.3926685609502629,income
2012,Mexico,48.7134660472487,10.27236125363561,38.859201617810726,18.90896143514704,205.5068003131106,0.415016495072174,income
2014,Mexico,48.722439035443536,12.06515768012225,39.5491378765413,19.24536659983989,205.49952982901522,0.4118837713351558,income
2016,Mexico,47.67771275492158,10.51941820706171,37.77360006627427,19.47573341223906,193.9521314382767,0.3955379700443742,income
2018,Mexico,46.70695530062811,11.01579904749952,37.05912388241049,20.10048496370574,184.3693022796513,0.3793056691585296,income
2020,Mexico,45.39872958755834,9.34560906326497,35.45843100105394,20.56127111014593,172.4525240249229,0.3598801940822496,income
2000,Micronesia (country),63.26196916143098,17.62404784688205,49.34121463766144,10.10600524530754,488.2365825069381,0.857243657149606,income
2005,Micronesia (country),42.35579827124629,7.342563930898691,32.48062322163477,22.04407830915904,147.34398402195603,0.3033070237058263,consumption
2013,Micronesia (country),40.05763132327369,6.78705451283361,29.72162370188772,23.21052116498545,128.05237543189975,0.2913025098862237,consumption
1997,Moldova,36.94214641549644,6.11723943078539,28.10591095134148,25.20609493303375,111.50442393401998,0.2358357320984309,consumption
1998,Moldova,39.51855008559565,7.2490478136537195,30.12371906859591,23.72380210285639,126.97677605803734,0.2700231545513048,consumption
1999,Moldova,42.62420664331316,8.4616961462872,34.359546848563824,22.56736575272382,152.25324579328324,0.3052168552787209,consumption
2000,Moldova,36.42569067185078,6.122620218658089,28.45006815108536,25.72720229225959,110.58360651847863,0.2234744686984544,consumption
2001,Moldova,37.98919351663601,6.61904969699094,29.770553201273543,24.804022363038207,120.0230864395455,0.2419992889935953,consumption
2002,Moldova,35.84590716152174,5.53684173236661,27.53034127034406,25.77182672537933,106.82339891426089,0.2135264642130284,consumption
2003,Moldova,34.90208526442752,5.985423727753901,27.69535442362583,26.756843167154113,103.50755599458685,0.1999946851106349,consumption
2004,Moldova,35.02956660526318,5.75536918669511,27.6925396012715,26.660883347537045,103.86955015813368,0.2035524051206193,consumption
2005,Moldova,36.28083792956479,6.07029462056106,28.36711639181929,25.866720466495423,109.66645898757275,0.2203530689530913,consumption
2006,Moldova,35.40092660434228,5.70921681510033,27.37947049493267,26.15398869128455,104.68564018327535,0.211954343485109,consumption
2007,Moldova,34.421040942511496,5.27429221012551,26.78461874379957,26.85153583379042,99.75078859397442,0.1977746075797851,consumption
2008,Moldova,34.69244308874358,6.1006290327983,27.11545090836426,26.777274382246627,101.2629236317713,0.2014299282154661,consumption
2009,Moldova,32.910908035257,4.6273272585263,25.0306314388704,27.44176891342251,91.2136222626204,0.1796747951858598,consumption
2010,Moldova,32.050920208898894,5.2834466588606,25.43293807700751,28.333359976869538,89.76322645026978,0.1697385679059959,consumption
2011,Moldova,30.628575657631057,5.0310798500485,24.5061575053357,29.33701729788411,83.53322785511385,0.1551150526132826,consumption
2012,Moldova,29.158839348513933,4.22821003687043,23.60953659664975,30.197265837009923,78.18435193465027,0.1385120242403103,consumption
2013,Moldova,28.534158888897,4.48934783270881,23.26431260935472,30.63538535914323,75.93935031867133,0.1330854775427666,consumption
2014,Moldova,26.833852560084893,3.7859369294165,22.09300147403443,31.643016254514876,69.8195181405381,0.1155745278286603,consumption
2015,Moldova,27.028158081884378,4.17022472895111,22.5265756966328,31.62864801045327,71.2220632674143,0.1187501557068835,consumption
2016,Moldova,26.345386787863777,4.708009653485941,22.69094161719984,32.3333325956562,70.1781715512005,0.1158146975866854,consumption
2017,Moldova,25.89924475059301,3.6502374565493,21.66750065853019,32.35195082836742,66.9743248976853,0.1082075916483329,consumption
2018,Moldova,25.66164807245338,3.88509924962274,21.95260661160533,32.621741165482746,67.29440498054564,0.1068857843981934,consumption
2019,Moldova,26.01664666961418,3.6192131227088504,21.98395048072177,32.329867334285254,67.99888862336338,0.1090117143936027,consumption
1995,Mongolia,33.195340198338094,3.71947920211894,24.961757048804788,27.13569943257767,91.98862594577915,0.1834578811710428,consumption
1998,Mongolia,30.2719628527048,3.3453768746991996,22.92161639065575,29.11035106263934,78.74043271183251,0.1577229256571984,consumption
2002,Mongolia,32.89294812893809,4.53572983914027,24.63418850407558,27.40665237332301,89.88397476830815,0.181208848819255,consumption
2007,Mongolia,35.82187140554911,5.92221239116755,27.755606423105373,25.90969919541757,107.12438694778159,0.2107148174022293,consumption
2010,Mongolia,33.08121209995187,5.0340311356206,25.72988610050222,27.539966418539723,93.4274418111891,0.1796858358034311,consumption
2011,Mongolia,33.88350747357589,5.773310870269429,26.62297476394178,27.21058027557329,97.84052561290288,0.1884443385364224,consumption
2012,Mongolia,33.75161508836776,5.1177652746149,26.186320200670487,27.148106569330373,96.45726170182921,0.1872026949593564,consumption
2014,Mongolia,32.037789931216146,5.3409974483279,25.47082035941201,28.431463409814242,89.58673703239542,0.1701706483475139,consumption
2016,Mongolia,32.34573282626243,5.44255690499466,25.6189693211674,28.173176159122267,90.93390527383673,0.1728107228775507,consumption
2018,Mongolia,32.740990379668986,5.2886766163955805,25.67066813181253,27.84332123695323,92.19686083189966,0.1767222637176378,consumption
2005,Montenegro,30.217276387831287,4.19422951961479,23.99612163729628,29.424227865874762,81.55225600711915,0.1506655117359756,consumption
2006,Montenegro,30.035359608479066,4.2924483373074205,23.225043315012588,29.31690356778596,79.22065596495246,0.1493889543406455,consumption
2007,Montenegro,31.44806772720314,5.0182860089586,24.48249659145281,28.55769895711807,85.72993443279678,0.1662155602674195,consumption
2008,Montenegro,30.48799355271607,4.53443386029204,24.54236701237012,29.4407721771542,83.36183189996218,0.1543919406406993,consumption
2009,Montenegro,31.008516332092288,5.27840413952225,24.88135056314732,29.21997639205859,85.1518503276737,0.1621578180160732,consumption
2010,Montenegro,28.89309673494813,4.82181832235091,22.64488100760199,30.09914247755567,75.23430617496105,0.1399366718018742,consumption
2011,Montenegro,30.819853844682722,4.9481775668095205,24.67946652381855,29.33857561131784,84.11951163129419,0.1600867590904152,consumption
2012,Montenegro,32.27373604595381,4.41805305054922,24.48222029116034,27.861836641054392,87.87008769940819,0.1814936105901756,consumption
2012,Montenegro,41.215926312719034,5.1102162414243795,28.678250298543027,21.43269111448072,133.80611023301194,0.3342383688485806,income
2013,Montenegro,32.44293633664123,5.1102162414243795,24.91736384054497,27.95720526657696,89.12680506850896,0.1802494543861954,consumption
2013,Montenegro,39.02172862798748,4.85562416318839,27.2127304628236,22.875622992566562,118.959516301114,0.2827885340350416,income
2014,Montenegro,31.926522011498697,4.85562416318839,25.72214891313191,28.462367066724088,90.37248677466528,0.1663176366924867,consumption
2014,Montenegro,38.77217176093115,4.6884783369326,26.938545680852773,23.1020131433258,116.60691868593864,0.2741139819607836,income
2015,Montenegro,39.00503341273924,5.44950097760903,27.70231397402577,23.23757714605222,119.21343520416048,0.2750913612702185,income
2016,Montenegro,38.48794611715274,5.63810747446574,27.74874500362665,23.921793848392408,115.99775994847235,0.2812985356628845,income
2017,Montenegro,36.90682380146614,4.90532047851263,26.0378228134172,24.69636492293823,105.43180299880089,0.265337449930321,income
2018,Montenegro,36.811926730246604,4.99502174561338,25.95501756098159,24.71424985769828,105.02045463822493,0.2635119912419553,income
1984,Morocco,39.18663661414734,10.781742738940379,31.84375746814323,24.73876734811517,128.72006523222905,0.2702474916551975,consumption
1990,Morocco,39.206903406683665,6.99296976456195,30.67414774840371,23.84827459505404,128.62208385828177,0.252966473487096,consumption
1998,Morocco,39.353913791610566,6.7797805833630305,30.84567018847697,24.00221789804191,128.51174970373611,0.2565292701215618,consumption
2000,Morocco,40.63700844772159,7.78482904855427,32.133168982958246,23.35916005582549,137.56132029646596,0.2736924355669501,consumption
2006,Morocco,40.71830246784665,8.376391949388589,33.10082582083797,23.69843498594524,139.67515509133398,0.2755287164132362,consumption
2013,Morocco,39.54850870115624,7.32185715783515,31.88516491684725,24.22715655273967,131.6091917243239,0.2588665363887771,consumption
1996,Mozambique,53.559864877335514,13.39143553944708,43.75473012843008,16.493645044063,265.2823557893887,0.4979031881006374,consumption
2002,Mozambique,47.03906957738243,13.614506699263709,39.35360937526602,20.699383216077152,190.11971982189394,0.3800309941906865,consumption
2008,Mozambique,45.578337072872635,12.22570299269233,36.78071523836521,20.973074124420258,175.37112118217868,0.3646094078797706,consumption
2014,Mozambique,53.99668162273381,17.71110380791014,45.47815357233534,16.966922599623558,268.04008390622556,0.5109561547967381,consumption
2015,Myanmar,38.0685092047418,11.39609713027549,31.70591146755385,25.647531878884568,123.62168655166816,0.2505118179645392,consumption
2017,Myanmar,30.696869521363553,5.71549235353046,25.51765370633019,29.632831650721638,86.11277520523007,0.155311121444307,consumption
1993,Namibia,,30.18609216643771,,0.0,,,income
2003,Namibia,63.31875979325589,16.1949688747697,54.78787461323249,11.98410065107051,457.17134901014396,0.7224889542851667,consumption
2009,Namibia,60.96517549255236,15.54270147123781,51.83694729972586,12.927387504376219,400.9854835880634,0.6598652107149628,consumption
2015,Namibia,59.06661436784657,12.21702981195066,47.250098013218114,12.8470444664508,367.7896354808189,0.6426625950572202,consumption
2012,Nauru,34.766181461655435,5.03558753846929,27.33156248373253,26.68642664985066,102.4174680347677,0.1975951016904326,consumption
1984,Nepal,30.05754075919853,4.71663855779723,24.98343296566576,29.82578312077665,83.76454983427507,0.1471774057496911,income
1995,Nepal,35.20701746781833,7.16353461388998,28.99663391273821,27.04343144771082,107.2224653472839,0.2047933170855147,consumption
2003,Nepal,43.76810431071803,10.84840528133482,36.88536625346262,22.32984927347685,165.18412552508653,0.3170563150359223,consumption
2010,Nepal,32.84058617688756,5.28655311369237,26.41047539540652,27.99820993326714,94.32915696523122,0.1753163021047901,consumption
1983,Netherlands,28.3660517601025,4.003316772013,22.61043893847678,30.81692582576527,73.37019619125263,0.158368656911447,income
1987,Netherlands,26.77162197566731,3.7136646618408298,21.99305504914617,31.75771200288691,69.2526434119275,0.1230379999906935,income
1990,Netherlands,31.090072990537287,5.28100398913334,24.47900856885742,29.11367551564104,84.08079067758486,0.1833879571687346,income
1993,Netherlands,30.434981640676877,3.5953619682250997,22.80390105336022,29.229913033435068,78.01563086169857,0.1895567175230956,income
1999,Netherlands,28.063396139694962,3.6419105616084697,21.80609614810887,30.585083862194082,71.29650599082767,0.139004048131916,income
2004,Netherlands,29.80002606993465,5.24755220505876,23.69930422627062,29.909505764415258,79.23669622942012,0.1609949097643011,income
2005,Netherlands,29.04823025428976,4.824585798283261,23.37640882271766,30.41460006119944,76.85916887179276,0.1479533940534179,income
2006,Netherlands,30.043326580099,6.3008267465939,24.6986243305866,30.04629473767996,82.20189725960772,0.1571203126199749,income
2007,Netherlands,29.59277822229548,5.5145260070009,24.08458423393072,30.20285101997532,79.74275083501836,0.1510716249199939,income
2008,Netherlands,29.298012198192218,5.22951447339,23.68434592683813,30.29863928874837,78.1696686148988,0.1515572949018702,income
2009,Netherlands,27.88199724132741,4.2597910566877095,22.390563167644963,31.01697745480645,72.18808860492393,0.1355116958386539,income
2010,Netherlands,27.84524730895066,4.32398146210976,22.44527502341834,31.072901389243388,72.23424276430232,0.1322454409324961,income
2011,Netherlands,27.750086850341336,4.55762125169413,22.57789421514586,31.208840687341947,72.34454634613606,0.1341870901825338,income
2012,Netherlands,27.62093080077551,4.46761689573418,22.49829779790521,31.33607308700995,71.79680024180072,0.1309381835766704,income
2013,Netherlands,28.10647938668686,4.51281493474519,22.75990011186848,30.977472132027522,73.47242542859746,0.1364004089044631,income
2014,Netherlands,28.63141872248779,5.001198580456849,23.293742255108,30.76491221339949,75.71528920197126,0.1427376095195278,income
2015,Netherlands,28.24157950619425,4.821993832636591,23.02391858527167,31.0078224836648,74.251968506982,0.1398975453780008,income
2016,Netherlands,28.17356975068367,4.51102941053313,22.903234126586742,31.007025332946604,73.86466092976305,0.139000398126442,income
2017,Netherlands,28.535819427836362,5.17585420955502,23.33695900721142,30.886787949507294,75.55644518737886,0.1462069931369106,income
2018,Netherlands,28.12108040445857,4.87385249840586,22.97257019555584,31.04825544973223,73.98989045535555,0.140132240732296,income
2019,Netherlands,29.248332848392362,5.86618991138486,23.92109957217796,30.494703192568082,78.44345761006723,0.1533826223675388,income
1993,Nicaragua,49.061749782487766,,38.72163148781459,18.60091233863006,208.17060358592286,0.4205331033499045,consumption
1993,Nicaragua,57.35928516001907,13.037916479909631,44.16527397692275,13.43346469712921,328.7705366610377,0.6252345912721149,income
1998,Nicaragua,44.99730913193082,,35.85786084540372,21.080712867516688,170.09795195615595,0.3450183623527039,consumption
1998,Nicaragua,54.43283647088125,12.99497108436351,43.42922392761464,15.7681382938718,275.4239157357795,0.5556311151502654,income
2001,Nicaragua,42.99820215351255,,33.67040365537831,22.030052495693948,152.83850849633524,0.3139565041521715,consumption
2001,Nicaragua,52.877513599991964,13.340862105016479,42.92935113264103,16.8959416389721,254.08084408637154,0.4991229298640644,income
2005,Nicaragua,40.53198771230771,,31.509015759401088,23.18190681157241,135.9207247941821,0.2726913975045367,consumption
2005,Nicaragua,48.82218440444725,11.26843307627116,39.61596314585066,19.10267961267116,207.3843248649402,0.4105209448294829,income
2009,Nicaragua,43.94216095804694,8.97823429914055,34.20603417298125,21.334562764036008,160.3315453487656,0.3324190628448287,income
2014,Nicaragua,46.15629418573037,11.35038819394791,37.214408342422864,20.5326311568301,181.2451996929952,0.3666358268666252,income
1992,Niger,36.09754302825158,8.33513717430753,29.44176199254292,26.454626326112198,111.29154360227062,0.2228859551150258,consumption
1994,Niger,41.5259648409168,8.230449598666919,32.47347870672172,22.889112852991794,141.8730333293681,0.2905233381422959,consumption
2005,Niger,44.42544419223084,12.31144622278265,36.23713906072134,21.76862485100209,166.46498944582257,0.3368026833782829,consumption
2007,Niger,37.30445422997349,8.00653094703819,31.37488585072335,25.96476059888741,120.8364149217989,0.2288151698919466,consumption
2011,Niger,31.451714638268403,5.524861409427951,26.43304753966727,29.1809290930282,90.58329656125498,0.1608071233925425,consumption
2014,Niger,34.276576037858156,5.2979777870547204,27.02249770251643,26.94118656080846,100.3018098016004,0.1915324261826224,consumption
2018,Niger,37.2810448544046,7.80768844216841,31.13769706337866,25.96470056544473,119.92318950451693,0.2284824341476397,consumption
1985,Nigeria,38.67785059424594,4.29010921999972,28.20693252307708,23.463307825729903,120.21720352722522,0.2527605881360302,consumption
1992,Nigeria,44.98405367710789,5.4664182662678,31.363258539744688,19.287729915943903,162.6073087731218,0.3810285794377022,consumption
1996,Nigeria,51.92224640728487,13.23968121771532,40.68897105834148,16.83150319404495,241.7429423222128,0.4848002261520466,consumption
2003,Nigeria,40.06357930428537,6.535085194603001,29.83761483495836,23.02545916508998,129.58531954140838,0.2780382494160672,consumption
2010,Nigeria,35.6502096911836,4.6985654128240695,26.76636602226697,25.65011449094658,104.35183839711273,0.2089315663481827,consumption
2012,Nigeria,35.51300721594593,4.667695941098811,26.65485492487367,25.725727860882962,103.61166482447123,0.2074611507748613,consumption
2015,Nigeria,35.879778661034514,4.7340838136591294,26.8831886366113,25.48870409496363,105.47099035106775,0.2120945548905888,consumption
2018,Nigeria,35.12774279386329,5.31173133394679,26.743193682723643,26.16062553888908,102.22688919639383,0.2054959817265499,consumption
1998,North Macedonia,28.12857834452777,3.469280939476,22.20575592482406,30.76605772307316,72.17614984896404,0.1361005707380583,consumption
2000,North Macedonia,34.26387208961875,5.02669381972982,25.86920675263094,26.70391027851909,96.87422734280383,0.2040101359557292,consumption
2002,North Macedonia,38.50906829653561,6.3488746733731105,29.03625023484167,24.12680723572002,120.34849846130145,0.2535901229756734,consumption
2003,North Macedonia,38.72239316828584,6.380837001620231,29.35981506382744,24.03615524088032,122.14854983917196,0.254827589503152,consumption
2004,North Macedonia,38.432551720521204,7.03729853307244,28.98473024143175,24.17686363746314,119.88622956254179,0.2543084932026886,consumption
2005,North Macedonia,39.305250110156244,5.89181401240335,28.887278659511363,23.347486974980598,123.72757158176064,0.2662172021439464,consumption
2006,North Macedonia,42.64250318090545,8.11138316723484,32.1779325411784,21.84564458672022,147.2967868420742,0.3166403763250697,consumption
2008,North Macedonia,46.14162556030415,8.03584427646749,35.56064273436083,19.82614449975211,179.36237040341075,0.3622394664639169,consumption
2009,North Macedonia,42.76445516941825,7.476955886157801,30.73584483026218,21.35657508904507,143.9174806920621,0.365541747398421,income
2010,North Macedonia,40.1606220080728,4.69104062755017,27.10291153339423,22.28219561564442,121.63483348277029,0.3278564920998063,income
2011,North Macedonia,39.37410663666021,4.40400090883583,26.88152601038945,22.733870951673687,118.24438551416343,0.3148284290293238,income
2012,North Macedonia,38.13651741315857,4.61402398812902,26.51937322803606,23.56853946318964,112.52022328093415,0.28641060758282,income
2013,North Macedonia,36.24293619518693,4.30294127150369,25.39072368556231,24.813382077435158,102.32673484946729,0.2484495577779985,income
2014,North Macedonia,35.20543445481174,4.15373957055215,24.85529371935381,25.59225795311853,97.12036259123859,0.2412455224500727,income
2015,North Macedonia,35.59465911430172,4.228406313737191,24.81118001321085,25.29358380166857,98.0927819788594,0.252607696196427,income
2016,North Macedonia,34.53469060847217,4.17320068921967,24.06859503308814,25.99116067114116,92.6030019883348,0.2390958525814437,income
2017,North Macedonia,34.2002030630848,4.23497879240737,23.78986767146389,26.23105729925591,90.69351418075982,0.2403439575302138,income
2018,North Macedonia,32.96070245478671,3.59275316563676,22.95233909418097,26.82689245015144,85.55720397668125,0.2130922784349376,income
1979,Norway,26.894758734878437,3.69832178552292,21.84733757210633,31.705726968409408,68.90659720205858,0.1262222330369385,income
1986,Norway,24.63048297238811,3.52712844308726,20.52452095437882,33.075657298975145,62.053251939500456,0.1039083980450771,income
1991,Norway,25.227584653851657,4.048187691948979,21.15959859792252,32.85990316289591,64.39336869931832,0.1203359645332253,income
1995,Norway,26.02053239090985,4.77356278029933,21.68344342516943,32.47339245930367,66.77295404951477,0.1288442315514029,income
2000,Norway,27.358785254248208,6.364591350181629,23.23625455653009,31.81527443792914,73.03490215639498,0.1397521164323147,income
2003,Norway,27.62729372891216,6.3492953239429895,23.34615399507142,31.710727310716443,73.62225964202887,0.1402442006622926,income
2004,Norway,31.5790769162988,10.99582031015952,27.15091210504854,29.815123672250653,91.06422768361101,0.2027591818038468,income
