"","region_name","region_code","country_name","country_code","year","reporting_level","survey_acronym","survey_coverage","welfare_time","welfare_type","survey_comparability","comparable_spell","poverty_line","headcount","poverty_gap","poverty_severity","watts","mean","median","mld","gini","polarization","decile1","decile2","decile3","decile4","decile5","decile6","decile7","decile8","decile9","decile10","cpi","ppp","pop","gdp","hfce","is_interpolated","distribution_type","estimation_type"
"941","Europe & Central Asia","ECA","Croatia","HRV",1998,"national","HBS","national",1998,"consumption",1,"1998 - 2010",2.15,0,0,0,0,39.0675212830973,33.8063475192028,0.137081649714348,0.287483605030054,0.251240971606782,0.0352975484630556,0.0517939340080904,0.0622778817152779,0.071336511967855,0.0812249051623321,0.0926387944174023,0.106197661916079,0.124644638417256,0.149781365736923,0.224806758195729,0.64893355531848,3.81466317176819,4532135,8503.55138868285,5154.46732325549,FALSE,"micro","survey"
"942","Europe & Central Asia","ECA","Croatia","HRV",1999,"national","HBS","national",1999,"consumption",2,"1999 - 2001",2.15,0.00223580322265625,0.00222580322265625,0.00221580322265625,0,19.642483807362,17.2150816983119,0.131245617405749,0.277069422298162,0.221158148485278,0.0378728124264611,0.0544360991897244,0.0643852118121162,0.073517906724799,0.0827963574250461,0.0928607474521431,0.10452209852286,0.11934401924412,0.141853810512309,0.22841093669042,0.675015151985662,3.81466317176819,4512597,8476.6445905627,5024.9634776863,FALSE,"group","survey"
"943","Europe & Central Asia","ECA","Croatia","HRV",2000,"national","HBS","national",2000,"consumption",2,"1999 - 2001",2.15,0.00089329833984375,0.000578667711763241,0.000568667711763241,0,22.0811548148888,18.5212449422547,0.161596630429779,0.313256436879435,0.262722954351185,0.0354125101979332,0.0476302005668334,0.0582995886715958,0.0683731402154303,0.0785646106303536,0.0896322698572736,0.102707983690806,0.120101079259663,0.148696792427958,0.250581824482152,0.706142223085693,3.81466317176819,4468302,8805.85839996229,5305.06226986364,FALSE,"group","survey"
"944","Europe & Central Asia","ECA","Croatia","HRV",2001,"national","HBS","national",2001,"consumption",2,"1999 - 2001",2.15,0.00077125244140625,0.000477060859295856,0.000467060859295856,4.01672922155862e-05,20.8419424994547,17.5883623848063,0.15900453374556,0.311021619191979,0.26598755945276,0.0351570440500396,0.0474530486545481,0.0582728945980678,0.0685373782007589,0.0789525873470696,0.0902800804901108,0.103662587368904,0.121423728802409,0.150400143847991,0.245860506640101,0.732811068009445,3.81466317176819,4299642,9432.65857833887,5800.75540168256,FALSE,"group","survey"
"945","Europe & Central Asia","ECA","Croatia","HRV",2004,"national","HBS","national",2004,"consumption",1,"1998 - 2010",2.15,0,0,0,0,32.6741024833219,27.8450774569361,0.146485041184134,0.296774046226565,0.249987193184344,0.0352300920317332,0.051155840927843,0.0608272815179633,0.0707337717517821,0.0805137625328,0.0909946726286181,0.103876003388052,0.122102183945462,0.148657056006008,0.235909335269737,0.77381448369942,3.81466317176819,4304600,10956.223307142,6941.33817046526,FALSE,"micro","survey"
"946","Europe & Central Asia","ECA","Croatia","HRV",2008,"national","HBS","national",2008,"consumption",1,"1998 - 2010",2.15,0,0,0,0,32.3041900186776,25.9224960744245,0.189460870776224,0.33708772412611,0.263266635966658,0.0329137053003453,0.0469292811370264,0.0571069164190413,0.0664840883085805,0.0752447445928777,0.0860991995514575,0.098457266441367,0.114295043637628,0.143695908121294,0.278773846490377,0.900491763566064,3.81466317176819,4309705,12817.378074954,7945.65725325128,FALSE,"micro","survey"
"947","Europe & Central Asia","ECA","Croatia","HRV",2009,"national","HBS","national",2009,"consumption",1,"1998 - 2010",2.15,0.000344211981166935,7.24170745612672e-06,1.52354739955109e-07,7.31897041263356e-06,31.785860580849,25.7622319757965,0.1814570910448,0.331833481207466,0.268308213847387,0.0323729490835442,0.0472355113689875,0.0570225380205039,0.0667360217043267,0.0763689975617388,0.0865567378327891,0.0992278278112175,0.116971418934378,0.150108688169226,0.267399309513283,0.921910194079722,3.81466317176819,4305181,11907.8670352057,7249.67980860002,FALSE,"micro","survey"
"948","Europe & Central Asia","ECA","Croatia","HRV",2009,"national","EU-SILC","national",2009,"income",3,"2009 - 2020",2.15,0.00857599287248549,0.00644489265803044,0.00551852678565251,0.00510081283482976,24.399148158237,21.0536808652785,0.196287746914275,0.325588224785895,0.279953891042304,0.0250431451953967,0.0444116279558322,0.0576740790001292,0.0696427123336574,0.0800453339697819,0.0930886874699415,0.107232289436544,0.126207536062769,0.154116131591411,0.242538456984535,0.921910194079722,3.81466317176819,4305181,11907.8670352057,7249.67980860002,FALSE,"micro","survey"
"949","Europe & Central Asia","ECA","Croatia","HRV",2010,"national","HBS","national",2010,"consumption",1,"1998 - 2010",2.15,0,0,0,0,26.6044599904368,23.4842508976476,0.122691111018533,0.27354101207805,0.22218764537082,0.0394408291306827,0.0542805287847825,0.0641677178263333,0.0734912861957305,0.0828345166229167,0.0926117052121166,0.103805609111989,0.120372866275315,0.144072723322481,0.224922217517652,0.931410981187093,3.81466317176819,4295427,11788.8503191383,7154.95513426774,FALSE,"micro","survey"
"950","Europe & Central Asia","ECA","Croatia","HRV",2010,"national","EU-SILC","national",2010,"income",3,"2009 - 2020",2.15,0.0120984556838657,0.00879347336444812,0.00755421334783042,0.00857873022975554,22.5767318374363,19.4316696244658,0.200155310790266,0.323797722636861,0.280513655709817,0.0240263071617145,0.0447680970972855,0.0582154735144905,0.070362175718715,0.0804894175916433,0.0931379858377051,0.108234081200444,0.127102154207486,0.15452040033428,0.239143907336234,0.931410981187093,3.81466317176819,4295427,11788.8503191383,7154.95513426774,FALSE,"micro","survey"
"951","Europe & Central Asia","ECA","Croatia","HRV",2011,"national","EU-SILC","national",2011,"income",3,"2009 - 2020",2.15,0.0062533627908373,0.00351434243602098,0.00279265927795151,0.00207813959621029,21.7698493904366,18.9696955635659,0.18958626608045,0.32257434329484,0.280652179128932,0.0245609959798394,0.0443659060379079,0.0579089839801765,0.0694280498426249,0.0813259334071133,0.093894750330226,0.109065207558831,0.127345304806188,0.154834930237418,0.237269937819674,0.952579419037801,3.81466317176819,4280622,11819.377265251,7255.8931442666,FALSE,"micro","survey"
"952","Europe & Central Asia","ECA","Croatia","HRV",2012,"national","EU-SILC","national",2012,"income",3,"2009 - 2020",2.15,0.00787402065663696,0.00484493675258839,0.00365589675525563,0.00427327068456758,20.6939786447377,17.7517757741108,0.192070167049305,0.324751503930604,0.28916541206196,0.0249370597951627,0.043969449099874,0.0579174307012146,0.0692741515544325,0.0795160699242607,0.0932061657987598,0.108670082039868,0.127981703039308,0.155870786568141,0.23865710147897,0.985082089333222,3.81466317176819,4267558,11579.1276366176,7105.59079157239,FALSE,"micro","survey"
"953","Europe & Central Asia","ECA","Croatia","HRV",2013,"national","EU-SILC","national",2013,"income",3,"2009 - 2020",2.15,0.00728868108452275,0.00443123692533095,0.0032963636509924,0.00388258933482795,20.3819316100551,17.8497121748055,0.187106575832802,0.319954852353569,0.274915216740915,0.0253977270585923,0.0452724784481185,0.057641678443306,0.070021054884727,0.0815831146649938,0.0936398174748518,0.108921288984243,0.126828265621085,0.153685993898712,0.237008580521378,1.00691729272016,3.81466317176819,4255689,11565.2280592202,7014.11729387337,FALSE,"micro","survey"
"954","Europe & Central Asia","ECA","Croatia","HRV",2014,"national","EU-SILC","national",2014,"income",3,"2009 - 2020",2.15,0.00981814071583979,0.00545978922881492,0.0042110371544482,0.00448317263323383,21.5099810657519,18.7906593463062,0.189477990288267,0.321071489229479,0.275265363866281,0.0256923423071999,0.0451661157272613,0.0580951391239011,0.0696584584039661,0.0807456193861398,0.093871002404756,0.108419527849856,0.127060866414443,0.151588418696777,0.2397025096857,1.0047504290842,3.81466317176819,4238389,11562.5750919826,6869.88878116814,FALSE,"micro","survey"
"955","Europe & Central Asia","ECA","Croatia","HRV",2015,"national","EU-SILC","national",2015,"income",3,"2009 - 2020",2.15,0.00594814512915173,0.00350454076353667,0.00265335102727028,0.00325627186551746,22.4477855650931,20.0758639042798,0.175903638040233,0.311153148398922,0.262693689506612,0.0268059415379377,0.0458400283448603,0.0597794156257695,0.0708657493386305,0.0823996533367382,0.0954188202137496,0.108400924937014,0.12610008253974,0.152065146829167,0.23232423729639,1.00008335457466,3.81466317176819,4203604,11952.3111753908,6952.07493105406,FALSE,"micro","survey"
"956","Europe & Central Asia","ECA","Croatia","HRV",2016,"national","EU-SILC","national",2016,"income",3,"2009 - 2020",2.15,0.00615990958224545,0.00316251814607281,0.00238108331183293,0.0029442828751484,24.2482205689565,21.6516112829879,0.175214625483781,0.308997256252594,0.25693761583377,0.026830712587593,0.0462088040736283,0.0601775349581038,0.0716115588306595,0.0833215759618609,0.0950664786466997,0.108268722061685,0.125319171309504,0.151133131336131,0.232062310234135,0.988832405643581,3.81466317176819,4174349,12464.4835228917,7219.93819760843,FALSE,"micro","survey"
"957","Europe & Central Asia","ECA","Croatia","HRV",2017,"national","EU-SILC","national",2017,"income",3,"2009 - 2020",2.15,0.00517148800164375,0.00316213342507741,0.00256132250108887,0.0025705743441474,25.5106858747179,22.92523575682,0.170375684577334,0.303545759276784,0.253336969680784,0.0266921744144604,0.0473935315312454,0.0611446220673472,0.0722870290582217,0.0838523699654379,0.0962568797829569,0.109106571571401,0.124360749757088,0.15039918385179,0.228506888000044,1,3.81466317176819,4124531,13045.5193626136,7535.88008792735,FALSE,"micro","survey"
"958","Europe & Central Asia","ECA","Croatia","HRV",2018,"national","EU-SILC","national",2018,"income",3,"2009 - 2020",2.15,0.00437550465200185,0.00240913172949013,0.0017337911966135,0.00329373421953726,27.3946761527858,24.3058662359118,0.160925138509892,0.297294736028056,0.247470551876191,0.0290973997043302,0.0493672690289644,0.0618812236235512,0.07277438694365,0.0834167759081632,0.0946475115069558,0.107602560429082,0.12422807996874,0.14973594915643,0.227248843730138,1.01500126524143,3.81466317176819,4087843,13531.2435029842,7857.93685716452,FALSE,"micro","survey"
"959","Europe & Central Asia","ECA","Croatia","HRV",2019,"national","EU-SILC","national",2019,"income",3,"2009 - 2020",2.15,0.00259925850795274,0.00163778802628974,0.0012886566085437,0.00148855333275242,29.081573430628,26.120905848217,0.151477083783636,0.28909089701392,0.239742334417884,0.0297949675896626,0.0505517007018703,0.0628212312640538,0.0737756004634676,0.0848343157502577,0.0959319456606538,0.108378707700724,0.124151418569026,0.147407113381536,0.222352998918754,1.02283524509976,3.81466317176819,4065253,14071.9114694775,8223.53055540751,FALSE,"micro","survey"
"960","Europe & Central Asia","ECA","Croatia","HRV",2020,"national","EU-SILC","national",2020,"income",3,"2009 - 2020",2.15,0.00313933861326503,0.00201069719764556,0.00157560785091744,0.00187095982748328,30.2917633761552,26.9977858442634,0.15847804360659,0.295442840444459,0.252790048949173,0.0291777829627659,0.0493924391681818,0.0612975394093634,0.0727139699203698,0.0834286361325879,0.0953099035291673,0.10895532519764,0.126242061993559,0.150077489314364,0.223404852372,1.02441876883517,3.81466317176819,4047680,12920.3443843408,7838.55313632278,FALSE,"micro","survey"
"961","Latin America & Caribbean","LAC","Haiti","HTI",2001,"national","ECVH","national",2001,"income",0,"2001",2.15,0.678336338753761,0.374706609482296,0.253511975315663,0.721946089146201,2.6675026582503,1.3638290126003,0.692278012397412,0.594766183608848,0.567250228528691,0.00643980321677895,0.0168800940566183,0.0262840153154001,0.0352175964069842,0.0453415112950727,0.0574975156799734,0.0751175690176198,0.101249639225704,0.157734106213205,0.478238149572636,0.227816308984576,31.1029396057129,8511728,1301.78013367,1300.50202438818,FALSE,"micro","survey"
"962","Latin America & Caribbean","LAC","Haiti","HTI",2012,"national","ECVMAS","national",2012,"consumption",1,"2012 - 2012",2.15,0.291921948522643,0.101089419431659,0.0478427360311877,0.143420219350249,4.23825921632042,3.19885644580473,0.29313529226541,0.411037737316942,0.355878462511305,0.0210197480558105,0.0343774357035478,0.045541667489105,0.0569929935321754,0.0693994177650203,0.0822511520212102,0.0987800922580083,0.120633810767635,0.159029309880122,0.311974372527363,0.715089055704847,31.1029396057129,10108539,1357.536935308,1292.06301901823,FALSE,"micro","survey"
"963","Latin America & Caribbean","LAC","Haiti","HTI",2012,"national","ECVMAS","national",2012,"income",1,"2012 - 2012",2.15,0.578761384274777,0.317384118412137,0.215844835664999,0.603844607965867,3.48925661585033,1.70515695907709,0.734194174602592,0.607868059371168,0.642599184358098,0.00549883612742701,0.0143437942550039,0.0227255315908159,0.0322183290750312,0.0429327794398965,0.0568128510993132,0.0762577881311906,0.106310228987275,0.160762213035631,0.482137648258417,0.715089055704847,31.1029396057129,10108539,1357.536935308,1292.06301901823,FALSE,"micro","survey"
"964","Europe & Central Asia","ECA","Hungary","HUN",1987,"national","HBS","national",1987,"income",0,"1987 - 1993",2.15,0.00064920654296875,0.00063920654296875,0.00062920654296875,0,21.4725623616621,19.8463604243875,0.0761031874025953,0.209600307405257,0.166768845921396,0.0496209131174865,0.064572442422684,0.0731492415468212,0.0808367527002917,0.088485800836966,0.0966098254434407,0.105804636316528,0.117161505485746,0.133737178042034,0.190021704088003,0.0463377312724395,147.376739501953,10612741,8752.37758533215,NA,FALSE,"group","survey"
"965","Europe & Central Asia","ECA","Hungary","HUN",1989,"national","HBS","national",1989,"income",0,"1987 - 1993",2.15,0.00077125244140625,0.000231122575313567,0.000162959257976712,0.000203103745105181,10.2429911882344,9.0381861424428,0.102071717581393,0.250477788373426,0.204080474757702,0.0462861645221676,0.0574490543339055,0.0667893431177256,0.0753608820174531,0.0838566511394689,0.0929382293581814,0.103529177711625,0.117453144322961,0.140048892175903,0.21628846130061,0.0628196704088801,147.376739501953,10481719,8885.29083117462,NA,FALSE,"group","survey"
"966","Europe & Central Asia","ECA","Hungary","HUN",1991,"national","HHP-LIS","national",1991,"income",1,"1991 - 1994",2.15,0.0167578658825511,0.010042964945295,0.0086183587987293,0.0071736427495167,19.120941660559,16.7684051106223,0.17387838141836,0.296339535119897,0.213891940847603,0.0267117949620282,0.0533076131097779,0.0660887833601627,0.0753511240190832,0.0836041680226954,0.0921847248548296,0.102736157346404,0.118118604115535,0.143660666060857,0.238236364148627,0.108718703239136,147.376739501953,10373400,7589.9019679997,4164.4571481259,FALSE,"micro","survey"
"967","Europe & Central Asia","ECA","Hungary","HUN",1993,"national","HBS","national",1993,"income",0,"1987 - 1993",2.15,0.00186966552734375,0.0015970020365892,0.0015870020365892,0,15.8366248108313,13.5039039388347,0.134197489377565,0.279409737556495,0.208498299179159,0.0410499703142822,0.0561385766872096,0.0648579225883411,0.0728255636344025,0.0809764271134512,0.0899527296655976,0.100600554569962,0.114608017643041,0.137044048473615,0.241946189310097,0.16463710586218,147.376739501953,10357523,7326.16050730217,4430.51772016455,FALSE,"group","survey"
"968","Europe & Central Asia","ECA","Hungary","HUN",1994,"national","HHP-LIS","national",1994,"income",1,"1991 - 1994",2.15,0.012412217599638,0.00540248536745711,0.00361441364482171,0.0135232722272595,17.2479339145534,14.5153388279047,0.206197052269895,0.332893951189484,0.261068054910365,0.0263309857457267,0.0467854295022555,0.0585093904568971,0.0683480567987396,0.0789565743011921,0.0896236711800275,0.101867436588498,0.118981171058116,0.148226102328579,0.262371182039968,0.195700968582965,147.376739501953,10343355,7552.40467422539,4456.73916752679,FALSE,"micro","survey"
"969","Europe & Central Asia","ECA","Hungary","HUN",1998,"national","HBS","national",1998,"consumption",3,"1998 - 2007",2.15,0.000469698104801477,6.14176076557968e-05,9.94333166244371e-06,6.71475864415807e-05,12.6152319246665,11.2347461791819,0.115144693567992,0.263819211002076,0.212966420211888,0.0401754503662217,0.0559543959016299,0.0657534466137252,0.0747364087675597,0.0841272006828837,0.0938000051307029,0.10477244845846,0.119453568927748,0.142122666287043,0.219104408864025,0.418687400395422,147.376739501953,10266570,8282.39885965651,4341.96488672997,FALSE,"micro","survey"
"970","Europe & Central Asia","ECA","Hungary","HUN",1999,"national","HBS","national",1999,"consumption",3,"1998 - 2007",2.15,0.000712974930517105,0.000141793581626312,5.64914227178938e-05,0.000186221811217527,12.7979834051002,11.037517459614,0.130009150509889,0.276354029630846,0.217338987227034,0.039898927489421,0.0548873172037342,0.0648469673284297,0.0734826957586959,0.0818917444795415,0.0913675164890907,0.103337415501212,0.117933818321811,0.139871872504735,0.232481724923342,0.460546671188085,147.376739501953,10237530,8560.96909441129,4644.01398848583,FALSE,"micro","survey"
"971","Europe & Central Asia","ECA","Hungary","HUN",1999,"national","THMS-LIS","national",1999,"income",2,"1999",2.15,0.00208965464491391,0.00137662875248356,0.000906899485413539,0.00224687264384209,15.7152089099036,13.560329137152,0.156977517382001,0.302198434417061,0.232968899814498,0.0338345747603873,0.050575216527609,0.0613844387028235,0.0715909791973617,0.081350245570734,0.0913725273752528,0.102446530230997,0.117625392854746,0.143509358826914,0.246310735953175,0.460546671188085,147.376739501953,10237530,8560.96909441129,4644.01398848583,FALSE,"micro","survey"
"972","Europe & Central Asia","ECA","Hungary","HUN",2000,"national","HBS","national",2000,"consumption",3,"1998 - 2007",2.15,0.000608862824476517,3.88922307029944e-05,2.879123808316e-06,4.0409189389547e-05,13.0023708701784,11.356824626143,0.124424382854185,0.272205813134702,0.215049034147635,0.0399693245340325,0.0554558065340839,0.0652225707515755,0.0736573714922691,0.0826767865605,0.0923497736210483,0.103373485460462,0.117931274238792,0.141133653334351,0.22822995347289,0.505696880241458,147.376739501953,10210971,8967.69626924063,4800.48976215885,FALSE,"micro","survey"
"973","Europe & Central Asia","ECA","Hungary","HUN",2001,"national","HBS","national",2001,"consumption",3,"1998 - 2007",2.15,0,0,0,0,14.8413656146662,13.0741044317986,0.119687185456484,0.269244843710718,0.220778375881649,0.0388688921592807,0.055007613445823,0.0652705443214758,0.0742805590737358,0.083336490986419,0.0936408415907795,0.104682977109868,0.120163645388624,0.14356848507897,0.221179950845021,0.551800313481734,147.376739501953,10187576,9354.48075090137,5029.85768201443,FALSE,"micro","survey"
"974","Europe & Central Asia","ECA","Hungary","HUN",2002,"national","HBS","national",2002,"consumption",3,"1998 - 2007",2.15,0,0,0,0,15.1589746030256,13.3672848372609,0.118093256938606,0.268378903314765,0.217614989157532,0.0403703860634131,0.0547435241486252,0.0650140019044427,0.07439066815456,0.0833251397575633,0.0930668760732352,0.104359998475911,0.119361618011313,0.143252279243294,0.222115508167642,0.58085506932682,147.376739501953,10158608,9825.94319858403,5441.85338925046,FALSE,"micro","survey"
"975","Europe & Central Asia","ECA","Hungary","HUN",2003,"national","HBS","national",2003,"consumption",3,"1998 - 2007",2.15,0.000181318626977434,3.44136206740279e-05,6.53158093924498e-06,3.81620754655975e-05,16.9350411456433,14.4069495465351,0.159155316482326,0.309257554957089,0.254184917581506,0.0333981901121593,0.0487953758278807,0.059401625607984,0.0699291677790738,0.079830296466428,0.090754858778713,0.103758148552551,0.120470866815179,0.147165784789255,0.246495685270783,0.607928782730814,147.376739501953,10129552,10255.6101131603,5915.35380925045,FALSE,"micro","survey"
"976","Europe & Central Asia","ECA","Hungary","HUN",2004,"national","HBS","national",2004,"consumption",3,"1998 - 2007",2.15,0,0,0,0,17.5994959280339,15.1077324482972,0.150125506743546,0.300224274190742,0.245300446837702,0.0350453887949211,0.050816904132671,0.0611276216556374,0.0703104840464121,0.0799544341613843,0.0911319974719881,0.103163115447984,0.119952177906984,0.14651605289589,0.241981823486131,0.648929655128096,147.376739501953,10107146,10792.7374278506,6047.90990200679,FALSE,"micro","survey"
"977","Europe & Central Asia","ECA","Hungary","HUN",2004,"national","EU-SILC","national",2004,"income",4,"2004 - 2020",2.15,0.00104682048177318,0.000658559594091324,0.000452263228719716,0.00104762081026142,19.0202350310328,16.6153143904445,0.154517796747228,0.298644470824972,0.231059775812087,0.0333713943928388,0.0499660094396389,0.0620035243134189,0.0725764619078137,0.0823306635030658,0.0929168042564913,0.104225628279937,0.11864348300139,0.141974925864292,0.241991105041103,0.648929655128096,147.376739501953,10107146,10792.7374278506,6047.90990200679,FALSE,"micro","survey"
"978","Europe & Central Asia","ECA","Hungary","HUN",2005,"national","HBS","national",2005,"consumption",3,"1998 - 2007",2.15,0,0,0,0,17.9590184583636,15.3494843299073,0.150143842977959,0.301910201681088,0.255162909222544,0.0344301496689134,0.0500267021967158,0.0603787576607944,0.0699749181785978,0.0798369699976857,0.0912986792342971,0.104136595168214,0.120821807162171,0.149814663292311,0.239280757440313,0.672041350311272,147.376739501953,10087065,11278.6160255559,6232.86129932566,FALSE,"micro","survey"
"979","Europe & Central Asia","ECA","Hungary","HUN",2005,"national","EU-SILC","national",2005,"income",4,"2004 - 2020",2.15,0.00724505214657002,0.00373528645714045,0.00241470969864872,0.00451493178026857,20.9683053148067,17.4823294498547,0.218456506423926,0.347225032999882,0.252309971748484,0.026222238180291,0.0444289505855247,0.0568566434551228,0.0679880138403416,0.0783213489719933,0.0884919899479645,0.10026583550411,0.115664104527122,0.141030471247459,0.280730403740071,0.672041350311272,147.376739501953,10087065,11278.6160255559,6232.86129932566,FALSE,"micro","survey"
"980","Europe & Central Asia","ECA","Hungary","HUN",2006,"national","HBS","national",2006,"consumption",3,"1998 - 2007",2.15,0,0,0,0,17.7374795789687,15.3355163988425,0.139009387801043,0.289589176855183,0.239843881736713,0.0356536698229801,0.0517799855949761,0.0622130807102306,0.0719876220337026,0.0817979754567198,0.0921012323686041,0.104586009763222,0.120874357266549,0.146573166257347,0.232432900725657,0.698454782896267,147.376739501953,10071370,11741.9476769178,6338.33663147708,FALSE,"micro","survey"
"981","Europe & Central Asia","ECA","Hungary","HUN",2006,"national","EU-SILC","national",2006,"income",4,"2004 - 2020",2.15,0.00137652962025051,0.000861776315651423,0.000677047147149905,0.00199794402233611,20.4070631494913,18.1410799490404,0.139239024857188,0.282966127211278,0.225171181081528,0.0343882664576907,0.0522795443585837,0.0638311136574191,0.074084632463109,0.0838931140943519,0.0944267593513266,0.105733936337762,0.120458676201843,0.142886947863106,0.228017009214813,0.698454782896267,147.376739501953,10071370,11741.9476769178,6338.33663147708,FALSE,"micro","survey"
"982","Europe & Central Asia","ECA","Hungary","HUN",2007,"national","HBS","national",2007,"consumption",3,"1998 - 2007",2.15,0,0,0,0,18.1605322510419,15.2060092225743,0.161852212983194,0.311550913749811,0.250162276284102,0.0338710225247649,0.0501458019899514,0.0602049758967264,0.0689681333698902,0.0786719299119541,0.0890766204121372,0.101639614351817,0.11818178568041,0.145885432116487,0.253354683745861,0.754043028444471,147.376739501953,10055780,11792.7712897392,6414.29044965394,FALSE,"micro","survey"
"983","Europe & Central Asia","ECA","Hungary","HUN",2007,"national","EU-SILC","national",2007,"income",4,"2004 - 2020",2.15,0.00149940309871251,0.000423562660784521,0.000292481509179011,0.000233223409688799,19.9071872237859,17.7564929824291,0.13295157670713,0.278822360133674,0.226422059857537,0.0352184441300636,0.0521782721053157,0.0638457443959221,0.0745057454343314,0.0843670478995441,0.0946893531129453,0.107064053804049,0.121232249993997,0.143516624757886,0.223382464365944,0.754043028444471,147.376739501953,10055780,11792.7712897392,6414.29044965394,FALSE,"micro","survey"
"984","Europe & Central Asia","ECA","Hungary","HUN",2008,"national","EU-SILC","national",2008,"income",4,"2004 - 2020",2.15,0.000212650511160057,6.31179292577484e-05,3.17835740526264e-05,6.83221309858493e-05,20.353627656331,18.3390634702731,0.128086697065846,0.275140431943159,0.222336245230531,0.0356064183476501,0.0522463456275953,0.0643679078479072,0.0750916203886937,0.085071538869824,0.0952359599918043,0.106816683812598,0.121167929281309,0.143793994115423,0.220601601717193,0.79960620465319,147.376739501953,10038188,11932.0383995535,6343.49600554635,FALSE,"micro","survey"
"985","Europe & Central Asia","ECA","Hungary","HUN",2009,"national","EU-SILC","national",2009,"income",4,"2004 - 2020",2.15,0.000647928150638074,0.000306852308885032,0.000235467893722515,0.000108999255797644,19.391354402947,17.7016089822779,0.123458084349962,0.269596398361971,0.21882367922045,0.0359595455149802,0.0525123558283974,0.0650004096316728,0.0757729388444839,0.0860229878095761,0.0962102460169792,0.107302742075856,0.122258403023215,0.144220616123777,0.214739755131068,0.833283259538091,147.376739501953,10022650,11162.0559722742,5926.21965318524,FALSE,"micro","survey"
"986","Europe & Central Asia","ECA","Hungary","HUN",2010,"national","EU-SILC","national",2010,"income",4,"2004 - 2020",2.15,0.000717931565285703,0.000147763767055654,7.60229534484954e-05,9.90561347730598e-05,20.1798578264746,17.8706791696064,0.147554444399864,0.294442258753869,0.241680768697832,0.0322298351197121,0.0494447590261473,0.0616625530177034,0.0726464842541079,0.0832960863237431,0.0941897629876968,0.106774500618079,0.122411004004035,0.14634559970088,0.23099941494789,0.873743841573134,147.376739501953,10000023,11307.7161991209,5865.88360243279,FALSE,"micro","survey"
"987","Europe & Central Asia","ECA","Hungary","HUN",2011,"national","EU-SILC","national",2011,"income",4,"2004 - 2020",2.15,0.000915637299209547,0.000366767483129863,0.000272313548158019,0.000132028099446165,20.4046381978058,18.2378093560632,0.147877389703114,0.291583422943667,0.227583358254586,0.0314409013895662,0.0499444775649398,0.0632098288504792,0.074293747690282,0.0845006963120601,0.0945098168196312,0.10589768336303,0.120570550509347,0.143984977212927,0.231647320287733,0.908081310599764,147.376739501953,9971727,11551.4989289342,5932.91026317797,FALSE,"micro","survey"
"988","Europe & Central Asia","ECA","Hungary","HUN",2012,"national","EU-SILC","national",2012,"income",4,"2004 - 2020",2.15,0.00325759031469863,0.00199154206403313,0.00149401376161926,0.00161609853921729,19.3116996884117,17.0298048911573,0.167661467201713,0.308041866199123,0.246092032156588,0.0291291120076344,0.0471628806655132,0.0605431100237193,0.0720532973291276,0.0828459236858844,0.0935808044643614,0.106010410682825,0.122245214599849,0.147494874532809,0.238934372008269,0.959407361801158,147.376739501953,9920362,11466.1419094704,5830.09325172025,FALSE,"micro","survey"
"989","Europe & Central Asia","ECA","Hungary","HUN",2013,"national","EU-SILC","national",2013,"income",4,"2004 - 2020",2.15,0.00180298805555116,0.000343330371418895,0.000106344169872922,0.000415667095262143,19.9835824254229,17.3618339455983,0.172346274692228,0.315041022101521,0.254204126230411,0.0288433556099734,0.0466491139307392,0.059710504646014,0.0706770806824579,0.0814391938221336,0.0924383618135983,0.105166084728195,0.121522832629239,0.149244894673051,0.244308577464596,0.976035772621551,147.376739501953,9893082,11705.0092523564,5837.88436396047,FALSE,"micro","survey"
"990","Europe & Central Asia","ECA","Hungary","HUN",2014,"national","EU-SILC","national",2014,"income",4,"2004 - 2020",2.15,0.00657674388081853,0.00458523046839064,0.00385821939977526,0.00341868356737743,21.0013647663683,18.4481830628594,0.172608701375679,0.3091766108798,0.250471538445802,0.0289893921263054,0.0470974837944343,0.0601679218806977,0.0717386317535034,0.0824152930748582,0.0938024909697886,0.106184316854312,0.122294563278672,0.146881401275828,0.240428504991596,0.973814682605577,147.376739501953,9866468,12233.299367172,5994.8316743252,FALSE,"micro","survey"
"991","Europe & Central Asia","ECA","Hungary","HUN",2015,"national","EU-SILC","national",2015,"income",4,"2004 - 2020",2.15,0.00626154829880825,0.00330526087967705,0.0023079883350489,0.0049545615704343,22.0414191433695,19.3961355926234,0.167760394991427,0.304082301515257,0.246453588864601,0.0302684284456165,0.048020321650722,0.0610663006188196,0.0720647950821978,0.0824384016669504,0.0936556863751941,0.106288538356497,0.122276105009464,0.146012717311767,0.237908705482773,0.973214397014958,147.376739501953,9843028,12717.038597002,6236.60686767895,FALSE,"micro","survey"
"992","Europe & Central Asia","ECA","Hungary","HUN",2016,"national","EU-SILC","national",2016,"income",4,"2004 - 2020",2.15,0.013487225823699,0.00782398039645113,0.00566156572104257,0.0117834339440326,23.0053044099377,20.2649206035272,0.177305400004519,0.303276185489013,0.244454504009536,0.0314450429453983,0.0482527120400871,0.0603001183615407,0.071955265853836,0.0825804548033637,0.0938796894076802,0.105757401358258,0.122024865491681,0.145626891752788,0.238177557985363,0.977056291456286,147.376739501953,9814023,13035.3528590909,6549.96204580945,FALSE,"micro","survey"
