,region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
1543,South Asia,SAS,Pakistan,PAK,2005,national,HIES,national,2005.5,consumption,1,2001 - 2018,30.01,0.9982699871729795,0.8829084385458367,0.7876490613310966,2.301222062972498,3.532318782137502,2.8220392442353472,0.1611794004675179,0.3126125379944251,0.2346459458915251,0.0407357256685727,0.0524255244096967,0.0601721698193304,0.0677652271851222,0.0757330474444236,0.0846574785949887,0.0959485055242723,0.1118052058612389,0.1394261058076187,0.2713310096847517,0.5281121463419494,25.4955558776855,160304007,1195.9964922235567,980.979387742075,False,micro,survey
1544,South Asia,SAS,Pakistan,PAK,2007,national,HIES,national,2007.5,consumption,1,2001 - 2018,30.01,0.9986846324986964,0.8771176927116275,0.7766353227279463,2.2368983783531458,3.70047078485592,3.013469926262073,0.143516325135848,0.2966950242008341,0.2296225572570872,0.0427614898359531,0.0539985949142481,0.0618908732243836,0.0692515538897881,0.0770210316200042,0.086278003066389,0.0973622102978264,0.1133693259778507,0.1409677019381714,0.2570992152353701,0.6299563551577982,25.4955558776855,167808106,1243.0000530622274,1007.7787743207084,False,micro,survey
1545,South Asia,SAS,Pakistan,PAK,2010,national,HIES,national,2010.5,consumption,1,2001 - 2018,30.01,0.9986697395464064,0.867454876754181,0.7604151484304391,2.153390439384458,3.99314540047588,3.2986879907913105,0.13605501212836,0.2878086383231297,0.2212818531295304,0.0434385487506568,0.055183398263552,0.0628329964573259,0.07048034241905,0.0784611040789406,0.0874968909004996,0.0987730337282731,0.113837434604278,0.1383408758936584,0.2511553749037671,0.9574506089567428,25.4955558776855,179424643,1242.305460488709,998.3196339880748,False,micro,survey
1546,South Asia,SAS,Pakistan,PAK,2011,national,HIES,national,2011.5,consumption,1,2001 - 2018,30.01,0.9983254811970872,0.8646079424122144,0.7561817134948565,2.1385704791549176,4.087484470026078,3.3280968230477885,0.1444449701457481,0.2969795699158645,0.2292936919883658,0.0425795826014284,0.0539626281459583,0.0618194204301163,0.0692805310146595,0.07719486272172,0.0866100513090148,0.0977282262396312,0.1133071699667596,0.1392928481340092,0.258224679436695,1.0541228414992063,25.4955558776855,183340168,1254.0183262321832,1024.1839313499684,False,micro,survey
1547,South Asia,SAS,Pakistan,PAK,2013,national,HIES,national,2013.5,consumption,1,2001 - 2018,30.01,0.9983150829253548,0.8560149027382481,0.7420104312503726,2.075120701329394,4.3495344448722335,3.6056386735616006,0.1430285085800781,0.2952857307972768,0.2287689676998117,0.04150033502837,0.0534971283773952,0.0617460344127662,0.0698372288420242,0.0783696305696832,0.0876734665871876,0.0987575326324688,0.1147309032240641,0.1413584677586288,0.2525292725674333,1.2293128967169935,25.4955558776855,191260799,1306.544633697835,1056.2380534016866,False,micro,survey
1548,South Asia,SAS,Pakistan,PAK,2015,national,HIES,national,2015.5,consumption,1,2001 - 2018,30.01,0.996244852855651,0.8429568099362734,0.7232539705528632,2.003126199780619,4.757966548932759,3.7980681550488153,0.160289951892553,0.3129126582255978,0.2420873514205041,0.0407831800702642,0.0521947366358431,0.0597066812375581,0.0671198505143254,0.0754380814180366,0.0848864407670541,0.0968017752243774,0.1132523474991861,0.1401283251182478,0.2696885815151013,1.3193717370935745,25.4955558776855,199426953,1379.377850851332,1111.3807357219885,False,micro,survey
1549,South Asia,SAS,Pakistan,PAK,2018,national,HIES,national,2018.5,consumption,1,2001 - 2018,30.01,0.997951994289349,0.8473054212679202,0.7279374918386671,2.014032271866076,4.628182023015062,3.788850780905248,0.1437911857523704,0.2958926559759773,0.22917760859316,0.0422175668880809,0.0538977217275625,0.061853493354978,0.0695776767058938,0.0776055733809273,0.0868304256128459,0.0981917991771799,0.1138816727145157,0.1405796992580205,0.2553643711799931,1.5308706120456228,25.4955558776855,212228288,1496.272473887689,1266.6209456032311,False,micro,survey
1550,Latin America and the Caribbean,LAC,Panama,PAN,1979,national,EMO,national,1979.0,income,0,1979,30.01,0.9378211791728688,0.6748273495471557,0.5284083922522343,1.4897644013731868,10.773544409871464,7.008570197558258,0.4248230035628561,0.4874014232833994,0.4967647087007728,0.0148790167621761,0.0239785603712341,0.0338767319968735,0.0449585865039241,0.057815656636142,0.0734451468159421,0.0937404105474988,0.1229812558069974,0.1743594024601475,0.3599652320990638,0.4782295658257017,0.553238570690155,1931302,5079.38421669124,2636.25779091565,False,group,survey
1551,Latin America and the Caribbean,LAC,Panama,PAN,1989,national,EMO,national,1989.0,income,1,1989,30.01,0.9414294563469492,0.7255891889239775,0.604721723835238,1.571318476682886,9.48561525106163,5.429944386070689,0.6879515260266733,0.589077097532088,0.6364061769041922,0.00019993832176953103,0.00818921487832,0.0216407937209564,0.0348696513148365,0.0494898490874632,0.0665798032893712,0.0884212864152617,0.120871237558406,0.1811027031958336,0.4286355222177753,0.6475266572811111,0.553238570690155,2419424,4858.263101754086,3780.306771232776,False,micro,survey
1552,Latin America and the Caribbean,LAC,Panama,PAN,1991,national,EMO,national,1991.0,income,2,1991,30.01,0.9364422774457376,0.7104309927633989,0.5861013565056643,1.595300831407071,10.134752617601876,5.745238422043893,0.6856103267123649,0.5821961737501806,0.623547153361755,0.0011671347201017,0.0103368589973808,0.0232080713657593,0.0362463617180472,0.0495960819804854,0.0651006988420055,0.0870933852543574,0.1213463040947404,0.1806011214926072,0.4253039815345176,0.6622066085551181,0.553238570690155,2523115,5510.238301581027,3739.260313372879,False,micro,survey
1553,Latin America and the Caribbean,LAC,Panama,PAN,1995,national,EH,national,1995.0,income,3,1995 - 2000,30.01,0.9074581236863896,0.6553253690407963,0.5231456308588979,1.3608429140216904,12.94436827934379,7.494538391490792,0.6732502609780309,0.5781122485153949,0.5902906750088759,0.001302700897228,0.0126513391756722,0.0249854177018043,0.0366331217098828,0.0503083497147654,0.0660556987438338,0.0856491827338089,0.1175977938319282,0.1726780542334869,0.4321383412575952,0.6930667223518617,0.553238570690155,2739667,6059.829352083551,3574.999018214819,False,micro,survey
1554,Latin America and the Caribbean,LAC,Panama,PAN,1997,national,EH,national,1997.0,income,3,1995 - 2000,30.01,0.902631463187923,0.6500425667774448,0.5176550759065992,1.4226024845498466,13.415647977007836,7.407526049171398,0.6876496180454232,0.5823172860772707,0.5938009419724753,0.0027202982154465,0.0138524501589167,0.0256392974571368,0.0362564930095704,0.0484434302492177,0.06301707166304,0.083022774204676,0.1144394824820321,0.1718218639796989,0.440786838580267,0.7104255363625293,0.553238570690155,2853907,6445.771466191222,3777.563915992206,False,micro,survey
1555,Latin America and the Caribbean,LAC,Panama,PAN,1998,national,EH,national,1998.0,income,3,1995 - 2000,30.01,0.9111131933804928,0.6581973097731548,0.524648493972448,1.3957359640439315,12.8462478205838,7.292831040776297,0.6597361085236313,0.5748083640183116,0.5788362572365304,0.0021469203114877,0.0142295716757723,0.026485860505078,0.0379996144841478,0.0500543448468541,0.0645544136617656,0.0839764205731297,0.1144820989686478,0.1718361292616325,0.4342346257114778,0.7129972125122582,0.553238570690155,2912318,6780.216921001808,4387.49575367337,False,micro,survey
1556,Latin America and the Caribbean,LAC,Panama,PAN,1999,national,EH,national,1999.0,income,3,1995 - 2000,30.01,0.8991623911810102,0.6413473539891582,0.5057003153289332,1.3280831743245034,13.497043116661366,7.753525586870748,0.6269237072213064,0.5645577689467092,0.570712716856676,0.0029001614975057,0.0161441193539782,0.0277234980905755,0.0386822397320498,0.0503164078873542,0.0651553773500104,0.085333460968352,0.1156408192182704,0.1732137450386048,0.4248901708632959,0.7226409980737409,0.553238570690155,2971197,6906.1880396727165,4319.8569766666105,False,micro,survey
1557,Latin America and the Caribbean,LAC,Panama,PAN,2000,national,EH,national,2000.0,income,3,1995 - 2000,30.01,0.8923327740392135,0.6286525745044275,0.4910711213135642,1.3610410748312571,14.340629514327578,8.093819989212813,0.6341171699822801,0.5663901582580795,0.5746453020492258,0.0048977805417657,0.0165939612934168,0.0271820614342742,0.0378425425778688,0.0497594819999482,0.0641198554589553,0.0838914721209942,0.1142662129215726,0.1697023837005342,0.4317442479506725,0.7342135407475201,0.553238570690155,3030333,6955.2852201144215,4229.967563086579,False,micro,survey
1558,Latin America and the Caribbean,LAC,Panama,PAN,2001,national,EH,national,2001.0,income,4,2001 - 2007,30.01,0.91105552233806,0.6592654787077049,0.5250706333631248,1.5251277260624596,12.619944009379934,7.222473011972008,0.6569488109616907,0.5674528042752471,0.5875427238701899,0.0046126928774019,0.0147655957440931,0.025548110241247,0.037128459279689,0.0501666459439747,0.0657356615083352,0.0863486652894687,0.1168767204262256,0.1724041447645743,0.4264133039249839,0.7322847836352239,0.553238570690155,3089641,6860.948837946134,4278.969933886558,False,micro,survey
1559,Latin America and the Caribbean,LAC,Panama,PAN,2002,national,EH,national,2002.0,income,4,2001 - 2007,30.01,0.8975288506047591,0.6380064711201691,0.4994612606797406,1.424741171833077,13.78945816577258,7.729318356129351,0.6058452808849436,0.5610197557862507,0.581712680430562,0.0076765850420388,0.0172446287924564,0.0266284850363599,0.0372607125880702,0.0492297434949089,0.0644631802036846,0.0851708836274787,0.1143173922032063,0.168207044819997,0.4298013441917986,0.7419285691967057,0.553238570690155,3149195,6881.2509222050285,4489.04859412396,False,micro,survey
1560,Latin America and the Caribbean,LAC,Panama,PAN,2003,national,EH,national,2003.0,income,4,2001 - 2007,30.01,0.8914395551498923,0.6301044728244847,0.4918062562831773,1.4000428733364831,14.027195196624684,7.927990628188064,0.600820718891416,0.5566278822928872,0.5781875949661301,0.0073419857695116,0.0171986731942212,0.0274658475962078,0.0381006856747363,0.0499327629089066,0.0650499771229692,0.0851323490365848,0.115179971943071,0.1724738560676971,0.4221238906860955,0.7439492637313555,0.553238570690155,3209056,7036.882133919667,4790.040688158368,False,micro,survey
1561,Latin America and the Caribbean,LAC,Panama,PAN,2004,national,EH,national,2004.0,income,4,2001 - 2007,30.01,0.8890477717673135,0.6208860470501799,0.4814963934047735,1.3657588454938363,14.27832435973009,8.266167531383312,0.576638004490865,0.5478012519103067,0.5704058718544217,0.0080437340162153,0.0179331749514756,0.0281401604318056,0.0385381289527231,0.0510048105722708,0.0663018439201823,0.0859762016747429,0.1167245352059424,0.1748265481847354,0.4125108620899056,0.7476615854066613,0.553238570690155,3269356,7426.650988302233,4905.112002563134,False,micro,survey
1562,Latin America and the Caribbean,LAC,Panama,PAN,2005,national,EH,national,2005.0,income,4,2001 - 2007,30.01,0.8913670466202152,0.6193428326691826,0.4782856799183755,1.3467755339365244,14.092234676695316,8.309278746741654,0.5531896674055381,0.5381147030346631,0.5586998969230892,0.0083811452348423,0.0189918175633984,0.0293603453673594,0.0396148214629359,0.0522775622533264,0.0671747081228597,0.088260917219151,0.1191365157446442,0.1748599248808022,0.4019422421506914,0.7676792772538639,0.553238570690155,3330222,7815.225208774991,5238.705517965,False,micro,survey
1563,Latin America and the Caribbean,LAC,Panama,PAN,2006,national,EH,national,2006.0,income,4,2001 - 2007,30.01,0.8905278754337148,0.6201924469997957,0.4797846298628117,1.369132562732256,14.274985004504831,8.332977645376678,0.5829590507951755,0.546454024362735,0.5574312399809855,0.0073273938992162,0.0179086826481703,0.0287865292241453,0.0396166806978721,0.0518029410601862,0.0662561712691592,0.0872302981762438,0.1167210977483917,0.1730640380802399,0.411286167196367,0.7892099339660119,0.553238570690155,3391673,8337.585391273862,5395.604544541561,False,micro,survey
1564,Latin America and the Caribbean,LAC,Panama,PAN,2007,national,EH,national,2007.0,income,4,2001 - 2007,30.01,0.8887126234784917,0.600707701097811,0.4544715688777478,1.2731997287532275,14.919306054615104,9.218902379616136,0.5240727283484018,0.5268925913488975,0.5184800294894754,0.009574513815354,0.0199890055957737,0.030749837089395,0.041741909086306,0.0544144984439639,0.0697492177833435,0.0895733783848033,0.1177741763260712,0.1690213703730753,0.3974120931019118,0.821877137253411,0.553238570690155,3453671,9169.153119780814,5318.097451639766,False,micro,survey
1565,Latin America and the Caribbean,LAC,Panama,PAN,2008,national,EH,national,2008.0,income,5,2008 - 2019,30.01,0.859222031641698,0.5492662959640493,0.3993482910305351,1.104413257842926,17.97794972709324,10.997769193470592,0.5155564342043953,0.5269338364776663,0.493547418434405,0.0102770266914589,0.0214333705347641,0.0322189385045068,0.0426373268991224,0.054590363071338,0.0689901664513031,0.0871724909065852,0.1130787914184969,0.1625161178753145,0.407085407647115,0.9005753997185066,0.553238570690155,3516204,9893.695548372953,5488.469266755317,False,micro,survey
1566,Latin America and the Caribbean,LAC,Panama,PAN,2009,national,EH,national,2009.0,income,5,2008 - 2019,30.01,0.8594638871762301,0.5447261055642587,0.3930755595975307,1.0708344468429976,18.026871978867856,11.07373922047208,0.4836444061220342,0.5177117253897582,0.4882484391137347,0.0124582301217349,0.0228339904086421,0.0326911281097304,0.0433975777944811,0.0548094787647081,0.0687332762449882,0.0872427043876176,0.1139965180526565,0.1626782525860226,0.401158843529418,0.9176514378005568,0.553238570690155,3579215,9840.332935014996,5582.432747740149,False,micro,survey
1567,Latin America and the Caribbean,LAC,Panama,PAN,2010,national,EH,national,2010.0,income,5,2008 - 2019,30.01,0.8522011684394828,0.5346259630596317,0.3839111536472043,1.0574600358176354,18.459262659993165,11.555325111947978,0.4931227795163108,0.5160976183841732,0.4776646001955474,0.0108548832633626,0.0219843392877452,0.033533177137106,0.0446427978743801,0.056209615848805,0.0700699911158075,0.088161479762546,0.1141517458462225,0.1638823923890365,0.3965095774749988,0.948833768211258,0.553238570690155,3642691,10232.359898872946,5861.4507884172845,False,micro,survey
1568,Latin America and the Caribbean,LAC,Panama,PAN,2011,national,EH,national,2011.0,income,5,2008 - 2019,30.01,0.8303170992584921,0.5006260109883025,0.3513556280116841,0.9619152871319172,20.432247725787985,12.81143701718202,0.4843533019773949,0.5134831487183773,0.4750083063090656,0.01130062823262,0.0228898912932114,0.0336826274498961,0.0446404909392711,0.0563142567125042,0.0700339209983544,0.0884913228506434,0.1147006036587067,0.1613027588603122,0.3966434990044737,1.000061882457398,0.553238570690155,3706479,11193.990315251996,6085.744004334658,False,micro,survey
1569,Latin America and the Caribbean,LAC,Panama,PAN,2012,national,EH,national,2012.0,income,5,2008 - 2019,30.01,0.8238536599136187,0.4984686592413833,0.3510264942816289,0.9726044998418768,20.67977194610896,12.90589370081629,0.5025825968496926,0.5173995612001872,0.4829226262321889,0.0098818529705061,0.0220018355711262,0.0335113154285349,0.0442606109512855,0.0563078571931495,0.0703963855128354,0.0883521370412604,0.1144437188790645,0.1641563546055639,0.3966879318466726,1.0601992339637505,0.553238570690155,3770635,12079.544672500975,6212.846140072758,False,micro,survey
1570,Latin America and the Caribbean,LAC,Panama,PAN,2013,national,EH,national,2013.0,income,5,2008 - 2019,30.01,0.8137374775183525,0.4859988873446874,0.3390432413983807,0.928850079158393,21.422429902242637,13.51074836026217,0.4871389479300482,0.5145719500333703,0.4795447589028721,0.0111673289352592,0.0223070929154362,0.0330204687156622,0.0441234355997731,0.0564960214452563,0.070686801574674,0.0882104247639224,0.1143564677469841,0.1635434827447848,0.3960884755582503,1.1040029838263956,0.553238570690155,3835447,12695.234873902938,6591.606976528159,False,micro,survey
1571,Latin America and the Caribbean,LAC,Panama,PAN,2014,national,EH,national,2014.0,income,5,2008 - 2019,30.01,0.8141548133652101,0.4763548771483689,0.3296275617901235,0.9112854608213256,21.521422056811367,13.989927130997009,0.4774073068877949,0.504668693169575,0.4628118675632398,0.010432293325743,0.0231276644026768,0.0346094218422524,0.0461634116204539,0.0581334647203259,0.0725610880514323,0.0905572496199841,0.1161212157727932,0.1633555988931243,0.3849385917512246,1.128503386291946,0.553238570690155,3901311,13113.266472733656,6965.066929380959,False,micro,survey
1572,Latin America and the Caribbean,LAC,Panama,PAN,2015,national,EH,national,2015.0,income,5,2008 - 2019,30.01,0.7894654238501492,0.4500360954311209,0.3064074549374493,0.8388505160609292,23.508537981664087,14.999203270272274,0.4750230562028035,0.5080666314561102,0.4710536365044954,0.0113415542191506,0.0230515116014329,0.0344785455970111,0.0452489721810987,0.0569061170272645,0.0714565351418392,0.08920109154614,0.1153251674146098,0.1627679953700813,0.3902225099013717,1.139142788141312,0.553238570690155,3968490,13630.301141130103,7041.26758540402,False,micro,survey
1573,Latin America and the Caribbean,LAC,Panama,PAN,2016,national,EH,national,2016.0,income,5,2008 - 2019,30.01,0.761749824799979,0.4304401294074264,0.2922250980646186,0.803287552371108,24.70545910800525,15.895661443881272,0.4725541759404704,0.5040773378206999,0.4849896422826806,0.0107517672497516,0.0227257886327841,0.0344194399033439,0.0451620925777602,0.0570523009907176,0.0721633745530612,0.0909888378055366,0.1186038621850241,0.1696252030681687,0.3785073330338552,1.1402423468171226,0.553238570690155,4037073,14062.443662445055,7410.923562347216,False,micro,survey
1574,Latin America and the Caribbean,LAC,Panama,PAN,2017,national,EH,national,2017.0,income,5,2008 - 2019,30.01,0.7621597146608673,0.4269157881125304,0.287508168720288,0.786705381006437,24.568150536972883,16.284527449104566,0.4654764883059832,0.4988850259167593,0.4552006488318209,0.0109565357265462,0.0234442571125851,0.0348821112520522,0.0465462199830512,0.0593230546596288,0.0736086212860143,0.0914447793948863,0.1179945294934191,0.1647220388680323,0.3770778522237771,1.1446405815203753,0.553238570690155,4106764,14596.74109328749,7457.236679809195,False,micro,survey
1575,Latin America and the Caribbean,LAC,Panama,PAN,2018,national,EH,national,2018.0,income,5,2008 - 2019,30.01,0.7435763321190336,0.4038347050478575,0.268097988273772,0.7366908388476797,25.90070405606972,17.134616240238568,0.4495677934784458,0.4921247336244875,0.4597905266730182,0.0116657484446752,0.0240540477312093,0.0358112314792419,0.0468424197233908,0.0595273164424542,0.0746221582361105,0.0931964300946566,0.1184565799291891,0.1647443058730363,0.3710797620460333,1.1595736878965754,0.553238570690155,4176868,14880.662777879292,7568.418690283971,False,micro,survey
1576,Latin America and the Caribbean,LAC,Panama,PAN,2019,national,EH,national,2019.0,income,5,2008 - 2019,30.01,0.7372299774944018,0.3983926609082565,0.2628202723508562,0.7202945084772906,26.78750101807322,17.477155686630983,0.4565254531405239,0.4983833602790184,0.4608381944113283,0.0119277740608843,0.0239601398519111,0.0351395438702504,0.0460812916851088,0.0585627377203788,0.0730983831341474,0.0911246860935379,0.116373087572112,0.1634188698082749,0.3803134862033975,1.1564949236042996,0.553238570690155,4246440,15073.000756884505,7580.305402298164,False,micro,survey
1577,Latin America and the Caribbean,LAC,Peru,PER,1985,national,ENNIV,national,1985.5,consumption,0,1985 - 1994,30.01,0.9270170739872782,0.6170631479361331,0.4536376679481235,1.2188279088211778,13.183249571360491,8.961795980624812,0.3629466738503554,0.4563498240253612,0.4112438531934471,0.0178893705531932,0.0305388258858201,0.0409396859950587,0.0509107951685045,0.0616630066916157,0.0754050726176231,0.0927366428269145,0.1175607891898957,0.1608053267378063,0.3515504843335677,0.6281569374338014,1.57917737960815,19772871,3326.7602825433846,2184.171506270558,False,micro,survey
1578,Latin America and the Caribbean,LAC,Peru,PER,1994,national,ENNIV,national,1994.0,consumption,0,1985 - 1994,30.01,0.9881069777848208,0.7940959931957221,0.6623863993456389,1.888347286419918,6.410134541246297,4.635461599904983,0.3394947916810583,0.4402398865397727,0.3992360709458691,0.0183034244401806,0.030265943125368,0.0414537215514797,0.0526776963739435,0.0650406043798775,0.0798342495367421,0.0976153354424008,0.1220365232587797,0.1606503852960989,0.3321221165951279,0.4942840049120138,1.57917737960815,23851405,3002.3963377478235,2080.2788261779224,False,micro,survey
1579,Latin America and the Caribbean,LAC,Peru,PER,1997,national,ENAHO,national,1997.0,income,1,1997 - 1999,30.01,0.965712657886366,0.7502214683703212,0.6187523602194999,1.82252044674356,8.448282046031899,5.139988015781436,0.5373846543201614,0.5325936388742041,0.5101895690708326,0.0095182660832104,0.0201515208634401,0.030281634285267,0.0416290975096895,0.0546736264232352,0.0693679626828491,0.0880643297436512,0.1157359035946318,0.1626536609912687,0.4079239978227538,0.6789202042804903,1.57917737960815,25210957,3339.5417747705765,2286.355349244769,False,micro,survey
1580,Latin America and the Caribbean,LAC,Peru,PER,1998,national,ENAHO,national,1998.0,income,1,1997 - 1999,30.01,0.955938068467995,0.7463704402664224,0.6174720113972663,1.8120539705507008,8.867473055837317,5.116900641698025,0.5706778075216662,0.5512151830251443,0.5084771312995598,0.0092320907830827,0.0199043674022307,0.0298254370640879,0.0404891037243147,0.0516341652460224,0.0648617184880064,0.0823241599544515,0.1083801905409387,0.157345591233283,0.4360031755635838,0.7198122464078426,1.57917737960815,25658070,3268.4998012889623,2202.1133943451005,False,micro,survey
1581,Latin America and the Caribbean,LAC,Peru,PER,1999,national,ENAHO,national,1999.0,income,1,1997 - 1999,30.01,0.953784222211672,0.7512811601663358,0.6231887318049936,1.8309017855985552,8.656871936621599,5.049470037724572,0.5645491308050549,0.5482889232429659,0.5056063474681107,0.0094472653762227,0.0199125967934724,0.03034093470156,0.040432426102543,0.0520755023857058,0.0653245230641315,0.0844766067288721,0.1086208367932088,0.1530766081165861,0.4362926999376973,0.7469472991821724,1.57917737960815,26078295,3263.9050804252743,2135.5583646736786,False,micro,survey
1582,Latin America and the Caribbean,LAC,Peru,PER,2000,national,ENAHO,national,2000.0,income,2,2000 - 2003,30.01,0.970078358778941,0.7623271376619185,0.6290436166303002,1.8291113155485053,7.627742581567182,5.129161991325733,0.4480727883400908,0.4907336327805884,0.4610331580662614,0.0117023552853599,0.0236056918228102,0.0349580752027904,0.0469640326358975,0.0600216106732655,0.0757014622865993,0.0938197292746899,0.1207159022595278,0.1647670439752936,0.3677440965837637,0.7768332184155936,1.57917737960815,26459944,3303.5009365593683,2157.877293267617,False,micro,survey
1583,Latin America and the Caribbean,LAC,Peru,PER,2001,national,ENAHO,national,2001.0,income,2,2000 - 2003,30.01,0.9714018985874942,0.7661286742340384,0.6358969277664913,1.8575883785920928,7.7028622478370705,4.8770728068146,0.4859547145599258,0.5130633346979149,0.4848015990235025,0.0114883924876413,0.0225011800331694,0.0327841927649052,0.0439018200959478,0.0560733841978935,0.0713958470942003,0.0904432506357552,0.116735125013374,0.163292163471165,0.3913846442059476,0.7785681293916179,1.57917737960815,26799289,3281.8240904199192,2151.949398561033,False,micro,survey
1584,Latin America and the Caribbean,LAC,Peru,PER,2002,national,ENAHO,national,2002.0,income,2,2000 - 2003,30.01,0.9628287431659316,0.7437809307491638,0.6100079703277204,1.7650411758895193,8.893703566436264,5.406448168973263,0.5290236995881921,0.5356592289403113,0.4854952752271981,0.0107616100059451,0.0213295744168554,0.0312185019088153,0.0414899119661754,0.0535912294311059,0.0679444887592018,0.0855646245963882,0.1107904406268679,0.156649584690597,0.4206600335980255,0.7898317654479482,1.57917737960815,27100964,3422.2753502190835,2231.6513438037487,False,micro,survey
1585,Latin America and the Caribbean,LAC,Peru,PER,2003,national,ENAHO,national,2003.0,income,2,2000 - 2003,30.01,0.954675548475618,0.7366582662140371,0.6004106976878235,1.707496802270134,9.224451389118258,5.498488916982656,0.5043713863331373,0.5308132749224509,0.4808360900110647,0.0129731198214876,0.0231648993140525,0.0318988548612069,0.0417917110210911,0.0531443051199846,0.066777129867511,0.0837794916898935,0.109269504372853,0.155188905212728,0.4220120787191815,0.8014515440555265,1.57917737960815,27372217,3529.4873429965887,2265.0826509629005,False,micro,survey
1586,Latin America and the Caribbean,LAC,Peru,PER,2004,national,ENAHO,national,2004.0,income,3,2004 - 2020,30.01,0.967493852882888,0.7449810368243988,0.6075456616594251,1.739073107096405,8.399607901709693,5.506686977217647,0.4513684580977622,0.4988085038060464,0.4603517630195928,0.0130288334869797,0.0240110024601795,0.0340427833928441,0.0456262288639721,0.0584630519127794,0.0730095457178587,0.0911173679548081,0.1172491708986825,0.1639210314898696,0.3795309838220161,0.8294490104010518,1.57917737960815,27624226,3670.6913810284814,2320.663308230732,False,micro,survey
1587,Latin America and the Caribbean,LAC,Peru,PER,2005,national,ENAHO,national,2005.0,income,3,2004 - 2020,30.01,0.968704910264477,0.7558070702189983,0.6218420866078442,1.7975773371708017,8.035815497001744,5.211223292820948,0.4654690818836455,0.5045135662734148,0.4710742405092961,0.0124032726183889,0.0232306939337153,0.0335258001819123,0.0446671096164615,0.0575572452599668,0.072846400306566,0.0913777226806058,0.1169497035305163,0.1623071260506502,0.3851349258212116,0.8428553419625705,1.57917737960815,27866140,3867.527399783274,2384.728110219929,False,micro,survey
1588,Latin America and the Caribbean,LAC,Peru,PER,2006,national,ENAHO,national,2006.0,income,3,2004 - 2020,30.01,0.9613466171778342,0.7283045379790929,0.5880205578996516,1.6835381172599475,9.044052279224337,5.919446707651115,0.4668925422036299,0.5033285748582363,0.4706881743575461,0.0118861293017355,0.022682561515201,0.0334653761653274,0.0450463836924226,0.0582398847399701,0.0735191383407352,0.0923253147620933,0.1183016686889953,0.1629008913023942,0.3816326514911152,0.859731495476138,1.57917737960815,28102055,4123.797525074167,2511.596402132489,False,micro,survey
1589,Latin America and the Caribbean,LAC,Peru,PER,2007,national,ENAHO,national,2007.0,income,3,2004 - 2020,30.01,0.9536620456798652,0.6992828700634843,0.5529662160029297,1.5677519629877663,10.164129662327252,6.717631057182504,0.4633812008221858,0.5002204079292047,0.4630085744435336,0.0118332761696773,0.0227354147159715,0.0337744643284554,0.0458639168884384,0.0591845963897051,0.0739640203704519,0.092171715311759,0.1189451835637621,0.1635217890201086,0.3780056232416707,0.8750345971037187,1.57917737960815,28333050,4438.5939614490335,2706.587259575796,False,micro,survey
1590,Latin America and the Caribbean,LAC,Peru,PER,2008,national,ENAHO,national,2008.0,income,3,2004 - 2020,30.01,0.9529028781475196,0.6822477218914097,0.5294750867834483,1.4815172227286375,10.544672329166662,7.366909927731761,0.4157468851131596,0.4748733791288847,0.4373312241932294,0.0130093479831664,0.0249395294812492,0.0369618180761089,0.0489995473052272,0.062273399401643,0.0779955665836387,0.096287687599511,0.1217054446812619,0.1638188285701462,0.3540088303180448,0.925663057644421,1.57917737960815,28562321,4804.804797429616,2923.756452935353,False,micro,survey
1591,Latin America and the Caribbean,LAC,Peru,PER,2009,national,ENAHO,national,2009.0,income,3,2004 - 2020,30.01,0.9490496333928042,0.6700874313992997,0.5148224007230073,1.4272309235510396,11.002665093915068,7.640158238282565,0.4017924798410562,0.4700658072240197,0.4320159161527656,0.0140057105684075,0.0263698965754794,0.0378108463120438,0.0495008523214096,0.0622930233281557,0.0771047573504003,0.0956571800227937,0.1212986600287185,0.1640113454868861,0.3519477280057274,0.9528426161329744,1.57917737960815,28792663,4818.597211880379,2989.4845829123574,False,micro,survey
1592,Latin America and the Caribbean,LAC,Peru,PER,2010,national,ENAHO,national,2010.0,income,3,2004 - 2020,30.01,0.9478419537552148,0.6548057065729821,0.4940497372543018,1.3554468687625685,11.51351273641801,8.23690917835211,0.3745758788187665,0.4553792556791382,0.4069518208989791,0.0152604984672107,0.0279326141609169,0.0399110547029308,0.0519178420909941,0.0645268376537241,0.0792440587128713,0.09661690631095,0.1211298090212824,0.1612578898483895,0.3422024890307299,0.9674051367713,1.57917737960815,29027680,5177.841284222657,3235.1415035380505,False,micro,survey
1593,Latin America and the Caribbean,LAC,Peru,PER,2011,national,ENAHO,national,2011.0,income,3,2004 - 2020,30.01,0.9459267409266744,0.6426841146492,0.4788649813331992,1.311109751890108,11.899860554513596,8.764751450278673,0.3622232521296037,0.4466015186455083,0.39232323817088,0.0152708103910588,0.0287151119140515,0.0406861312909984,0.0530536111807887,0.0667420523577515,0.0810789886876543,0.0984939717395164,0.1213922334906318,0.1597822590553375,0.3347848298922,1.0,1.57917737960815,29264314,5460.935650758838,3440.0751920600137,False,micro,survey
