country,year,indicator_code,value,welfare,unit_resource_sharing,indicator_name
Estonia,2007,palma_ratio,2.588484764099121,Market income,eq,Palma ratio
Estonia,2010,palma_ratio,3.6098885536193848,Market income,eq,Palma ratio
Estonia,2013,palma_ratio,4.360188961029053,Market income,eq,Palma ratio
Estonia,2016,palma_ratio,2.82057523727417,Market income,eq,Palma ratio
Finland,1987,palma_ratio,1.2224993705749512,Market income,eq,Palma ratio
Finland,1991,palma_ratio,1.2362263202667236,Market income,eq,Palma ratio
Finland,1995,palma_ratio,1.6808273792266846,Market income,eq,Palma ratio
Finland,2000,palma_ratio,1.9453632831573486,Market income,eq,Palma ratio
Finland,2004,palma_ratio,1.932201623916626,Market income,eq,Palma ratio
Finland,2007,palma_ratio,1.664863109588623,Market income,eq,Palma ratio
Finland,2010,palma_ratio,1.6255958080291748,Market income,eq,Palma ratio
Finland,2013,palma_ratio,1.6203067302703857,Market income,eq,Palma ratio
Finland,2016,palma_ratio,1.6707230806350708,Market income,eq,Palma ratio
France,1970,palma_ratio,,Market income,eq,Palma ratio
France,1975,palma_ratio,,Market income,eq,Palma ratio
France,1979,palma_ratio,,Market income,eq,Palma ratio
France,1984,palma_ratio,,Market income,eq,Palma ratio
France,1990,palma_ratio,,Market income,eq,Palma ratio
France,1996,palma_ratio,,Market income,eq,Palma ratio
France,1997,palma_ratio,,Market income,eq,Palma ratio
France,1998,palma_ratio,,Market income,eq,Palma ratio
France,1999,palma_ratio,,Market income,eq,Palma ratio
France,2000,palma_ratio,,Market income,eq,Palma ratio
France,2001,palma_ratio,,Market income,eq,Palma ratio
France,2002,palma_ratio,,Market income,eq,Palma ratio
France,2003,palma_ratio,,Market income,eq,Palma ratio
France,2004,palma_ratio,,Market income,eq,Palma ratio
France,2005,palma_ratio,,Market income,eq,Palma ratio
France,2006,palma_ratio,,Market income,eq,Palma ratio
France,2007,palma_ratio,,Market income,eq,Palma ratio
France,2008,palma_ratio,,Market income,eq,Palma ratio
France,2009,palma_ratio,,Market income,eq,Palma ratio
France,2010,palma_ratio,,Market income,eq,Palma ratio
France,2011,palma_ratio,,Market income,eq,Palma ratio
France,2012,palma_ratio,,Market income,eq,Palma ratio
France,2013,palma_ratio,,Market income,eq,Palma ratio
France,2014,palma_ratio,,Market income,eq,Palma ratio
France,2015,palma_ratio,,Market income,eq,Palma ratio
France,2016,palma_ratio,,Market income,eq,Palma ratio
France,2017,palma_ratio,,Market income,eq,Palma ratio
France,2018,palma_ratio,,Market income,eq,Palma ratio
Georgia,2009,palma_ratio,,Market income,eq,Palma ratio
Georgia,2010,palma_ratio,,Market income,eq,Palma ratio
Georgia,2011,palma_ratio,,Market income,eq,Palma ratio
Georgia,2012,palma_ratio,,Market income,eq,Palma ratio
Georgia,2013,palma_ratio,,Market income,eq,Palma ratio
Georgia,2014,palma_ratio,,Market income,eq,Palma ratio
Georgia,2015,palma_ratio,,Market income,eq,Palma ratio
Georgia,2016,palma_ratio,,Market income,eq,Palma ratio
Georgia,2017,palma_ratio,,Market income,eq,Palma ratio
Georgia,2018,palma_ratio,,Market income,eq,Palma ratio
Georgia,2019,palma_ratio,,Market income,eq,Palma ratio
Germany,1973,palma_ratio,1.6021521091461182,Market income,eq,Palma ratio
Germany,1978,palma_ratio,2.050006628036499,Market income,eq,Palma ratio
Germany,1981,palma_ratio,1.8912277221679688,Market income,eq,Palma ratio
Germany,1983,palma_ratio,1.9883544445037842,Market income,eq,Palma ratio
Germany,1984,palma_ratio,,Market income,eq,Palma ratio
Germany,1985,palma_ratio,2.38208270072937,Market income,eq,Palma ratio
Germany,1986,palma_ratio,2.185811996459961,Market income,eq,Palma ratio
Germany,1987,palma_ratio,2.274564266204834,Market income,eq,Palma ratio
Germany,1988,palma_ratio,2.326918601989746,Market income,eq,Palma ratio
Germany,1989,palma_ratio,2.316286087036133,Market income,eq,Palma ratio
Germany,1990,palma_ratio,2.198460817337036,Market income,eq,Palma ratio
Germany,1991,palma_ratio,2.3814165592193604,Market income,eq,Palma ratio
Germany,1992,palma_ratio,2.4501872062683105,Market income,eq,Palma ratio
Germany,1993,palma_ratio,2.4824016094207764,Market income,eq,Palma ratio
Germany,1994,palma_ratio,2.7304446697235107,Market income,eq,Palma ratio
Germany,1995,palma_ratio,2.835461139678955,Market income,eq,Palma ratio
Germany,1996,palma_ratio,2.926971435546875,Market income,eq,Palma ratio
Germany,1997,palma_ratio,3.001896381378174,Market income,eq,Palma ratio
Germany,1998,palma_ratio,2.9582817554473877,Market income,eq,Palma ratio
Germany,1999,palma_ratio,3.0266294479370117,Market income,eq,Palma ratio
Germany,2000,palma_ratio,3.17771053314209,Market income,eq,Palma ratio
Germany,2001,palma_ratio,3.617856025695801,Market income,eq,Palma ratio
Germany,2002,palma_ratio,3.8858447074890137,Market income,eq,Palma ratio
Germany,2003,palma_ratio,4.1216912269592285,Market income,eq,Palma ratio
Germany,2004,palma_ratio,4.15396785736084,Market income,eq,Palma ratio
Germany,2005,palma_ratio,4.906348705291748,Market income,eq,Palma ratio
Germany,2006,palma_ratio,4.767180919647217,Market income,eq,Palma ratio
Germany,2007,palma_ratio,4.674895286560059,Market income,eq,Palma ratio
Germany,2008,palma_ratio,4.38223123550415,Market income,eq,Palma ratio
Germany,2009,palma_ratio,4.491210460662842,Market income,eq,Palma ratio
Germany,2010,palma_ratio,4.52404260635376,Market income,eq,Palma ratio
Germany,2011,palma_ratio,4.543941497802734,Market income,eq,Palma ratio
Germany,2012,palma_ratio,4.577132225036621,Market income,eq,Palma ratio
Germany,2013,palma_ratio,4.832483768463135,Market income,eq,Palma ratio
Germany,2014,palma_ratio,4.5899810791015625,Market income,eq,Palma ratio
Germany,2015,palma_ratio,4.67321252822876,Market income,eq,Palma ratio
Germany,2016,palma_ratio,4.6110944747924805,Market income,eq,Palma ratio
Germany,2017,palma_ratio,4.974245548248291,Market income,eq,Palma ratio
Germany,2018,palma_ratio,4.673659801483154,Market income,eq,Palma ratio
Germany,2019,palma_ratio,4.413740634918213,Market income,eq,Palma ratio
Greece,1995,palma_ratio,,Market income,eq,Palma ratio
Greece,2000,palma_ratio,,Market income,eq,Palma ratio
Greece,2004,palma_ratio,,Market income,eq,Palma ratio
Greece,2007,palma_ratio,3.1452033519744873,Market income,eq,Palma ratio
Greece,2010,palma_ratio,3.727099895477295,Market income,eq,Palma ratio
Greece,2013,palma_ratio,5.440019607543945,Market income,eq,Palma ratio
Greece,2016,palma_ratio,4.529367446899414,Market income,eq,Palma ratio
Guatemala,2006,palma_ratio,,Market income,eq,Palma ratio
Guatemala,2011,palma_ratio,,Market income,eq,Palma ratio
Guatemala,2014,palma_ratio,,Market income,eq,Palma ratio
Hungary,1991,palma_ratio,,Market income,eq,Palma ratio
Hungary,1994,palma_ratio,,Market income,eq,Palma ratio
Hungary,1999,palma_ratio,,Market income,eq,Palma ratio
Hungary,2005,palma_ratio,,Market income,eq,Palma ratio
Hungary,2007,palma_ratio,,Market income,eq,Palma ratio
Hungary,2009,palma_ratio,,Market income,eq,Palma ratio
Hungary,2012,palma_ratio,,Market income,eq,Palma ratio
Hungary,2015,palma_ratio,,Market income,eq,Palma ratio
Iceland,2004,palma_ratio,,Market income,eq,Palma ratio
Iceland,2007,palma_ratio,,Market income,eq,Palma ratio
Iceland,2010,palma_ratio,,Market income,eq,Palma ratio
India,2004,palma_ratio,,Market income,eq,Palma ratio
India,2011,palma_ratio,,Market income,eq,Palma ratio
Ireland,1987,palma_ratio,4.052389144897461,Market income,eq,Palma ratio
Ireland,1994,palma_ratio,,Market income,eq,Palma ratio
Ireland,1995,palma_ratio,,Market income,eq,Palma ratio
Ireland,1996,palma_ratio,,Market income,eq,Palma ratio
Ireland,2000,palma_ratio,,Market income,eq,Palma ratio
Ireland,2002,palma_ratio,2.975371837615967,Market income,eq,Palma ratio
Ireland,2003,palma_ratio,3.814847230911255,Market income,eq,Palma ratio
Ireland,2004,palma_ratio,4.341169357299805,Market income,eq,Palma ratio
Ireland,2005,palma_ratio,4.229520320892334,Market income,eq,Palma ratio
Ireland,2006,palma_ratio,4.270974636077881,Market income,eq,Palma ratio
Ireland,2007,palma_ratio,4.341133117675781,Market income,eq,Palma ratio
Ireland,2008,palma_ratio,5.840548992156982,Market income,eq,Palma ratio
Ireland,2009,palma_ratio,9.881784439086914,Market income,eq,Palma ratio
Ireland,2010,palma_ratio,10.077696800231934,Market income,eq,Palma ratio
Ireland,2011,palma_ratio,9.504057884216309,Market income,eq,Palma ratio
Ireland,2012,palma_ratio,11.405511856079102,Market income,eq,Palma ratio
Ireland,2013,palma_ratio,9.31519889831543,Market income,eq,Palma ratio
Ireland,2014,palma_ratio,7.060389995574951,Market income,eq,Palma ratio
Ireland,2015,palma_ratio,6.187995910644531,Market income,eq,Palma ratio
Ireland,2016,palma_ratio,5.740728378295898,Market income,eq,Palma ratio
Ireland,2017,palma_ratio,5.302839279174805,Market income,eq,Palma ratio
Ireland,2018,palma_ratio,4.607913017272949,Market income,eq,Palma ratio
Ireland,2019,palma_ratio,4.120611667633057,Market income,eq,Palma ratio
Israel,1979,palma_ratio,1.9519683122634888,Market income,eq,Palma ratio
Israel,1986,palma_ratio,2.5313751697540283,Market income,eq,Palma ratio
Israel,1992,palma_ratio,2.3788528442382812,Market income,eq,Palma ratio
Israel,1997,palma_ratio,3.0067429542541504,Market income,eq,Palma ratio
Israel,2001,palma_ratio,3.949662685394287,Market income,eq,Palma ratio
Israel,2002,palma_ratio,4.157423496246338,Market income,eq,Palma ratio
Israel,2003,palma_ratio,3.8622825145721436,Market income,eq,Palma ratio
Israel,2004,palma_ratio,3.6365997791290283,Market income,eq,Palma ratio
Israel,2005,palma_ratio,3.676687002182007,Market income,eq,Palma ratio
Israel,2006,palma_ratio,3.4341039657592773,Market income,eq,Palma ratio
Israel,2007,palma_ratio,3.287059783935547,Market income,eq,Palma ratio
Israel,2008,palma_ratio,3.375120162963867,Market income,eq,Palma ratio
Israel,2009,palma_ratio,3.4425125122070312,Market income,eq,Palma ratio
Israel,2010,palma_ratio,3.4613101482391357,Market income,eq,Palma ratio
Israel,2011,palma_ratio,3.1633949279785156,Market income,eq,Palma ratio
Israel,2012,palma_ratio,2.9308226108551025,Market income,eq,Palma ratio
Israel,2013,palma_ratio,2.6401379108428955,Market income,eq,Palma ratio
Israel,2014,palma_ratio,2.5992026329040527,Market income,eq,Palma ratio
Israel,2015,palma_ratio,2.5435268878936768,Market income,eq,Palma ratio
Israel,2016,palma_ratio,2.402083158493042,Market income,eq,Palma ratio
Israel,2017,palma_ratio,2.336106300354004,Market income,eq,Palma ratio
Israel,2018,palma_ratio,2.354562759399414,Market income,eq,Palma ratio
Italy,1986,palma_ratio,,Market income,eq,Palma ratio
Italy,1987,palma_ratio,,Market income,eq,Palma ratio
Italy,1989,palma_ratio,,Market income,eq,Palma ratio
Italy,1991,palma_ratio,,Market income,eq,Palma ratio
Italy,1993,palma_ratio,,Market income,eq,Palma ratio
Italy,1995,palma_ratio,,Market income,eq,Palma ratio
Italy,1998,palma_ratio,,Market income,eq,Palma ratio
Italy,2000,palma_ratio,,Market income,eq,Palma ratio
Italy,2004,palma_ratio,,Market income,eq,Palma ratio
Italy,2008,palma_ratio,,Market income,eq,Palma ratio
Italy,2010,palma_ratio,,Market income,eq,Palma ratio
Italy,2014,palma_ratio,5.922779560089111,Market income,eq,Palma ratio
Italy,2016,palma_ratio,6.5301313400268555,Market income,eq,Palma ratio
Italy,2020,palma_ratio,7.069069862365723,Market income,eq,Palma ratio
Japan,2008,palma_ratio,2.4009294509887695,Market income,eq,Palma ratio
Japan,2010,palma_ratio,2.3928232192993164,Market income,eq,Palma ratio
Japan,2013,palma_ratio,2.706685781478882,Market income,eq,Palma ratio
Lithuania,2009,palma_ratio,4.5711870193481445,Market income,eq,Palma ratio
Lithuania,2010,palma_ratio,5.432713031768799,Market income,eq,Palma ratio
Lithuania,2011,palma_ratio,4.375142574310303,Market income,eq,Palma ratio
Lithuania,2012,palma_ratio,5.110453128814697,Market income,eq,Palma ratio
Lithuania,2013,palma_ratio,4.168220520019531,Market income,eq,Palma ratio
Lithuania,2014,palma_ratio,5.165588855743408,Market income,eq,Palma ratio
Lithuania,2015,palma_ratio,4.533668041229248,Market income,eq,Palma ratio
Lithuania,2016,palma_ratio,4.319818496704102,Market income,eq,Palma ratio
Lithuania,2017,palma_ratio,4.195883274078369,Market income,eq,Palma ratio
Lithuania,2018,palma_ratio,3.951948642730713,Market income,eq,Palma ratio
Luxembourg,1985,palma_ratio,,Market income,eq,Palma ratio
Luxembourg,1986,palma_ratio,,Market income,eq,Palma ratio
Luxembourg,1987,palma_ratio,,Market income,eq,Palma ratio
Luxembourg,1988,palma_ratio,,Market income,eq,Palma ratio
Luxembourg,1989,palma_ratio,,Market income,eq,Palma ratio
Luxembourg,1990,palma_ratio,,Market income,eq,Palma ratio
Luxembourg,1991,palma_ratio,,Market income,eq,Palma ratio
Luxembourg,1992,palma_ratio,,Market income,eq,Palma ratio
Luxembourg,1993,palma_ratio,,Market income,eq,Palma ratio
Luxembourg,1994,palma_ratio,,Market income,eq,Palma ratio
Luxembourg,1995,palma_ratio,,Market income,eq,Palma ratio
Luxembourg,1996,palma_ratio,,Market income,eq,Palma ratio
Luxembourg,1997,palma_ratio,,Market income,eq,Palma ratio
Luxembourg,1998,palma_ratio,,Market income,eq,Palma ratio
Luxembourg,1999,palma_ratio,,Market income,eq,Palma ratio
Luxembourg,2000,palma_ratio,,Market income,eq,Palma ratio
Luxembourg,2001,palma_ratio,,Market income,eq,Palma ratio
Luxembourg,2002,palma_ratio,2.559680223464966,Market income,eq,Palma ratio
Luxembourg,2003,palma_ratio,2.5446901321411133,Market income,eq,Palma ratio
Luxembourg,2004,palma_ratio,2.583735704421997,Market income,eq,Palma ratio
Luxembourg,2005,palma_ratio,2.7260186672210693,Market income,eq,Palma ratio
Luxembourg,2006,palma_ratio,2.6397507190704346,Market income,eq,Palma ratio
Luxembourg,2007,palma_ratio,2.6280250549316406,Market income,eq,Palma ratio
Luxembourg,2008,palma_ratio,3.1263363361358643,Market income,eq,Palma ratio
Luxembourg,2009,palma_ratio,2.9598121643066406,Market income,eq,Palma ratio
Luxembourg,2010,palma_ratio,2.7854254245758057,Market income,eq,Palma ratio
Luxembourg,2011,palma_ratio,3.0071911811828613,Market income,eq,Palma ratio
Luxembourg,2012,palma_ratio,3.473388433456421,Market income,eq,Palma ratio
Luxembourg,2013,palma_ratio,3.100534200668335,Market income,eq,Palma ratio
Luxembourg,2014,palma_ratio,2.9540669918060303,Market income,eq,Palma ratio
Luxembourg,2015,palma_ratio,2.5614712238311768,Market income,eq,Palma ratio
Luxembourg,2016,palma_ratio,2.7428908348083496,Market income,eq,Palma ratio
Luxembourg,2017,palma_ratio,3.188964366912842,Market income,eq,Palma ratio
Luxembourg,2018,palma_ratio,3.1199686527252197,Market income,eq,Palma ratio
Luxembourg,2019,palma_ratio,3.2521371841430664,Market income,eq,Palma ratio
Mali,2011,palma_ratio,,Market income,eq,Palma ratio
Mali,2013,palma_ratio,,Market income,eq,Palma ratio
Mali,2014,palma_ratio,,Market income,eq,Palma ratio
Mali,2015,palma_ratio,,Market income,eq,Palma ratio
Mali,2016,palma_ratio,,Market income,eq,Palma ratio
Mali,2017,palma_ratio,,Market income,eq,Palma ratio
Mali,2018,palma_ratio,,Market income,eq,Palma ratio
Mali,2019,palma_ratio,,Market income,eq,Palma ratio
Mali,2020,palma_ratio,,Market income,eq,Palma ratio
Mexico,1984,palma_ratio,,Market income,eq,Palma ratio
Mexico,1989,palma_ratio,,Market income,eq,Palma ratio
Mexico,1992,palma_ratio,,Market income,eq,Palma ratio
Mexico,1994,palma_ratio,,Market income,eq,Palma ratio
Mexico,1996,palma_ratio,,Market income,eq,Palma ratio
Mexico,1998,palma_ratio,,Market income,eq,Palma ratio
Mexico,2000,palma_ratio,,Market income,eq,Palma ratio
Mexico,2002,palma_ratio,,Market income,eq,Palma ratio
Mexico,2004,palma_ratio,,Market income,eq,Palma ratio
Mexico,2005,palma_ratio,,Market income,eq,Palma ratio
Mexico,2006,palma_ratio,,Market income,eq,Palma ratio
Mexico,2008,palma_ratio,,Market income,eq,Palma ratio
Mexico,2010,palma_ratio,,Market income,eq,Palma ratio
Mexico,2012,palma_ratio,,Market income,eq,Palma ratio
Mexico,2014,palma_ratio,,Market income,eq,Palma ratio
Mexico,2016,palma_ratio,,Market income,eq,Palma ratio
Mexico,2018,palma_ratio,,Market income,eq,Palma ratio
Netherlands,1983,palma_ratio,2.68489670753479,Market income,eq,Palma ratio
Netherlands,1987,palma_ratio,2.488401412963867,Market income,eq,Palma ratio
Netherlands,1990,palma_ratio,1.9490915536880493,Market income,eq,Palma ratio
Netherlands,1993,palma_ratio,2.2237348556518555,Market income,eq,Palma ratio
Netherlands,1999,palma_ratio,1.56058669090271,Market income,eq,Palma ratio
Netherlands,2004,palma_ratio,3.102290153503418,Market income,eq,Palma ratio
Netherlands,2007,palma_ratio,2.080456018447876,Market income,eq,Palma ratio
Netherlands,2010,palma_ratio,1.891174554824829,Market income,eq,Palma ratio
Netherlands,2013,palma_ratio,2.0773608684539795,Market income,eq,Palma ratio
Netherlands,2015,palma_ratio,2.177780866622925,Market income,eq,Palma ratio
Netherlands,2016,palma_ratio,2.1517200469970703,Market income,eq,Palma ratio
Netherlands,2017,palma_ratio,2.2035677433013916,Market income,eq,Palma ratio
Netherlands,2018,palma_ratio,2.0931873321533203,Market income,eq,Palma ratio
Norway,1979,palma_ratio,1.5013643503189087,Market income,eq,Palma ratio
Norway,1986,palma_ratio,1.3773311376571655,Market income,eq,Palma ratio
Norway,1991,palma_ratio,1.6017884016036987,Market income,eq,Palma ratio
Norway,1995,palma_ratio,1.9595756530761719,Market income,eq,Palma ratio
Norway,2000,palma_ratio,2.0470776557922363,Market income,eq,Palma ratio
Norway,2004,palma_ratio,2.6398727893829346,Market income,eq,Palma ratio
Norway,2007,palma_ratio,,Market income,eq,Palma ratio
Norway,2010,palma_ratio,2.272432804107666,Market income,eq,Palma ratio
Norway,2013,palma_ratio,2.2231602668762207,Market income,eq,Palma ratio
Norway,2016,palma_ratio,2.476707696914673,Market income,eq,Palma ratio
Norway,2019,palma_ratio,2.4257822036743164,Market income,eq,Palma ratio
Norway,2020,palma_ratio,2.6372933387756348,Market income,eq,Palma ratio
Palestine,2017,palma_ratio,,Market income,eq,Palma ratio
Panama,2007,palma_ratio,,Market income,eq,Palma ratio
Panama,2010,palma_ratio,,Market income,eq,Palma ratio
Panama,2013,palma_ratio,,Market income,eq,Palma ratio
Panama,2016,palma_ratio,,Market income,eq,Palma ratio
Paraguay,1997,palma_ratio,,Market income,eq,Palma ratio
Paraguay,1999,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2000,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2002,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2003,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2004,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2005,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2006,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2007,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2008,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2009,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2010,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2011,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2012,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2013,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2014,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2015,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2016,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2017,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2018,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2019,palma_ratio,,Market income,eq,Palma ratio
Paraguay,2020,palma_ratio,,Market income,eq,Palma ratio
Peru,2004,palma_ratio,,Market income,eq,Palma ratio
Peru,2005,palma_ratio,,Market income,eq,Palma ratio
Peru,2006,palma_ratio,,Market income,eq,Palma ratio
Peru,2007,palma_ratio,,Market income,eq,Palma ratio
Peru,2008,palma_ratio,,Market income,eq,Palma ratio
Peru,2009,palma_ratio,,Market income,eq,Palma ratio
Peru,2010,palma_ratio,,Market income,eq,Palma ratio
Peru,2011,palma_ratio,,Market income,eq,Palma ratio
Peru,2012,palma_ratio,,Market income,eq,Palma ratio
Peru,2013,palma_ratio,,Market income,eq,Palma ratio
Peru,2014,palma_ratio,,Market income,eq,Palma ratio
Peru,2015,palma_ratio,,Market income,eq,Palma ratio
Peru,2016,palma_ratio,,Market income,eq,Palma ratio
Peru,2017,palma_ratio,,Market income,eq,Palma ratio
Peru,2018,palma_ratio,,Market income,eq,Palma ratio
Peru,2019,palma_ratio,,Market income,eq,Palma ratio
Poland,1986,palma_ratio,,Market income,eq,Palma ratio
Poland,1992,palma_ratio,,Market income,eq,Palma ratio
Poland,1995,palma_ratio,,Market income,eq,Palma ratio
Poland,1999,palma_ratio,,Market income,eq,Palma ratio
Poland,2004,palma_ratio,,Market income,eq,Palma ratio
Poland,2005,palma_ratio,,Market income,eq,Palma ratio
Poland,2006,palma_ratio,,Market income,eq,Palma ratio
Poland,2007,palma_ratio,,Market income,eq,Palma ratio
Poland,2008,palma_ratio,,Market income,eq,Palma ratio
Poland,2009,palma_ratio,,Market income,eq,Palma ratio
Poland,2010,palma_ratio,,Market income,eq,Palma ratio
Poland,2011,palma_ratio,,Market income,eq,Palma ratio
Poland,2012,palma_ratio,,Market income,eq,Palma ratio
Poland,2013,palma_ratio,,Market income,eq,Palma ratio
Poland,2014,palma_ratio,,Market income,eq,Palma ratio
Poland,2015,palma_ratio,,Market income,eq,Palma ratio
Poland,2016,palma_ratio,,Market income,eq,Palma ratio
Poland,2017,palma_ratio,,Market income,eq,Palma ratio
Poland,2018,palma_ratio,,Market income,eq,Palma ratio
Poland,2019,palma_ratio,,Market income,eq,Palma ratio
Poland,2020,palma_ratio,,Market income,eq,Palma ratio
Romania,1995,palma_ratio,,Market income,eq,Palma ratio
Romania,1997,palma_ratio,,Market income,eq,Palma ratio
Russia,2000,palma_ratio,,Market income,eq,Palma ratio
Russia,2004,palma_ratio,,Market income,eq,Palma ratio
Russia,2007,palma_ratio,,Market income,eq,Palma ratio
Russia,2010,palma_ratio,,Market income,eq,Palma ratio
Russia,2011,palma_ratio,,Market income,eq,Palma ratio
Russia,2013,palma_ratio,,Market income,eq,Palma ratio
Russia,2014,palma_ratio,,Market income,eq,Palma ratio
Russia,2015,palma_ratio,,Market income,eq,Palma ratio
Russia,2016,palma_ratio,,Market income,eq,Palma ratio
Russia,2017,palma_ratio,,Market income,eq,Palma ratio
Russia,2018,palma_ratio,,Market income,eq,Palma ratio
Russia,2019,palma_ratio,,Market income,eq,Palma ratio
Serbia,2006,palma_ratio,,Market income,eq,Palma ratio
Serbia,2010,palma_ratio,,Market income,eq,Palma ratio
Serbia,2013,palma_ratio,,Market income,eq,Palma ratio
Serbia,2016,palma_ratio,,Market income,eq,Palma ratio
Slovakia,1992,palma_ratio,,Market income,eq,Palma ratio
Slovakia,1996,palma_ratio,,Market income,eq,Palma ratio
Slovakia,2004,palma_ratio,2.767693281173706,Market income,eq,Palma ratio
Slovakia,2007,palma_ratio,2.0464038848876953,Market income,eq,Palma ratio
Slovakia,2010,palma_ratio,2.295027256011963,Market income,eq,Palma ratio
Slovakia,2013,palma_ratio,2.2725024223327637,Market income,eq,Palma ratio
Slovakia,2014,palma_ratio,1.8201020956039429,Market income,eq,Palma ratio
Slovakia,2015,palma_ratio,1.8642935752868652,Market income,eq,Palma ratio
Slovakia,2016,palma_ratio,1.7863097190856934,Market income,eq,Palma ratio
Slovakia,2017,palma_ratio,1.5934271812438965,Market income,eq,Palma ratio
Slovakia,2018,palma_ratio,1.6833101511001587,Market income,eq,Palma ratio
Slovenia,1997,palma_ratio,,Market income,eq,Palma ratio
Slovenia,1999,palma_ratio,,Market income,eq,Palma ratio
Slovenia,2004,palma_ratio,,Market income,eq,Palma ratio
Slovenia,2007,palma_ratio,,Market income,eq,Palma ratio
Slovenia,2010,palma_ratio,,Market income,eq,Palma ratio
Slovenia,2012,palma_ratio,,Market income,eq,Palma ratio
Slovenia,2015,palma_ratio,,Market income,eq,Palma ratio
South Africa,2008,palma_ratio,39.43092346191406,Market income,eq,Palma ratio
South Africa,2010,palma_ratio,41.0035285949707,Market income,eq,Palma ratio
South Africa,2012,palma_ratio,29.16545867919922,Market income,eq,Palma ratio
South Africa,2015,palma_ratio,21.888927459716797,Market income,eq,Palma ratio
South Africa,2017,palma_ratio,19.79097557067871,Market income,eq,Palma ratio
South Korea,2006,palma_ratio,,Market income,eq,Palma ratio
South Korea,2008,palma_ratio,,Market income,eq,Palma ratio
South Korea,2010,palma_ratio,,Market income,eq,Palma ratio
South Korea,2012,palma_ratio,,Market income,eq,Palma ratio
South Korea,2014,palma_ratio,,Market income,eq,Palma ratio
South Korea,2016,palma_ratio,,Market income,eq,Palma ratio
Spain,1980,palma_ratio,,Market income,eq,Palma ratio
Spain,1985,palma_ratio,,Market income,eq,Palma ratio
Spain,1990,palma_ratio,,Market income,eq,Palma ratio
Spain,1993,palma_ratio,,Market income,eq,Palma ratio
Spain,1994,palma_ratio,,Market income,eq,Palma ratio
Spain,1995,palma_ratio,,Market income,eq,Palma ratio
Spain,1996,palma_ratio,,Market income,eq,Palma ratio
Spain,1997,palma_ratio,,Market income,eq,Palma ratio
Spain,1998,palma_ratio,,Market income,eq,Palma ratio
Spain,1999,palma_ratio,,Market income,eq,Palma ratio
Spain,2000,palma_ratio,,Market income,eq,Palma ratio
Spain,2004,palma_ratio,3.0541067123413086,Market income,eq,Palma ratio
Spain,2005,palma_ratio,2.9674928188323975,Market income,eq,Palma ratio
Spain,2006,palma_ratio,2.7035889625549316,Market income,eq,Palma ratio
Spain,2007,palma_ratio,2.552154302597046,Market income,eq,Palma ratio
Spain,2008,palma_ratio,2.7930383682250977,Market income,eq,Palma ratio
Spain,2009,palma_ratio,3.341301679611206,Market income,eq,Palma ratio
Spain,2010,palma_ratio,3.9198529720306396,Market income,eq,Palma ratio
Spain,2011,palma_ratio,3.9269580841064453,Market income,eq,Palma ratio
Spain,2012,palma_ratio,4.1403985023498535,Market income,eq,Palma ratio
Spain,2013,palma_ratio,4.732784271240234,Market income,eq,Palma ratio
Spain,2014,palma_ratio,4.748114109039307,Market income,eq,Palma ratio
Spain,2015,palma_ratio,4.729933738708496,Market income,eq,Palma ratio
Spain,2016,palma_ratio,4.504428863525391,Market income,eq,Palma ratio
Spain,2017,palma_ratio,4.108203411102295,Market income,eq,Palma ratio
Spain,2018,palma_ratio,4.052537441253662,Market income,eq,Palma ratio
Spain,2019,palma_ratio,3.555286169052124,Market income,eq,Palma ratio
Sweden,1967,palma_ratio,,Market income,eq,Palma ratio
Sweden,1975,palma_ratio,,Market income,eq,Palma ratio
Sweden,1981,palma_ratio,,Market income,eq,Palma ratio
Sweden,1987,palma_ratio,,Market income,eq,Palma ratio
Sweden,1992,palma_ratio,,Market income,eq,Palma ratio
Sweden,1995,palma_ratio,3.284783124923706,Market income,eq,Palma ratio
Sweden,2000,palma_ratio,2.844358205795288,Market income,eq,Palma ratio
Sweden,2002,palma_ratio,2.7314274311065674,Market income,eq,Palma ratio
Sweden,2003,palma_ratio,2.503633975982666,Market income,eq,Palma ratio
Sweden,2004,palma_ratio,2.5794737339019775,Market income,eq,Palma ratio
Sweden,2005,palma_ratio,2.6117467880249023,Market income,eq,Palma ratio
Sweden,2006,palma_ratio,2.6350159645080566,Market income,eq,Palma ratio
