country,year,pip_reporting_level,pip_welfare,indicator_code,value,indicator_name,welfare,unit_resource_sharing
Panama,1998,national,income,gini,0.5748083640183116,Gini,Disposable income,"Household, per capita"
Panama,1999,national,income,gini,0.5645577689467092,Gini,Disposable income,"Household, per capita"
Panama,2000,national,income,gini,0.5663901582580795,Gini,Disposable income,"Household, per capita"
Panama,2001,national,income,gini,0.5674528042752471,Gini,Disposable income,"Household, per capita"
Panama,2002,national,income,gini,0.5610197557862507,Gini,Disposable income,"Household, per capita"
Panama,2003,national,income,gini,0.5566278822928873,Gini,Disposable income,"Household, per capita"
Panama,2004,national,income,gini,0.5478012519103067,Gini,Disposable income,"Household, per capita"
Panama,2005,national,income,gini,0.5381147030346631,Gini,Disposable income,"Household, per capita"
Panama,2006,national,income,gini,0.5464540243627352,Gini,Disposable income,"Household, per capita"
Panama,2007,national,income,gini,0.5268925913488975,Gini,Disposable income,"Household, per capita"
Panama,2008,national,income,gini,0.5269338364776662,Gini,Disposable income,"Household, per capita"
Panama,2009,national,income,gini,0.5177117253897582,Gini,Disposable income,"Household, per capita"
Panama,2010,national,income,gini,0.5160976183841732,Gini,Disposable income,"Household, per capita"
Panama,2011,national,income,gini,0.5134831487183772,Gini,Disposable income,"Household, per capita"
Panama,2012,national,income,gini,0.5173995612001872,Gini,Disposable income,"Household, per capita"
Panama,2013,national,income,gini,0.5145719500333703,Gini,Disposable income,"Household, per capita"
Panama,2014,national,income,gini,0.504668693169575,Gini,Disposable income,"Household, per capita"
Panama,2015,national,income,gini,0.5080666314561102,Gini,Disposable income,"Household, per capita"
Panama,2016,national,income,gini,0.5040773378206999,Gini,Disposable income,"Household, per capita"
Panama,2017,national,income,gini,0.4988850259167593,Gini,Disposable income,"Household, per capita"
Panama,2018,national,income,gini,0.4921247336244875,Gini,Disposable income,"Household, per capita"
Panama,2019,national,income,gini,0.4983833602790184,Gini,Disposable income,"Household, per capita"
Papua New Guinea,1996,national,consumption,gini,0.4577135256104663,Gini,Consumption,"Household, per capita"
Papua New Guinea,2009,national,consumption,gini,0.4185078829357139,Gini,Consumption,"Household, per capita"
Paraguay,1990,national,income,gini,0.4083934341849112,Gini,Disposable income,"Household, per capita"
Paraguay,1995,national,income,gini,0.5815903937444257,Gini,Disposable income,"Household, per capita"
Paraguay,1997,national,income,gini,0.548924318209669,Gini,Disposable income,"Household, per capita"
Paraguay,1999,national,income,gini,0.5457746515399158,Gini,Disposable income,"Household, per capita"
Paraguay,2001,national,income,gini,0.5462930095224803,Gini,Disposable income,"Household, per capita"
Paraguay,2002,national,income,gini,0.5727629008419797,Gini,Disposable income,"Household, per capita"
Paraguay,2003,national,income,gini,0.549383523264062,Gini,Disposable income,"Household, per capita"
Paraguay,2004,national,income,gini,0.5226281358713497,Gini,Disposable income,"Household, per capita"
Paraguay,2005,national,income,gini,0.5138179211117202,Gini,Disposable income,"Household, per capita"
Paraguay,2006,national,income,gini,0.5299548862033148,Gini,Disposable income,"Household, per capita"
Paraguay,2007,national,income,gini,0.530412062951908,Gini,Disposable income,"Household, per capita"
Paraguay,2008,national,income,gini,0.5070475213203498,Gini,Disposable income,"Household, per capita"
Paraguay,2009,national,income,gini,0.4914576218119505,Gini,Disposable income,"Household, per capita"
Paraguay,2010,national,income,gini,0.5098243768628754,Gini,Disposable income,"Household, per capita"
Paraguay,2011,national,income,gini,0.523099315700827,Gini,Disposable income,"Household, per capita"
Paraguay,2012,national,income,gini,0.4763356303104287,Gini,Disposable income,"Household, per capita"
Paraguay,2013,national,income,gini,0.4793603119212047,Gini,Disposable income,"Household, per capita"
Paraguay,2014,national,income,gini,0.5070264499777732,Gini,Disposable income,"Household, per capita"
Paraguay,2015,national,income,gini,0.4760590928201872,Gini,Disposable income,"Household, per capita"
Paraguay,2016,national,income,gini,0.4789971774503212,Gini,Disposable income,"Household, per capita"
Paraguay,2017,national,income,gini,0.485474928510146,Gini,Disposable income,"Household, per capita"
Paraguay,2018,national,income,gini,0.4595510185938908,Gini,Disposable income,"Household, per capita"
Paraguay,2019,national,income,gini,0.4565063751375772,Gini,Disposable income,"Household, per capita"
Paraguay,2020,national,income,gini,0.4348194399066174,Gini,Disposable income,"Household, per capita"
Peru,1985,national,consumption,gini,0.4563498240253612,Gini,Consumption,"Household, per capita"
Peru,1994,national,consumption,gini,0.4402398865397727,Gini,Consumption,"Household, per capita"
Peru,1997,national,income,gini,0.5325936388742041,Gini,Disposable income,"Household, per capita"
Peru,1998,national,income,gini,0.5512151830251443,Gini,Disposable income,"Household, per capita"
Peru,1999,national,income,gini,0.5482889232429659,Gini,Disposable income,"Household, per capita"
Peru,2000,national,income,gini,0.4907336327805885,Gini,Disposable income,"Household, per capita"
Peru,2001,national,income,gini,0.5130633346979149,Gini,Disposable income,"Household, per capita"
Peru,2002,national,income,gini,0.5356592289403113,Gini,Disposable income,"Household, per capita"
Peru,2003,national,income,gini,0.5308132749224508,Gini,Disposable income,"Household, per capita"
Peru,2004,national,income,gini,0.4988085038060464,Gini,Disposable income,"Household, per capita"
Peru,2005,national,income,gini,0.5045135662734148,Gini,Disposable income,"Household, per capita"
Peru,2006,national,income,gini,0.5033285748582363,Gini,Disposable income,"Household, per capita"
Peru,2007,national,income,gini,0.5002204079292047,Gini,Disposable income,"Household, per capita"
Peru,2008,national,income,gini,0.4748733791288847,Gini,Disposable income,"Household, per capita"
Peru,2009,national,income,gini,0.4700658072240198,Gini,Disposable income,"Household, per capita"
Peru,2010,national,income,gini,0.455379255679138,Gini,Disposable income,"Household, per capita"
Peru,2011,national,income,gini,0.4466015186455083,Gini,Disposable income,"Household, per capita"
Peru,2012,national,income,gini,0.4444040867027129,Gini,Disposable income,"Household, per capita"
Peru,2013,national,income,gini,0.4388289662627358,Gini,Disposable income,"Household, per capita"
Peru,2014,national,income,gini,0.4313922532041939,Gini,Disposable income,"Household, per capita"
Peru,2015,national,income,gini,0.4335640012823588,Gini,Disposable income,"Household, per capita"
Peru,2016,national,income,gini,0.4363925620759807,Gini,Disposable income,"Household, per capita"
Peru,2017,national,income,gini,0.4329279002664619,Gini,Disposable income,"Household, per capita"
Peru,2018,national,income,gini,0.4238764789835111,Gini,Disposable income,"Household, per capita"
Peru,2019,national,income,gini,0.4156278463518366,Gini,Disposable income,"Household, per capita"
Peru,2020,national,income,gini,0.4379413696975234,Gini,Disposable income,"Household, per capita"
Philippines,1985,national,consumption,gini,0.4103743554912078,Gini,Consumption,"Household, per capita"
Philippines,1988,national,consumption,gini,0.4074626741496264,Gini,Consumption,"Household, per capita"
Philippines,1991,national,consumption,gini,0.4382355142336644,Gini,Consumption,"Household, per capita"
Philippines,1994,national,consumption,gini,0.4288838747018618,Gini,Consumption,"Household, per capita"
Philippines,1997,national,consumption,gini,0.4596220753309074,Gini,Consumption,"Household, per capita"
Philippines,2000,national,consumption,gini,0.4279947242005685,Gini,Consumption,"Household, per capita"
Philippines,2000,national,income,gini,0.4765269829481777,Gini,Disposable income,"Household, per capita"
Philippines,2003,national,consumption,gini,0.4149465784544365,Gini,Consumption,"Household, per capita"
Philippines,2003,national,income,gini,0.465764491472552,Gini,Disposable income,"Household, per capita"
Philippines,2006,national,consumption,gini,0.428588396076737,Gini,Consumption,"Household, per capita"
Philippines,2006,national,income,gini,0.4719772932606569,Gini,Disposable income,"Household, per capita"
Philippines,2009,national,consumption,gini,0.4176033847577143,Gini,Consumption,"Household, per capita"
Philippines,2009,national,income,gini,0.4630938558937476,Gini,Disposable income,"Household, per capita"
Philippines,2012,national,consumption,gini,0.4222432950474153,Gini,Consumption,"Household, per capita"
Philippines,2012,national,income,gini,0.4649289833172124,Gini,Disposable income,"Household, per capita"
Philippines,2015,national,consumption,gini,0.4035149924050956,Gini,Consumption,"Household, per capita"
Philippines,2015,national,income,gini,0.445504155770441,Gini,Disposable income,"Household, per capita"
Philippines,2018,national,consumption,gini,0.3781170617851155,Gini,Consumption,"Household, per capita"
Philippines,2018,national,income,gini,0.4227357856355859,Gini,Disposable income,"Household, per capita"
Poland,1985,national,income,gini,0.2516496620900249,Gini,Disposable income,"Household, per capita"
Poland,1986,national,income,gini,0.2798454202492501,Gini,Disposable income,"Household, per capita"
Poland,1987,national,income,gini,0.255251277875943,Gini,Disposable income,"Household, per capita"
Poland,1989,national,income,gini,0.2689247240566751,Gini,Disposable income,"Household, per capita"
Poland,1992,national,income,gini,0.2929856291374624,Gini,Disposable income,"Household, per capita"
Poland,1993,national,consumption,gini,0.2669889851729618,Gini,Consumption,"Household, per capita"
Poland,1995,national,income,gini,0.3464472110732786,Gini,Disposable income,"Household, per capita"
Poland,1996,national,consumption,gini,0.326554204897728,Gini,Consumption,"Household, per capita"
Poland,1998,national,consumption,gini,0.3231873908220788,Gini,Consumption,"Household, per capita"
Poland,1999,national,consumption,gini,0.3259037040527716,Gini,Consumption,"Household, per capita"
Poland,1999,national,income,gini,0.3214840951589451,Gini,Disposable income,"Household, per capita"
Poland,2000,national,consumption,gini,0.3296553694310928,Gini,Consumption,"Household, per capita"
Poland,2001,national,consumption,gini,0.3284902632204436,Gini,Consumption,"Household, per capita"
Poland,2002,national,consumption,gini,0.3405020591770905,Gini,Consumption,"Household, per capita"
Poland,2003,national,consumption,gini,0.3491133370312772,Gini,Consumption,"Household, per capita"
Poland,2004,national,consumption,gini,0.3542606082528734,Gini,Consumption,"Household, per capita"
Poland,2004,national,income,gini,0.3802550912345565,Gini,Disposable income,"Household, per capita"
Poland,2005,national,consumption,gini,0.3449257930325508,Gini,Consumption,"Household, per capita"
Poland,2005,national,income,gini,0.3580898612609068,Gini,Disposable income,"Household, per capita"
Poland,2006,national,consumption,gini,0.3370911610510996,Gini,Consumption,"Household, per capita"
Poland,2006,national,income,gini,0.3466876345287375,Gini,Disposable income,"Household, per capita"
Poland,2007,national,consumption,gini,0.3350893890687124,Gini,Consumption,"Household, per capita"
Poland,2007,national,income,gini,0.3400268509093544,Gini,Disposable income,"Household, per capita"
Poland,2008,national,consumption,gini,0.3371704204205816,Gini,Consumption,"Household, per capita"
Poland,2008,national,income,gini,0.3348584794513405,Gini,Disposable income,"Household, per capita"
Poland,2009,national,consumption,gini,0.3357808903813624,Gini,Consumption,"Household, per capita"
Poland,2009,national,income,gini,0.3335601936168497,Gini,Disposable income,"Household, per capita"
Poland,2010,national,consumption,gini,0.3321883360584667,Gini,Consumption,"Household, per capita"
Poland,2010,national,income,gini,0.3321521740869052,Gini,Disposable income,"Household, per capita"
Poland,2011,national,consumption,gini,0.3277634344074294,Gini,Consumption,"Household, per capita"
Poland,2011,national,income,gini,0.331810429131387,Gini,Disposable income,"Household, per capita"
Poland,2012,national,consumption,gini,0.3239127715274414,Gini,Consumption,"Household, per capita"
Poland,2012,national,income,gini,0.3302033788050839,Gini,Disposable income,"Household, per capita"
Poland,2013,national,consumption,gini,0.3254952035893118,Gini,Consumption,"Household, per capita"
Poland,2013,national,income,gini,0.3313746288283741,Gini,Disposable income,"Household, per capita"
Poland,2014,national,consumption,gini,0.3208015384598016,Gini,Consumption,"Household, per capita"
Poland,2014,national,income,gini,0.3282449205947433,Gini,Disposable income,"Household, per capita"
Poland,2015,national,consumption,gini,0.318235288736685,Gini,Consumption,"Household, per capita"
Poland,2015,national,income,gini,0.3175153504078029,Gini,Disposable income,"Household, per capita"
Poland,2016,national,consumption,gini,0.3079634761406324,Gini,Consumption,"Household, per capita"
Poland,2016,national,income,gini,0.3118982585111084,Gini,Disposable income,"Household, per capita"
Poland,2017,national,consumption,gini,0.3029658132299095,Gini,Consumption,"Household, per capita"
Poland,2017,national,income,gini,0.2968604895514199,Gini,Disposable income,"Household, per capita"
Poland,2018,national,consumption,gini,0.3114104860909654,Gini,Consumption,"Household, per capita"
Poland,2018,national,income,gini,0.3021543938442279,Gini,Disposable income,"Household, per capita"
Poland,2019,national,consumption,gini,0.3023947236495212,Gini,Consumption,"Household, per capita"
Portugal,2003,national,income,gini,0.3877535169440104,Gini,Disposable income,"Household, per capita"
Portugal,2004,national,income,gini,0.38938836184172,Gini,Disposable income,"Household, per capita"
Portugal,2005,national,income,gini,0.384800724074047,Gini,Disposable income,"Household, per capita"
Portugal,2006,national,income,gini,0.3806077986968299,Gini,Disposable income,"Household, per capita"
Portugal,2007,national,income,gini,0.3675018319423768,Gini,Disposable income,"Household, per capita"
Portugal,2008,national,income,gini,0.3663415096864779,Gini,Disposable income,"Household, per capita"
Portugal,2009,national,income,gini,0.349074152093108,Gini,Disposable income,"Household, per capita"
Portugal,2010,national,income,gini,0.3584467048370872,Gini,Disposable income,"Household, per capita"
Portugal,2011,national,income,gini,0.3634467741802836,Gini,Disposable income,"Household, per capita"
Portugal,2012,national,income,gini,0.3603479237580413,Gini,Disposable income,"Household, per capita"
Portugal,2013,national,income,gini,0.3618710435868761,Gini,Disposable income,"Household, per capita"
Portugal,2014,national,income,gini,0.3556217280605046,Gini,Disposable income,"Household, per capita"
Portugal,2015,national,income,gini,0.355233023348952,Gini,Disposable income,"Household, per capita"
Portugal,2016,national,income,gini,0.3519051831355122,Gini,Disposable income,"Household, per capita"
Portugal,2017,national,income,gini,0.3380384116138792,Gini,Disposable income,"Household, per capita"
Portugal,2018,national,income,gini,0.3349256255753483,Gini,Disposable income,"Household, per capita"
Portugal,2019,national,income,gini,0.3276274723608108,Gini,Disposable income,"Household, per capita"
Romania,1989,national,income,gini,0.2330730338954192,Gini,Disposable income,"Household, per capita"
Romania,1992,national,income,gini,0.2546172793114104,Gini,Disposable income,"Household, per capita"
Romania,1994,national,income,gini,0.2820058252085121,Gini,Disposable income,"Household, per capita"
Romania,1995,national,income,gini,0.3115802591632973,Gini,Disposable income,"Household, per capita"
Romania,1997,national,income,gini,0.305044267976823,Gini,Disposable income,"Household, per capita"
Romania,1998,national,consumption,gini,0.3108324013382399,Gini,Consumption,"Household, per capita"
Romania,1999,national,consumption,gini,0.2941766787499319,Gini,Consumption,"Household, per capita"
Romania,2000,national,consumption,gini,0.2932386375143516,Gini,Consumption,"Household, per capita"
Romania,2001,national,consumption,gini,0.2942905880046684,Gini,Consumption,"Household, per capita"
Romania,2002,national,consumption,gini,0.3022993890663247,Gini,Consumption,"Household, per capita"
Romania,2003,national,consumption,gini,0.299112871695495,Gini,Consumption,"Household, per capita"
Romania,2004,national,consumption,gini,0.3003937206153244,Gini,Consumption,"Household, per capita"
Romania,2005,national,consumption,gini,0.2981939127574521,Gini,Consumption,"Household, per capita"
Romania,2006,national,consumption,gini,0.3046429641514525,Gini,Consumption,"Household, per capita"
Romania,2006,national,income,gini,0.3964470672240047,Gini,Disposable income,"Household, per capita"
Romania,2007,national,consumption,gini,0.3020728975630145,Gini,Consumption,"Household, per capita"
Romania,2007,national,income,gini,0.375483157786232,Gini,Disposable income,"Household, per capita"
Romania,2008,national,consumption,gini,0.2958381150128336,Gini,Consumption,"Household, per capita"
Romania,2008,national,income,gini,0.3643025247989483,Gini,Disposable income,"Household, per capita"
Romania,2009,national,consumption,gini,0.2818934636147026,Gini,Consumption,"Household, per capita"
Romania,2009,national,income,gini,0.3556450721660598,Gini,Disposable income,"Household, per capita"
Romania,2010,national,consumption,gini,0.2815823775748283,Gini,Consumption,"Household, per capita"
Romania,2010,national,income,gini,0.3547255087665382,Gini,Disposable income,"Household, per capita"
Romania,2011,national,consumption,gini,0.2721151985334068,Gini,Consumption,"Household, per capita"
Romania,2011,national,income,gini,0.3587193030262751,Gini,Disposable income,"Household, per capita"
Romania,2012,national,consumption,gini,0.2733423763804716,Gini,Consumption,"Household, per capita"
Romania,2012,national,income,gini,0.3654827081107032,Gini,Disposable income,"Household, per capita"
Romania,2013,national,consumption,gini,0.274506993151125,Gini,Consumption,"Household, per capita"
Romania,2013,national,income,gini,0.3691771723582573,Gini,Disposable income,"Household, per capita"
Romania,2014,national,income,gini,0.3601153965450384,Gini,Disposable income,"Household, per capita"
Romania,2015,national,income,gini,0.3591389061710718,Gini,Disposable income,"Household, per capita"
Romania,2016,national,consumption,gini,0.2834570482756307,Gini,Consumption,"Household, per capita"
Romania,2016,national,income,gini,0.3440693452441499,Gini,Disposable income,"Household, per capita"
Romania,2017,national,income,gini,0.3601682788220033,Gini,Disposable income,"Household, per capita"
Romania,2018,national,consumption,gini,0.2878286630772367,Gini,Consumption,"Household, per capita"
Romania,2018,national,income,gini,0.3576150330987011,Gini,Disposable income,"Household, per capita"
Romania,2019,national,income,gini,0.3480420009767005,Gini,Disposable income,"Household, per capita"
Russia,1993,national,consumption,gini,0.4837573791285298,Gini,Consumption,"Household, per capita"
Russia,1996,national,consumption,gini,0.4610346332317642,Gini,Consumption,"Household, per capita"
Russia,1997,national,consumption,gini,0.3840923338660059,Gini,Consumption,"Household, per capita"
Russia,1998,national,consumption,gini,0.3813703948798695,Gini,Consumption,"Household, per capita"
Russia,1999,national,consumption,gini,0.3744344396854352,Gini,Consumption,"Household, per capita"
Russia,2000,national,consumption,gini,0.3709282925087551,Gini,Consumption,"Household, per capita"
Russia,2001,national,consumption,gini,0.369251149392524,Gini,Consumption,"Household, per capita"
Russia,2002,national,consumption,gini,0.3728382979310529,Gini,Consumption,"Household, per capita"
Russia,2003,national,consumption,gini,0.3997157009638441,Gini,Consumption,"Household, per capita"
Russia,2004,national,consumption,gini,0.403158421664167,Gini,Consumption,"Household, per capita"
Russia,2005,national,consumption,gini,0.4126560555606099,Gini,Consumption,"Household, per capita"
Russia,2006,national,consumption,gini,0.4095095052990708,Gini,Consumption,"Household, per capita"
Russia,2007,national,consumption,gini,0.4227247301300453,Gini,Consumption,"Household, per capita"
Russia,2008,national,consumption,gini,0.4156858509258975,Gini,Consumption,"Household, per capita"
Russia,2009,national,consumption,gini,0.3984560089435569,Gini,Consumption,"Household, per capita"
Russia,2010,national,consumption,gini,0.3954897759829827,Gini,Consumption,"Household, per capita"
Russia,2011,national,consumption,gini,0.3974931440720013,Gini,Consumption,"Household, per capita"
Russia,2012,national,consumption,gini,0.4071482692350806,Gini,Consumption,"Household, per capita"
Russia,2013,national,consumption,gini,0.4088442434925359,Gini,Consumption,"Household, per capita"
Russia,2014,national,consumption,gini,0.3988122189329656,Gini,Consumption,"Household, per capita"
Russia,2014,national,income,gini,0.3708555496995138,Gini,Disposable income,"Household, per capita"
Russia,2015,national,consumption,gini,0.3774084155026237,Gini,Consumption,"Household, per capita"
Russia,2015,national,income,gini,0.3656487252712695,Gini,Disposable income,"Household, per capita"
Russia,2016,national,consumption,gini,0.3684849933580647,Gini,Consumption,"Household, per capita"
Russia,2016,national,income,gini,0.367521530710835,Gini,Disposable income,"Household, per capita"
Russia,2017,national,consumption,gini,0.3723907096459149,Gini,Consumption,"Household, per capita"
Russia,2017,national,income,gini,0.354576048135821,Gini,Disposable income,"Household, per capita"
Russia,2018,national,consumption,gini,0.3747300623276349,Gini,Consumption,"Household, per capita"
Russia,2018,national,income,gini,0.3525717614358132,Gini,Disposable income,"Household, per capita"
Russia,2019,national,consumption,gini,0.376914373493935,Gini,Consumption,"Household, per capita"
Russia,2020,national,consumption,gini,0.3602980921663823,Gini,Consumption,"Household, per capita"
Rwanda,1984,rural,consumption,gini,0.2889859485975821,Gini,Consumption,"Household, per capita"
Rwanda,2000,national,consumption,gini,0.4854727262685334,Gini,Consumption,"Household, per capita"
Rwanda,2005,national,consumption,gini,0.5203941415445974,Gini,Consumption,"Household, per capita"
Rwanda,2010,national,consumption,gini,0.4722241391022059,Gini,Consumption,"Household, per capita"
Rwanda,2013,national,consumption,gini,0.4511283185925631,Gini,Consumption,"Household, per capita"
Rwanda,2016,national,consumption,gini,0.4371004775710726,Gini,Consumption,"Household, per capita"
Saint Lucia,1995,national,income,gini,0.4258438063649697,Gini,Disposable income,"Household, per capita"
Saint Lucia,2016,national,income,gini,0.5123330781386317,Gini,Disposable income,"Household, per capita"
Samoa,2002,national,consumption,gini,0.4073551967869282,Gini,Consumption,"Household, per capita"
Samoa,2008,national,consumption,gini,0.4204654858949941,Gini,Consumption,"Household, per capita"
Samoa,2013,national,consumption,gini,0.3873180976093429,Gini,Consumption,"Household, per capita"
Sao Tome and Principe,2000,national,consumption,gini,0.3212589349646021,Gini,Consumption,"Household, per capita"
Sao Tome and Principe,2010,national,consumption,gini,0.3082126903380406,Gini,Consumption,"Household, per capita"
Sao Tome and Principe,2017,national,consumption,gini,0.407495920046912,Gini,Consumption,"Household, per capita"
Senegal,1991,national,consumption,gini,0.5413735851445636,Gini,Consumption,"Household, per capita"
Senegal,1994,national,consumption,gini,0.4144071198514567,Gini,Consumption,"Household, per capita"
Senegal,2001,national,consumption,gini,0.4122943555680159,Gini,Consumption,"Household, per capita"
Senegal,2005,national,consumption,gini,0.3922228187854656,Gini,Consumption,"Household, per capita"
Senegal,2011,national,consumption,gini,0.4028522509477501,Gini,Consumption,"Household, per capita"
Senegal,2018,national,consumption,gini,0.3812247243714418,Gini,Consumption,"Household, per capita"
Serbia,2002,national,consumption,gini,0.3274375341454169,Gini,Consumption,"Household, per capita"
Serbia,2003,national,consumption,gini,0.3282897702973938,Gini,Consumption,"Household, per capita"
Serbia,2004,national,consumption,gini,0.3547364958589841,Gini,Consumption,"Household, per capita"
Serbia,2005,national,consumption,gini,0.3646042331619998,Gini,Consumption,"Household, per capita"
Serbia,2006,national,consumption,gini,0.2972947896859018,Gini,Consumption,"Household, per capita"
Serbia,2007,national,consumption,gini,0.2870669932974048,Gini,Consumption,"Household, per capita"
Serbia,2008,national,consumption,gini,0.2756142113766773,Gini,Consumption,"Household, per capita"
Serbia,2009,national,consumption,gini,0.2797414927715403,Gini,Consumption,"Household, per capita"
Serbia,2010,national,consumption,gini,0.2901660527125217,Gini,Consumption,"Household, per capita"
Serbia,2012,national,income,gini,0.3992465865803568,Gini,Disposable income,"Household, per capita"
Serbia,2013,national,consumption,gini,0.2901711378407903,Gini,Consumption,"Household, per capita"
Serbia,2013,national,income,gini,0.394900682924423,Gini,Disposable income,"Household, per capita"
Serbia,2014,national,income,gini,0.4049414497713779,Gini,Disposable income,"Household, per capita"
Serbia,2015,national,consumption,gini,0.2851573608617739,Gini,Consumption,"Household, per capita"
Serbia,2015,national,income,gini,0.4051831835333551,Gini,Disposable income,"Household, per capita"
Serbia,2016,national,income,gini,0.3883249686323298,Gini,Disposable income,"Household, per capita"
Serbia,2017,national,income,gini,0.3615189693594668,Gini,Disposable income,"Household, per capita"
Serbia,2018,national,consumption,gini,0.3035105750536732,Gini,Consumption,"Household, per capita"
Serbia,2018,national,income,gini,0.3501800932393989,Gini,Disposable income,"Household, per capita"
Serbia,2019,national,consumption,gini,0.2895324609279349,Gini,Consumption,"Household, per capita"
Serbia,2019,national,income,gini,0.3453783225232694,Gini,Disposable income,"Household, per capita"
Seychelles,1999,national,consumption,gini,0.4277669103919393,Gini,Consumption,"Household, per capita"
Seychelles,2006,national,consumption,gini,0.4276761658445019,Gini,Consumption,"Household, per capita"
Seychelles,2013,national,income,gini,0.4682278790821791,Gini,Disposable income,"Household, per capita"
Seychelles,2018,national,income,gini,0.3212531971098883,Gini,Disposable income,"Household, per capita"
Sierra Leone,1989,national,consumption,gini,,Gini,Consumption,"Household, per capita"
Sierra Leone,2003,national,consumption,gini,0.4016773200047254,Gini,Consumption,"Household, per capita"
Sierra Leone,2011,national,consumption,gini,0.3403023931617639,Gini,Consumption,"Household, per capita"
Sierra Leone,2018,national,consumption,gini,0.3569017755923102,Gini,Consumption,"Household, per capita"
Slovakia,1992,national,income,gini,0.2018657811939966,Gini,Disposable income,"Household, per capita"
Slovakia,1996,national,income,gini,0.2627768528817188,Gini,Disposable income,"Household, per capita"
Slovakia,2004,national,consumption,gini,0.2893738847445318,Gini,Consumption,"Household, per capita"
Slovakia,2004,national,income,gini,0.2707678039198096,Gini,Disposable income,"Household, per capita"
Slovakia,2005,national,consumption,gini,0.2983442504089323,Gini,Consumption,"Household, per capita"
Slovakia,2005,national,income,gini,0.2929649239173654,Gini,Disposable income,"Household, per capita"
Slovakia,2006,national,consumption,gini,0.27709510186275,Gini,Consumption,"Household, per capita"
Slovakia,2006,national,income,gini,0.2579706157608241,Gini,Disposable income,"Household, per capita"
Slovakia,2007,national,consumption,gini,0.2800483364421787,Gini,Consumption,"Household, per capita"
Slovakia,2007,national,income,gini,0.2466519428739346,Gini,Disposable income,"Household, per capita"
Slovakia,2008,national,consumption,gini,0.2687439580885755,Gini,Consumption,"Household, per capita"
Slovakia,2008,national,income,gini,0.2602547285054399,Gini,Disposable income,"Household, per capita"
Slovakia,2009,national,consumption,gini,0.2601609669790193,Gini,Consumption,"Household, per capita"
Slovakia,2009,national,income,gini,0.2723098085782606,Gini,Disposable income,"Household, per capita"
Slovakia,2010,national,income,gini,0.2731571993554628,Gini,Disposable income,"Household, per capita"
Slovakia,2011,national,income,gini,0.2653837833459055,Gini,Disposable income,"Household, per capita"
Slovakia,2012,national,income,gini,0.2611629567378295,Gini,Disposable income,"Household, per capita"
Slovakia,2013,national,income,gini,0.2808620880814291,Gini,Disposable income,"Household, per capita"
Slovakia,2014,national,income,gini,0.2610663498222747,Gini,Disposable income,"Household, per capita"
Slovakia,2015,national,income,gini,0.2649165693807379,Gini,Disposable income,"Household, per capita"
Slovakia,2016,national,income,gini,0.2516774668139762,Gini,Disposable income,"Household, per capita"
Slovakia,2017,national,income,gini,0.2323775095337611,Gini,Disposable income,"Household, per capita"
Slovakia,2018,national,income,gini,0.2497014747752156,Gini,Disposable income,"Household, per capita"
Slovakia,2019,national,income,gini,0.2323232449754634,Gini,Disposable income,"Household, per capita"
Slovenia,1987,national,income,gini,0.2359836985233234,Gini,Disposable income,"Household, per capita"
Slovenia,1993,national,income,gini,0.2918499251551616,Gini,Disposable income,"Household, per capita"
Slovenia,1997,national,income,gini,0.2412150077012468,Gini,Disposable income,"Household, per capita"
Slovenia,1998,national,consumption,gini,0.2840668340982092,Gini,Consumption,"Household, per capita"
Slovenia,1999,national,income,gini,0.240428865845553,Gini,Disposable income,"Household, per capita"
Slovenia,2002,national,consumption,gini,0.2912161062763577,Gini,Consumption,"Household, per capita"
Slovenia,2003,national,consumption,gini,0.3086602284751246,Gini,Consumption,"Household, per capita"
Slovenia,2004,national,income,gini,0.2479073844829589,Gini,Disposable income,"Household, per capita"
Slovenia,2005,national,income,gini,0.2463486319363992,Gini,Disposable income,"Household, per capita"
Slovenia,2006,national,income,gini,0.243639268160672,Gini,Disposable income,"Household, per capita"
Slovenia,2007,national,income,gini,0.2435475319189812,Gini,Disposable income,"Household, per capita"
Slovenia,2008,national,income,gini,0.2371801896351165,Gini,Disposable income,"Household, per capita"
Slovenia,2009,national,income,gini,0.2478773525866067,Gini,Disposable income,"Household, per capita"
Slovenia,2010,national,income,gini,0.2493325952981786,Gini,Disposable income,"Household, per capita"
Slovenia,2011,national,income,gini,0.2486803368145231,Gini,Disposable income,"Household, per capita"
Slovenia,2012,national,income,gini,0.2558550226177477,Gini,Disposable income,"Household, per capita"
Slovenia,2013,national,income,gini,0.2624110437602677,Gini,Disposable income,"Household, per capita"
Slovenia,2014,national,income,gini,0.2565753466099901,Gini,Disposable income,"Household, per capita"
Slovenia,2015,national,income,gini,0.2540846455145272,Gini,Disposable income,"Household, per capita"
Slovenia,2016,national,income,gini,0.24757935942121,Gini,Disposable income,"Household, per capita"
Slovenia,2017,national,income,gini,0.2421930734814625,Gini,Disposable income,"Household, per capita"
Slovenia,2018,national,income,gini,0.2463336450390815,Gini,Disposable income,"Household, per capita"
Slovenia,2019,national,income,gini,0.2438423243774182,Gini,Disposable income,"Household, per capita"
Solomon Islands,2005,national,consumption,gini,0.4609685211542705,Gini,Consumption,"Household, per capita"
Solomon Islands,2012,national,consumption,gini,0.3705492697316315,Gini,Consumption,"Household, per capita"
Somalia,2017,national,consumption,gini,0.3682240512362978,Gini,Consumption,"Household, per capita"
