year,reporting_level,welfare_type,percentile,avg_welfare,pop_share,top1_share_wb,quantile,country
2003,national,income,100,289.3002705,0.010015411,0.060848053,1591.831168,Italy
2004,national,income,100,297.3430442,0.010007745,0.06074379,1467.194205,Italy
2005,national,income,100,256.3212163,0.010003686,0.053165659,1321.030068,Italy
2006,national,income,100,256.9848387,0.010007603,0.052314601,1236.056024,Italy
2007,national,income,100,256.2943257,0.01000376,0.051833383,1048.148875,Italy
2008,national,income,100,267.2468275,0.010007233,0.05486197,1324.197261,Italy
2009,national,income,100,265.15938,0.010049467,0.054068202,1314.619767,Italy
2010,national,income,100,284.1600548,0.010019137,0.058836368,2825.391528,Italy
2011,national,income,100,271.7589374,0.010006413,0.057047985,2478.422309,Italy
2012,national,income,100,264.3578269,0.010004853,0.058107947,2436.976688,Italy
2013,national,income,100,237.0794422,0.01000587,0.052717718,1614.064545,Italy
2014,national,income,100,231.67107,0.010002377,0.051715921,1244.200065,Italy
2015,national,income,100,236.79707,0.010013648,0.051631233,1821.158266,Italy
2016,national,income,100,257.1416242,0.01000824,0.054728621,3067.655216,Italy
2017,national,income,100,271.2505757,0.010000155,0.056693521,2793.647608,Italy
2018,national,income,100,246.756777,0.010002232,0.05136611,1069.161361,Italy
2019,national,income,100,250.5199878,0.010016551,0.050289589,808.3284924,Italy
2020,national,income,100,257.8261002,0.010005972,0.051844446,815.6175986,Italy
1988,national,consumption,100,93.10793947,0.01,0.09071557,,Jamaica
1990,national,consumption,100,68.70794709,0.010247888,0.073530977,225.1353,Jamaica
1993,national,consumption,100,35.42466745,0.01,0.052326415,,Jamaica
1996,national,consumption,100,84.86032425,0.010218525,0.083766556,262.0236986,Jamaica
1999,national,consumption,100,120.8543269,0.010235665,0.088735941,581.5806532,Jamaica
2002,national,consumption,100,154.6411502,0.010182434,0.10325221,863.0966191,Jamaica
2004,national,consumption,100,126.3007928,0.01000458,0.083099041,206.4231563,Jamaica
1986,national,consumption,100,86.87103309,0.01,0.050823951,,Jordan
1992,national,consumption,100,144.6376431,0.01,0.107700632,,Jordan
1997,national,consumption,100,92.146498,0.01,0.078840652,,Jordan
2002,national,consumption,100,84.30064281,0.010117343,0.062061461,409.3772733,Jordan
2006,national,consumption,100,85.4858023,0.010033334,0.056855063,377.0534731,Jordan
2008,national,consumption,100,71.74346053,0.010000778,0.047640652,204.0271693,Jordan
2010,national,consumption,100,91.34582604,0.010003688,0.053992795,319.7584024,Jordan
2008,national,income,100,224.216841,0.010047536,0.052432975,303.3122264,Japan
2010,national,income,100,293.490454,0.01011943,0.057319108,413.9973568,Japan
2013,national,income,100,290.267278,0.010014132,0.058416586,479.6360924,Japan
1993,national,income,100,23.86047653,0.01,0.03962336,,Kazakhstan
1996,national,consumption,100,29.78665545,0.010020166,0.046472944,69.35180421,Kazakhstan
2001,national,consumption,100,29.92238405,0.010004568,0.05365309,233.9323373,Kazakhstan
2002,national,consumption,100,31.90947021,0.010001688,0.054120272,147.9572185,Kazakhstan
2003,national,consumption,100,31.72037529,0.010004171,0.050050148,183.1239963,Kazakhstan
2004,national,consumption,100,34.12074058,0.010000122,0.050807034,192.8364731,Kazakhstan
2005,national,consumption,100,43.88421004,0.010004393,0.059775319,211.4285243,Kazakhstan
2006,national,consumption,100,45.99073881,0.010002592,0.056019201,222.7185988,Kazakhstan
2007,national,consumption,100,51.14973362,0.010039979,0.05396247,309.5154192,Kazakhstan
2008,national,consumption,100,44.52814891,0.010007178,0.047105126,251.3441244,Kazakhstan
2009,national,consumption,100,41.13119326,0.010005537,0.044081334,296.9760379,Kazakhstan
2010,national,consumption,100,42.73233309,0.010000131,0.043041419,352.5201224,Kazakhstan
2011,national,consumption,100,49.99247335,0.010002803,0.042432798,316.1978319,Kazakhstan
2012,national,consumption,100,50.69414967,0.010001716,0.042278328,429.9716465,Kazakhstan
2013,national,consumption,100,52.41142574,0.010001673,0.041700892,954.9726486,Kazakhstan
2014,national,consumption,100,55.24527508,0.010000419,0.044973717,437.6158588,Kazakhstan
2015,national,consumption,100,53.02501288,0.010003562,0.045242745,878.9120965,Kazakhstan
2016,national,consumption,100,45.02836998,0.010003248,0.041550843,379.5538908,Kazakhstan
2017,national,consumption,100,49.81368146,0.010000532,0.042698839,194.8674209,Kazakhstan
2018,national,consumption,100,53.96565367,0.010004469,0.043447593,260.9339127,Kazakhstan
1992,national,consumption,100,150.6927743,0.01,0.213665748,,Kenya
1994,national,consumption,100,44.77346099,0.010019059,0.094984795,373.4387786,Kenya
1997,national,consumption,100,48.90507454,0.010300853,0.099090485,365.6319452,Kenya
2005,national,consumption,100,46.05383633,0.010001148,0.111045764,265.7664077,Kenya
2015,national,consumption,100,31.20999186,0.010024977,0.073686116,427.385815,Kenya
2020,national,consumption,100,19.56285872,0.010132199,0.056552909,60.40782932,Kenya
2021,national,consumption,100,27.48029066,0.010468194,0.080088216,284.8212112,Kenya
1998,national,income,100,49.12055721,0.010037825,0.09854451,362.4170497,Kyrgyzstan
2000,national,consumption,100,12.17433472,0.010004769,0.040397744,17.39181832,Kyrgyzstan
2001,national,consumption,100,13.47515372,0.010153121,0.042870962,21.19805428,Kyrgyzstan
2002,national,consumption,100,13.43942973,0.010095483,0.041452937,19.94578079,Kyrgyzstan
2003,national,consumption,100,13.4601808,0.01028744,0.040244076,18.61844804,Kyrgyzstan
2004,national,consumption,100,26.24367274,0.010061512,0.051433547,54.26187616,Kyrgyzstan
2005,national,consumption,100,24.70287814,0.010009912,0.053880452,112.3405442,Kyrgyzstan
2006,national,consumption,100,43.77694761,0.010056704,0.073080196,286.5288856,Kyrgyzstan
2007,national,consumption,100,30.0261745,0.010003873,0.052475868,105.2192753,Kyrgyzstan
2008,national,consumption,100,34.56513545,0.010044447,0.054004795,187.8038182,Kyrgyzstan
2009,national,consumption,100,33.39790827,0.010029845,0.05103357,117.5942249,Kyrgyzstan
2010,national,consumption,100,31.35945816,0.010004524,0.050175375,165.8978654,Kyrgyzstan
2011,national,consumption,100,28.73988352,0.010000104,0.04609592,137.4375386,Kyrgyzstan
2012,national,consumption,100,26.67030727,0.010008061,0.044334942,112.5974695,Kyrgyzstan
2013,national,consumption,100,27.19522134,0.010006544,0.045855775,207.5518051,Kyrgyzstan
2014,national,consumption,100,28.75007643,0.010002421,0.046368041,148.1239026,Kyrgyzstan
2015,national,consumption,100,35.08391591,0.010029563,0.057690291,168.2667622,Kyrgyzstan
2016,national,consumption,100,25.67101397,0.010003205,0.041280344,107.7157105,Kyrgyzstan
2017,national,consumption,100,29.83302404,0.010016315,0.047708442,182.2075741,Kyrgyzstan
2018,national,consumption,100,31.99212146,0.010002787,0.047802364,182.0379098,Kyrgyzstan
2019,national,consumption,100,48.23930842,0.010001313,0.068026705,178.9304791,Kyrgyzstan
2020,national,consumption,100,30.92004201,0.010001577,0.047918959,101.2688079,Kyrgyzstan
2006,national,consumption,100,35.40970259,0.010054383,0.06415752,86.47851949,Kiribati
2019,national,consumption,100,26.83016339,0.010036941,0.043088601,66.3937107,Kiribati
2006,national,income,100,155.0159058,0.010023934,0.043482853,212.481053,South Korea
2008,national,income,100,165.9908321,0.010213854,0.045909006,230.3786743,South Korea
2010,national,income,100,168.0476925,0.010000362,0.044885385,244.8580795,South Korea
2012,national,income,100,177.2938767,0.010042884,0.045049072,246.1322664,South Korea
2014,national,income,100,174.4588896,0.010038818,0.04225228,234.2207956,South Korea
2016,national,income,100,190.8859278,0.010035269,0.044333233,260.7425425,South Korea
1992,national,consumption,100,23.75053882,0.010268889,0.061895441,65.09338404,Laos
1997,national,consumption,100,21.51455926,0.010122246,0.072255574,134.6867169,Laos
2002,national,consumption,100,22.71834946,0.010001987,0.061265644,70.43052002,Laos
2007,national,consumption,100,30.26224242,0.010019458,0.071375229,214.2662846,Laos
2012,national,consumption,100,34.6862529,0.010016049,0.064214979,191.3729272,Laos
2018,national,consumption,100,50.9932643,0.01000948,0.078268923,226.0565034,Laos
2011,national,consumption,100,134.9065598,0.010367082,0.045429215,256.5265111,Lebanon
2007,national,consumption,100,15.08754061,0.010029908,0.059472421,48.45853633,Liberia
2014,national,consumption,100,18.85604692,0.010185831,0.049882382,81.3364005,Liberia
2016,national,consumption,100,21.70195436,0.01007784,0.056323668,690.363749,Liberia
1995,national,income,100,27.70567377,0.01,0.075701822,,Saint Lucia
2016,national,income,100,234.9266269,0.01012193,0.118578527,661.8063724,Saint Lucia
1985,national,consumption,100,23.49099714,0.01,0.053879438,,Sri Lanka
1990,national,consumption,100,31.15795677,0.010000154,0.068191086,164.7707084,Sri Lanka
1995,national,consumption,100,31.99963889,0.010034684,0.064615905,109.9363722,Sri Lanka
2002,national,consumption,100,49.67538471,0.010019025,0.085317296,206.7806683,Sri Lanka
2006,national,consumption,100,61.10053435,0.010031326,0.089326604,319.9437918,Sri Lanka
2009,national,consumption,100,51.69840222,0.010023138,0.074974113,638.7595515,Sri Lanka
2012,national,consumption,100,68.96662332,0.01002072,0.0877518,823.8910549,Sri Lanka
2016,national,consumption,100,81.37683754,0.010012776,0.089830115,321.2561981,Sri Lanka
2019,national,consumption,100,71.73308295,0.010021819,0.077731511,495.6315377,Sri Lanka
1986,national,consumption,100,45.03227206,0.01,0.1296319,,Lesotho
1994,national,consumption,100,55.42277914,0.010019802,0.128519146,172.2775891,Lesotho
2002,national,consumption,100,21.83663411,0.01016701,0.0980889,276.9931956,Lesotho
2017,national,consumption,100,33.0880507,0.010037109,0.07152272,69.02161473,Lesotho
1993,national,income,100,46.318572,0.01,0.078924988,,Lithuania
1996,national,consumption,100,57.66184373,0.01,0.050042695,,Lithuania
1998,national,consumption,100,63.0095384,0.010004517,0.051392207,228.0182133,Lithuania
1999,national,consumption,100,64.37638734,0.010027246,0.053296245,235.8865448,Lithuania
2000,national,consumption,100,54.23768807,0.010015939,0.047596437,116.7609876,Lithuania
2001,national,consumption,100,53.88601814,0.010004366,0.047462555,117.4024564,Lithuania
2002,national,consumption,100,53.55718414,0.010049035,0.047433471,183.0661762,Lithuania
2003,national,consumption,100,90.68225601,0.01007685,0.058499499,268.6871103,Lithuania
2004,national,consumption,100,90.81881765,0.010026066,0.056237819,285.6851458,Lithuania
2004,national,income,100,73.07876715,0.010069674,0.052174792,145.1522629,Lithuania
2005,national,income,100,79.5077019,0.010051742,0.048917647,178.1556154,Lithuania
2006,national,income,100,105.4888665,0.0100337,0.052020382,259.4595921,Lithuania
2007,national,income,100,142.1866022,0.010354559,0.060981074,398.9721039,Lithuania
2008,national,consumption,100,140.0023682,0.010048,0.067291311,572.3134493,Lithuania
2008,national,income,100,172.6299169,0.010116374,0.067568912,365.2065702,Lithuania
2009,national,income,100,116.5797819,0.01051552,0.057235252,404.9245941,Lithuania
2010,national,income,100,92.69923603,0.010023492,0.048217177,191.33973,Lithuania
2011,national,income,100,91.98095836,0.010148152,0.044298054,187.7795787,Lithuania
2012,national,income,100,121.6680171,0.010129186,0.054316794,231.3867899,Lithuania
2013,national,income,100,121.2653911,0.010017254,0.051255674,213.4109462,Lithuania
2014,national,income,100,165.7472707,0.010041402,0.064276236,547.6423744,Lithuania
2015,national,income,100,161.7887142,0.010030589,0.056927805,448.0809686,Lithuania
2016,national,income,100,199.7992631,0.010131483,0.06637419,610.4662433,Lithuania
2017,national,income,100,208.3445064,0.010015092,0.064248909,941.8043116,Lithuania
2018,national,income,100,192.7046871,0.010073428,0.055662394,712.5513825,Lithuania
2019,national,income,100,215.4403855,0.010071499,0.056524181,937.0793359,Lithuania
2020,national,income,100,276.9477239,0.010023416,0.063560297,632.045887,Lithuania
1985,national,income,100,169.3703393,0.010092773,0.037376387,215.1055705,Luxembourg
1986,national,income,100,252.3783433,0.010170153,0.050766254,475.4446201,Luxembourg
1987,national,income,100,312.9773482,0.010177768,0.057111233,503.2236005,Luxembourg
1988,national,income,100,304.7301374,0.010039701,0.052719473,456.9357548,Luxembourg
1989,national,income,100,464.4147614,0.010005209,0.073936581,726.8218054,Luxembourg
1990,national,income,100,289.1136078,0.010184306,0.046308316,458.4163866,Luxembourg
1991,national,income,100,266.4376125,0.010201647,0.042612152,405.3445431,Luxembourg
1992,national,income,100,271.0300496,0.010163381,0.041496272,386.1356619,Luxembourg
1993,national,income,100,267.9237592,0.010071559,0.040582884,389.940524,Luxembourg
1994,national,income,100,277.0920824,0.01025511,0.044847726,409.0931834,Luxembourg
1995,national,income,100,279.3794681,0.01005072,0.04323843,409.2627312,Luxembourg
1996,national,income,100,298.5790802,0.010048481,0.046105034,423.9853682,Luxembourg
1997,national,income,100,315.5226325,0.010230698,0.047884662,486.114266,Luxembourg
1998,national,income,100,337.8595028,0.010410242,0.051152171,569.0248348,Luxembourg
1999,national,income,100,338.9165914,0.010392247,0.049518213,582.3861121,Luxembourg
2000,national,income,100,310.1206882,0.010130386,0.044255697,459.9438508,Luxembourg
2001,national,income,100,371.5519948,0.010164495,0.05174531,595.2050525,Luxembourg
2002,national,income,100,421.5046658,0.010192528,0.055345563,677.5399142,Luxembourg
2003,national,income,100,315.0039865,0.010089761,0.04198575,646.1304893,Luxembourg
2004,national,income,100,348.536545,0.010124746,0.045389017,1767.986033,Luxembourg
2005,national,income,100,352.8532685,0.010119721,0.044430483,3941.237515,Luxembourg
2006,national,income,100,388.1777962,0.01011819,0.049444271,6229.190188,Luxembourg
2007,national,income,100,376.5306288,0.01029069,0.048148905,2411.263716,Luxembourg
2008,national,income,100,452.3377819,0.010027261,0.056532068,1330.250525,Luxembourg
2009,national,income,100,397.9208659,0.010018697,0.049869368,2351.470305,Luxembourg
2010,national,income,100,350.9200966,0.010001828,0.044747338,1022.81639,Luxembourg
2011,national,income,100,372.5074597,0.010057853,0.04833008,1629.111739,Luxembourg
2012,national,income,100,489.9419669,0.010036166,0.062570621,3152.829187,Luxembourg
2013,national,income,100,339.0017844,0.010052448,0.043650311,713.1192064,Luxembourg
2014,national,income,100,375.0185543,0.010113755,0.048132715,810.7162115,Luxembourg
2015,national,income,100,385.7353784,0.0100063,0.052445889,1028.430652,Luxembourg
2016,national,income,100,378.2319632,0.01007719,0.047798852,724.77826,Luxembourg
2017,national,income,100,397.3475891,0.010539956,0.052417944,2395.67824,Luxembourg
2018,national,income,100,519.0588795,0.010138907,0.062720086,1588.918385,Luxembourg
2019,national,income,100,444.119246,0.010073637,0.052974547,1307.361823,Luxembourg
2020,national,income,100,418.3284587,0.010177556,0.045619436,879.7894704,Luxembourg
1993,national,income,100,28.4410682,0.01,0.032156231,,Latvia
1995,national,income,100,59.12374032,0.01,0.056440641,,Latvia
1996,national,income,100,67.48526046,0.01,0.066374207,,Latvia
1997,national,consumption,100,55.63896767,0.010226607,0.056789038,85.81476153,Latvia
1998,national,consumption,100,53.56029558,0.010118251,0.05303891,110.5251097,Latvia
2002,national,consumption,100,80.82356126,0.010108767,0.059266941,336.2916275,Latvia
2003,national,consumption,100,92.87803425,0.010018996,0.059174107,182.4179241,Latvia
2004,national,consumption,100,89.49010207,0.010029564,0.057134331,182.3853291,Latvia
2004,national,income,100,95.42221825,0.010110096,0.069165055,259.0518598,Latvia
2005,national,income,100,111.774765,0.010103329,0.070734732,288.1739077,Latvia
2006,national,income,100,103.8288624,0.010039043,0.054988788,216.3899362,Latvia
2007,national,consumption,100,124.7052912,0.010003108,0.056455704,257.4709849,Latvia
2007,national,income,100,133.8638193,0.010003953,0.054285722,608.4828851,Latvia
2008,national,consumption,100,129.9567177,0.010217264,0.060063739,576.0085039,Latvia
2008,national,income,100,139.8203801,0.010010079,0.05826362,617.0614387,Latvia
2009,national,consumption,100,88.39717063,0.010063436,0.049441922,277.4133935,Latvia
2009,national,income,100,95.98240153,0.010039891,0.048720993,186.853588,Latvia
2010,national,income,100,84.69847327,0.010029607,0.045461417,168.625148,Latvia
2011,national,income,100,102.6896743,0.010030843,0.053956708,214.8316402,Latvia
2012,national,income,100,101.9780296,0.010070794,0.052369089,222.7803558,Latvia
2013,national,income,100,110.3979213,0.010083562,0.051281417,256.7501809,Latvia
2014,national,income,100,123.5258537,0.010059262,0.05222561,381.7398544,Latvia
2015,national,income,100,131.3637113,0.010016653,0.051464272,433.4136268,Latvia
2016,national,income,100,123.6684188,0.010071958,0.04638264,407.3115283,Latvia
2017,national,income,100,150.4970546,0.010133589,0.052378022,554.0482234,Latvia
2018,national,income,100,166.1180026,0.010124841,0.053050879,393.4760791,Latvia
2019,national,income,100,178.0880469,0.01003024,0.054243574,561.105346,Latvia
2020,national,income,100,213.2432841,0.010084425,0.060571788,1365.497608,Latvia
1984,national,consumption,100,62.33918024,0.01,0.107817427,,Morocco
1990,national,consumption,100,53.39476075,0.010168335,0.069929698,176.0241289,Morocco
1998,national,consumption,100,45.07234256,0.010010208,0.067797806,103.1742571,Morocco
2000,national,consumption,100,53.18734107,0.010013655,0.07784829,334.2598238,Morocco
2006,national,consumption,100,69.16918843,0.010010221,0.083763919,192.5194984,Morocco
2013,national,consumption,100,77.27181374,0.010011024,0.073218572,312.1985066,Morocco
1997,national,consumption,100,33.41946371,0.010105813,0.061172394,97.81800636,Moldova
1998,national,consumption,100,32.80601567,0.010023674,0.072490478,120.5114703,Moldova
1999,national,consumption,100,33.36458956,0.010074123,0.084616961,73.33881459,Moldova
2000,national,consumption,100,22.46527278,0.010024446,0.061226202,135.7932079,Moldova
2001,national,consumption,100,28.92482322,0.010015818,0.066190497,53.99217795,Moldova
2002,national,consumption,100,29.76435948,0.010033662,0.055368417,118.6525769,Moldova
2003,national,consumption,100,38.16394025,0.010097896,0.059854237,101.7364708,Moldova
2004,national,consumption,100,36.3749876,0.010008596,0.057553692,80.24146041,Moldova
2005,national,consumption,100,34.71078483,0.010003612,0.060702946,75.42680835,Moldova
2006,national,consumption,100,55.42264197,0.010020048,0.057092168,132.387437,Moldova
2007,national,consumption,100,57.01219485,0.010174041,0.052742922,161.8378902,Moldova
2008,national,consumption,100,65.36407949,0.010009802,0.06100629,166.6028828,Moldova
2009,national,consumption,100,48.84645182,0.010142348,0.046273273,127.8800947,Moldova
2010,national,consumption,100,57.40643589,0.010064859,0.052834467,209.3296512,Moldova
2011,national,consumption,100,56.21851874,0.010039143,0.050310799,224.2531142,Moldova
2012,national,consumption,100,46.20231359,0.010027351,0.0422821,90.13444361,Moldova
2013,national,consumption,100,51.80769572,0.010157481,0.044893478,137.8141962,Moldova
2014,national,consumption,100,42.57194513,0.010162163,0.037859369,103.8175442,Moldova
2015,national,consumption,100,48.23111509,0.010202768,0.041702247,126.489325,Moldova
2016,national,consumption,100,53.26248424,0.010125448,0.047080097,278.4484918,Moldova
2017,national,consumption,100,41.90826026,0.010015899,0.036502375,70.93950052,Moldova
2018,national,consumption,100,46.12767069,0.010032778,0.038850992,96.1412385,Moldova
2019,national,consumption,100,43.48886153,0.010084909,0.036192131,87.41414074,Moldova
2021,national,consumption,100,49.02942769,0.010154967,0.041107836,92.97913438,Moldova
1980,national,consumption,100,36.58889167,0.01,0.11007586,,Madagascar
1993,national,consumption,100,30.35286481,0.010014632,0.14450277,156.8916156,Madagascar
1997,national,consumption,100,14.1966814,0.010151354,0.071607061,55.38599641,Madagascar
1999,national,consumption,100,11.34248972,0.010094373,0.055759133,36.13666783,Madagascar
2001,national,consumption,100,16.75539251,0.010078146,0.080944709,74.50533494,Madagascar
2005,national,consumption,100,17.69392693,0.010007507,0.090963183,110.3886856,Madagascar
2010,national,consumption,100,15.80031155,0.010019062,0.093469663,202.2560101,Madagascar
2012,national,consumption,100,11.88083876,0.010005177,0.074729772,37.89849943,Madagascar
2002,national,consumption,100,104.5815078,0.01000573,0.148296458,620.7250771,Maldives
2009,national,consumption,100,67.51563617,0.010025568,0.07758569,134.5899466,Maldives
2016,national,consumption,100,99.4541636,0.010172541,0.052024256,155.9383528,Maldives
2019,national,consumption,100,69.84635732,0.010030122,0.03748261,132.3557063,Maldives
1984,national,income,100,98.40245288,0.010010066,0.099769772,391.1305738,Mexico
1989,national,income,100,138.8941684,0.010002769,0.134678351,3819.45732,Mexico
1992,national,income,100,160.0239205,0.010065636,0.131381441,1144.188342,Mexico
1994,national,income,100,149.7022937,0.010064435,0.119789157,742.3255598,Mexico
1996,national,income,100,103.5144987,0.010068102,0.122516009,1220.21535,Mexico
1998,national,income,100,119.9051444,0.010010854,0.120649893,881.7561548,Mexico
2000,national,income,100,143.3142581,0.010232912,0.122031289,562.6539192,Mexico
2002,national,income,100,121.665666,0.010012128,0.101440737,322.0441662,Mexico
2004,national,income,100,153.5681962,0.010000802,0.119436063,7751.21966,Mexico
2005,national,income,100,157.5888056,0.010029828,0.121039126,1787.878878,Mexico
2006,national,income,100,150.1376996,0.010004656,0.109199647,922.8152018,Mexico
2008,national,income,100,161.3637467,0.010003159,0.115531273,6733.010197,Mexico
2010,national,income,100,129.0947837,0.010005737,0.099190269,1589.026225,Mexico
2012,national,income,100,144.4224568,0.010015724,0.102723613,990.9577434,Mexico
2014,national,income,100,161.5633871,0.010016377,0.120651577,2318.083655,Mexico
2016,national,income,100,151.0271693,0.010002099,0.105194182,3964.252284,Mexico
2018,national,income,100,161.6128903,0.010001407,0.11015799,2805.322701,Mexico
2020,national,income,100,130.4590053,0.010009535,0.093456091,6443.850391,Mexico
2019,national,consumption,100,61.02933622,0.010002196,0.05278774,131.1929637,Marshall Islands
1998,national,consumption,100,29.73410747,0.01,0.034692809,,North Macedonia
2000,national,consumption,100,36.99717544,0.01030914,0.050266938,140.5159065,North Macedonia
2002,national,consumption,100,79.98026143,0.01002434,0.063488747,170.4486639,North Macedonia
2003,national,consumption,100,78.622298,0.010018182,0.06380837,163.3876699,North Macedonia
2004,national,consumption,100,106.1121355,0.010227441,0.070372985,398.4209556,North Macedonia
2005,national,consumption,100,78.02766326,0.010036471,0.05891814,209.9813485,North Macedonia
2006,national,consumption,100,108.279868,0.010264256,0.081113832,615.2526749,North Macedonia
2008,national,consumption,100,146.0116437,0.010104062,0.080358443,351.3304706,North Macedonia
2009,national,income,100,77.91812753,0.010035498,0.074769559,341.2132099,North Macedonia
2010,national,income,100,48.99959491,0.010006348,0.046910406,191.9228535,North Macedonia
2011,national,income,100,47.52556153,0.010012264,0.044040009,94.9015478,North Macedonia
2012,national,income,100,50.0423575,0.010019423,0.04614024,110.863907,North Macedonia
2013,national,income,100,46.6755662,0.010020661,0.043029413,90.07488117,North Macedonia
2014,national,income,100,47.81577303,0.010054882,0.041537396,87.21453523,North Macedonia
2015,national,income,100,50.94059557,0.010025538,0.042284063,99.9735975,North Macedonia
2016,national,income,100,53.41266874,0.010003199,0.041732007,120.231022,North Macedonia
2017,national,income,100,55.89490178,0.010100091,0.042349788,118.6152794,North Macedonia
2018,national,income,100,49.09567001,0.010014748,0.035927532,140.8722847,North Macedonia
2019,national,income,100,53.38883913,0.010008089,0.035742617,116.0332069,North Macedonia
1994,national,consumption,100,16.38985766,0.010007774,0.115229039,264.138353,Mali
2001,national,consumption,100,17.01611372,0.010095582,0.066222854,47.39438882,Mali
2006,national,consumption,100,17.7282897,0.010082921,0.061278847,70.41458707,Mali
2009,national,consumption,100,12.00359028,0.010004213,0.043471964,63.72519923,Mali
2018,national,consumption,100,27.15694807,0.010005129,0.055153386,69.56253718,Mali
2006,national,income,100,127.5866006,0.010030409,0.036912514,218.5070642,Malta
2007,national,income,100,149.8495412,0.010097241,0.040040315,357.0106398,Malta
2008,national,income,100,153.4469633,0.01002369,0.03967305,403.5704881,Malta
2009,national,income,100,166.8523535,0.010177954,0.044659697,550.2600745,Malta
2010,national,income,100,154.329754,0.010112125,0.040530491,272.7520996,Malta
2011,national,income,100,175.7476814,0.010049744,0.044957836,478.0641979,Malta
2012,national,income,100,186.6404709,0.010076758,0.046216023,859.0903711,Malta
2013,national,income,100,188.8535125,0.010010326,0.044086321,585.2288493,Malta
2014,national,income,100,199.9425318,0.010099867,0.044471104,1080.781045,Malta
2015,national,income,100,208.3026644,0.010039304,0.045831019,570.9393974,Malta
2016,national,income,100,203.7575986,0.010000016,0.041996951,450.2890759,Malta
2017,national,income,100,200.1816979,0.010188327,0.041748607,302.4704253,Malta
2018,national,income,100,209.2701826,0.01006795,0.042074971,698.6443139,Malta
2019,national,income,100,279.5133886,0.010128756,0.051900064,1049.874533,Malta
2020,national,income,100,287.7748231,0.010070578,0.050852655,971.2165119,Malta
2015,national,consumption,100,72.8950781,0.01002862,0.113960971,412.8155452,Myanmar
2017,national,consumption,100,37.59846624,0.010002275,0.057154924,253.0274182,Myanmar
2005,national,consumption,100,60.49229066,0.01009638,0.041942295,84.97921592,Montenegro
2006,national,consumption,100,63.98823222,0.010110509,0.042924483,135.0002142,Montenegro
2007,national,consumption,100,91.64823052,0.010151887,0.05018286,208.942631,Montenegro
2008,national,consumption,100,88.35268121,0.01000543,0.045344339,173.0755741,Montenegro
2009,national,consumption,100,100.1331911,0.010082742,0.052784041,196.2420989,Montenegro
2010,national,consumption,100,83.16206844,0.010025686,0.048218183,205.3859147,Montenegro
2011,national,consumption,100,81.58809972,0.01032569,0.049481776,121.7328914,Montenegro
2012,national,consumption,100,66.56431804,0.010600443,0.044180531,102.4721384,Montenegro
2012,national,income,100,89.51043033,0.010000218,0.057518384,225.9390816,Montenegro
2013,national,consumption,100,68.69828972,0.011346605,0.048007047,150.8086411,Montenegro
2013,national,income,100,73.12282212,0.010038415,0.047549284,121.6900259,Montenegro
2014,national,consumption,100,82.93963994,0.010521438,0.051160727,157.9874834,Montenegro
2014,national,income,100,74.70513692,0.010038568,0.046884783,147.2764886,Montenegro
2015,national,income,100,88.07009464,0.010026487,0.05449501,318.9867571,Montenegro
2016,national,income,100,98.9546322,0.010086028,0.056381075,417.9882564,Montenegro
2017,national,income,100,85.47449082,0.010015336,0.049053205,187.6997115,Montenegro
2018,national,income,100,83.99073705,0.010093025,0.049950217,295.1906439,Montenegro
1995,national,consumption,100,18.66708398,0.01,0.037194792,,Mongolia
1998,national,consumption,100,11.24298158,0.01,0.033453769,,Mongolia
2002,national,consumption,100,23.60672809,0.010111358,0.045357298,57.71026183,Mongolia
2007,national,consumption,100,50.68606551,0.010072075,0.059222124,251.2185165,Mongolia
2010,national,consumption,100,42.50470294,0.010053487,0.050340311,298.0568446,Mongolia
2011,national,consumption,100,53.85919634,0.010015846,0.057733109,361.7133831,Mongolia
2012,national,consumption,100,54.96747466,0.010006511,0.051177653,222.3979694,Mongolia
2014,national,consumption,100,59.81249277,0.010007881,0.053409974,241.8358401,Mongolia
2016,national,consumption,100,50.42111221,0.010012151,0.054425569,227.1250566,Mongolia
2018,national,consumption,100,51.93509117,0.010042497,0.052886766,244.5433152,Mongolia
1996,national,consumption,100,20.9711953,0.01013524,0.133914355,223.7512395,Mozambique
2002,national,consumption,100,24.0165384,0.010029248,0.136145067,488.267012,Mozambique
2008,national,consumption,100,25.91408548,0.010017456,0.12225703,419.1891751,Mozambique
2014,national,consumption,100,50.8134498,0.010001236,0.177111038,772.5248894,Mozambique
2019,national,consumption,100,28.22976387,0.010053043,0.134949125,229.6705469,Mozambique
1987,national,consumption,100,21.57268785,0.01,0.062594583,,Mauritania
1993,national,consumption,100,73.40074088,0.01,0.183283439,,Mauritania
1995,national,consumption,100,26.54519501,0.010292574,0.059979801,66.41552255,Mauritania
2000,national,consumption,100,25.51462425,0.010019779,0.052415257,41.17006263,Mauritania
2004,national,consumption,100,41.17501843,0.010018413,0.082000728,238.0598909,Mauritania
2008,national,consumption,100,26.91310898,0.01007008,0.047017262,98.04476907,Mauritania
2014,national,consumption,100,30.44786585,0.010013703,0.048346381,84.11668612,Mauritania
2006,national,consumption,100,84.43499348,0.01001301,0.06419093,312.1159546,Mauritius
2012,national,consumption,100,122.9818233,0.010002292,0.082325991,793.6378145,Mauritius
2017,national,consumption,100,124.4393854,0.010007068,0.07542877,663.6745127,Mauritius
