country,year,pipreportinglevel,pipwelfare,value
Moldova,2005,national,consumption,0.060702946
Moldova,2006,national,consumption,0.057092167
Moldova,2007,national,consumption,0.05274292
Moldova,2008,national,consumption,0.06100629
Moldova,2009,national,consumption,0.046273272
Moldova,2010,national,consumption,0.052834466
Moldova,2011,national,consumption,0.050310798
Moldova,2012,national,consumption,0.0422821
Moldova,2013,national,consumption,0.044893477
Moldova,2014,national,consumption,0.03785937
Moldova,2015,national,consumption,0.04170225
Moldova,2016,national,consumption,0.047080096
Moldova,2017,national,consumption,0.036502376
Moldova,2018,national,consumption,0.038850993
Moldova,2019,national,consumption,0.03619213
Moldova,2021,national,consumption,0.041107837
Mongolia,1995,national,consumption,0.037194792
Mongolia,1998,national,consumption,0.03345377
Mongolia,2002,national,consumption,0.045357298
Mongolia,2007,national,consumption,0.059222125
Mongolia,2010,national,consumption,0.05034031
Mongolia,2011,national,consumption,0.057733107
Mongolia,2012,national,consumption,0.051177654
Mongolia,2014,national,consumption,0.053409975
Mongolia,2016,national,consumption,0.054425567
Mongolia,2018,national,consumption,0.05274026
Mongolia,2022,national,consumption,0.045642372
Montenegro,2005,national,consumption,0.041942295
Montenegro,2006,national,consumption,0.042924482
Montenegro,2007,national,consumption,0.05018286
Montenegro,2008,national,consumption,0.045344338
Montenegro,2009,national,consumption,0.05278404
Montenegro,2010,national,consumption,0.048218183
Montenegro,2011,national,consumption,0.049481776
Montenegro,2012,national,consumption,0.04418053
Montenegro,2012,national,income,0.057518385
Montenegro,2013,national,income,0.047549285
Montenegro,2014,national,consumption,0.051160727
Montenegro,2014,national,income,0.046884783
Montenegro,2015,national,income,0.05449501
Montenegro,2016,national,income,0.056381077
Montenegro,2017,national,income,0.049053203
Montenegro,2018,national,income,0.049950216
Montenegro,2019,national,income,0.04700935
Montenegro,2020,national,income,0.050923217
Montenegro,2021,national,income,0.04588321
Morocco,1984,national,consumption,0.10781743
Morocco,1990,national,consumption,0.0699297
Morocco,1998,national,consumption,0.0677978
Morocco,2000,national,consumption,0.07784829
Morocco,2006,national,consumption,0.08376392
Morocco,2013,national,consumption,0.07321857
Mozambique,1996,national,consumption,0.13391435
Mozambique,2002,national,consumption,0.13614507
Mozambique,2008,national,consumption,0.12225703
Mozambique,2014,national,consumption,0.17711104
Mozambique,2019,national,consumption,0.13494912
Myanmar,2015,national,consumption,0.113960974
Myanmar,2017,national,consumption,0.057154924
Namibia,1993,national,income,0.30186093
Namibia,2003,national,consumption,0.1619497
Namibia,2009,national,consumption,0.15542701
Namibia,2015,national,consumption,0.1221703
Nauru,2012,national,consumption,0.050355874
Nepal,1984,national,income,0.047166385
Nepal,1995,national,consumption,0.07163534
Nepal,2003,national,consumption,0.10848405
Nepal,2010,national,consumption,0.05286553
Netherlands,1983,national,income,0.04003317
Netherlands,1987,national,income,0.037136648
Netherlands,1990,national,income,0.05281004
Netherlands,1993,national,income,0.03595362
Netherlands,1999,national,income,0.036419105
Netherlands,2004,national,income,0.052475523
Netherlands,2005,national,income,0.04824586
Netherlands,2006,national,income,0.06300827
Netherlands,2007,national,income,0.05514526
Netherlands,2008,national,income,0.052295145
Netherlands,2009,national,income,0.042597912
Netherlands,2010,national,income,0.043239813
Netherlands,2011,national,income,0.04557621
Netherlands,2012,national,income,0.04467617
Netherlands,2013,national,income,0.045128148
Netherlands,2014,national,income,0.050011985
Netherlands,2015,national,income,0.048219938
Netherlands,2016,national,income,0.045110293
Netherlands,2017,national,income,0.051758543
Netherlands,2018,national,income,0.048738524
Netherlands,2019,national,income,0.0586619
Netherlands,2020,national,income,0.04598496
Netherlands,2021,national,income,0.04180987
Nicaragua,1993,national,income,0.13663103
Nicaragua,1998,national,income,0.152322
Nicaragua,2001,national,income,0.15514514
Nicaragua,2005,national,income,0.12846021
Nicaragua,2009,national,income,0.08978234
Nicaragua,2014,national,income,0.11350388
Niger,1992,national,consumption,0.08335137
Niger,1994,national,consumption,0.08230449
Niger,2005,national,consumption,0.12311446
Niger,2007,national,consumption,0.08006531
Niger,2011,national,consumption,0.055248614
Niger,2014,national,consumption,0.05297978
Niger,2018,national,consumption,0.07783567
Niger,2021,national,consumption,0.0649783
Nigeria,1985,national,consumption,0.04290109
Nigeria,1992,national,consumption,0.054664183
Nigeria,1996,national,consumption,0.13239682
Nigeria,2003,national,consumption,0.06535085
Nigeria,2010,national,consumption,0.046985652
Nigeria,2012,national,consumption,0.04667696
Nigeria,2015,national,consumption,0.047340836
Nigeria,2018,national,consumption,0.053117312
North Macedonia,1998,national,consumption,0.03469281
North Macedonia,2000,national,consumption,0.050266936
North Macedonia,2002,national,consumption,0.063488744
North Macedonia,2003,national,consumption,0.06380837
North Macedonia,2004,national,consumption,0.070372984
North Macedonia,2005,national,consumption,0.05891814
North Macedonia,2006,national,consumption,0.08111383
North Macedonia,2008,national,consumption,0.080358446
North Macedonia,2009,national,income,0.07476956
North Macedonia,2010,national,income,0.046910405
North Macedonia,2011,national,income,0.04404001
North Macedonia,2012,national,income,0.04614024
North Macedonia,2013,national,income,0.043029413
North Macedonia,2014,national,income,0.041537397
North Macedonia,2015,national,income,0.042284064
North Macedonia,2016,national,income,0.041732006
North Macedonia,2017,national,income,0.04234979
North Macedonia,2018,national,income,0.03592753
North Macedonia,2019,national,income,0.03574262
Norway,1979,national,income,0.036983218
Norway,1986,national,income,0.035271283
Norway,1991,national,income,0.040481877
Norway,1995,national,income,0.047735628
Norway,2000,national,income,0.063645914
Norway,2003,national,income,0.063492954
Norway,2004,national,income,0.1099582
Norway,2005,national,income,0.095823675
Norway,2006,national,income,0.042263616
Norway,2007,national,income,0.05166763
Norway,2008,national,income,0.044151098
Norway,2009,national,income,0.043634247
Norway,2010,national,income,0.04144289
Norway,2011,national,income,0.036326874
Norway,2012,national,income,0.038457144
Norway,2013,national,income,0.041567426
Norway,2014,national,income,0.043955874
Norway,2015,national,income,0.04882197
Norway,2016,national,income,0.056112282
Norway,2017,national,income,0.040122412
Norway,2018,national,income,0.04518545
Norway,2019,national,income,0.047614478
Pakistan,1987,national,consumption,0.061563063
Pakistan,1990,national,consumption,0.06007906
Pakistan,1996,national,consumption,0.06199374
Pakistan,1998,national,consumption,0.07344952
Pakistan,2001,national,consumption,0.05593161
Pakistan,2004,national,consumption,0.059826292
Pakistan,2005,national,consumption,0.06774911
Pakistan,2007,national,consumption,0.05742668
Pakistan,2010,national,consumption,0.057101578
Pakistan,2011,national,consumption,0.059448794
Pakistan,2013,national,consumption,0.059170414
Pakistan,2015,national,consumption,0.064678125
Pakistan,2018,national,consumption,0.059844747
Palestine,2004,national,consumption,0.05571714
Palestine,2005,national,consumption,0.052914374
Palestine,2006,national,consumption,0.057637986
Palestine,2007,national,consumption,0.06044118
Palestine,2009,national,consumption,0.056123164
Palestine,2010,national,consumption,0.059454978
Palestine,2011,national,consumption,0.055405352
Palestine,2016,national,consumption,0.043871246
Panama,1979,national,income,0.06940255
Panama,1989,national,income,0.10432133
Panama,1991,national,income,0.10765804
Panama,1995,national,income,0.10797601
Panama,1997,national,income,0.12722114
Panama,1998,national,income,0.11431417
Panama,1999,national,income,0.10775134
Panama,2000,national,income,0.1149775
Panama,2001,national,income,0.106329896
Panama,2002,national,income,0.11028772
Panama,2003,national,income,0.10644652
Panama,2004,national,income,0.09358807
Panama,2005,national,income,0.09397924
Panama,2006,national,income,0.10122928
Panama,2007,national,income,0.09828743
Panama,2008,national,income,0.11477724
Panama,2009,national,income,0.1040186
Panama,2010,national,income,0.1059939
Panama,2011,national,income,0.10259234
Panama,2012,national,income,0.10255675
Panama,2013,national,income,0.09609762
Panama,2014,national,income,0.096772246
Panama,2015,national,income,0.10014006
Panama,2016,national,income,0.08748037
Panama,2017,national,income,0.100549564
Panama,2018,national,income,0.0953241
Panama,2019,national,income,0.09468432
Panama,2021,national,income,0.09878205
Panama,2023,national,income,0.09161101
Papua New Guinea,1996,national,consumption,0.075312056
Papua New Guinea,2009,national,consumption,0.06587329
Paraguay,1990,national,income,0.05765952
Paraguay,1995,national,income,0.14431085
Paraguay,1997,national,income,0.11267926
Paraguay,1999,national,income,0.13060403
Paraguay,2001,national,income,0.13795416
Paraguay,2002,national,income,0.20024177
Paraguay,2003,national,income,0.15642297
Paraguay,2004,national,income,0.14793232
Paraguay,2005,national,income,0.12786728
Paraguay,2006,national,income,0.14382198
Paraguay,2007,national,income,0.16077393
Paraguay,2008,national,income,0.1266683
Paraguay,2009,national,income,0.116594344
Paraguay,2010,national,income,0.14199275
Paraguay,2011,national,income,0.1383214
Paraguay,2012,national,income,0.1065692
Paraguay,2013,national,income,0.102080524
Paraguay,2014,national,income,0.1427395
Paraguay,2015,national,income,0.0999256
Paraguay,2016,national,income,0.11207505
Paraguay,2017,national,income,0.14435342
Paraguay,2018,national,income,0.09682443
Paraguay,2019,national,income,0.10000155
Paraguay,2020,national,income,0.07946995
Paraguay,2021,national,income,0.082102366
Paraguay,2022,national,income,0.10016175
Peru,1985,national,consumption,0.09055464
Peru,1994,national,consumption,0.08246565
Peru,1997,national,income,0.12009331
Peru,1998,national,income,0.1295562
Peru,1999,national,income,0.12707621
Peru,2000,national,income,0.088384755
Peru,2001,national,income,0.11113504
Peru,2002,national,income,0.13470113
Peru,2003,national,income,0.12787633
Peru,2004,national,income,0.104361154
Peru,2005,national,income,0.10454884
Peru,2006,national,income,0.10421087
Peru,2007,national,income,0.10395792
Peru,2008,national,income,0.0903916
Peru,2009,national,income,0.08874273
Peru,2010,national,income,0.08918225
Peru,2011,national,income,0.08373535
Peru,2012,national,income,0.080242686
Peru,2013,national,income,0.07827918
Peru,2014,national,income,0.07496855
Peru,2015,national,income,0.07683916
Peru,2016,national,income,0.076559186
Peru,2017,national,income,0.07614277
Peru,2018,national,income,0.06898491
Peru,2019,national,income,0.068591624
Peru,2020,national,income,0.076366745
Peru,2021,national,income,0.070266195
Peru,2022,national,income,0.070197165
Philippines,1985,national,consumption,0.08130489
Philippines,1988,national,consumption,0.07641252
Philippines,1991,national,consumption,0.083434634
Philippines,1994,national,consumption,0.07445762
Philippines,1997,national,consumption,0.109040774
Philippines,2000,national,income,0.105843455
Philippines,2003,national,income,0.09915287
Philippines,2006,national,income,0.09101742
Philippines,2009,national,income,0.09444954
Philippines,2012,national,income,0.08861721
Philippines,2015,national,income,0.08749295
Philippines,2018,national,income,0.086060055
Philippines,2021,national,income,0.08064726
Poland,1985,national,income,0.030958025
Poland,1986,national,income,0.03681767
Poland,1987,national,income,0.03223857
Poland,1989,national,income,0.033951215
Poland,1992,national,income,0.044961613
Poland,1993,national,consumption,0.027630476
Poland,1995,national,income,0.06289435
Poland,1996,national,consumption,0.054907043
Poland,1998,national,consumption,0.059385546
Poland,1999,national,consumption,0.055074856
Poland,1999,national,income,0.054619722
Poland,2000,national,consumption,0.057639755
Poland,2001,national,consumption,0.053705968
Poland,2002,national,consumption,0.05820879
Poland,2003,national,consumption,0.057353713
Poland,2004,national,consumption,0.05703104
Poland,2004,national,income,0.06174448
Poland,2005,national,consumption,0.059860446
Poland,2005,national,income,0.053580556
Poland,2006,national,consumption,0.05543435
Poland,2006,national,income,0.055987265
Poland,2007,national,consumption,0.05635946
Poland,2007,national,income,0.058165126
Poland,2008,national,consumption,0.060305424
Poland,2008,national,income,0.05902495
Poland,2009,national,consumption,0.059502106
Poland,2009,national,income,0.05389839
Poland,2010,national,consumption,0.054840058
Poland,2010,national,income,0.05516261
Poland,2011,national,consumption,0.054290958
Poland,2011,national,income,0.05124393
Poland,2012,national,consumption,0.052152876
Poland,2012,national,income,0.050557703
Poland,2013,national,consumption,0.053919032
Poland,2013,national,income,0.051314615
Poland,2014,national,consumption,0.05124724
Poland,2014,national,income,0.049634263
Poland,2015,national,consumption,0.050654776
Poland,2015,national,income,0.04703832
Poland,2016,national,consumption,0.050512925
Poland,2016,national,income,0.049195394
Poland,2017,national,consumption,0.04865914
Poland,2017,national,income,0.04260363
Poland,2018,national,consumption,0.056561477
Poland,2018,national,income,0.048239175
Poland,2019,national,consumption,0.051851716
Poland,2019,national,income,0.0434807
Poland,2020,national,income,0.042634606
Poland,2021,national,income,0.04205469
Portugal,2003,national,income,0.06317097
Portugal,2004,national,income,0.065422766
Portugal,2005,national,income,0.06679328
Portugal,2006,national,income,0.064047456
Portugal,2007,national,income,0.061704945
Portugal,2008,national,income,0.06641534
Portugal,2009,national,income,0.0548707
Portugal,2010,national,income,0.057339393
Portugal,2011,national,income,0.06413005
Portugal,2012,national,income,0.05672304
Portugal,2013,national,income,0.05386261
Portugal,2014,national,income,0.055207502
Portugal,2015,national,income,0.054449376
Portugal,2016,national,income,0.058760405
Portugal,2017,national,income,0.051412128
Portugal,2018,national,income,0.05197052
Portugal,2019,national,income,0.049078148
Portugal,2020,national,income,0.054286566
Portugal,2021,national,income,0.05761509
Romania,1989,national,income,0.025391325
Romania,1992,national,income,0.026790429
Romania,1994,national,income,0.036524456
Romania,1995,national,income,0.06094848
Romania,1997,national,income,0.055008397
Romania,1998,national,consumption,0.048840195
Romania,1999,national,consumption,0.049020667
Romania,2000,national,consumption,0.047350384
Romania,2001,national,consumption,0.0448538
Romania,2002,national,consumption,0.047667984
Romania,2003,national,consumption,0.045494087
Romania,2004,national,consumption,0.040495235
Romania,2005,national,consumption,0.038556915
Romania,2006,national,consumption,0.041797824
Romania,2006,national,income,0.060379524
Romania,2007,national,consumption,0.039723746
Romania,2007,national,income,0.05457429
Romania,2008,national,consumption,0.03833964
Romania,2008,national,income,0.052054673
Romania,2009,national,consumption,0.034505364
Romania,2009,national,income,0.04799961
Romania,2010,national,consumption,0.033229068
Romania,2010,national,income,0.04425957
Romania,2011,national,consumption,0.031988762
Romania,2011,national,income,0.043042697
Romania,2012,national,consumption,0.033288304
Romania,2012,national,income,0.04717262
Romania,2013,national,consumption,0.033280216
Romania,2013,national,income,0.05044204
Romania,2014,national,income,0.044821896
Romania,2015,national,income,0.044664633
Romania,2016,national,consumption,0.0366019
Romania,2016,national,income,0.040038686
Romania,2017,national,income,0.041250356
Romania,2018,national,consumption,0.039839134
Romania,2018,national,income,0.041312635
Romania,2019,national,consumption,0.032014392
Romania,2019,national,income,0.040933337
Romania,2020,national,consumption,0.03211141
Romania,2020,national,income,0.04181787
Romania,2021,national,consumption,0.0338259
Romania,2021,national,income,0.04314858
Russia,1993,national,consumption,0.1387028
Russia,1996,national,consumption,0.10531148
Russia,1997,national,consumption,0.06689376
Russia,1998,national,consumption,0.05761017
Russia,1999,national,consumption,0.056706466
Russia,2000,national,consumption,0.056077637
Russia,2001,national,consumption,0.057689253
Russia,2002,national,consumption,0.059516188
Russia,2003,national,consumption,0.058142185
Russia,2004,national,consumption,0.062472414
Russia,2005,national,consumption,0.06473647
Russia,2006,national,consumption,0.0613451
Russia,2007,national,consumption,0.06667992
Russia,2008,national,consumption,0.06927743
Russia,2009,national,consumption,0.06440239
Russia,2010,national,consumption,0.062021866
Russia,2011,national,consumption,0.06411202
Russia,2012,national,consumption,0.07072448
Russia,2013,national,consumption,0.07035635
Russia,2014,national,consumption,0.07071356
Russia,2014,national,income,0.052974775
Russia,2015,national,consumption,0.06299972
Russia,2015,national,income,0.047775816
Russia,2016,national,consumption,0.0598071
Russia,2016,national,income,0.050671984
Russia,2017,national,consumption,0.066685215
Russia,2017,national,income,0.046793822
Russia,2018,national,consumption,0.06708028
Russia,2018,national,income,0.046612445
Russia,2019,national,consumption,0.06992021
Russia,2020,national,consumption,0.06545698
Rwanda,1984,rural,consumption,0.04587529
Rwanda,2000,national,consumption,0.1297065
Rwanda,2005,national,consumption,0.15113953
Rwanda,2010,national,consumption,0.12578477
Rwanda,2013,national,consumption,0.11805537
Rwanda,2016,national,consumption,0.10052619
Saint Lucia,1995,national,income,0.075701825
Saint Lucia,2015,national,consumption,0.06673486
Samoa,2002,national,consumption,0.07916818
Samoa,2008,national,consumption,0.08114105
Samoa,2013,national,consumption,0.07405684
Sao Tome and Principe,2000,national,consumption,0.04141133
Sao Tome and Principe,2010,national,consumption,0.039449107
Sao Tome and Principe,2017,national,consumption,0.07834349
Senegal,1991,national,consumption,0.14058062
Senegal,1994,national,consumption,0.115161344
Senegal,2001,national,consumption,0.09535541
Senegal,2005,national,consumption,0.06469834
Senegal,2011,national,consumption,0.063215874
Senegal,2018,national,consumption,0.07208562
Senegal,2021,national,consumption,0.061661933
Serbia,2002,national,consumption,0.065397196
Serbia,2003,national,consumption,0.05305657
Serbia,2004,national,consumption,0.060890716
Serbia,2005,national,consumption,0.063214354
Serbia,2006,national,consumption,0.045188967
Serbia,2007,national,consumption,0.043013524
Serbia,2008,national,consumption,0.038678546
Serbia,2009,national,consumption,0.039351728
Serbia,2010,national,consumption,0.04051199
Serbia,2012,national,income,0.059032712
Serbia,2013,national,consumption,0.041207813
Serbia,2013,national,income,0.060137883
Serbia,2014,national,income,0.069512
Serbia,2015,national,consumption,0.042585857
Serbia,2015,national,income,0.07764725
Serbia,2016,national,income,0.056198876
Serbia,2017,national,income,0.05057101
Serbia,2018,national,consumption,0.04340797
Serbia,2018,national,income,0.05005471
Serbia,2019,national,consumption,0.04052084
Serbia,2019,national,income,0.05842177
Serbia,2020,national,income,0.074737616
Serbia,2021,national,income,0.065940134
Seychelles,1999,national,consumption,0.11029326
Seychelles,2006,national,consumption,0.104884796
Seychelles,2013,national,income,0.18201242
Seychelles,2018,national,income,0.040554777
Sierra Leone,2003,national,consumption,0.0624612
Sierra Leone,2011,national,consumption,0.048587978
Sierra Leone,2018,national,consumption,0.070609905
Slovakia,1992,national,income,0.034186907
Slovakia,1996,national,income,0.043238692
Slovakia,2004,national,consumption,0.054737054
Slovakia,2004,national,income,0.048706762
Slovakia,2005,national,consumption,0.060776252
Slovakia,2005,national,income,0.074868016
Slovakia,2006,national,consumption,0.053774957
Slovakia,2006,national,income,0.04499656
Slovakia,2007,national,consumption,0.060442273
Slovakia,2007,national,income,0.040496033
Slovakia,2008,national,consumption,0.053233337
Slovakia,2008,national,income,0.037822686
Slovakia,2009,national,consumption,0.048730224
Slovakia,2009,national,income,0.044499494
Slovakia,2010,national,income,0.045940876
Slovakia,2011,national,income,0.034454174
Slovakia,2012,national,income,0.03403781
Slovakia,2013,national,income,0.048094116
Slovakia,2014,national,income,0.036199432
Slovakia,2015,national,income,0.0422131
Slovakia,2016,national,income,0.033359893
Slovakia,2017,national,income,0.0272434
Slovakia,2018,national,income,0.031481355
Slovakia,2019,national,income,0.02869749
Slovakia,2020,national,income,0.027690444
Slovakia,2021,national,income,0.028591905
Slovenia,1987,national,income,0.031936936
Slovenia,1993,national,income,0.054998353
Slovenia,1997,national,income,0.031420615
Slovenia,1998,national,consumption,0.03654418
Slovenia,1999,national,income,0.03319218
Slovenia,2002,national,consumption,0.041147355
Slovenia,2003,national,consumption,0.04595669
Slovenia,2004,national,income,0.03518765
Slovenia,2005,national,income,0.034778245
Slovenia,2006,national,income,0.032695264
Slovenia,2007,national,income,0.033678062
Slovenia,2008,national,income,0.033312734
Slovenia,2009,national,income,0.035037514
Slovenia,2010,national,income,0.035783894
Slovenia,2011,national,income,0.03595239
Slovenia,2012,national,income,0.03777414
Slovenia,2013,national,income,0.037911944
Slovenia,2014,national,income,0.03563399
Slovenia,2015,national,income,0.03932092
Slovenia,2016,national,income,0.034591235
Slovenia,2017,national,income,0.03458792
Slovenia,2018,national,income,0.037343673
Slovenia,2019,national,income,0.040829506
Slovenia,2020,national,income,0.038180754
Slovenia,2021,national,income,0.038245935
Solomon Islands,2005,national,consumption,0.091362625
Solomon Islands,2012,national,consumption,0.06654751
South Africa,1993,national,consumption,0.10070597
South Africa,2000,national,consumption,0.09574428
South Africa,2005,national,consumption,0.14031737
South Africa,2008,national,consumption,0.12715955
South Africa,2010,national,consumption,0.12404244
South Africa,2014,national,consumption,0.12640043
South Korea,2006,national,income,0.04348285
South Korea,2008,national,income,0.045909006
South Korea,2010,national,income,0.044885386
South Korea,2012,national,income,0.04504907
South Korea,2014,national,income,0.04225228
South Korea,2016,national,income,0.044333234
South Sudan,2009,national,consumption,0.0705824
South Sudan,2016,national,consumption,0.07747783
Spain,1980,national,income,0.055087946
Spain,1985,national,income,0.05791142
Spain,1990,national,income,0.050546005
Spain,1993,national,income,0.05122192
Spain,1994,national,income,0.047557015
Spain,1995,national,income,0.052852433
Spain,1996,national,income,0.050478548
Spain,1997,national,income,0.049073394
Spain,1998,national,income,0.04790156
Spain,1999,national,income,0.05057104
Spain,2000,national,income,0.054548748
Spain,2003,national,income,0.0438685
Spain,2004,national,income,0.046240296
Spain,2005,national,income,0.044176064
Spain,2006,national,income,0.046592485
Spain,2007,national,income,0.0497562
Spain,2008,national,income,0.04891665
Spain,2009,national,income,0.05087376
Spain,2010,national,income,0.051488265
Spain,2011,national,income,0.047831677
Spain,2012,national,income,0.048613083
Spain,2013,national,income,0.04630875
Spain,2014,national,income,0.048358623
Spain,2015,national,income,0.050025593
Spain,2016,national,income,0.048900053
Spain,2017,national,income,0.046954855
Spain,2018,national,income,0.04804044
Spain,2019,national,income,0.046264146
Spain,2020,national,income,0.044572644
Spain,2021,national,income,0.043343306
Sri Lanka,1985,national,consumption,0.053879436
Sri Lanka,1990,national,consumption,0.06819109
Sri Lanka,1995,national,consumption,0.064615905
Sri Lanka,2002,national,consumption,0.0853173
Sri Lanka,2006,national,consumption,0.089326605
Sri Lanka,2009,national,consumption,0.07497411
Sri Lanka,2012,national,consumption,0.0877518
Sri Lanka,2016,national,consumption,0.089830115
Sri Lanka,2019,national,consumption,0.07773151
Sudan,2009,national,consumption,0.05190545
Sudan,2014,national,consumption,0.07141537
Suriname,1999,urban,income,0.117425464
Suriname,2022,national,consumption,0.072914146
Sweden,1975,national,income,0.02898263
Sweden,1981,national,income,0.02558324
Sweden,1987,national,income,0.0314074
Sweden,1992,national,income,0.032802552
Sweden,1995,national,income,0.034611873
Sweden,2000,national,income,0.0477024
Sweden,2001,national,income,0.043099873
Sweden,2002,national,income,0.04001591
Sweden,2003,national,income,0.031464502
Sweden,2004,national,income,0.03776216
Sweden,2005,national,income,0.03821867
Sweden,2006,national,income,0.039544653
Sweden,2007,national,income,0.044169948
Sweden,2008,national,income,0.04850888
Sweden,2009,national,income,0.039541762
Sweden,2010,national,income,0.042013466
Sweden,2011,national,income,0.039041955
Sweden,2012,national,income,0.03901196
Sweden,2013,national,income,0.044634376
Sweden,2014,national,income,0.042488273
Sweden,2015,national,income,0.05147893
Sweden,2016,national,income,0.057872258
Sweden,2017,national,income,0.047498707
Sweden,2018,national,income,0.053680383
Sweden,2019,national,income,0.051288374
Sweden,2020,national,income,0.047176454
Sweden,2021,national,income,0.04720263
Switzerland,1982,national,income,0.08128547
Switzerland,1992,national,income,0.06526673
Switzerland,2000,national,income,0.06325855
Switzerland,2002,national,income,0.046821434
Switzerland,2006,national,income,0.056773797
Switzerland,2007,national,income,0.06449414
Switzerland,2008,national,income,0.06078488
Switzerland,2009,national,income,0.058198594
Switzerland,2010,national,income,0.05789197
Switzerland,2011,national,income,0.0512209
Switzerland,2012,national,income,0.054537557
Switzerland,2013,national,income,0.056215886
Switzerland,2014,national,income,0.056063008
Switzerland,2015,national,income,0.05546683
Switzerland,2016,national,income,0.062106658
Switzerland,2017,national,income,0.056811452
Switzerland,2018,national,income,0.06211669
Switzerland,2019,national,income,0.06559088
Switzerland,2020,national,income,0.064613976
Syria,1996,national,consumption,0.069957554
Syria,2003,national,consumption,0.067831144
Syria,2006,national,consumption,0.0629779
Syria,2009,national,consumption,0.07244527
Syria,2022,national,consumption,0.030050352
Taiwan,1981,national,income,0.043963354
Taiwan,1986,national,income,0.04936446
Taiwan,1991,national,income,0.048580177
Taiwan,1995,national,income,0.04699202
Taiwan,1997,national,income,0.046836995
Taiwan,2000,national,income,0.047727033
Taiwan,2005,national,income,0.051627874
Taiwan,2007,national,income,0.047173653
Taiwan,2010,national,income,0.051442534
Taiwan,2013,national,income,0.052030306
Taiwan,2016,national,income,0.050304484
Taiwan,2017,national,income,0.05435176
Taiwan,2018,national,income,0.054324906
Taiwan,2019,national,income,0.050040044
Taiwan,2020,national,income,0.0539623
Taiwan,2021,national,income,0.05331894
Tajikistan,1999,national,consumption,0.043000333
Tajikistan,2003,national,consumption,0.049901582
Tajikistan,2004,national,consumption,0.051021867
Tajikistan,2007,national,consumption,0.063415416
Tajikistan,2009,national,consumption,0.04871361
Tajikistan,2015,national,consumption,0.050502624
Tanzania,1991,national,consumption,0.054070126
Tanzania,2000,national,consumption,0.059464056
Tanzania,2007,national,consumption,0.07848717
Tanzania,2011,national,consumption,0.07866663
Tanzania,2018,national,consumption,0.08941823
Thailand,1981,national,consumption,0.08752504
Thailand,1988,national,consumption,0.093928166
Thailand,1990,national,consumption,0.09536308
Thailand,1992,national,consumption,0.10171944
Thailand,1994,national,consumption,0.09303806
Thailand,1996,national,consumption,0.087290436
Thailand,1998,national,consumption,0.07075333
Thailand,1999,national,consumption,0.08109932
Thailand,2000,national,consumption,0.08188085
Thailand,2002,national,consumption,0.08259292
Thailand,2004,national,consumption,0.0840497
Thailand,2006,national,consumption,0.074083984
Thailand,2007,national,consumption,0.067447014
Thailand,2008,national,consumption,0.0707757
Thailand,2009,national,consumption,0.069170795
Thailand,2010,national,consumption,0.06734039
Thailand,2011,national,consumption,0.06949624
Thailand,2012,national,consumption,0.070490934
Thailand,2013,national,consumption,0.06364534
Thailand,2014,national,consumption,0.06275371
Thailand,2015,national,consumption,0.06241723
Thailand,2016,national,consumption,0.0634459
Thailand,2017,national,consumption,0.059740316
Thailand,2018,national,consumption,0.055940423
Thailand,2019,national,consumption,0.054747976
Thailand,2020,national,consumption,0.05261636
Thailand,2021,national,consumption,0.055137493
Togo,2006,national,consumption,0.06878788
Togo,2011,national,consumption,0.07831488
Togo,2015,national,consumption,0.067421876
Togo,2018,national,consumption,0.07614076
Togo,2021,national,consumption,0.06668753
Tonga,2000,national,consumption,0.058753416
Tonga,2009,national,consumption,0.06273509
Tonga,2015,national,consumption,0.055255037
Tonga,2021,national,consumption,0.037798066
Trinidad and Tobago,1988,national,income,0.055372093
Trinidad and Tobago,1992,national,income,0.05614033
Tunisia,1985,national,consumption,0.090947956
Tunisia,1990,national,consumption,0.06317974
Tunisia,1995,national,consumption,0.065203875
Tunisia,2000,national,consumption,0.0697946
Tunisia,2005,national,consumption,0.05974308
Tunisia,2010,national,consumption,0.050178424
Tunisia,2015,national,consumption,0.049234305
Tunisia,2021,national,consumption,0.07066894
Turkey,1987,national,consumption,0.12237111
Turkey,1994,national,consumption,0.07454698
Turkey,2002,national,consumption,0.071617775
Turkey,2003,national,consumption,0.06965817
Turkey,2004,national,consumption,0.062610835
Turkey,2005,national,consumption,0.07367127
Turkey,2006,national,consumption,0.057843067
Turkey,2007,national,consumption,0.0499825
Turkey,2008,national,consumption,0.060137045
Turkey,2009,national,consumption,0.05263782
Turkey,2010,national,consumption,0.056977194
Turkey,2011,national,consumption,0.060499005
Turkey,2012,national,consumption,0.05981205
Turkey,2013,national,consumption,0.06558409
Turkey,2014,national,consumption,0.068063684
Turkey,2015,national,consumption,0.08333777
Turkey,2016,national,consumption,0.0680755
Turkey,2017,national,consumption,0.07190695
Turkey,2017,national,income,0.09543038
Turkey,2018,national,consumption,0.07372699
Turkey,2018,national,income,0.088596046
Turkey,2019,national,consumption,0.06801327
Turkey,2019,national,income,0.09009947
Turkey,2020,national,income,0.08803373
Turkey,2021,national,income,0.107066534
Turkmenistan,1998,national,consumption,0.07653033
Tuvalu,2010,national,consumption,0.075197205
Uganda,1989,national,consumption,0.07545184
Uganda,1992,national,consumption,0.10063872
Uganda,1996,national,consumption,0.07394243
Uganda,1999,national,consumption,0.09762766
Uganda,2002,national,consumption,0.11775105
Uganda,2005,national,consumption,0.08993048
