country,year,pipreportinglevel,pipwelfare,value
Moldova,2006,national,consumption,0.2739917
Moldova,2007,national,consumption,0.26789182
Moldova,2008,national,consumption,0.27123654
Moldova,2009,national,consumption,0.25042742
Moldova,2010,national,consumption,0.25436717
Moldova,2011,national,consumption,0.24520427
Moldova,2012,national,consumption,0.23615831
Moldova,2013,national,consumption,0.2329481
Moldova,2014,national,consumption,0.220936
Moldova,2015,national,consumption,0.22541407
Moldova,2016,national,consumption,0.22696088
Moldova,2017,national,consumption,0.21670048
Moldova,2018,national,consumption,0.2195563
Moldova,2019,national,consumption,0.2200154
Moldova,2021,national,consumption,0.22080697
Mongolia,1995,national,consumption,0.24961756
Mongolia,1998,national,consumption,0.22921616
Mongolia,2002,national,consumption,0.24664347
Mongolia,2007,national,consumption,0.27761504
Mongolia,2010,national,consumption,0.2574873
Mongolia,2011,national,consumption,0.26647246
Mongolia,2012,national,consumption,0.26187894
Mongolia,2014,national,consumption,0.25472647
Mongolia,2016,national,consumption,0.25620362
Mongolia,2018,national,consumption,0.2567191
Mongolia,2022,national,consumption,0.24650797
Montenegro,2005,national,consumption,0.24003482
Montenegro,2006,national,consumption,0.23262508
Montenegro,2007,national,consumption,0.24500413
Montenegro,2008,national,consumption,0.24573301
Montenegro,2009,national,consumption,0.2488398
Montenegro,2010,national,consumption,0.22673279
Montenegro,2011,national,consumption,0.24711889
Montenegro,2012,national,consumption,0.24636556
Montenegro,2012,national,income,0.28689602
Montenegro,2013,national,income,0.27217817
Montenegro,2014,national,consumption,0.25746936
Montenegro,2014,national,income,0.26940665
Montenegro,2015,national,income,0.27709174
Montenegro,2016,national,income,0.2776035
Montenegro,2017,national,income,0.2605586
Montenegro,2018,national,income,0.25976813
Montenegro,2019,national,income,0.25364208
Montenegro,2020,national,income,0.25372648
Montenegro,2021,national,income,0.24694741
Morocco,1984,national,consumption,0.31843758
Morocco,1990,national,consumption,0.30738014
Morocco,1998,national,consumption,0.3084656
Morocco,2000,national,consumption,0.32133913
Morocco,2006,national,consumption,0.33104113
Morocco,2013,national,consumption,0.3188557
Mozambique,1996,national,consumption,0.43758202
Mozambique,2002,national,consumption,0.39383757
Mozambique,2008,national,consumption,0.36781985
Mozambique,2014,national,consumption,0.45478475
Mozambique,2019,national,consumption,0.4120564
Myanmar,2015,national,consumption,0.31722125
Myanmar,2017,national,consumption,0.25518358
Namibia,1993,national,income,0.6500119
Namibia,2003,national,consumption,0.5479697
Namibia,2009,national,consumption,0.5183913
Namibia,2015,national,consumption,0.47256613
Nauru,2012,national,consumption,0.25421247
Nepal,1984,national,income,0.24983433
Nepal,1995,national,consumption,0.29004985
Nepal,2003,national,consumption,0.36894274
Nepal,2010,national,consumption,0.2641811
Netherlands,1983,national,income,0.22645515
Netherlands,1987,national,income,0.22039257
Netherlands,1990,national,income,0.24526156
Netherlands,1993,national,income,0.2283572
Netherlands,1999,national,income,0.21837816
Netherlands,2004,national,income,0.2369946
Netherlands,2005,national,income,0.23379163
Netherlands,2006,national,income,0.24700418
Netherlands,2007,national,income,0.24084803
Netherlands,2008,national,income,0.23685181
Netherlands,2009,national,income,0.22390807
Netherlands,2010,national,income,0.22449638
Netherlands,2011,national,income,0.22581768
Netherlands,2012,national,income,0.22499998
Netherlands,2013,national,income,0.22760552
Netherlands,2014,national,income,0.23297438
Netherlands,2015,national,income,0.23024935
Netherlands,2016,national,income,0.22903752
Netherlands,2017,national,income,0.23337059
Netherlands,2018,national,income,0.22977498
Netherlands,2019,national,income,0.23938107
Netherlands,2020,national,income,0.2158199
Netherlands,2021,national,income,0.2136733
Nicaragua,1993,national,income,0.44169134
Nicaragua,1998,national,income,0.43431485
Nicaragua,2001,national,income,0.4293466
Nicaragua,2005,national,income,0.39621383
Nicaragua,2009,national,income,0.34207016
Nicaragua,2014,national,income,0.3721913
Niger,1992,national,consumption,0.29606983
Niger,1994,national,consumption,0.32479215
Niger,2005,national,consumption,0.36261573
Niger,2007,national,consumption,0.3141917
Niger,2011,national,consumption,0.2643943
Niger,2014,national,consumption,0.27040815
Niger,2018,national,consumption,0.3112222
Niger,2021,national,consumption,0.2781029
Nigeria,1985,national,consumption,0.28206933
Nigeria,1992,national,consumption,0.31379646
Nigeria,1996,national,consumption,0.40695232
Nigeria,2003,national,consumption,0.298416
Nigeria,2010,national,consumption,0.26786637
Nigeria,2012,national,consumption,0.26673964
Nigeria,2015,national,consumption,0.26903865
Nigeria,2018,national,consumption,0.2674399
North Macedonia,1998,national,consumption,0.22205757
North Macedonia,2000,national,consumption,0.25887275
North Macedonia,2002,national,consumption,0.290525
North Macedonia,2003,national,consumption,0.29369396
North Macedonia,2004,national,consumption,0.2898826
North Macedonia,2005,national,consumption,0.28898355
North Macedonia,2006,national,consumption,0.32200357
North Macedonia,2008,national,consumption,0.35569966
North Macedonia,2009,national,income,0.30738842
North Macedonia,2010,national,income,0.2711356
North Macedonia,2011,national,income,0.2688333
North Macedonia,2012,national,income,0.26532662
North Macedonia,2013,national,income,0.2540875
North Macedonia,2014,national,income,0.24856517
North Macedonia,2015,national,income,0.24817601
North Macedonia,2016,national,income,0.24074808
North Macedonia,2017,national,income,0.23834689
North Macedonia,2018,national,income,0.22964075
North Macedonia,2019,national,income,0.22901851
Norway,1979,national,income,0.21875808
Norway,1986,national,income,0.20560308
Norway,1991,national,income,0.21182297
Norway,1995,national,income,0.21718769
Norway,2000,national,income,0.23264922
Norway,2003,national,income,0.23355179
Norway,2004,national,income,0.27156585
Norway,2005,national,income,0.26344573
Norway,2006,national,income,0.21175186
Norway,2007,national,income,0.22212271
Norway,2008,national,income,0.21828791
Norway,2009,national,income,0.21290424
Norway,2010,national,income,0.21002574
Norway,2011,national,income,0.20496905
Norway,2012,national,income,0.20868593
Norway,2013,national,income,0.21319196
Norway,2014,national,income,0.21628365
Norway,2015,national,income,0.22278751
Norway,2016,national,income,0.23066068
Norway,2017,national,income,0.21631825
Norway,2018,national,income,0.22217566
Norway,2019,national,income,0.2236628
Pakistan,1987,national,consumption,0.27626377
Pakistan,1990,national,consumption,0.27104858
Pakistan,1996,national,consumption,0.2519329
Pakistan,1998,national,consumption,0.2847979
Pakistan,2001,national,consumption,0.2487524
Pakistan,2004,national,consumption,0.263201
Pakistan,2005,national,consumption,0.27135417
Pakistan,2007,national,consumption,0.25711122
Pakistan,2010,national,consumption,0.25117713
Pakistan,2011,national,consumption,0.25822997
Pakistan,2013,national,consumption,0.25253966
Pakistan,2015,national,consumption,0.26969546
Pakistan,2018,national,consumption,0.2553672
Palestine,2004,national,consumption,0.2648977
Palestine,2005,national,consumption,0.2673232
Palestine,2006,national,consumption,0.27181688
Palestine,2007,national,consumption,0.2761743
Palestine,2009,national,consumption,0.2737374
Palestine,2010,national,consumption,0.27783832
Palestine,2011,national,consumption,0.27200523
Palestine,2016,national,consumption,0.251945
Panama,1979,national,income,0.3599652
Panama,1989,national,income,0.42863867
Panama,1991,national,income,0.42532295
Panama,1995,national,income,0.43220046
Panama,1997,national,income,0.4408717
Panama,1998,national,income,0.4343044
Panama,1999,national,income,0.4249769
Panama,2000,national,income,0.43178433
Panama,2001,national,income,0.42645073
Panama,2002,national,income,0.42983654
Panama,2003,national,income,0.42218435
Panama,2004,national,income,0.41251153
Panama,2005,national,income,0.40200105
Panama,2006,national,income,0.41131845
Panama,2007,national,income,0.39741588
Panama,2008,national,income,0.40714046
Panama,2009,national,income,0.4012103
Panama,2010,national,income,0.39652303
Panama,2011,national,income,0.3966576
Panama,2012,national,income,0.39671677
Panama,2013,national,income,0.3961454
Panama,2014,national,income,0.38497016
Panama,2015,national,income,0.39030272
Panama,2016,national,income,0.37852138
Panama,2017,national,income,0.37708324
Panama,2018,national,income,0.37112936
Panama,2019,national,income,0.3804062
Panama,2021,national,income,0.39360297
Panama,2023,national,income,0.36904746
Papua New Guinea,1996,national,consumption,0.34492403
Papua New Guinea,2009,national,consumption,0.31010634
Paraguay,1990,national,income,0.30775338
Paraguay,1995,national,income,0.46114403
Paraguay,1997,national,income,0.41439366
Paraguay,1999,national,income,0.42114523
Paraguay,2001,national,income,0.43073428
Paraguay,2002,national,income,0.46180198
Paraguay,2003,national,income,0.44088098
Paraguay,2004,national,income,0.41992146
Paraguay,2005,national,income,0.4044575
Paraguay,2006,national,income,0.4241386
Paraguay,2007,national,income,0.42545503
Paraguay,2008,national,income,0.4010039
Paraguay,2009,national,income,0.38061288
Paraguay,2010,national,income,0.404921
Paraguay,2011,national,income,0.41356158
Paraguay,2012,national,income,0.36881915
Paraguay,2013,national,income,0.37300026
Paraguay,2014,national,income,0.40706536
Paraguay,2015,national,income,0.36732146
Paraguay,2016,national,income,0.37350482
Paraguay,2017,national,income,0.39073718
Paraguay,2018,national,income,0.35765
Paraguay,2019,national,income,0.35203972
Paraguay,2020,national,income,0.33307996
Paraguay,2021,national,income,0.33148968
Paraguay,2022,national,income,0.35376245
Peru,1985,national,consumption,0.35167587
Peru,1994,national,consumption,0.3322441
Peru,1997,national,income,0.40802988
Peru,1998,national,income,0.43611556
Peru,1999,national,income,0.43632796
Peru,2000,national,income,0.36775404
Peru,2001,national,income,0.391415
Peru,2002,national,income,0.4206664
Peru,2003,national,income,0.422024
Peru,2004,national,income,0.37962323
Peru,2005,national,income,0.3851381
Peru,2006,national,income,0.38164234
Peru,2007,national,income,0.37805974
Peru,2008,national,income,0.3540176
Peru,2009,national,income,0.351974
Peru,2010,national,income,0.34222814
Peru,2011,national,income,0.3348
Peru,2012,national,income,0.33253995
Peru,2013,national,income,0.32691336
Peru,2014,national,income,0.32141423
Peru,2015,national,income,0.3261303
Peru,2016,national,income,0.3256169
Peru,2017,national,income,0.3229981
Peru,2018,national,income,0.31604767
Peru,2019,national,income,0.3111776
Peru,2020,national,income,0.32870325
Peru,2021,national,income,0.3053413
Peru,2022,national,income,0.3071768
Philippines,1985,national,consumption,0.32734853
Philippines,1988,national,consumption,0.31973615
Philippines,1991,national,consumption,0.3469504
Philippines,1994,national,consumption,0.3359164
Philippines,1997,national,consumption,0.3627235
Philippines,2000,national,income,0.3770076
Philippines,2003,national,income,0.3659439
Philippines,2006,national,income,0.3658947
Philippines,2009,national,income,0.3625796
Philippines,2012,national,income,0.36274946
Philippines,2015,national,income,0.3492472
Philippines,2018,national,income,0.33534724
Philippines,2021,national,income,0.3250473
Poland,1985,national,income,0.20810243
Poland,1986,national,income,0.21857354
Poland,1987,national,income,0.21159892
Poland,1989,national,income,0.21764812
Poland,1992,national,income,0.23246486
Poland,1993,national,consumption,0.20995235
Poland,1995,national,income,0.26592413
Poland,1996,national,consumption,0.26465538
Poland,1998,national,consumption,0.2588122
Poland,1999,national,consumption,0.25824368
Poland,1999,national,income,0.25074968
Poland,2000,national,consumption,0.2608782
Poland,2001,national,consumption,0.25754485
Poland,2002,national,consumption,0.26730967
Poland,2003,national,consumption,0.26992288
Poland,2004,national,consumption,0.27009064
Poland,2004,national,income,0.2822038
Poland,2005,national,consumption,0.2697052
Poland,2005,national,income,0.26803267
Poland,2006,national,consumption,0.2635989
Poland,2006,national,income,0.26410162
Poland,2007,national,consumption,0.26457125
Poland,2007,national,income,0.26354796
Poland,2008,national,consumption,0.26721364
Poland,2008,national,income,0.26088062
Poland,2009,national,consumption,0.26586983
Poland,2009,national,income,0.2582064
Poland,2010,national,consumption,0.26191795
Poland,2010,national,income,0.257953
Poland,2011,national,consumption,0.25851992
Poland,2011,national,income,0.2553481
Poland,2012,national,consumption,0.25627404
Poland,2012,national,income,0.25305218
Poland,2013,national,consumption,0.25620604
Poland,2013,national,income,0.25369194
Poland,2014,national,consumption,0.251824
Poland,2014,national,income,0.25160173
Poland,2015,national,consumption,0.2505936
Poland,2015,national,income,0.2423371
Poland,2016,national,consumption,0.24616359
Poland,2016,national,income,0.24606475
Poland,2017,national,consumption,0.24301997
Poland,2017,national,income,0.23522207
Poland,2018,national,consumption,0.25121012
Poland,2018,national,income,0.24016313
Poland,2019,national,consumption,0.24529469
Poland,2019,national,income,0.23119289
Poland,2020,national,income,0.22762509
Poland,2021,national,income,0.22823894
Portugal,2003,national,income,0.30251855
Portugal,2004,national,income,0.3089157
Portugal,2005,national,income,0.30579644
Portugal,2006,national,income,0.2968369
Portugal,2007,national,income,0.2887086
Portugal,2008,national,income,0.289532
Portugal,2009,national,income,0.27463824
Portugal,2010,national,income,0.28290513
Portugal,2011,national,income,0.28684306
Portugal,2012,national,income,0.27776998
Portugal,2013,national,income,0.27507704
Portugal,2014,national,income,0.274116
Portugal,2015,national,income,0.27336156
Portugal,2016,national,income,0.27566358
Portugal,2017,national,income,0.26669076
Portugal,2018,national,income,0.2660934
Portugal,2019,national,income,0.25993666
Portugal,2020,national,income,0.26931188
Portugal,2021,national,income,0.27565166
Romania,1989,national,income,0.19211833
Romania,1992,national,income,0.20192409
Romania,1994,national,income,0.22696531
Romania,1995,national,income,0.24683549
Romania,1997,national,income,0.24411537
Romania,1998,national,consumption,0.2419851
Romania,1999,national,consumption,0.23440711
Romania,2000,national,consumption,0.23308676
Romania,2001,national,consumption,0.23242366
Romania,2002,national,consumption,0.23749992
Romania,2003,national,consumption,0.23705518
Romania,2004,national,consumption,0.23541348
Romania,2005,national,consumption,0.23518114
Romania,2006,national,consumption,0.23870337
Romania,2006,national,income,0.29068455
Romania,2007,national,consumption,0.2380141
Romania,2007,national,income,0.27449498
Romania,2008,national,consumption,0.23197334
Romania,2008,national,income,0.26525676
Romania,2009,national,consumption,0.22115566
Romania,2009,national,income,0.25726208
Romania,2010,national,consumption,0.21887927
Romania,2010,national,income,0.2503544
Romania,2011,national,consumption,0.21442634
Romania,2011,national,income,0.24878973
Romania,2012,national,consumption,0.2146662
Romania,2012,national,income,0.25488937
Romania,2013,national,consumption,0.21611917
Romania,2013,national,income,0.25425687
Romania,2014,national,income,0.24492863
Romania,2015,national,income,0.24772127
Romania,2016,national,consumption,0.22195223
Romania,2016,national,income,0.2371066
Romania,2017,national,income,0.24885374
Romania,2018,national,consumption,0.22580181
Romania,2018,national,income,0.24923782
Romania,2019,national,consumption,0.21507826
Romania,2019,national,income,0.24474473
Romania,2020,national,consumption,0.21517546
Romania,2020,national,income,0.24244645
Romania,2021,national,consumption,0.21713455
Romania,2021,national,income,0.24004056
Russia,1993,national,consumption,0.38285297
Russia,1996,national,consumption,0.3555174
Russia,1997,national,consumption,0.29392147
Russia,1998,national,consumption,0.28621632
Russia,1999,national,consumption,0.2773544
Russia,2000,national,consumption,0.27623916
Russia,2001,national,consumption,0.27858263
Russia,2002,national,consumption,0.28185686
Russia,2003,national,consumption,0.3032265
Russia,2004,national,consumption,0.30624536
Russia,2005,national,consumption,0.31424144
Russia,2006,national,consumption,0.31279
Russia,2007,national,consumption,0.3277701
Russia,2008,national,consumption,0.32487336
Russia,2009,national,consumption,0.31082422
Russia,2010,national,consumption,0.30633646
Russia,2011,national,consumption,0.31116736
Russia,2012,national,consumption,0.32168683
Russia,2013,national,consumption,0.32450023
Russia,2014,national,consumption,0.31875616
Russia,2014,national,income,0.2758876
Russia,2015,national,consumption,0.29702938
Russia,2015,national,income,0.26830217
Russia,2016,national,consumption,0.28617278
Russia,2016,national,income,0.2706587
Russia,2017,national,consumption,0.29224634
Russia,2017,national,income,0.26238593
Russia,2018,national,consumption,0.29883787
Russia,2018,national,income,0.26326463
Russia,2019,national,consumption,0.30170637
Russia,2020,national,consumption,0.29024327
Rwanda,1984,rural,consumption,0.24584618
Rwanda,2000,national,consumption,0.40804714
Rwanda,2005,national,consumption,0.439097
Rwanda,2010,national,consumption,0.39869422
Rwanda,2013,national,consumption,0.3793259
Rwanda,2016,national,consumption,0.3564861
Saint Lucia,1995,national,income,0.32480288
Saint Lucia,2015,national,consumption,0.34083688
Samoa,2002,national,consumption,0.325455
Samoa,2008,national,consumption,0.34118956
Samoa,2013,national,consumption,0.3129718
Sao Tome and Principe,2000,national,consumption,0.2459355
Sao Tome and Principe,2010,national,consumption,0.24180605
Sao Tome and Principe,2017,national,consumption,0.3281818
Senegal,1991,national,consumption,0.428153
Senegal,1994,national,consumption,0.34045315
Senegal,2001,national,consumption,0.33457327
Senegal,2005,national,consumption,0.3014926
Senegal,2011,national,consumption,0.31046534
Senegal,2018,national,consumption,0.3077998
Senegal,2021,national,consumption,0.2886439
Serbia,2002,national,consumption,0.26256984
Serbia,2003,national,consumption,0.26005387
Serbia,2004,national,consumption,0.27898288
Serbia,2005,national,consumption,0.28768373
Serbia,2006,national,consumption,0.2377636
Serbia,2007,national,consumption,0.23246968
Serbia,2008,national,consumption,0.22488108
Serbia,2009,national,consumption,0.22502264
Serbia,2010,national,consumption,0.2299556
Serbia,2012,national,income,0.28680578
Serbia,2013,national,consumption,0.23040792
Serbia,2013,national,income,0.28209478
Serbia,2014,national,income,0.28630528
Serbia,2015,national,consumption,0.23138213
Serbia,2015,national,income,0.2922224
Serbia,2016,national,income,0.27335128
Serbia,2017,national,income,0.2556638
Serbia,2018,national,consumption,0.24046016
Serbia,2018,national,income,0.25464103
Serbia,2019,national,consumption,0.22832969
Serbia,2019,national,income,0.2597304
Serbia,2020,national,income,0.2715904
Serbia,2021,national,income,0.2591073
Seychelles,1999,national,consumption,0.34023926
Seychelles,2006,national,consumption,0.33795723
Seychelles,2013,national,income,0.3988986
Seychelles,2018,national,income,0.24021386
Sierra Leone,2003,national,consumption,0.3209937
Sierra Leone,2011,national,consumption,0.26918244
Sierra Leone,2018,national,consumption,0.29399005
Slovakia,1992,national,income,0.18626934
Slovakia,1996,national,income,0.21444288
Slovakia,2004,national,consumption,0.2426447
Slovakia,2004,national,income,0.22064364
Slovakia,2005,national,consumption,0.24597867
Slovakia,2005,national,income,0.24919021
Slovakia,2006,national,consumption,0.23726685
Slovakia,2006,national,income,0.21822639
Slovakia,2007,national,consumption,0.24106842
Slovakia,2007,national,income,0.20771514
Slovakia,2008,national,consumption,0.23265949
Slovakia,2008,national,income,0.21373096
Slovakia,2009,national,consumption,0.22425716
Slovakia,2009,national,income,0.2179502
Slovakia,2010,national,income,0.21860024
Slovakia,2011,national,income,0.20963168
Slovakia,2012,national,income,0.20512958
Slovakia,2013,national,income,0.22169414
Slovakia,2014,national,income,0.20292954
Slovakia,2015,national,income,0.2095658
Slovakia,2016,national,income,0.19928774
Slovakia,2017,national,income,0.18467061
Slovakia,2018,national,income,0.19573791
Slovakia,2019,national,income,0.18821
Slovakia,2020,national,income,0.19066814
Slovakia,2021,national,income,0.19180328
Slovenia,1987,national,income,0.20400512
Slovenia,1993,national,income,0.24733491
Slovenia,1997,national,income,0.20273134
Slovenia,1998,national,consumption,0.23040715
Slovenia,1999,national,income,0.20298246
Slovenia,2002,national,consumption,0.23139933
Slovenia,2003,national,consumption,0.2396561
Slovenia,2004,national,income,0.20647946
Slovenia,2005,national,income,0.20585933
Slovenia,2006,national,income,0.20366623
Slovenia,2007,national,income,0.20392078
Slovenia,2008,national,income,0.20138443
Slovenia,2009,national,income,0.20635398
Slovenia,2010,national,income,0.2073752
Slovenia,2011,national,income,0.20768218
Slovenia,2012,national,income,0.21081689
Slovenia,2013,national,income,0.21412244
Slovenia,2014,national,income,0.21175256
Slovenia,2015,national,income,0.21061833
Slovenia,2016,national,income,0.20635
Slovenia,2017,national,income,0.20446882
Slovenia,2018,national,income,0.20986983
Slovenia,2019,national,income,0.20744246
Slovenia,2020,national,income,0.20513888
Slovenia,2021,national,income,0.2065742
Solomon Islands,2005,national,consumption,0.35765904
Solomon Islands,2012,national,consumption,0.29249012
South Africa,1993,national,consumption,0.46659744
South Africa,2000,national,consumption,0.44930527
South Africa,2005,national,consumption,0.5423677
South Africa,2008,national,consumption,0.5127257
South Africa,2010,national,consumption,0.5126313
South Africa,2014,national,consumption,0.50501215
South Korea,2006,national,income,0.24052963
South Korea,2008,national,income,0.24527602
South Korea,2010,national,income,0.24221627
South Korea,2012,national,income,0.2378435
South Korea,2014,national,income,0.23662639
South Korea,2016,national,income,0.24091673
South Sudan,2009,national,consumption,0.3320419
South Sudan,2016,national,consumption,0.33193052
Spain,1980,national,income,0.26341853
Spain,1985,national,income,0.26755333
Spain,1990,national,income,0.24894047
Spain,1993,national,income,0.26633716
Spain,1994,national,income,0.260701
Spain,1995,national,income,0.26951638
Spain,1996,national,income,0.2671842
Spain,1997,national,income,0.2633078
Spain,1998,national,income,0.25978324
Spain,1999,national,income,0.2553379
Spain,2000,national,income,0.2590346
Spain,2003,national,income,0.23971601
Spain,2004,national,income,0.24855538
Spain,2005,national,income,0.24290317
Spain,2006,national,income,0.24925505
Spain,2007,national,income,0.2556314
Spain,2008,national,income,0.25593683
Spain,2009,national,income,0.25904986
Spain,2010,national,income,0.2604611
Spain,2011,national,income,0.25921306
Spain,2012,national,income,0.25800243
Spain,2013,national,income,0.2594194
Spain,2014,national,income,0.2600358
Spain,2015,national,income,0.26237667
Spain,2016,national,income,0.25890267
Spain,2017,national,income,0.254151
Spain,2018,national,income,0.25345105
Spain,2019,national,income,0.24884391
Spain,2020,national,income,0.25024676
Spain,2021,national,income,0.24698572
Sri Lanka,1985,national,consumption,0.2641642
Sri Lanka,1990,national,consumption,0.27498227
Sri Lanka,1995,national,consumption,0.28974816
Sri Lanka,2002,national,consumption,0.3269089
Sri Lanka,2006,national,consumption,0.32329103
Sri Lanka,2009,national,consumption,0.29619625
Sri Lanka,2012,national,consumption,0.31929407
Sri Lanka,2016,national,consumption,0.3256408
Sri Lanka,2019,national,consumption,0.30842933
Sudan,2009,national,consumption,0.2668839
Sudan,2014,national,consumption,0.27781397
Suriname,1999,urban,income,0.421923
Suriname,2022,national,consumption,0.30114844
Sweden,1975,national,income,0.19472837
Sweden,1981,national,income,0.1831289
Sweden,1987,national,income,0.18981953
Sweden,1992,national,income,0.20078366
Sweden,1995,national,income,0.20076919
Sweden,2000,national,income,0.22182566
Sweden,2001,national,income,0.2191585
Sweden,2002,national,income,0.21329536
Sweden,2003,national,income,0.20146914
Sweden,2004,national,income,0.21084692
Sweden,2005,national,income,0.21066806
Sweden,2006,national,income,0.21139364
Sweden,2007,national,income,0.21655722
Sweden,2008,national,income,0.22370215
Sweden,2009,national,income,0.21464983
Sweden,2010,national,income,0.21816999
Sweden,2011,national,income,0.21574849
Sweden,2012,national,income,0.21614066
Sweden,2013,national,income,0.22235163
Sweden,2014,national,income,0.22211765
Sweden,2015,national,income,0.22887605
Sweden,2016,national,income,0.2326116
Sweden,2017,national,income,0.22330943
Sweden,2018,national,income,0.22914088
Sweden,2019,national,income,0.22745949
Sweden,2020,national,income,0.22399971
Sweden,2021,national,income,0.22749801
Switzerland,1982,national,income,0.28603777
Switzerland,1992,national,income,0.26428425
Switzerland,2000,national,income,0.2598227
Switzerland,2002,national,income,0.24142577
Switzerland,2006,national,income,0.26041806
Switzerland,2007,national,income,0.26729384
Switzerland,2008,national,income,0.2631118
Switzerland,2009,national,income,0.25681013
Switzerland,2010,national,income,0.2544069
Switzerland,2011,national,income,0.24659261
Switzerland,2012,national,income,0.25009033
Switzerland,2013,national,income,0.2552137
Switzerland,2014,national,income,0.25540453
Switzerland,2015,national,income,0.25259098
Switzerland,2016,national,income,0.25836322
Switzerland,2017,national,income,0.25556612
Switzerland,2018,national,income,0.25791276
Switzerland,2019,national,income,0.26558518
Switzerland,2020,national,income,0.26364964
Syria,1996,national,consumption,0.28604686
Syria,2003,national,consumption,0.29947227
Syria,2006,national,consumption,0.30902737
Syria,2009,national,consumption,0.31642792
Syria,2022,national,consumption,0.21153714
Taiwan,1981,national,income,0.24323907
Taiwan,1986,national,income,0.24404362
Taiwan,1991,national,income,0.2421054
Taiwan,1995,national,income,0.24637139
Taiwan,1997,national,income,0.24587902
Taiwan,2000,national,income,0.24871512
Taiwan,2005,national,income,0.25615752
Taiwan,2007,national,income,0.25324634
Taiwan,2010,national,income,0.25883913
Taiwan,2013,national,income,0.25807363
Taiwan,2016,national,income,0.25135604
Taiwan,2017,national,income,0.25636765
Taiwan,2018,national,income,0.25376818
Taiwan,2019,national,income,0.2501183
Taiwan,2020,national,income,0.25220013
Taiwan,2021,national,income,0.2566042
Tajikistan,1999,national,consumption,0.23354149
Tajikistan,2003,national,consumption,0.25624204
Tajikistan,2004,national,consumption,0.26718742
Tajikistan,2007,national,consumption,0.2512795
Tajikistan,2009,national,consumption,0.24146272
Tajikistan,2015,national,consumption,0.26399603
Tanzania,1991,national,consumption,0.27130362
Tanzania,2000,national,consumption,0.2894204
Tanzania,2007,national,consumption,0.31926173
Tanzania,2011,national,consumption,0.30959976
Tanzania,2018,national,consumption,0.33121282
Thailand,1981,national,consumption,0.3550781
Thailand,1988,national,consumption,0.35328516
Thailand,1990,national,consumption,0.36422944
Thailand,1992,national,consumption,0.386502
Thailand,1994,national,consumption,0.34900925
Thailand,1996,national,consumption,0.34292027
Thailand,1998,national,consumption,0.32328412
Thailand,1999,national,consumption,0.34074998
Thailand,2000,national,consumption,0.3369453
Thailand,2002,national,consumption,0.33181936
Thailand,2004,national,consumption,0.33791208
Thailand,2006,national,consumption,0.3249387
Thailand,2007,national,consumption,0.30838072
Thailand,2008,national,consumption,0.31135184
Thailand,2009,national,consumption,0.30604884
Thailand,2010,national,consumption,0.30721736
Thailand,2011,national,consumption,0.2991146
Thailand,2012,national,consumption,0.3043701
Thailand,2013,national,consumption,0.29230362
Thailand,2014,national,consumption,0.28686726
Thailand,2015,national,consumption,0.2841035
Thailand,2016,national,consumption,0.2891972
Thailand,2017,national,consumption,0.28284642
Thailand,2018,national,consumption,0.28152707
Thailand,2019,national,consumption,0.27218315
Thailand,2020,national,consumption,0.27013856
Thailand,2021,national,consumption,0.2705548
Togo,2006,national,consumption,0.32653287
Togo,2011,national,consumption,0.34544724
Togo,2015,national,consumption,0.31577575
Togo,2018,national,consumption,0.33034676
Togo,2021,national,consumption,0.29652235
Tonga,2000,national,consumption,0.28402293
Tonga,2009,national,consumption,0.2901513
Tonga,2015,national,consumption,0.26790443
Tonga,2021,national,consumption,0.22034396
Trinidad and Tobago,1988,national,income,0.31143832
Trinidad and Tobago,1992,national,income,0.2992203
Tunisia,1985,national,consumption,0.34084272
Tunisia,1990,national,consumption,0.3056346
Tunisia,1995,national,consumption,0.3174941
Tunisia,2000,national,consumption,0.31565285
Tunisia,2005,national,consumption,0.2907756
Tunisia,2010,national,consumption,0.27029324
Tunisia,2015,national,consumption,0.25573972
Tunisia,2021,national,consumption,0.2698614
Turkey,1987,national,consumption,0.3529578
Turkey,1994,national,consumption,0.31959537
Turkey,2002,national,consumption,0.31859902
Turkey,2003,national,consumption,0.32406187
Turkey,2004,national,consumption,0.3083365
Turkey,2005,national,consumption,0.3276645
Turkey,2006,national,consumption,0.29568034
Turkey,2007,national,consumption,0.28233314
Turkey,2008,national,consumption,0.2944941
Turkey,2009,national,consumption,0.292098
Turkey,2010,national,consumption,0.29300857
Turkey,2011,national,consumption,0.30503744
Turkey,2012,national,consumption,0.30507594
Turkey,2013,national,consumption,0.30582768
Turkey,2014,national,consumption,0.316101
Turkey,2015,national,consumption,0.33460099
Turkey,2016,national,consumption,0.3209053
Turkey,2017,national,consumption,0.31911474
Turkey,2017,national,income,0.33978578
Turkey,2018,national,consumption,0.32624713
Turkey,2018,national,income,0.3260439
Turkey,2019,national,consumption,0.31619403
Turkey,2019,national,income,0.33948702
Turkey,2020,national,income,0.3298647
Turkey,2021,national,income,0.34734085
Turkmenistan,1998,national,consumption,0.31542668
Tuvalu,2010,national,consumption,0.30836946
Uganda,1989,national,consumption,0.33696383
Uganda,1992,national,consumption,0.33525094
Uganda,1996,national,consumption,0.313515
Uganda,1999,national,consumption,0.34915876
Uganda,2002,national,consumption,0.37489665
Uganda,2005,national,consumption,0.34543273
Uganda,2009,national,consumption,0.36449963
Uganda,2012,national,consumption,0.32880202
