"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","1993",4.046,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","1994",4.099,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","1995",4.214,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","1996",4.265,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","1997",4.147,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","1998",4.038,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","1999",4.254,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2000",4.464,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2001",5.049,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2002",4.978,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2003",5.058,"B"
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2004",4.745,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2005",5.21,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2006",5.088,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2007",5.319,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2008",5.768,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2009",6.427,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2010",6.613,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2011",6.04,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2012",5.899,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2013",5.162,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2014",4.561,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2015",4.646,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2016",5.054,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2017",4.899,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2018",4.65,
"GRC","HEALTHEXP","COMPULSORY","PC_GDP","A","2019",4.684,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","1970",1.402,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","1988",2.517,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","1989",2.629,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","1990",2.784,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","1991",2.712,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","1992",2.873,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","1993",3.226,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","1994",3.879,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","1995",3.759,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","1996",3.614,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","1997",3.547,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","1998",3.54,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","1999",3.509,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2000",2.78,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2001",2.939,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2002",3.256,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2003",3.391,"B"
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2004",3.349,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2005",3.354,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2006",3.171,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2007",3.079,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2008",3.06,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2009",2.979,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2010",2.982,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2011",3.136,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2012",3.012,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2013",3.135,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2014",3.244,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2015",3.29,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2016",3.246,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2017",3.19,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2018",3.298,
"GRC","HEALTHEXP","VOLUNTARY","PC_GDP","A","2019",3.143,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1988",54.107,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1989",56.324,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",54.124,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",54.218,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",55.661,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",55.645,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",51.382,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",52.85,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",54.133,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",53.898,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",53.287,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",54.8,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",61.626,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",63.206,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",60.458,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",59.864,"B"
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",58.624,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",60.834,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",61.609,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",63.338,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",65.336,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",68.32,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",68.906,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",65.703,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",66.105,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",61.701,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",57.673,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",57.584,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",60.736,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",60.456,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",58.428,
"GRC","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",59.758,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1988",45.893,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1989",43.72,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1990",45.876,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1991",45.782,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1992",44.339,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1993",44.373,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1994",48.618,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1995",47.137,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1996",45.879,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1997",46.102,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1998",46.713,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1999",45.2,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2000",38.374,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2001",36.794,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2002",39.542,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2003",40.136,"B"
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2004",41.376,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2005",39.166,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2006",38.391,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2007",36.662,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2008",34.664,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2009",31.67,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2010",31.075,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2011",34.111,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2012",33.749,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2013",37.469,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2014",41.025,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2015",40.772,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2016",39.004,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2017",39.364,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2018",41.436,
"GRC","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2019",40.105,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1988",333.468,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1989",414.06,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1990",418.12,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1991",430.988,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1992",493.374,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1993",556.453,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1994",585.192,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",628.737,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",667.362,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",694.101,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",707.56,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",761.896,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",873.724,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",1074.665,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",1179.608,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",1226.139,"B"
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",1231.405,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",1334.459,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",1417.777,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",1535.372,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",1741.502,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",1872.299,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",1796.976,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",1504.33,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",1418.316,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",1275.472,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",1163.007,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",1198.232,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",1348.87,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",1357.319,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2018",1338.374,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2019",1385.758,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","1970",35.943,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","1988",282.846,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","1989",321.399,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","1990",354.396,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","1991",363.929,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","1992",393.016,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","1993",443.734,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","1994",553.722,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","1995",560.766,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","1996",565.603,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","1997",593.714,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","1998",620.269,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","1999",628.42,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2000",544.051,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2001",625.582,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2002",771.522,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2003",822.063,"B"
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2004",869.111,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2005",859.136,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2006",883.49,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2007",888.734,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2008",923.966,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2009",867.92,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2010",810.388,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2011",780.998,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2012",724.098,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2013",774.546,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2014",827.304,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2015",848.405,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2016",866.221,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2017",883.779,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2018",949.16,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2019",930.01,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","1991",5.602,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","1992",5.949,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","1993",5.969,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","1994",6.369,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","1995",5.572,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","1996",5.361,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","1997",5.046,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","1998",4.933,"B"
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","1999",4.905,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2000",4.721,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2001",4.653,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2002",4.954,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2003",5.728,"B"
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2004",5.469,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2005",5.656,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2006",5.509,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2007",4.969,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2008",4.888,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2009",4.945,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2010",5.006,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2011",4.981,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2012",4.867,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2013",4.83,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2014",4.736,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2015",4.676,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2016",4.762,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2017",4.647,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2018",4.575,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2019",4.339,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1991",0.755,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1992",0.896,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1993",0.941,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1994",1.016,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1995",1.153,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1996",1.282,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1997",1.258,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1998",1.742,"B"
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1999",1.979,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2000",2.057,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2001",2.173,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2002",2.167,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2003",2.392,"B"
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2004",2.301,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2005",2.345,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2006",2.278,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2007",2.246,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2008",2.209,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2009",2.295,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2010",2.457,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2011",2.51,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2012",2.563,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2013",2.419,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2014",2.324,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2015",2.184,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2016",2.233,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2017",2.109,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2018",1.971,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2019",2.011,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",88.128,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",86.915,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",86.387,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",86.243,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",82.854,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",80.702,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",80.05,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",73.903,"B"
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",71.248,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",69.646,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",68.17,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",69.566,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",70.543,"B"
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",70.391,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",70.69,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",70.749,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",68.868,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",68.868,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",68.301,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",67.077,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",66.497,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",65.508,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",66.624,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",67.076,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",68.167,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",68.079,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",68.784,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",69.89,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",68.326,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1991",11.872,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1992",13.085,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1993",13.613,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1994",13.757,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1995",17.146,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1996",19.298,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1997",19.95,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1998",26.097,"B"
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1999",28.752,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2000",30.354,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2001",31.83,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2002",30.434,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2003",29.457,"B"
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2004",29.609,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2005",29.31,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2006",29.251,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2007",31.132,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2008",31.132,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2009",31.699,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2010",32.923,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2011",33.503,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2012",34.492,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2013",33.376,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2014",32.924,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2015",31.833,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2016",31.921,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2017",31.216,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2018",30.11,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2019",31.674,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1991",519.636,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1992",544.962,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1993",559.405,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1994",627.356,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",567.737,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",558.93,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",558.796,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",568.019,"B"
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",586.536,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",631.33,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",678.718,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",811.997,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",962.601,"B"
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",972.31,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",1034.562,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",1068.489,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",984.292,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",1027.925,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",1021.288,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",1118.179,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",1167.38,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",1157.226,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",1213.611,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",1250.128,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",1289.204,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",1361.359,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",1375.745,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2018",1469.617,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2019",1482.511,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","1991",69.999,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","1992",82.044,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","1993",88.153,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","1994",100.073,
