"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1978",66.409,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1979",69.984,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1980",91.307,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1981",88.282,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1982",93.704,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1983",107.718,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1984",126.542,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1985",142.398,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1986",152.069,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1987",168.488,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1988",184.233,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1989",182.727,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1990",201.678,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1991",221.143,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1992",236.082,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1993",250.363,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1994",265.104,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1995",292.661,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1996",313.943,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1997",327.268,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1998",347.076,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1999",367.341,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2000",411.438,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2001",460.197,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2002",508.173,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2003",547.656,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2004",591.357,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2005",653.697,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2006",710.655,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2007",702.788,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2008",753.375,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2009",883.913,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2010",965.036,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2011",1179.755,"B"
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2012",1231.597,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2013",1264.527,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2014",1216.808,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2015",1202.344,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2016",1237.566,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2017",1265.486,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2018",1260.239,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2019",1255.199,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2020",1137.635,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2021",1260.81,"P"
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1988",5.389,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1989",5.311,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1990",5.685,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1991",5.864,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1992",5.735,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1993",5.55,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1994",5.276,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1995",4.88,"B"
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1996",4.952,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1997",5.135,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1998",5.117,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1999",5.191,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2000",5.496,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2001",5.774,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2002",5.897,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2003",5.901,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2004",6.226,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2005",6.462,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2006",6.56,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2007",6.305,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2008",6.628,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2009",7.01,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2010",6.995,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2011",6.757,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2012",6.665,"B"
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2013",6.648,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2014",6.689,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2015",6.593,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2016",6.492,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2017",6.399,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2018",6.413,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2019",6.384,"B"
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2020",7.329,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2021",7.145,"P"
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1970",0.786,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1971",0.846,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1972",0.897,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1973",0.918,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1974",0.909,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1975",0.932,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1976",0.934,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1977",0.897,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1978",0.886,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1979",0.92,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1980",0.982,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1981",1.048,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1982",1.119,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1983",1.141,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1984",1.193,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1985",1.219,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1986",1.275,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1987",1.22,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1988",1.259,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1989",1.324,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1990",1.307,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1991",1.362,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1992",1.36,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1993",1.515,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1994",1.635,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1995",1.968,"B"
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1996",1.993,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1997",2.072,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1998",2.13,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1999",2.124,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2000",2.07,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2001",1.964,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2002",1.97,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2003",1.932,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2004",1.94,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2005",1.877,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2006",1.877,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2007",1.832,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2008",1.905,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2009",1.942,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2010",1.921,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2011",2.017,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2012",2.119,"B"
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2013",2.127,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2014",2.179,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2015",2.264,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2016",2.234,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2017",2.279,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2018",2.269,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2019",2.273,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2020",2.305,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2021",2.309,"P"
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1988",81.062,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1989",80.045,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",81.308,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",81.148,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",80.831,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",78.561,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",76.337,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",71.264,"B"
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",71.307,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",71.25,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",70.605,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",70.963,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",72.638,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",74.623,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",74.959,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",75.334,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",76.244,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",77.489,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",77.75,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",77.488,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",77.675,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",78.305,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",78.454,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",77.012,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",75.877,"B"
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",75.759,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",75.425,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",74.435,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",74.401,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",73.735,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",73.861,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",73.745,"B"
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2020",76.077,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2021",75.575,"P"
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1988",18.938,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1989",19.955,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1990",18.692,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1991",18.852,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1992",19.169,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1993",21.439,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1994",23.663,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1995",28.736,"B"
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1996",28.693,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1997",28.75,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1998",29.395,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1999",29.037,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2000",27.362,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2001",25.377,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2002",25.041,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2003",24.666,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2004",23.756,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2005",22.511,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2006",22.25,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2007",22.512,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2008",22.325,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2009",21.695,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2010",21.546,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2011",22.988,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2012",24.123,"B"
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2013",24.241,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2014",24.575,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2015",25.565,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2016",25.599,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2017",26.265,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2018",26.139,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2019",26.255,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2020",23.923,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2021",24.425,"P"
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1988",853.412,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1989",898.538,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1990",1035.886,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1991",1125.898,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1992",1134.567,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1993",1098.493,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1994",1078.654,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",1043.884,"B"
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",1090.21,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",1176.902,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",1226.143,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",1278.777,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",1474.943,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",1605.676,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",1718.586,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",1724.65,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",1868.774,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",1940.391,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",2070.106,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",2088.8,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",2277.793,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",2300.207,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",2435.565,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",2386.036,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",2330.64,"B"
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",2305.279,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",2290.549,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",2299.259,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",2435.908,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",2489.369,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2018",2582.087,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2019",2629.221,"B"
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2020",2850.732,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2021",3051.572,"P"
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1970",25.627,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1971",29.79,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1972",33.603,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1973",37.992,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1974",42.922,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1975",46.86,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1976",52.533,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1977",55.573,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1978",61.158,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1979",72.836,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1980",88.835,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1981",104.799,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1982",119.132,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1983",128.383,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1984",142.857,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1985",155.457,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1986",172.813,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1987",177.41,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1988",199.372,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1989",224.009,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1990",238.138,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1991",261.573,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1992",269.062,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1993",299.768,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1994",334.357,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1995",420.939,"B"
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1996",438.694,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1997",474.889,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1998",510.49,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1999",523.253,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2000",555.592,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2001",546.051,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2002",574.128,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2003",564.699,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2004",582.27,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2005",563.708,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2006",592.394,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2007",606.833,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2008",654.662,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2009",637.285,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2010",668.901,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2011",712.219,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2012",740.97,"B"
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2013",737.652,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2014",746.31,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2015",789.672,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2016",838.116,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2017",886.716,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2018",913.781,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2019",936.08,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2020",896.441,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2021",986.215,"P"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1970",3.045,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1971",2.941,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1972",3.099,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1973",3.069,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1974",3.629,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1975",3.899,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1976",4.066,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1977",4.039,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1978",4.362,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1979",4.352,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1980",4.454,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1981",4.495,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1982",4.599,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1983",4.766,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1984",4.64,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1985",4.584,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1986",4.645,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1987",4.705,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1988",4.59,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1989",4.518,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1990",4.467,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1991",4.523,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1992",4.708,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1993",5.014,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1994",5.081,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1995",5.046,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1996",4.915,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1997",5.08,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1998",5.214,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1999",5.496,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2000",5.658,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2001",5.861,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2002",5.937,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2003",5.987,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2004",6.049,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2005",6.216,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2006",6.174,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2007",6.321,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2008",6.566,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2009",7.283,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2010",7.425,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2011",8.783,"B"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2012",8.957,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2013",8.994,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2014",9.025,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2015",9.039,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2016",8.957,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2017",8.974,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2018",9.002,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2019",9.201,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2020",9.28,"P"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1970",1.317,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1971",1.533,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1972",1.481,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1973",1.39,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1974",1.267,"D"
