Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Mauritania,MRT,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to the $0.99 food poverty line,CoNA_pov,2.842,..,..,..
Mauritania,MRT,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to the $0.99 food poverty line,CoHD_pov,3.486,3.61,3.691,3.729
Mauritania,MRT,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to food expenditures,CoCA_fexp,0.263,..,..,..
Mauritania,MRT,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to food expenditures,CoNA_fexp,0.845,..,..,..
Mauritania,MRT,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,1.036,..,..,..
Mauritania,MRT,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford sufficient calories at 52% of income,CoCA_headcount,2.9,..,..,..
Mauritania,MRT,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford nutrient adequacy at 52% of income,CoNA_headcount,49.2,..,..,..
Mauritania,MRT,Food Prices for Nutrition Data,FPN,Percent cannot afford healthy diet,CoHD_headcount,62.9,62.4,60.7,60.7
Mauritania,MRT,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford sufficient calories at 52% of income,CoCA_unafford_n,0.1,..,..,..
Mauritania,MRT,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford nutrient adequacy at 52% of income,CoNA_unafford_n,2.1,..,..,..
Mauritania,MRT,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford a healthy diet at 52% of income,CoHD_unafford_n,2.7,2.7,2.7,2.8
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Cost of an energy sufficient diet,CoCA,0.814,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Cost of a nutrient adequate diet,CoNA,2.519,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Cost of a healthy diet,CoHD,3.313,3.396,3.439,3.604
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Cost of a healthy diet relative to the cost of sufficient energy from starchy staples,CoHD_CoCA,4.07,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Cost of fruits,CoHD_f,0.565,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Cost of vegetables,CoHD_v,1.07,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Cost of starchy staples,CoHD_ss,0.407,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Cost of animal-source foods,CoHD_asf,0.876,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds",CoHD_lns,0.296,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Cost of oils and fats,CoHD_of,0.1,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Cost share for fruits in a least-cost healthy diet,CoHD_f_prop,0.171,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,0.323,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,0.123,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Cost share for animal-sourced foods in a least-cost healthy diet,CoHD_asf_prop,0.264,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,"Cost share for legumes, nuts and seeds in a least-cost healthy diet",CoHD_lns_prop,0.089,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,0.03,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Cost of fruits relative to the starchy staples in a least-cost healthy diet,CoHD_f_ss,1.39,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Cost of vegetables relative to the starchy staples in a least-cost healthy diet,CoHD_v_ss,2.63,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Cost of animal-sourced foods relative to the starchy staples in a least-cost healthy diet,CoHD_asf_ss,2.15,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds relative to the starchy staples in a least-cost healthy diet",CoHD_lns_ss,0.73,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Cost of oils and fats relative to the starchy staples in a least-cost healthy diet,CoHD_of_ss,0.25,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to the $0.99 food poverty line,CoCA_pov,0.822,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to the $0.99 food poverty line,CoNA_pov,2.544,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to the $0.99 food poverty line,CoHD_pov,3.346,3.43,3.474,3.64
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to food expenditures,CoCA_fexp,0.078,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to food expenditures,CoNA_fexp,0.242,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,0.318,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford sufficient calories at 52% of income,CoCA_headcount,0,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford nutrient adequacy at 52% of income,CoNA_headcount,6,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Percent cannot afford healthy diet,CoHD_headcount,14.8,13.5,12.2,13.5
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford sufficient calories at 52% of income,CoCA_unafford_n,0,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford nutrient adequacy at 52% of income,CoNA_unafford_n,0.1,..,..,..
Mauritius,MUS,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford a healthy diet at 52% of income,CoHD_unafford_n,0.2,0.2,0.2,0.2
Mexico,MEX,Food Prices for Nutrition Data,FPN,Cost of an energy sufficient diet,CoCA,0.643,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Cost of a nutrient adequate diet,CoNA,2.483,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Cost of a healthy diet,CoHD,2.993,3.071,3.075,3.293
Mexico,MEX,Food Prices for Nutrition Data,FPN,Cost of a healthy diet relative to the cost of sufficient energy from starchy staples,CoHD_CoCA,4.65,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Cost of fruits,CoHD_f,0.599,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Cost of vegetables,CoHD_v,0.771,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Cost of starchy staples,CoHD_ss,0.411,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Cost of animal-source foods,CoHD_asf,0.766,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds",CoHD_lns,0.35,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Cost of oils and fats,CoHD_of,0.096,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Cost share for fruits in a least-cost healthy diet,CoHD_f_prop,0.2,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,0.258,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,0.137,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Cost share for animal-sourced foods in a least-cost healthy diet,CoHD_asf_prop,0.256,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,"Cost share for legumes, nuts and seeds in a least-cost healthy diet",CoHD_lns_prop,0.117,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,0.032,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Cost of fruits relative to the starchy staples in a least-cost healthy diet,CoHD_f_ss,1.46,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Cost of vegetables relative to the starchy staples in a least-cost healthy diet,CoHD_v_ss,1.88,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Cost of animal-sourced foods relative to the starchy staples in a least-cost healthy diet,CoHD_asf_ss,1.86,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds relative to the starchy staples in a least-cost healthy diet",CoHD_lns_ss,0.85,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Cost of oils and fats relative to the starchy staples in a least-cost healthy diet,CoHD_of_ss,0.23,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to the $0.99 food poverty line,CoCA_pov,0.649,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to the $0.99 food poverty line,CoNA_pov,2.508,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to the $0.99 food poverty line,CoHD_pov,3.023,3.102,3.106,3.326
Mexico,MEX,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to food expenditures,CoCA_fexp,0.082,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to food expenditures,CoNA_fexp,0.315,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,0.38,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford sufficient calories at 52% of income,CoCA_headcount,0.8,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford nutrient adequacy at 52% of income,CoNA_headcount,18.6,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Percent cannot afford healthy diet,CoHD_headcount,26.1,24.9,23.7,26.3
Mexico,MEX,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford sufficient calories at 52% of income,CoCA_unafford_n,1,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford nutrient adequacy at 52% of income,CoNA_unafford_n,23.2,..,..,..
Mexico,MEX,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford a healthy diet at 52% of income,CoHD_unafford_n,32.6,31.4,30.3,33.9
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Cost of an energy sufficient diet,CoCA,0.737,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Cost of a nutrient adequate diet,CoNA,2.032,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Cost of a healthy diet,CoHD,3.14,3.223,3.308,3.37
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Cost of a healthy diet relative to the cost of sufficient energy from starchy staples,CoHD_CoCA,..,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Cost of fruits,CoHD_f,0.652,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Cost of vegetables,CoHD_v,0.601,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Cost of starchy staples,CoHD_ss,0.461,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Cost of animal-source foods,CoHD_asf,0.941,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds",CoHD_lns,0.345,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Cost of oils and fats,CoHD_of,0.141,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Cost share for fruits in a least-cost healthy diet,CoHD_f_prop,..,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,..,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,..,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Cost share for animal-sourced foods in a least-cost healthy diet,CoHD_asf_prop,..,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,"Cost share for legumes, nuts and seeds in a least-cost healthy diet",CoHD_lns_prop,..,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,..,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Cost of fruits relative to the starchy staples in a least-cost healthy diet,CoHD_f_ss,..,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Cost of vegetables relative to the starchy staples in a least-cost healthy diet,CoHD_v_ss,..,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Cost of animal-sourced foods relative to the starchy staples in a least-cost healthy diet,CoHD_asf_ss,..,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds relative to the starchy staples in a least-cost healthy diet",CoHD_lns_ss,..,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Cost of oils and fats relative to the starchy staples in a least-cost healthy diet,CoHD_of_ss,..,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to the $0.99 food poverty line,CoCA_pov,..,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to the $0.99 food poverty line,CoNA_pov,..,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to the $0.99 food poverty line,CoHD_pov,..,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to food expenditures,CoCA_fexp,..,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to food expenditures,CoNA_fexp,..,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,..,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford sufficient calories at 52% of income,CoCA_headcount,0.9,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford nutrient adequacy at 52% of income,CoNA_headcount,19.2,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Percent cannot afford healthy diet,CoHD_headcount,38.7,39.5,40.1,38.5
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford sufficient calories at 52% of income,CoCA_unafford_n,2.9,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford nutrient adequacy at 52% of income,CoNA_unafford_n,64.6,..,..,..
Middle East & North Africa,MEA,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford a healthy diet at 52% of income,CoHD_unafford_n,130.4,135.6,139.9,136.7
Moldova,MDA,Food Prices for Nutrition Data,FPN,Cost of an energy sufficient diet,CoCA,0.802,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Cost of a nutrient adequate diet,CoNA,1.683,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Cost of a healthy diet,CoHD,2.46,2.571,2.687,2.814
Moldova,MDA,Food Prices for Nutrition Data,FPN,Cost of a healthy diet relative to the cost of sufficient energy from starchy staples,CoHD_CoCA,3.07,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Cost of fruits,CoHD_f,0.432,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Cost of vegetables,CoHD_v,0.339,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Cost of starchy staples,CoHD_ss,0.462,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Cost of animal-source foods,CoHD_asf,0.746,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds",CoHD_lns,0.36,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Cost of oils and fats,CoHD_of,0.121,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Cost share for fruits in a least-cost healthy diet,CoHD_f_prop,0.176,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,0.138,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,0.188,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Cost share for animal-sourced foods in a least-cost healthy diet,CoHD_asf_prop,0.303,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,"Cost share for legumes, nuts and seeds in a least-cost healthy diet",CoHD_lns_prop,0.146,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,0.049,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Cost of fruits relative to the starchy staples in a least-cost healthy diet,CoHD_f_ss,0.94,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Cost of vegetables relative to the starchy staples in a least-cost healthy diet,CoHD_v_ss,0.73,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Cost of animal-sourced foods relative to the starchy staples in a least-cost healthy diet,CoHD_asf_ss,1.61,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds relative to the starchy staples in a least-cost healthy diet",CoHD_lns_ss,0.78,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Cost of oils and fats relative to the starchy staples in a least-cost healthy diet,CoHD_of_ss,0.26,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to the $0.99 food poverty line,CoCA_pov,0.81,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to the $0.99 food poverty line,CoNA_pov,1.7,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to the $0.99 food poverty line,CoHD_pov,2.485,2.597,2.714,2.842
Moldova,MDA,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to food expenditures,CoCA_fexp,0.116,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to food expenditures,CoNA_fexp,0.243,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,0.355,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford sufficient calories at 52% of income,CoCA_headcount,0,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford nutrient adequacy at 52% of income,CoNA_headcount,0.7,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Percent cannot afford healthy diet,CoHD_headcount,5.9,4.7,5.8,6.7
Moldova,MDA,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford sufficient calories at 52% of income,CoCA_unafford_n,0,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford nutrient adequacy at 52% of income,CoNA_unafford_n,0,..,..,..
Moldova,MDA,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford a healthy diet at 52% of income,CoHD_unafford_n,0.2,0.1,0.2,0.2
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Cost of an energy sufficient diet,CoCA,0.743,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Cost of a nutrient adequate diet,CoNA,2.259,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Cost of a healthy diet,CoHD,4.544,4.667,4.901,5.103
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Cost of a healthy diet relative to the cost of sufficient energy from starchy staples,CoHD_CoCA,6.12,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Cost of fruits,CoHD_f,1.921,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Cost of vegetables,CoHD_v,0.68,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Cost of starchy staples,CoHD_ss,0.553,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Cost of animal-source foods,CoHD_asf,0.756,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds",CoHD_lns,0.468,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Cost of oils and fats,CoHD_of,0.167,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Cost share for fruits in a least-cost healthy diet,CoHD_f_prop,0.423,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,0.15,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,0.122,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Cost share for animal-sourced foods in a least-cost healthy diet,CoHD_asf_prop,0.166,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,"Cost share for legumes, nuts and seeds in a least-cost healthy diet",CoHD_lns_prop,0.103,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,0.037,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Cost of fruits relative to the starchy staples in a least-cost healthy diet,CoHD_f_ss,3.47,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Cost of vegetables relative to the starchy staples in a least-cost healthy diet,CoHD_v_ss,1.23,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Cost of animal-sourced foods relative to the starchy staples in a least-cost healthy diet,CoHD_asf_ss,1.37,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds relative to the starchy staples in a least-cost healthy diet",CoHD_lns_ss,0.85,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Cost of oils and fats relative to the starchy staples in a least-cost healthy diet,CoHD_of_ss,0.3,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to the $0.99 food poverty line,CoCA_pov,0.751,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to the $0.99 food poverty line,CoNA_pov,2.282,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to the $0.99 food poverty line,CoHD_pov,4.59,4.714,4.951,5.155
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to food expenditures,CoCA_fexp,0.16,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to food expenditures,CoNA_fexp,0.487,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,0.979,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford sufficient calories at 52% of income,CoCA_headcount,0.1,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford nutrient adequacy at 52% of income,CoNA_headcount,12.7,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Percent cannot afford healthy diet,CoHD_headcount,55.3,52.8,49.4,51.4
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford sufficient calories at 52% of income,CoCA_unafford_n,0,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford nutrient adequacy at 52% of income,CoNA_unafford_n,0.4,..,..,..
Mongolia,MNG,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford a healthy diet at 52% of income,CoHD_unafford_n,1.7,1.7,1.6,1.7
Montenegro,MNE,Food Prices for Nutrition Data,FPN,Cost of an energy sufficient diet,CoCA,0.551,..,..,..
Montenegro,MNE,Food Prices for Nutrition Data,FPN,Cost of a nutrient adequate diet,CoNA,2.294,..,..,..
Montenegro,MNE,Food Prices for Nutrition Data,FPN,Cost of a healthy diet,CoHD,3.397,3.414,3.509,3.494
Montenegro,MNE,Food Prices for Nutrition Data,FPN,Cost of a healthy diet relative to the cost of sufficient energy from starchy staples,CoHD_CoCA,6.17,..,..,..
Montenegro,MNE,Food Prices for Nutrition Data,FPN,Cost of fruits,CoHD_f,0.833,..,..,..
Montenegro,MNE,Food Prices for Nutrition Data,FPN,Cost of vegetables,CoHD_v,0.829,..,..,..
Montenegro,MNE,Food Prices for Nutrition Data,FPN,Cost of starchy staples,CoHD_ss,0.425,..,..,..
Montenegro,MNE,Food Prices for Nutrition Data,FPN,Cost of animal-source foods,CoHD_asf,0.862,..,..,..
Montenegro,MNE,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds",CoHD_lns,0.367,..,..,..
Montenegro,MNE,Food Prices for Nutrition Data,FPN,Cost of oils and fats,CoHD_of,0.081,..,..,..
Montenegro,MNE,Food Prices for Nutrition Data,FPN,Cost share for fruits in a least-cost healthy diet,CoHD_f_prop,0.245,..,..,..
Montenegro,MNE,Food Prices for Nutrition Data,FPN,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,0.244,..,..,..
Montenegro,MNE,Food Prices for Nutrition Data,FPN,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,0.125,..,..,..
Montenegro,MNE,Food Prices for Nutrition Data,FPN,Cost share for animal-sourced foods in a least-cost healthy diet,CoHD_asf_prop,0.254,..,..,..
Montenegro,MNE,Food Prices for Nutrition Data,FPN,"Cost share for legumes, nuts and seeds in a least-cost healthy diet",CoHD_lns_prop,0.108,..,..,..
Montenegro,MNE,Food Prices for Nutrition Data,FPN,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,0.024,..,..,..
Montenegro,MNE,Food Prices for Nutrition Data,FPN,Cost of fruits relative to the starchy staples in a least-cost healthy diet,CoHD_f_ss,1.96,..,..,..
Montenegro,MNE,Food Prices for Nutrition Data,FPN,Cost of vegetables relative to the starchy staples in a least-cost healthy diet,CoHD_v_ss,1.95,..,..,..
Montenegro,MNE,Food Prices for Nutrition Data,FPN,Cost of animal-sourced foods relative to the starchy staples in a least-cost healthy diet,CoHD_asf_ss,2.03,..,..,..
Montenegro,MNE,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds relative to the starchy staples in a least-cost healthy diet",CoHD_lns_ss,0.86,..,..,..
Montenegro,MNE,Food Prices for Nutrition Data,FPN,Cost of oils and fats relative to the starchy staples in a least-cost healthy diet,CoHD_of_ss,0.19,..,..,..
