Entity,Year,comparable_spell_1,comparable_spell_2,comparable_spell_3,comparable_spell_4,comparable_spell_5,comparable_spell_6,comparable_spell_7
Madagascar,1980,45.75424733036788,,,,,,
Madagascar,1993,,69.94560758580928,,,,,
Madagascar,1997,,,66.42858006525202,,,,
Madagascar,1999,,,63.91705563951565,,,,
Madagascar,2001,,,,68.41718097470972,,,
Madagascar,2005,,,,71.71954758648424,,,
Madagascar,2010,,,,78.17717362000043,,,
Madagascar,2012,,,,78.8405661391263,,,
Malawi,1997,62.43081326393282,,,,,,
Malawi,2004,,72.52845418829004,,,,,
Malawi,2010,,71.1036502460581,,,,,
Malawi,2016,,69.20983316832765,,,,,
Malawi,2019,,73.5238922554378,,,,,
Malaysia,1984,2.89028320312499,,,,,,
Malaysia,1987,2.1335986328125003,,,,,,
Malaysia,1989,1.6332104492187498,,,,,,
Malaysia,1992,1.27927734374999,,,,,,
Malaysia,1995,1.76746093749999,,,,,,
Malaysia,1997,0.4066491699218699,,,,,,
Malaysia,2003,,1.22761056782336,,,,,
Malaysia,2006,,0.59719287891633,,,,,
Malaysia,2008,,0.55386555370758,,,,,
Malaysia,2011,,0.1103718117714999,,,,,
Malaysia,2013,,0.0255900799522515,,,,,
Malaysia,2015,,0.0119646072340402,,,,,
Maldives,2002,6.51092499464134,,,,,,
Maldives,2009,,3.4525586885018096,,,,,
Maldives,2016,,,0.0,,,,
Maldives,2019,,,,0.0,,,
Mali,1994,85.29561211723816,,,,,,
Mali,2001,,58.81381109062214,,,,,
Mali,2006,,,52.110774843268494,,,,
Mali,2009,,,50.29222861432277,,,,
Mali,2018,,,,16.330585381424,,,
Malta,2006,0.44901214416055,,,,,,
Malta,2007,0.41032436167695,,,,,,
Malta,2008,0.10901151186392,,,,,,
Malta,2009,0.35927352792601,,,,,,
Malta,2010,0.1936830385976,,,,,,
Malta,2011,0.18570520036732,,,,,,
Malta,2012,0.11772206980814,,,,,,
Malta,2013,0.0296661449280834,,,,,,
Malta,2014,0.0,,,,,,
Malta,2015,0.0843779645902149,,,,,,
Malta,2016,0.0920871069993075,,,,,,
Malta,2017,0.15988650828785,,,,,,
Malta,2018,0.1033806128801,,,,,,
Malta,2019,0.30468177918413,,,,,,
Marshall Islands,2019,0.8083783537712,,,,,,
Mauritania,1987,40.03980963197295,,,,,,
Mauritania,1993,,41.13946777343749,,,,,
Mauritania,1995,,,20.61819696103614,,,,
Mauritania,2000,,,,20.40822217917205,,,
Mauritania,2004,,,,16.89853125580427,,,
Mauritania,2008,,,,10.8993644544414,,,
Mauritania,2014,,,,5.96512250596277,,,
Mauritius,2006,0.42823587637249,,,,,,
Mauritius,2012,0.55453722048665,,,,,,
Mauritius,2017,0.20992926021087,,,,,,
Mexico,1984,8.3403739084004,,,,,,
Mexico,1989,9.10490653647904,,,,,,
Mexico,1992,7.413409673501469,,,,,,
Mexico,1994,7.4587567015398,,,,,,
Mexico,1996,18.13775961402907,,,,,,
Mexico,1998,12.90833696531705,,,,,,
Mexico,2000,8.98458502392873,,,,,,
Mexico,2002,6.61213369109482,,,,,,
Mexico,2004,5.96610141706838,,,,,,
Mexico,2005,6.56778906658142,,,,,,
Mexico,2006,4.15948959980489,,,,,,
Mexico,2008,5.4066396505266106,,,,,,
Mexico,2010,4.52299016786473,,,,,,
Mexico,2012,3.83989338250938,,,,,,
Mexico,2014,3.7215532910630698,,,,,,
Mexico,2016,,3.23101414043798,,,,,
Mexico,2018,,2.65385280403814,,,,,
Mexico,2020,,3.11142690497655,,,,,
Micronesia (country),2005,,8.08060618781262,,,,,
Micronesia (country),2013,,,15.392921831558851,,,,
Micronesia (country) - urban,2000,42.250707157803966,,,,,,
Moldova,1997,15.35819435932767,,,,,,
Moldova,1998,26.889742218578327,,,,,,
Moldova,1999,37.985515263994365,,,,,,
Moldova,2000,35.08594199702212,,,,,,
Moldova,2001,26.93625027981021,,,,,,
Moldova,2002,16.077334657992708,,,,,,
Moldova,2003,7.37109467040786,,,,,,
Moldova,2004,8.393498699493861,,,,,,
Moldova,2005,,13.215321296118049,,,,,
Moldova,2006,,,2.37471012501556,,,,
Moldova,2007,,,1.08411807437979,,,,
Moldova,2008,,,1.24705874734665,,,,
Moldova,2009,,,0.99260482642164,,,,
Moldova,2010,,,0.51149055021106,,,,
Moldova,2011,,,0.27053552384292,,,,
Moldova,2012,,,0.33980750569266,,,,
Moldova,2013,,,0.0848097237684588,,,,
Moldova,2014,,,0.0,,,,
Moldova,2015,,,0.0312092438793484,,,,
Moldova,2016,,,0.16489003526145,,,,
Moldova,2017,,,0.0612444109855783,,,,
Moldova,2018,,,0.0182387231666839,,,,
Moldova,2019,,,0.0286451385575355,,,,
Mongolia,1995,12.116953124999991,,,,,,
Mongolia,1998,24.424135748832025,,,,,,
Mongolia,2002,,9.48008522869673,,,,,
Mongolia,2007,,,1.21280285155027,,,,
Mongolia,2010,,,,0.73226037529998,,,
Mongolia,2011,,,,0.50455419990002,,,
Mongolia,2012,,,,0.35253115612653,,,
Mongolia,2014,,,,0.21093019350117,,,
Mongolia,2016,,,,0.47029304940148,,,
Mongolia,2018,,,,0.49451709853643,,,
Montenegro,2005,0.22841840305515,,,,,,
Montenegro,2006,0.0,,,,,,
Montenegro,2007,0.36064506510751,,,,,,
Montenegro,2008,0.18779198523913,,,,,,
Montenegro,2009,0.0,,,,,,
Montenegro,2010,0.0,,,,,,
Montenegro,2011,0.21124174848367,,,,,,
Montenegro,2012,1.26429620020873,,,,,,
Montenegro,2013,1.0383036328472,,,,,,
Montenegro,2014,0.0,,,,,,
Montenegro,2015,,1.42131829937467,,,,,
Montenegro,2016,,2.50460372101322,,,,,
Montenegro,2017,,3.369708662131269,,,,,
Montenegro,2018,,2.88281163428192,,,,,
Morocco,1984,10.609433321078331,,,,,,
Morocco,1990,2.93727677149004,,,,,,
Morocco,1998,6.36671633270937,,,,,,
Morocco,2000,,5.827486575433221,,,,,
Morocco,2006,,2.97443633341631,,,,,
Morocco,2013,,0.92318832090302,,,,,
Mozambique,1996,81.97079425668608,,,,,,
Mozambique,2002,79.81404664131583,,,,,,
Mozambique,2008,69.65290274427912,,,,,,
Mozambique,2014,63.68098596647977,,,,,,
Myanmar,2015,4.76562743410245,,,,,,
Myanmar,2017,1.36402578815915,,,,,,
Namibia,1993,51.55974771063296,,,,,,
Namibia,2003,,32.59264298645634,,,,,
Namibia,2009,,23.47462817454135,,,,,
Namibia,2015,,13.789398292065,,,,,
Nauru,2012,0.89188887433148,,,,,,
Nepal,1984,78.22689987132563,,,,,,
Nepal,1995,,66.0292288864251,,,,,
Nepal,2003,,49.90263141926793,,,,,
Nepal,2010,,,14.98875094402615,,,,
Netherlands,1983,0.4582801732307099,,,,,,
Netherlands,1987,0.24944825328168,,,,,,
Netherlands,1990,0.95273078980611,,,,,,
Netherlands,1993,,0.97140559121587,,,,,
Netherlands,1999,,0.2028983038375,,,,,
Netherlands,2004,,,0.2358756576793799,,,,
Netherlands,2005,,,0.14832004107034,,,,
Netherlands,2006,,,0.0457928556067806,,,,
Netherlands,2007,,,0.0286313310466193,,,,
Netherlands,2008,,,0.13360895400401,,,,
Netherlands,2009,,,0.11077010127793,,,,
Netherlands,2010,,,0.0474389073876713,,,,
Netherlands,2011,,,0.0960530952136764,,,,
Netherlands,2012,,,0.0758421920978112,,,,
Netherlands,2013,,,0.0868787903940589,,,,
Netherlands,2014,,,0.0577129582334542,,,,
Netherlands,2015,,,0.0527771855997785,,,,
Netherlands,2016,,,0.0459171131712094,,,,
Netherlands,2017,,,0.1887662287202,,,,
Netherlands,2018,,,0.0997957874711008,,,,
Netherlands,2019,,,0.0957287045603752,,,,
Nicaragua,1993,21.77827702238177,,,,,,
Nicaragua,1998,15.792745539381588,,,,,,
Nicaragua,2001,17.55998939055217,,,,,,
Nicaragua,2005,,16.01914118535038,,,,,
Nicaragua,2009,,7.417797565520081,,,,,
Nicaragua,2014,,3.40828792119072,,,,,
Niger,1992,78.54653564453125,,,,,,
Niger,1994,,81.62136517992181,,,,,
Niger,2005,,,75.27030632539015,,,,
Niger,2007,,,,72.35633925851897,,,
Niger,2011,,,,,50.63859179254325,,
Niger,2014,,,,,45.39609138261991,,
Niger,2018,,,,,,41.35425170848051,
Nigeria,1985,55.504637119367054,,,,,,
Nigeria,1992,,58.56852502619394,,,,,
Nigeria,1996,,,64.87584722922506,,,,
Nigeria,2003,,,,55.93753312488696,,,
Nigeria,2010,,,,,43.53782373931688,,
Nigeria,2012,,,,,42.48774437774316,,
Nigeria,2015,,,,,40.74876099863421,,
Nigeria,2018,,,,,,39.08520868720246,
North Macedonia,1998,1.18106963107236,,,,,,
North Macedonia,2000,,5.2176625654673,,,,,
North Macedonia,2002,,1.45655484908516,,,,,
North Macedonia,2003,,1.2507359454476,,,,,
North Macedonia,2004,,0.7659340678943299,,,,,
North Macedonia,2005,,1.6075622469947402,,,,,
North Macedonia,2006,,2.88990077345729,,,,,
North Macedonia,2008,,0.63659594026828,,,,,
North Macedonia,2009,,,9.7890373266016,,,,
North Macedonia,2010,,,10.44822687751551,,,,
North Macedonia,2011,,,9.08707461346255,,,,
North Macedonia,2012,,,6.91279177303359,,,,
North Macedonia,2013,,,5.225698457193699,,,,
North Macedonia,2014,,,4.52577410790793,,,,
North Macedonia,2015,,,5.53892588202094,,,,
North Macedonia,2016,,,4.33019523240545,,,,
North Macedonia,2017,,,4.5550623173655,,,,
North Macedonia,2018,,,3.39855634834071,,,,
Norway,1979,0.22752122261944,,,,,,
Norway,1986,0.24487593302028,,,,,,
Norway,1991,0.23943663469418,,,,,,
Norway,1995,0.2235689148513699,,,,,,
Norway,2000,0.23508182941055,,,,,,
Norway,2003,,0.19124166442018,,,,,
Norway,2004,,0.26484487324794,,,,,
Norway,2005,,0.20196271953078,,,,,
Norway,2006,,0.1309963742832,,,,,
Norway,2007,,0.11196603444325,,,,,
Norway,2008,,0.22672549148157,,,,,
Norway,2009,,0.0592713519118722,,,,,
Norway,2010,,0.15098813799734,,,,,
Norway,2011,,0.0857723032576928,,,,,
Norway,2012,,0.11730681168319,,,,,
Norway,2013,,0.13043558285971,,,,,
Norway,2014,,0.11292122883271,,,,,
Norway,2015,,0.14778394919052,,,,,
Norway,2016,,0.25065977385741,,,,,
Norway,2017,,0.25149398590698,,,,,
Norway,2018,,0.25446129825882,,,,,
Norway,2019,,0.15653396366021,,,,,
Pakistan,1987,64.11394068175272,,,,,,
Pakistan,1990,60.63177587240879,,,,,,
Pakistan,1996,18.28707104072032,,,,,,
Pakistan,1998,25.44144962341593,,,,,,
Pakistan,2001,,28.23665598174092,,,,,
Pakistan,2004,,16.71347424182624,,,,,
Pakistan,2005,,16.64625580688673,,,,,
Pakistan,2007,,11.88622713073249,,,,,
Pakistan,2010,,7.363489823962189,,,,,
Pakistan,2011,,7.233249493928399,,,,,
Pakistan,2013,,5.72050776929859,,,,,
Pakistan,2015,,3.7622896935538,,,,,
Pakistan,2018,,3.5883019034966,,,,,
Palestine,2004,0.75041961833789,,,,,,
Palestine,2005,0.72818065856832,,,,,,
Palestine,2006,0.3136553100436099,,,,,,
Palestine,2007,1.47356720072713,,,,,,
Palestine,2009,0.2966662261405,,,,,,
Palestine,2010,,0.1749211650181399,,,,,
Palestine,2011,,0.18903968204617,,,,,
Palestine,2016,,0.82804907841396,,,,,
Panama,1979,8.131357976281869,,,,,,
Panama,1989,,23.92415383006251,,,,,
Panama,1991,,,21.86823455396628,,,,
Panama,1995,,,,16.27522163568949,,,
Panama,1997,,,,15.00759111496274,,,
Panama,1998,,,,15.155162195939653,,,
Panama,1999,,,,13.390963422991431,,,
Panama,2000,,,,12.25584794709628,,,
Panama,2001,,,,,15.382648385526752,,
Panama,2002,,,,,11.08397409528807,,
Panama,2003,,,,,11.11434794159501,,
Panama,2004,,,,,10.12235526283459,,
Panama,2005,,,,,9.94242129853121,,
Panama,2006,,,,,10.507489401526987,,
Panama,2007,,,,,7.773456989360369,,
Panama,2008,,,,,,5.2140432524498905,
Panama,2009,,,,,,3.1669690480044697,
Panama,2010,,,,,,4.4862238002081,
Panama,2011,,,,,,3.0403246159443302,
Panama,2012,,,,,,4.12285878283826,
Panama,2013,,,,,,2.7864873784333,
Panama,2014,,,,,,3.5108942269879497,
Panama,2015,,,,,,1.9789225447058,
Panama,2016,,,,,,2.19564987411921,
Panama,2017,,,,,,2.52310972085075,
Panama,2018,,,,,,1.70365022422812,
Panama,2019,,,,,,1.21772873089304,
Papua New Guinea,1996,50.90685340251905,,,,,,
Papua New Guinea,2009,,38.032365970379786,,,,,
Paraguay,1990,1.04525056095736,,,,,,
Paraguay,1995,11.85208531509469,,,,,,
Paraguay,1997,,10.35109009749377,,,,,
Paraguay,1999,,,9.89887017496153,,,,
Paraguay,2001,,,,8.55226708767373,,,
Paraguay,2002,,,,,12.756727704764687,,
Paraguay,2003,,,,,,7.78865577165693,
Paraguay,2004,,,,,,5.37469182388134,
Paraguay,2005,,,,,,5.847530563141571,
Paraguay,2006,,,,,,7.56882499721892,
Paraguay,2007,,,,,,7.43541300744246,
Paraguay,2008,,,,,,3.91661241496726,
Paraguay,2009,,,,,,5.436685645957439,
Paraguay,2010,,,,,,5.19376453087697,
Paraguay,2011,,,,,,4.62757983175259,
Paraguay,2012,,,,,,3.17478458393994,
Paraguay,2013,,,,,,1.67609247288538,
Paraguay,2014,,,,,,2.21904899871001,
Paraguay,2015,,,,,,1.70974084418049,
Paraguay,2016,,,,,,1.51842752207392,
Paraguay,2017,,,,,,0.88762659854711,
Paraguay,2018,,,,,,1.31304677944936,
Paraguay,2019,,,,,,0.949349780866,
Paraguay,2020,,,,,,0.76359499840081,
Peru,1985,2.6894319830376,,,,,,
Peru,1994,14.73095186704271,,,,,,
Peru,1997,,17.3489786961616,,,,,
Peru,1998,,16.43825444468776,,,,,
Peru,1999,,17.04066708660417,,,,,
Peru,2000,,,16.355814599161413,,,,
Peru,2001,,,17.347355856251,,,,
Peru,2002,,,15.075952968318887,,,,
Peru,2003,,,11.95407588722348,,,,
Peru,2004,,,,13.55158140209104,,,
Peru,2005,,,,15.44084894546262,,,
Peru,2006,,,,13.45308823904125,,,
Peru,2007,,,,11.11438450570492,,,
Peru,2008,,,,9.06993458702531,,,
Peru,2009,,,,7.053443811158449,,,
Peru,2010,,,,5.50472267628078,,,
Peru,2011,,,,5.21489017464196,,,
Peru,2012,,,,4.79984993267856,,,
Peru,2013,,,,4.35312383102076,,,
Peru,2014,,,,3.72030110217111,,,
Peru,2015,,,,3.63432526262603,,,
Peru,2016,,,,3.52088263712041,,,
Peru,2017,,,,3.41017725341099,,,
Peru,2018,,,,2.6877673122373,,,
Peru,2019,,,,2.2451632297398096,,,
Peru,2020,,,,4.43261508946134,,,
Philippines,1985,27.7931965413642,,,,,,
Philippines,1988,24.82527343382889,,,,,,
Philippines,1991,26.318393498221425,,,,,,
Philippines,1994,24.73112421786423,,,,,,
Philippines,1997,,17.42058309833881,,,,,
Philippines,2000,,,14.31957254966274,,,,
Philippines,2003,,,,12.93934459412203,,,
Philippines,2006,,,,14.4471117158768,,,
Philippines,2009,,,,10.44965603752097,,,
Philippines,2012,,,,11.8254111200444,,,
Philippines,2015,,,,7.785622998291631,,,
Philippines,2018,,,,4.65934957441152,,,
Poland,1985,0.18696655273437,,,,,,
Poland,1986,0.2456068627697699,,,,,,
Poland,1987,0.1381481933593699,,,,,,
Poland,1989,0.089329833984375,,,,,,
Poland,1992,0.2236115660582699,,,,,,
Poland,1993,,0.1381481933593699,,,,,
Poland,1995,1.49015389790136,,,,,,
Poland,1996,,2.42040649414062,,,,,
Poland,1998,,,0.0242066670344649,,,,
Poland,1999,,,0.0621422327490636,,,,
Poland,2000,,,0.11436344727063,,,,
Poland,2001,,,0.0755020987337114,,,,
Poland,2002,,,0.0391488195538392,,,,
Poland,2003,,,0.0394110135412587,,,,
Poland,2004,,,0.0978914453209566,,,,
Poland,2005,,,0.13806123819777,,,,
Poland,2006,,,0.0225982336550604,,,,
Poland,2007,,,0.0181016825269596,,,,
Poland,2008,,,0.0126308318871468,,,,
Poland,2009,,,0.0153642278791789,,,,
Poland,2010,,,0.0,,,,
Poland,2011,,,0.0166780802984818,,,,
Poland,2012,,,0.0191032026143062,,,,
Poland,2013,,,0.0038942071919399,,,,
Poland,2014,,,0.0022942926514678,,,,
Poland,2015,,,0.0,,,,
Poland,2016,,,0.0045403675779495,,,,
Poland,2017,,,0.0,,,,
Poland,2018,,,0.0018926676363678,,,,
Poland,2019,,,0.0,,,,
Portugal,2003,0.8958963681535599,,,,,,
Portugal,2004,0.48064015548691,,,,,,
Portugal,2005,0.53329271472173,,,,,,
Portugal,2006,0.092665895643171,,,,,,
Portugal,2007,0.25771354262317,,,,,,
Portugal,2008,0.13725239366477,,,,,,
Portugal,2009,0.1658966148588,,,,,,
Portugal,2010,0.13645983093393,,,,,,
Portugal,2011,0.50135120236887,,,,,,
Portugal,2012,0.6554299401918,,,,,,
Portugal,2013,0.8202919352095199,,,,,,
Portugal,2014,0.52743947044589,,,,,,
Portugal,2015,0.48239423381176,,,,,,
Portugal,2016,0.37463701452072,,,,,,
Portugal,2017,0.41049599946597,,,,,,
Portugal,2018,0.28962857271393,,,,,,
Portugal,2019,0.14872061714375,,,,,,
Romania,1989,0.26629638671874,,,,,,
Romania,1992,0.50428588867187,,,,,,
Romania,1994,7.552436523437491,,,,,,
Romania,1995,1.49872890586724,,,,,,
Romania,1997,1.99608677067191,,,,,,
Romania,1998,,1.37650712744158,,,,,
Romania,1999,,,4.390810661286229,,,,
Romania,2000,,5.36929097182575,,,,,
Romania,2001,,,3.83240884701532,,,,
Romania,2002,,,4.0060354094003,,,,
Romania,2003,,,2.58729157510598,,,,
Romania,2004,,,1.83403397283772,,,,
Romania,2005,,,1.44544735766115,,,,
Romania,2006,,,1.5788059242027,,,,
Romania,2007,,,0.0,,,,
Romania,2008,,,0.0,,,,
Romania,2009,,,0.0,,,,
Romania,2010,,,0.0,,,,
Romania,2011,,,0.0,,,,
Romania,2012,,,0.0,,,,
Romania,2013,,,0.0,,,,
Romania,2014,,,,6.53106557905061,,,
Romania,2015,,,,4.55759819154902,,,
Romania,2016,,,0.0,,,,
Romania,2017,,,,3.07225621378676,,,
Romania,2018,,,0.0,,,,
Romania,2019,,,,2.04141221520164,,,
Russia,1993,3.71131109489678,,,,,,
Russia,1996,4.82321812431769,,,,,,
Russia,1997,,1.59546197948225,,,,,
Russia,1998,,2.38293956582391,,,,,
Russia,1999,,4.54911837729572,,,,,
Russia,2000,,3.09259644481412,,,,,
Russia,2001,,1.83545676181164,,,,,
Russia,2002,,1.06993116236148,,,,,
Russia,2003,,1.1401550758487,,,,,
Russia,2004,,1.0391136435917598,,,,,
Russia,2005,,0.82002391641231,,,,,
Russia,2006,,0.4630437565780599,,,,,
Russia,2007,,0.21221178281305,,,,,
Russia,2008,,0.0970861925892778,,,,,
Russia,2009,,0.071077392231317,,,,,
Russia,2010,,0.0875292989987055,,,,,
Russia,2011,,0.0398373595799253,,,,,
Russia,2012,,0.0340830265598155,,,,,
Russia,2013,,0.0096834161304058,,,,,
Russia,2014,,0.0216059465376419,,,,,
Russia,2015,,0.03768150455805,,,,,
Russia,2016,,0.0292134046645036,,,,,
Russia,2017,,0.0432942322055101,,,,,
Russia,2018,,0.031218830918351,,,,,
Russia,2019,,0.0311804073963285,,,,,
Russia,2020,,0.0101642723413573,,,,,
Rwanda,2000,,78.00210667560572,,,,,
Rwanda,2005,,69.12612071836477,,,,,
Rwanda,2010,,63.20037264487528,,,,,
Rwanda,2013,,57.897346894485125,,,,,
Rwanda,2016,,56.51602810620925,,,,,
Rwanda - rural,1984,64.30466806232809,,,,,,
Saint Lucia,1995,34.679409845163164,,,,,,
Saint Lucia,2016,,4.58024619333761,,,,,
Samoa,2002,2.0445963516729,,,,,,
Samoa,2008,0.62033364517823,,,,,,
Samoa,2013,1.13994794347489,,,,,,
Sao Tome and Principe,2000,31.379125708334065,,,,,,
Sao Tome and Principe,2010,,34.59329353760316,,,,,
Sao Tome and Principe,2017,,,25.556906786708712,,,,
Senegal,1991,68.368916286022,,,,,,
Senegal,1994,,57.432595214843744,,,,,
Senegal,2001,,,49.48776605406345,,,,
Senegal,2005,,,,38.29408802721874,,,
Senegal,2011,,,,38.52779256252223,,,
Senegal,2018,,,,,7.6022733419816095,,
Serbia,2002,0.12799848459453,,,,,,
Serbia,2003,,0.38046145642777,,,,,
Serbia,2004,,0.7966684778238,,,,,
Serbia,2005,,0.7877403098445901,,,,,
Serbia,2006,,0.47052858018399,,,,,
Serbia,2007,,0.36930902639083,,,,,
Serbia,2008,,0.1119860227297499,,,,,
Serbia,2009,,0.14450178697026,,,,,
Serbia,2010,,0.0977794028262099,,,,,
Serbia,2012,,,5.34019096621322,,,,
Serbia,2013,,0.22547900514248,,,,,
Serbia,2014,,,6.93542003515264,,,,
Serbia,2015,,0.0717190550516567,,,,,
Serbia,2016,,,6.3563869004585705,,,,
Serbia,2017,,,5.40521400407034,,,,
Serbia,2018,,0.037043029541057,,,,,
Serbia,2019,,0.0452318337305764,,,,,
Seychelles,1999,0.75826508947528,,,,,,
Seychelles,2006,,0.3724819560552599,,,,,
Seychelles,2013,,,1.15261013419348,,,,
Seychelles,2018,,,0.4526851222801399,,,,
Sierra Leone,1989,72.895810546875,,,,,,
Sierra Leone,2003,,73.01610126215144,,,,,
Sierra Leone,2011,,54.67069151976176,,,,,
Sierra Leone,2018,,42.99102162277768,,,,,
Slovakia,1992,0.0,,,,,,
Slovakia,1996,1.24421773038863,,,,,,
Slovakia,2004,,0.0750205473887846,,,,,
Slovakia,2005,,0.0455460159614321,,,,,
Slovakia,2006,,0.0,,,,,
Slovakia,2007,,0.0,,,,,
Slovakia,2008,,0.0,,,,,
Slovakia,2009,,0.0,,,,,
Slovakia,2010,,,0.4951078886533799,,,,
Slovakia,2011,,,0.42386076836874,,,,
Slovakia,2012,,,0.3130283635778,,,,
Slovakia,2013,,,0.28149927761831,,,,
Slovakia,2014,,,0.62904456514908,,,,
Slovakia,2015,,,0.66175980204606,,,,
Slovakia,2016,,,1.3311232078776,,,,
Slovakia,2017,,,0.18951225465512,,,,
Slovakia,2018,,,0.16945707285896,,,,
Slovakia,2019,,,0.0999940652003472,,,,
Slovenia,1987,0.016102294921875,,,,,,
Slovenia,1993,0.040511474609375,,,,,,
Slovenia,1997,,0.0,,,,,
Slovenia,1998,,,0.028306884765625,,,,
Slovenia,1999,,0.0,,,,,
Slovenia,2002,,,0.0,,,,
Slovenia,2003,,,0.0,,,,
Slovenia,2004,,,,0.0259572226588677,,,
Slovenia,2005,,,,0.0935439990763571,,,
Slovenia,2006,,,,0.0504605411870829,,,
Slovenia,2007,,,,0.032348868898305,,,
Slovenia,2008,,,,0.0,,,
Slovenia,2009,,,,0.0,,,
Slovenia,2010,,,,0.0091577446074353,,,
Slovenia,2011,,,,0.0,,,
Slovenia,2012,,,,0.0262544466264949,,,
Slovenia,2013,,,,0.0217568549703163,,,
Slovenia,2014,,,,0.0,,,
Slovenia,2015,,,,0.0048529581427304,,,
Slovenia,2016,,,,0.0,,,
Slovenia,2017,,,,0.0,,,
Slovenia,2018,,,,0.0,,,
Slovenia,2019,,,,0.0,,,
Solomon Islands,2005,48.62968219213537,,,,,,
Solomon Islands,2012,,24.65794899446652,,,,,
Somalia,2017,68.61574592509146,,,,,,
South Africa,1993,31.47637523548329,,,,,,
South Africa,2000,,,34.77015719279041,,,,
South Africa,2005,,,,25.67752281050485,,,
South Africa,2008,,,,16.74199246388686,,,
South Africa,2010,,,,16.17240689900785,,,
South Africa,2014,,,,18.69920667248717,,,
South Korea,2006,0.24944234251427,,,,,,
South Korea,2008,0.2427591092818,,,,,,
South Korea,2010,0.49589972210306,,,,,,
South Korea,2012,0.2492806260413199,,,,,,
South Korea,2014,0.2356428590361,,,,,,
South Korea,2016,0.22666514266768,,,,,,
South Sudan,2009,44.87714019303324,,,,,,
South Sudan,2016,,76.50378291222809,,,,,
Spain,1980,0.49692679104445,,,,,,
Spain,1985,0.23731554700131,,,,,,
Spain,1990,0.49442650277715,,,,,,
Spain,1995,,1.24482940512956,,,,,
Spain,2000,,0.4873815547951999,,,,,
Spain,2003,,,0.8187371166745301,,,,
Spain,2004,,,0.84109384322642,,,,
Spain,2005,,,0.75842197994309,,,,
Spain,2006,,,0.7696317690366999,,,,
Spain,2007,,,0.41055657966139,,,,
Spain,2008,,,0.53040822427471,,,,
Spain,2009,,,0.81290493323828,,,,
Spain,2010,,,0.68266638065457,,,,
Spain,2011,,,1.14443604601072,,,,
Spain,2012,,,0.94895883899907,,,,
Spain,2013,,,1.15677962623111,,,,
Spain,2014,,,0.8402320001700501,,,,
Spain,2015,,,0.94148347373804,,,,
Spain,2016,,,1.16943422706494,,,,
Spain,2017,,,0.68775683305207,,,,
Spain,2018,,,0.87745753472939,,,,
Spain,2019,,,0.7948609276126,,,,
Sri Lanka,1985,14.0940966796875,,,,,,
Sri Lanka,1990,,9.30168954353241,,,,,
Sri Lanka,1995,,,9.51078233733343,,,,
Sri Lanka,2002,,,,8.76029653559061,,,
Sri Lanka,2006,,,,4.41672998821173,,,
Sri Lanka,2009,,,,2.83325228226051,,,
Sri Lanka,2012,,,,1.90730203347708,,,
Sri Lanka,2016,,,,0.94536914439895,,,
Sudan,2009,15.69981404130942,,,,,,
Sudan,2014,,12.16396819937838,,,,,
Suriname - urban,1999,21.13341204250295,,,,,,
Sweden,1967,7.74013829965732,,,,,,
Sweden,1975,,0.4989867083282699,,,,,
Sweden,1981,,0.2496805800622099,,,,,
Sweden,1987,,0.24625529800218,,,,,
Sweden,1992,,0.24351319919036,,,,,
Sweden,1995,,0.24724912564248,,,,,
Sweden,2000,,0.0,,,,,
Sweden,2003,,,0.3237096254472,,,,
Sweden,2004,,,0.38426936468309,,,,
Sweden,2005,,,1.03649511578793,,,,
Sweden,2006,,,0.34548366930709,,,,
Sweden,2007,,,0.41083916754912,,,,
Sweden,2008,,,0.55279411283078,,,,
Sweden,2009,,,0.42806363077826,,,,
Sweden,2010,,,0.49084287112574,,,,
Sweden,2011,,,0.5324602319049,,,,
Sweden,2012,,,0.4570021289377,,,,
Sweden,2013,,,0.6370837881255,,,,
Sweden,2014,,,0.46607676189942,,,,
Sweden,2015,,,0.43825144453291,,,,
Sweden,2016,,,0.26145265383926,,,,
Sweden,2017,,,0.2483499563658799,,,,
Sweden,2018,,,0.6933783951003301,,,,
Sweden,2019,,,0.26851813522407,,,,
Switzerland,1982,0.69740707458248,,,,,,
Switzerland,1992,,0.49456294173576,,,,,
Switzerland,2000,,,0.0,,,,
Switzerland,2002,,,0.0,,,,
Switzerland,2006,,,,0.0465703568798834,,,
Switzerland,2007,,,,0.0208163998719754,,,
Switzerland,2008,,,,0.0684796053578276,,,
Switzerland,2009,,,,0.0380577311058735,,,
Switzerland,2010,,,,0.0486702061820307,,,
Switzerland,2011,,,,0.0031113162766244,,,
Switzerland,2012,,,,0.0089654953216661,,,
Switzerland,2013,,,,0.042183743267809,,,
Switzerland,2014,,,,0.0327680639078856,,,
Switzerland,2015,,,,0.0305425562759104,,,
Switzerland,2016,,,,0.0342753316698923,,,
Switzerland,2017,,,,0.0,,,
Switzerland,2018,,,,0.0305039809592566,,,
Syria,1996,2.10533459315831,,,,,,
Syria,2003,0.89961684055027,,,,,,
Taiwan,1981,0.0,,,,,,
Taiwan,1986,0.0,,,,,,
Taiwan,1991,0.0,,,,,,
Taiwan,1995,0.24722052514009,,,,,,
Taiwan,1997,0.0,,,,,,
Taiwan,2000,0.0,,,,,,
Taiwan,2005,0.0,,,,,,
Taiwan,2007,0.0,,,,,,
Taiwan,2010,0.0,,,,,,
Taiwan,2013,0.0,,,,,,
