country,series_code,indicator_name,year_1993,value_1993,year_2018,value_2018,pipwelfare_1993,pipwelfare_2018,pipreportinglevel_1993,pipreportinglevel_2018,region,population_1993,population_1993_total,weight_1993,weightedvalue_1993,population_2018,population_2018_total,weight_2018,weightedvalue_2018
Belarus,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,15.000000953674316,2018,16.0,,,,,EE & CA,10480485,4392550112,0.002385968226376833,0.03578952567108911,9695573,5951116624,0.0016292023182505186,0.026067237092008297
Belgium,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2017,19.0,,,,,W. Eur and Offshoots,10043738,4392550112,0.0022865391956625675,0.04115770552192621,11448598,5951116624,0.0019237730871933254,0.03655168865667318
Botswana,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,28.0,2015,27.000001907348636,,,,,SS Africa,1462267,4392550112,0.00033289705585947337,0.009321117564065255,2451411,5951116624,0.0004119245437257625,0.011121963466279304
Bulgaria,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2018,19.0,,,,,EE & CA,8611541,4392550112,0.0019604878215217503,0.035288780787391505,7117424,5951116624,0.0011959812669939032,0.022723644072884158
Burkina Faso,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1994,21.0,2014,18.0,,,,,SS Africa,9840080,4392550112,0.0022401747843736382,0.047043670471846405,20392730,5951116624,0.0034267064970225996,0.06168071694640679
Burundi,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1992,20.0,2013,20.0,,,,,SS Africa,5555227,4392550112,0.0012646929137640763,0.025293858275281526,11493476,5951116624,0.0019313141929782488,0.03862628385956497
Cameroon,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1996,19.0,2014,27.000001907348636,,,,,SS Africa,12486776,4392550112,0.0028427168004042567,0.054011619207680876,25076752,5951116624,0.004213789375067707,0.11377232116399351
Canada,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,17.0,2018,18.0,,,,,W. Eur and Offshoots,28668168,4392550112,0.006526543185399634,0.11095123415179378,37035260,5951116624,0.0062232455419613366,0.11201841975530406
China,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2016,30.000001907348636,,,,,East Asia,1195855616,4392550112,0.27224632286676576,4.900433811601784,1417069440,5951116624,0.23811824394184483,7.143547772429852
Cote d'Ivoire,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2015,24.0,,,,,SS Africa,13316449,4392550112,0.003031598652368431,0.054568775742631755,25493990,5951116624,0.004283900251120335,0.10281360602688804
Czechia,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1992,16.0,2018,17.0,,,,,EE & CA,10318915,4392550112,0.002349185492912141,0.037586967886594255,10534598,5951116624,0.0017701884647186171,0.03009320390021649
Denmark,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2017,18.0,,,,,W. Eur and Offshoots,5193776,4392550112,0.0011824056339872213,0.021283301411769984,5766689,5951116624,0.0009690095765799262,0.01744217237843867
Egypt,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,16.0,2017,18.0,,,,,MENA,61382204,4392550112,0.013974161349305968,0.2235865815888955,103740768,5951116624,0.01743215173798281,0.3137787312836906
Estonia,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1988,23.0,2018,19.0,,,,,EE & CA,1504446,4392550112,0.00034249945057883495,0.007877487363313203,1322146,5951116624,0.00022216771801580475,0.00422118664230029
Eswatini,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1994,28.0,2016,26.0,,,,,SS Africa,953454,4392550112,0.00021706161015562706,0.006077725084357557,1160430,5951116624,0.0001949936580506845,0.005069835109317797
Ethiopia,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1995,20.0,2015,20.0,,,,,SS Africa,53791672,4392550112,0.012246114586842532,0.24492229173685065,111129440,5951116624,0.018673712350356385,0.3734742470071277
Finland,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,17.0,2017,17.0,,,,,W. Eur and Offshoots,5066609,4392550112,0.0011534550251705814,0.019608735427899884,5515465,5951116624,0.0009267949778965717,0.01575551462424172
France,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,22.0,2018,17.0,,,,,W. Eur and Offshoots,57053728,4392550112,0.012988748345553308,0.28575246360217277,64277812,5951116624,0.010800966618731147,0.1836164325184295
Gambia,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1992,25.0,2015,19.0,,,,,SS Africa,1168317,4392550112,0.00026597693144314436,0.006649423286078609,2444916,5951116624,0.00041083315190631694,0.007805829886220022
Georgia,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1997,24.0,2018,20.0,,,,,EE & CA,5127512,4392550112,0.0011673200918054774,0.028015682203331456,3772323,5951116624,0.0006338849056976572,0.012677698113953143
Germany,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2017,20.0,,,,,W. Eur and Offshoots,80573496,4392550112,0.018343216114912703,0.3301778900684287,82896696,5951116624,0.01392960367566811,0.27859207351336224
Ghana,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1991,22.0,2016,26.0,,,,,SS Africa,16643639,4392550112,0.003789060699508304,0.08335933538918269,30870648,5951116624,0.005187370698719481,0.1348716381667065
Greece,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,22.0,2017,21.0,,,,,W. Eur and Offshoots,10563442,4392550112,0.0024048540666939122,0.05290678946726607,10633275,5951116624,0.001786769722696666,0.037522164176629985
Hungary,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,17.0,2018,19.0,,,,,EE & CA,10357423,4392550112,0.0023579521544226834,0.04008518662518562,9776361,5951116624,0.0016427775857346398,0.031212774128958155
India,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,17.0,2013,17.0,,,,,S & SE Asia,926351296,4392550112,0.2108914576681328,3.5851547803582577,1369003264,5951116624,0.23004141079659002,3.9107039835420303
Indonesia,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,21.0,2017,21.0,,,,,S & SE Asia,191737280,4392550112,0.043650561771894934,0.9166617972097936,267066848,5951116624,0.04487676261005501,0.9424120148111551
Iran,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1994,20.0,2017,18.0,,,,,MENA,59755432,4392550112,0.013603813383199485,0.27207626766398973,85617560,5951116624,0.01438680594070643,0.2589625069327157
Ireland,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,19.0,2018,18.0,,,,,W. Eur and Offshoots,3545700,4392550112,0.0008072076378396933,0.015336945118954172,4834506,5951116624,0.0008123695611178465,0.014622652100121238
Israel,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1992,21.0,2016,24.0,,,,,MENA,5213005,4392550112,0.001186783273287788,0.02492244873904355,8456487,5951116624,0.001420991644811026,0.03410379947546462
Italy,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,24.0,2014,26.0,,,,,W. Eur and Offshoots,56869456,4392550112,0.012946797315900491,0.3107231355816118,59877432,5951116624,0.010061545720432179,0.26160018873123664
Kazakhstan,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2017,18.0,,,,,EE & CA,16979700,4392550112,0.0038655677378871983,0.06958021928196957,18538100,5951116624,0.0031150624615956107,0.05607112430872099
Kenya,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1992,27.000001907348636,2015,22.0,,,,,SS Africa,25391832,4392550112,0.005780658467761608,0.15607778965529448,49953300,5951116624,0.008393937332457156,0.18466662131405742
Laos,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1992,19.0,2018,22.0,,,,,S & SE Asia,4685293,4392550112,0.0010666453154854754,0.02026626099422403,7105008,5951116624,0.0011938949358422117,0.02626568858852866
Latvia,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1994,20.0,2018,21.0,,,,,EE & CA,2638889,4392550112,0.0006007646885554757,0.012015293771109515,1935632,5951116624,0.00032525526254919516,0.006830360513533099
Lesotho,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,33.0,2017,27.000001907348636,,,,,SS Africa,1885486,4392550112,0.00042924632660400257,0.014165128777932084,2198030,5951116624,0.00036934749205479525,0.009972382989953907
Lithuania,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1994,19.0,2017,20.0,,,,,EE & CA,3788532,4392550112,0.0008624903309924947,0.0163873162888574,2876128,5951116624,0.0004832921587187501,0.009665843174375001
Luxembourg,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1994,17.0,2017,20.0,,,,,W. Eur and Offshoots,396705,4392550112,9.031314154305088e-05,0.0015353234062318649,607920,5951116624,0.00010215225787179936,0.0020430451574359873
Malawi,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1997,20.0,2016,20.0,,,,,SS Africa,10257232,4392550112,0.0023351428528904624,0.046702857057809244,18367886,5951116624,0.003086460434319998,0.06172920868639996
Malaysia,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1992,22.0,2015,19.0,,,,,S & SE Asia,19050074,4392550112,0.00433690533158794,0.09541191729493467,32399270,5951116624,0.005444233754273675,0.10344044133119983
Mauritania,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,23.0,2014,20.0,,,,,SS Africa,2237070,4392550112,0.0005092873030380581,0.011713607969875335,4270717,5951116624,0.0007176328863690573,0.014352657727381146
Moldova,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,24.0,2018,24.0,,,,,EE & CA,4493699,4392550112,0.0010230273725787833,0.0245526569418908,3141839,5951116624,0.000527941090471898,0.012670586171325552
Mongolia,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1995,24.0,2017,21.0,,,,,East Asia,2270313,4392550112,0.0005168553441878183,0.01240452826050764,3163994,5951116624,0.0005316639212278358,0.011164942345784553
Mozambique,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1996,24.0,2014,24.0,,,,,SS Africa,14206253,4392550112,0.0032341698188462237,0.07762007565230937,29423882,5951116624,0.0049442623727684485,0.11866229694644276
Netherlands,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2017,19.0,,,,,W. Eur and Offshoots,15251088,4392550112,0.003472035061896182,0.06249663111413127,17286042,5951116624,0.0029046720291596826,0.05518876855403397
Niger,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1992,21.0,2014,19.0,,,,,SS Africa,9193081,4392550112,0.0020928801642775656,0.04395048344982888,22577060,5951116624,0.0037937519000971944,0.07208128610184669
Nigeria,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1992,27.000001907348636,2018,22.0,,,,,SS Africa,102775472,4392550112,0.023397677745150332,0.6317373437465877,198387616,5951116624,0.03333620033590523,0.7333964073899151
Norway,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,16.0,2017,17.0,,,,,W. Eur and Offshoots,4312138,4392550112,0.000981693524274129,0.015707096388386063,5312321,5951116624,0.0008926595352838778,0.015175212099825924
Pakistan,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1990,19.0,2018,17.0,,,,,S & SE Asia,125546624,4392550112,0.028581716952305086,0.5430526220937967,219731488,5951116624,0.03692273263707426,0.6276864548302624
Philippines,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1994,23.0,2018,20.0,,,,,S & SE Asia,66083324,4392550112,0.015044409810935811,0.34602142565152366,108568832,5951116624,0.018243438813172887,0.36486877626345776
Poland,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,17.0,2018,19.0,,,,,EE & CA,38319300,4392550112,0.008723702410432512,0.14830294097735272,38521464,5951116624,0.006472980859532892,0.12298663633112494
Romania,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2018,24.0,,,,,EE & CA,22721662,4392550112,0.005172772403421587,0.09310990326158856,19606778,5951116624,0.0032946385088352455,0.0790713242120459
Russia,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,19.0,2017,18.0,,,,,EE & CA,148897280,4392550112,0.03389768499014451,0.6440560148127458,145652288,5951116624,0.024474783003345154,0.4405460940602128
Slovakia,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1997,17.0,2018,18.0,,,,,EE & CA,5321863,4392550112,0.0012115656883369894,0.02059661670172882,5446746,5951116624,0.000915247733179023,0.016474459197222416
Slovenia,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,19.0,2018,17.0,,,,,EE & CA,1991685,4392550112,0.0004534233985308259,0.008615044572085692,2105931,5951116624,0.0003538715728586266,0.006015816738596652
South Africa,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,17.0,2014,27.000001907348636,,,,,SS Africa,42525444,4392550112,0.009681265532708394,0.1645815140560427,57339632,5951116624,0.009635104741311485,0.260147846392914
Spain,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,19.0,2017,18.0,,,,,W. Eur and Offshoots,39420540,4392550112,0.00897440871358692,0.17051376555815148,46792044,5951116624,0.007862733492953976,0.14152920287317158
Sri Lanka,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1995,19.0,2016,19.0,,,,,S & SE Asia,17825610,4392550112,0.004058146075852896,0.07710477544120503,21580712,5951116624,0.0036263298744588675,0.06890026761471849
Sweden,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,17.0,2017,18.0,,,,,W. Eur and Offshoots,8683403,4392550112,0.0019768477942409416,0.033606412502096006,10162300,5951116624,0.0017076291126638153,0.030737324027948675
Switzerland,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2017,18.0,,,,,W. Eur and Offshoots,6936123,4392550112,0.0015790651951929286,0.028423173513472715,8514431,5951116624,0.0014307283049474313,0.025753109489053762
Tanzania,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1991,20.0,2017,20.0,,,,,SS Africa,28469018,4392550112,0.006481205057223033,0.12962410114446066,58090444,5951116624,0.00976126795528247,0.1952253591056494
Thailand,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,26.0,2018,22.0,,,,,S & SE Asia,57776080,4392550112,0.013153197693103517,0.34198314002069147,71127808,5951116624,0.011952010436688764,0.2629442296071528
Tunisia,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1995,24.0,2015,20.0,,,,,MENA,8977175,4392550112,0.002043727395499774,0.049049457491994575,11933040,5951116624,0.0020051766338901444,0.04010353267780289
Turkey,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2018,19.0,,,,,MENA,57296008,4392550112,0.013043905371386234,0.23479029668495222,82809304,5951116624,0.013914918700474118,0.26438345530900825
Uganda,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1996,21.0,2016,22.0,,,,,SS Africa,19462960,4392550112,0.004430902210273976,0.0930489464157535,41515400,5951116624,0.0069760689670530646,0.15347351727516742
Ukraine,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2018,16.0,,,,,EE & CA,51778420,4392550112,0.011787781284167168,0.21218006311500903,44446952,5951116624,0.007468674335964417,0.11949878937543067
United Kingdom,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,20.0,2017,18.0,,,,,W. Eur and Offshoots,57647464,4392550112,0.013123917207572201,0.262478344151444,66432996,5951116624,0.011163114453527134,0.20093606016348842
United States,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,28.0,2018,27.000001907348636,,,,,W. Eur and Offshoots,258779760,4392550112,0.05891333129997539,1.649573276399311,332140032,5951116624,0.05581138011319201,1.506907369507944
Vietnam,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1992,20.0,2018,22.0,,,,,S & SE Asia,71176408,4392550112,0.016203892086638534,0.32407784173277066,94914328,5951116624,0.01594899478481469,0.3508778852659232
Yemen,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1998,26.0,2014,25.0,,,,,MENA,14988045,4392550112,0.003412151169102018,0.08871593039665247,30790514,5951116624,0.005173905326577919,0.12934763316444797
Zambia,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,29.0,2015,30.000001907348636,,,,,SS Africa,8270921,4392550112,0.0018829428894629307,0.05460534379442499,17835898,5951116624,0.0029970674626120385,0.08991202959481369
Albania,p90p100Share_pip_disposable_perCapita,p90p100Share,1996,21.21557235717773,2018,22.742311477661133,consumption,consumption,national,national,EE & CA,3300715,4392550112,0.0007514347966077341,0.015942119299132515,2877019,5951116624,0.0004834418785203091,0.010994585782654484
Australia,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,24.601701736450195,2018,26.61338996887207,income,income,national,national,W. Eur and Offshoots,17631514,4392550112,0.004013958532159371,0.09875021059066427,24979228,5951116624,0.004197401862242517,0.11170709261592994
Bangladesh,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,23.28786849975586,2016,26.835071563720703,consumption,consumption,national,national,S & SE Asia,113418760,4392550112,0.025820709407537886,0.6013092852531513,163683952,5951116624,0.02750474614123442,0.7380918310419965
Belarus,p90p100Share_pip_disposable_perCapita,p90p100Share,1998,24.914424896240234,2018,21.398265838623047,consumption,consumption,national,national,EE & CA,10480485,4392550112,0.002385968226376833,0.05944502618088113,9695573,5951116624,0.0016292023182505186,0.034862104310825544
Belgium,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,20.135671615600582,2018,22.24361801147461,income,income,national,national,W. Eur and Offshoots,10043738,4392550112,0.0022865391956625675,0.046041002380060946,11448598,5951116624,0.0019237730871933254,0.042791673692283566
Botswana,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,51.20005798339844,2015,41.47603225708008,consumption,consumption,national,national,SS Africa,1462267,4392550112,0.00033289705585947337,0.017044348562507666,2451411,5951116624,0.0004119245437257625,0.01708499566305272
Bulgaria,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,24.742361068725582,2018,32.619346618652344,income,income,national,national,EE & CA,8611541,4392550112,0.0019604878215217503,0.048507097550930384,7117424,5951116624,0.0011959812669939032,0.03901212749748912
Burkina Faso,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,39.46891403198242,2018,35.33893966674805,consumption,consumption,national,national,SS Africa,9840080,4392550112,0.0022401747843736382,0.08841726598105788,20392730,5951116624,0.0034267064970225996,0.1210961741539352
Burundi,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,26.58475875854492,2020,29.86445999145508,consumption,consumption,national,national,SS Africa,5555227,4392550112,0.0012646929137640763,0.03362155601605922,11493476,5951116624,0.0019313141929782488,0.057677655447128266
Cameroon,p90p100Share_pip_disposable_perCapita,p90p100Share,1996,36.15324401855469,2021,31.14944076538086,consumption,consumption,national,national,SS Africa,12486776,4392550112,0.0028427168004042567,0.10277343416066011,25076752,5951116624,0.004213789375067707,0.13125718253646276
Canada,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,23.566892623901367,2018,24.787044525146484,income,income,national,national,W. Eur and Offshoots,28668168,4392550112,0.006526543185399634,0.15381034245556838,37035260,5951116624,0.0062232455419613366,0.15425586433951502
China,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,26.622989654541016,2018,29.43410873413086,consumption,consumption,national,national,East Asia,1195855616,4392550112,0.27224632286676576,7.248011037168737,1417069440,5951116624,0.23811824394184483,7.008798283764557
Cote d'Ivoire,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,29.517253875732425,2018,28.983417510986328,consumption,consumption,national,national,SS Africa,13316449,4392550112,0.003031598652368431,0.08948446707128727,25493990,5951116624,0.004283900251120335,0.12416206955363984
Czechia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,23.63183212280273,2018,21.510913848876957,income,income,national,national,EE & CA,10318915,4392550112,0.002349185492912141,0.0555155571938233,10534598,5951116624,0.0017701884647186171,0.03807837156083794
Denmark,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,20.51795768737793,2018,23.507360458374023,income,income,national,national,W. Eur and Offshoots,5193776,4392550112,0.0011824056339872213,0.024260548767467083,5766689,5951116624,0.0009690095765799262,0.022778857404280713
Egypt,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,26.04405975341797,2019,27.477031707763672,consumption,consumption,national,national,MENA,61382204,4392550112,0.013974161349305968,0.3639438931852285,103740768,5951116624,0.01743215173798281,0.4789837860391013
Estonia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,31.34571647644043,2018,22.44059181213379,income,income,national,national,EE & CA,1504446,4392550112,0.00034249945057883495,0.01073589067118078,1322146,5951116624,0.00022216771801580475,0.004985575073825917
Eswatini,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,49.53159332275391,2016,42.73134994506836,consumption,consumption,national,national,SS Africa,953454,4392550112,0.00021706161015562706,0.010751407400210671,1160430,5951116624,0.0001949936580506845,0.008332342239232795
Ethiopia,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,38.04790115356445,2015,28.464752197265625,consumption,consumption,national,national,SS Africa,53791672,4392550112,0.012246114586842532,0.46593895731540846,111129440,5951116624,0.018673712350356385,0.5315425946559131
Finland,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,19.624914169311523,2018,22.59469413757324,income,income,national,national,W. Eur and Offshoots,5066609,4392550112,0.0011534550251705814,0.022636455867133722,5515465,5951116624,0.0009267949778965717,0.02094064905381199
France,p90p100Share_pip_disposable_perCapita,p90p100Share,1990,25.22016716003418,2018,26.69635772705078,income,income,national,national,W. Eur and Offshoots,57053728,4392550112,0.012988748345553308,0.32757840447447184,64277812,5951116624,0.010800966618731147,0.2883464686515808
Gambia,p90p100Share_pip_disposable_perCapita,p90p100Share,1998,37.66425704956055,2020,30.58435821533203,consumption,consumption,national,national,SS Africa,1168317,4392550112,0.00026597693144314436,0.010017823515127932,2444916,5951116624,0.00041083315190631694,0.012565068284636717
Georgia,p90p100Share_pip_disposable_perCapita,p90p100Share,1996,27.92853355407715,2018,27.454513549804688,consumption,consumption,national,national,EE & CA,5127512,4392550112,0.0011673200918054774,0.03260153835233769,3772323,5951116624,0.0006338849056976572,0.017403001732492995
Germany,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,22.785823822021484,2018,25.236173629760746,income,income,national,national,W. Eur and Offshoots,80573496,4392550112,0.018343216114912703,0.4179652907236663,82896696,5951116624,0.01392960367566811,0.3515298969529139
Ghana,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,30.133825302124023,2016,32.2111701965332,consumption,consumption,national,national,SS Africa,16643639,4392550112,0.003789060699508304,0.11417889317812709,30870648,5951116624,0.005187370698719481,0.16709128044896257
Greece,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,27.321481704711918,2018,24.87431526184082,income,income,national,national,W. Eur and Offshoots,10563442,4392550112,0.0024048540666939122,0.06570417638567978,10633275,5951116624,0.001786769722696666,0.04444467338266877
Hungary,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,24.194618225097656,2018,23.23576164245605,income,income,national,national,EE & CA,10357423,4392550112,0.0023579521544226834,0.05704975216930334,9776361,5951116624,0.0016427775857346398,0.0381711884136995
India,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,26.57975578308105,2018,28.37216567993164,consumption,consumption,national,national,S & SE Asia,926351296,4392550112,0.2108914576681328,5.605443441556946,1369003264,5951116624,0.23004141079659002,6.526773020366067
Indonesia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,27.84967994689941,2018,29.91118049621582,consumption,consumption,national,national,S & SE Asia,191737280,4392550112,0.043650561771894934,1.2156541748496363,267066848,5951116624,0.04487676261005501,1.3423169465151847
Iran,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,33.29264450073242,2018,29.109018325805664,consumption,consumption,national,national,MENA,59755432,4392550112,0.013603813383199485,0.45290692282116646,85617560,5951116624,0.01438680594070643,0.41878579777783326
Ireland,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,29.032808303833008,2018,25.09472274780273,income,income,national,national,W. Eur and Offshoots,3545700,4392550112,0.0008072076378396933,0.023435504610789675,4834506,5951116624,0.0008123695611178465,0.02038618890500654
Israel,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,26.870716094970703,2018,27.62486267089844,income,income,national,national,MENA,5213005,4392550112,0.001186783273287788,0.03188971640277618,8456487,5951116624,0.001420991644811026,0.03925469904439868
Italy,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,25.71421813964844,2018,25.92391014099121,income,income,national,national,W. Eur and Offshoots,56869456,4392550112,0.012946797315900491,0.33291677039088013,59877432,5951116624,0.010061545720432179,0.26083460713595846
Kazakhstan,p90p100Share_pip_disposable_perCapita,p90p100Share,1996,26.290157318115234,2018,23.446271896362305,consumption,consumption,national,national,EE & CA,16979700,4392550112,0.0038655677378871983,0.10162638395288527,18538100,5951116624,0.0031150624615956107,0.07303660144872234
Kenya,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,47.86956405639648,2020,28.562143325805664,consumption,consumption,national,national,SS Africa,25391832,4392550112,0.005780658467761608,0.27671760081066504,49953300,5951116624,0.008393937332457156,0.23974884115747216
Laos,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,28.08185195922852,2018,31.247058868408203,consumption,consumption,national,national,S & SE Asia,4685293,4392550112,0.0010666453154854754,0.029953375842467718,7105008,5951116624,0.0011938949358422117,0.037305705342956026
Latvia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,22.065263748168945,2018,26.897876739501957,income,income,national,national,EE & CA,2638889,4392550112,0.0006007646885554757,0.013256031303563145,1935632,5951116624,0.00032525526254919516,0.008748675960922598
Lesotho,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,48.27369689941406,2017,32.898338317871094,consumption,consumption,national,national,SS Africa,1885486,4392550112,0.00042924632660400257,0.020721307065668514,2198030,5951116624,0.00036934749205479525,0.01215091875047586
Lithuania,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,27.989356994628903,2018,27.151161193847656,income,income,national,national,EE & CA,3788532,4392550112,0.0008624903309924947,0.02414054977856458,2876128,5951116624,0.0004832921587187501,0.013121943305095389
Luxembourg,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,22.14784049987793,2018,26.627275466918945,income,income,national,national,W. Eur and Offshoots,396705,4392550112,9.031314154305088e-05,0.00200024105393839,607920,5951116624,0.00010215225787179936,0.0027200363099201407
Malawi,p90p100Share_pip_disposable_perCapita,p90p100Share,1997,61.49113845825195,2019,30.97640037536621,consumption,consumption,national,national,SS Africa,10257232,4392550112,0.0023351428528904624,0.14359059248688488,18367886,5951116624,0.003086460434319998,0.09560743415622294
Malaysia,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,37.01692581176758,2018,31.192773818969727,income,income,national,national,S & SE Asia,19050074,4392550112,0.00433690533158794,0.16053890291205003,32399270,5951116624,0.005444233754273675,0.16982075211465916
