country_name,year,regime_lied,electdem_age_lied,electdem_age_group_lied,polyarchy_age_lied,polyarchy_age_group_lied,regime_redux_lied,exelec_lied,legelec_lied,opposition_lied,competition_lied,male_suffrage_lied,female_suffrage_lied,suffrage_lied,poliberties_lied,electdem_exp_lied,polyarchy_exp_lied
Indonesia,2006,6,8,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,8,0
Indonesia,2007,6,9,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,9,0
Indonesia,2008,6,10,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,10,0
Indonesia,2009,6,11,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,11,0
Indonesia,2010,6,12,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,12,0
Indonesia,2011,6,13,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,13,0
Indonesia,2012,6,14,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,14,0
Indonesia,2013,6,15,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,15,0
Indonesia,2014,6,16,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,16,0
Indonesia,2015,6,17,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,17,0
Indonesia,2016,6,18,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,18,0
Indonesia,2017,6,19,7,electoral democracy,6,6,1,1,1,1,1,1,2,0,19,0
Indonesia,2018,6,20,7,electoral democracy,6,6,1,1,1,1,1,1,2,0,20,0
Indonesia,2019,6,21,7,electoral democracy,6,6,1,1,1,1,1,1,2,0,21,0
Indonesia,2020,6,22,7,electoral democracy,6,6,1,1,1,1,1,1,2,0,22,0
Indonesia,2021,6,23,7,electoral democracy,6,6,1,1,1,1,1,1,2,0,23,0
Indonesia,2022,6,24,7,electoral democracy,6,6,1,1,1,1,1,1,2,0,24,0
Iran,1789,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1790,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1791,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1792,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1793,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1794,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1795,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1796,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1797,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1798,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1799,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1800,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1801,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1802,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1803,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1804,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1805,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1806,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1807,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1808,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1809,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1810,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1811,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1812,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1813,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1814,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1815,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1816,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1817,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1818,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1819,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1820,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1821,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1822,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1823,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1824,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1825,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1826,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1827,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1828,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1829,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1830,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1831,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1832,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1833,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1834,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1835,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1836,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1837,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1838,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1839,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1840,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1841,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1842,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1843,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1844,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1845,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1846,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1847,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1848,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1849,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1850,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1851,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1852,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1853,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1854,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1855,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1856,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1857,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1858,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1859,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1860,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1861,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1862,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1863,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1864,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1865,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1866,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1867,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1868,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1869,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1870,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1871,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1872,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1873,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1874,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1875,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1876,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1877,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1878,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1879,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1880,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1881,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1882,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1883,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1884,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1885,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1886,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1887,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1888,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1889,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1890,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1891,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1892,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1893,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1894,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1895,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1896,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1897,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1898,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1899,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1900,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1901,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1902,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1903,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1904,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1905,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1906,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Iran,1907,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,0,0,0,0,0,0
Iran,1908,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1909,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Iran,1910,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Iran,1911,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1912,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1913,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Iran,1914,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1915,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,0,1,0,0,0
Iran,1916,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,0,1,0,0,0
Iran,1917,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,0,1,0,0,0
Iran,1918,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,0,1,0,0,0
Iran,1919,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,0,1,0,0,0
Iran,1920,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,0,1,0,0,0
Iran,1921,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1922,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1923,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1924,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1925,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1926,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1927,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1928,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Iran,1929,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Iran,1930,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Iran,1931,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Iran,1932,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Iran,1933,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Iran,1934,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Iran,1935,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Iran,1936,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Iran,1937,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Iran,1938,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Iran,1939,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Iran,1940,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Iran,1941,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Iran,1942,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Iran,1943,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1944,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1945,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1946,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1947,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1948,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1949,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1950,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1951,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1952,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,0,1,0,0,0
Iran,1953,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,0,1,0,0,0
Iran,1954,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1955,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1956,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1957,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1958,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1959,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1960,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Iran,1961,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,0,1,0,0,0
Iran,1962,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,0,1,0,0,0
Iran,1963,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,1,2,0,0,0
Iran,1964,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,1,2,0,0,0
Iran,1965,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,1,2,0,0,0
Iran,1966,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,1,2,0,0,0
Iran,1967,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1968,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1969,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1970,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1971,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1972,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1973,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1974,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1975,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,1,2,0,0,0
Iran,1976,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,1,2,0,0,0
Iran,1977,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,1,2,0,0,0
Iran,1978,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,1,2,0,0,0
Iran,1979,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,1,2,0,0,0
Iran,1980,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1981,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1982,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1983,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1984,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1985,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1986,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1987,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1988,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1989,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1990,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1991,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1992,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1993,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1994,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1995,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1996,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1997,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1998,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,1999,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,2000,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,2001,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,2002,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,2003,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,2004,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,2005,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,2006,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,2007,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,2008,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,2009,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,2010,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,2011,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,2012,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,2013,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,2014,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,2015,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Iran,2016,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
