Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2011 [YR2011]
Tunisia,TUN,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,0.592142376
Turkey,TUR,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,1.164342278
Turkey,TUR,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,0.986931813
Turkmenistan,TKM,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,..
Turkmenistan,TKM,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,1.43611
Turks and Caicos Islands,TCA,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,1.282475159
Turks and Caicos Islands,TCA,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,1.100246354
Tuvalu,TUV,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,1.172770841
Tuvalu,TUV,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,..
Uganda,UGA,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,946.8904202
Uganda,UGA,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,833.5404776
Ukraine,UKR,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,3.311231731
Ukraine,UKR,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,3.434297563
United Arab Emirates,ARE,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,2.718215669
United Arab Emirates,ARE,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,2.544308634
United Kingdom,GBR,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,0.756404104
United Kingdom,GBR,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,0.698150981
United States,USA,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,1
United States,USA,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,1
Uruguay,URY,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,16.42385031
Uruguay,URY,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,15.28168003
Uzbekistan,UZB,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,..
Uzbekistan,UZB,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,600.5793
Vanuatu,VUT,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,115.8271034
Vanuatu,VUT,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,..
"Venezuela, RB",VEN,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,2.915005297
"Venezuela, RB",VEN,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,2.713204954
Vietnam,VNM,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,7624.973319
Vietnam,VNM,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,6709.191578
"Virgin Islands, British",VGB,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,1.250300253
"Virgin Islands, British",VGB,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,1.075584156
Wallis and Futuna,WLF,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,141.9861359
Wallis and Futuna,WLF,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,..
WORLD,WLD,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,..
WORLD,WLD,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,..
Yemen,YEM,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,82.09371715
Yemen,YEM,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,75.81813538
Zambia,ZMB,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,2505.340556
Zambia,ZMB,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,2378.380333
Zimbabwe,ZWE,PPPs (US$ = 1),PPPGlob,110000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS,110000,0.535976308
Zimbabwe,ZWE,PPPs (US$ = 1),PPPGlob,100000:GROSS DOMESTIC PRODUCT,100000,0.504427291
,,,,,,
,,,,,,
,,,,,,
Data from database: International Comparison Program (ICP) 2011,,,,,,
Last Updated: 08/24/2020,,,,,,
