indicator_name,country,year_1993_pip,value_1993_pip,pipwelfare_1993_pip,year_2018_pip,value_2018_pip,pipwelfare_2018_pip,year_1993_wid,value_1993_wid,year_2018_wid,value_2018_wid,wid_is_extrapolated,region,population_1993,population_2018,pipreportinglevel_1993_pip,pipreportinglevel_2018_pip
p90p100Share,Cote d'Ivoire,1992.0,29.517253875732425,consumption,2018.0,28.983417510986328,consumption,1993.0,45.82999801635742,2015.0,48.64999771118164,0.0,SS Africa,13316449,25493990,national,national
p90p100Share,Croatia,1998.0,22.480674743652344,consumption,2018.0,22.724884033203125,income,1989.0,28.780000686645508,2018.0,34.2400016784668,0.0,EE & CA,4792409,4160488,national,national
p90p100Share,Curacao,,,,,,,1993.0,55.599998474121094,2018.0,49.5,0.0,LAC,153396,184734,,
p90p100Share,Cyprus,,,,,,,1990.0,37.16999816894531,2017.0,34.92000198364258,0.0,EE & CA,825993,1218834,,
p90p100Share,Czechia,1993.0,23.63183212280273,income,2018.0,21.510913848876957,income,1992.0,26.1200008392334,2018.0,27.9900016784668,0.0,EE & CA,10318915,10534598,national,national
p90p100Share,Denmark,1992.0,20.51795768737793,income,2018.0,23.507360458374023,income,1993.0,25.799999237060547,2017.0,33.22999954223633,0.0,W. Eur and Offshoots,5193776,5766689,national,national
p90p100Share,Dominica,,,,,,,1993.0,55.599998474121094,2018.0,49.5,0.0,LAC,69196,70840,,
p90p100Share,Dominican Republic,1992.0,41.94765853881836,income,2018.0,35.15348052978516,income,1993.0,54.68999862670898,2018.0,55.19000244140625,1.0,LAC,7576083,10765532,national,national
p90p100Share,Ecuador,1994.0,42.46896743774414,income,2018.0,34.41619110107422,income,1993.0,53.78000259399414,2018.0,42.459999084472656,1.0,LAC,11132833,17015672,national,national
p90p100Share,Egypt,1995.0,26.04405975341797,consumption,2019.0,27.477031707763672,consumption,1993.0,45.98999786376953,2017.0,48.31999969482422,0.0,MENA,61382204,103740768,national,national
p90p100Share,El Salvador,1991.0,41.38558578491211,income,2018.0,29.38977813720703,income,1993.0,50.650001525878906,2018.0,43.77000045776367,1.0,LAC,5630994,6276340,national,national
p90p100Share,Estonia,1993.0,31.34571647644043,income,2018.0,22.44059181213379,income,1988.0,23.780000686645508,2018.0,35.27000045776367,0.0,EE & CA,1504446,1322146,national,national
p90p100Share,Eswatini,1994.0,49.53159332275391,consumption,2016.0,42.73134994506836,consumption,1994.0,67.68000030517578,2016.0,59.880001068115234,0.0,SS Africa,953454,1160430,national,national
p90p100Share,Ethiopia,1995.0,38.04790115356445,consumption,2015.0,28.464752197265625,consumption,1995.0,58.31999969482422,2015.0,45.470001220703125,0.0,SS Africa,53791672,111129440,national,national
p90p100Share,Fiji,,,,,,,1993.0,37.25,2018.0,48.31999969482422,0.0,S & SE Asia,789209,919002,,
p90p100Share,Finland,1991.0,19.624914169311523,income,2018.0,22.59469413757324,income,1993.0,27.700000762939453,2017.0,33.099998474121094,0.0,W. Eur and Offshoots,5066609,5515465,national,national
p90p100Share,France,1990.0,25.22016716003418,income,2018.0,26.69635772705078,income,1993.0,32.130001068115234,2018.0,34.2599983215332,0.0,W. Eur and Offshoots,57053728,64277812,national,national
p90p100Share,French Polynesia,,,,,,,1993.0,37.25,2018.0,48.31999969482422,0.0,S & SE Asia,223723,297615,,
p90p100Share,Gambia,1998.0,37.66425704956055,consumption,2020.0,30.58435821533203,consumption,1992.0,55.25,2015.0,45.869998931884766,0.0,SS Africa,1168317,2444916,national,national
p90p100Share,Georgia,1996.0,27.92853355407715,consumption,2018.0,27.454513549804688,consumption,1997.0,46.540000915527344,2018.0,48.400001525878906,0.0,EE & CA,5127512,3772323,national,national
p90p100Share,Germany,1993.0,22.785823822021484,income,2018.0,25.236173629760746,income,1993.0,31.850000381469727,2017.0,38.060001373291016,0.0,W. Eur and Offshoots,80573496,82896696,national,national
p90p100Share,Ghana,1991.0,30.133825302124023,consumption,2016.0,32.2111701965332,consumption,1991.0,47.04999923706055,2016.0,48.90999984741211,0.0,SS Africa,16643639,30870648,national,national
p90p100Share,Gibraltar,,,,,,,1993.0,31.900001525878906,2018.0,34.47999954223633,0.0,W. Eur and Offshoots,27143,32677,,
p90p100Share,Greece,1995.0,27.321481704711918,income,2018.0,24.87431526184082,income,1993.0,34.880001068115234,2017.0,34.290000915527344,0.0,W. Eur and Offshoots,10563442,10633275,national,national
p90p100Share,Greenland,,,,,,,1993.0,37.25,2018.0,48.31999969482422,0.0,Other N. America,55729,55954,,
p90p100Share,Grenada,,,,,,,1993.0,55.599998474121094,2018.0,49.5,0.0,LAC,102190,121853,,
p90p100Share,Guatemala,1989.0,46.78341293334961,income,2014.0,38.05049133300781,income,1993.0,54.959999084472656,2018.0,53.22999954223633,1.0,LAC,9831871,16850176,national,national
p90p100Share,Guernsey,,,,,,,1993.0,31.900001525878906,2018.0,34.47999954223633,0.0,,58317,61908,,
p90p100Share,Guinea,1994.0,36.04531097412109,consumption,2018.0,23.085351943969727,consumption,1991.0,48.130001068115234,2022.0,37.88999938964844,0.0,SS Africa,7046101,12554871,national,national
p90p100Share,Guinea-Bissau,1993.0,34.39604949951172,consumption,2018.0,27.60013961791992,consumption,1993.0,52.52000045776367,2022.0,44.09000015258789,0.0,SS Africa,1056767,1924954,national,national
p90p100Share,Honduras,1993.0,42.80125045776367,income,2018.0,35.34019088745117,income,1993.0,54.959999084472656,2018.0,53.22999954223633,1.0,LAC,5496843,9792854,national,national
p90p100Share,Hong Kong,,,,,,,1991.0,45.47999954223633,2016.0,48.18000030517578,0.0,East Asia,6089809,7481563,,
p90p100Share,Hungary,1993.0,24.194618225097656,income,2018.0,23.23576164245605,income,1993.0,27.959999084472656,2018.0,32.480003356933594,0.0,EE & CA,10357423,9776361,national,national
p90p100Share,Iceland,,,,,,,1993.0,29.660001754760742,2016.0,29.010000228881836,0.0,W. Eur and Offshoots,263942,352951,,
p90p100Share,India,1993.0,26.57975578308105,consumption,2018.0,28.37216567993164,consumption,1993.0,37.67000198364258,2022.0,57.1300048828125,0.0,S & SE Asia,926351296,1369003264,national,national
p90p100Share,Indonesia,1993.0,27.84967994689941,consumption,2018.0,29.91118049621582,consumption,1993.0,46.2599983215332,2017.0,41.72999954223633,0.0,S & SE Asia,191737280,267066848,national,national
p90p100Share,Iran,1994.0,33.29264450073242,consumption,2018.0,29.109018325805664,consumption,1994.0,53.4900016784668,2017.0,50.94000244140625,0.0,MENA,59755432,85617560,national,national
p90p100Share,Ireland,1994.0,29.032808303833008,income,2018.0,25.09472274780273,income,1993.0,33.15999984741211,2018.0,36.64999771118164,0.0,W. Eur and Offshoots,3545700,4834506,national,national
p90p100Share,Isle of Man,,,,,,,1993.0,31.900001525878906,2018.0,34.47999954223633,0.0,W. Eur and Offshoots,70729,83792,,
p90p100Share,Israel,1992.0,26.870716094970703,income,2018.0,27.62486267089844,income,1992.0,48.27000045776367,2016.0,47.79999923706055,0.0,MENA,5213005,8456487,national,national
p90p100Share,Italy,1993.0,25.71421813964844,income,2018.0,25.92391014099121,income,1993.0,32.33000183105469,2022.0,39.04999923706055,0.0,W. Eur and Offshoots,56869456,59877432,national,national
p90p100Share,Jamaica,1993.0,27.413963317871094,consumption,2018.0,27.63015365600586,consumption,1993.0,54.959999084472656,2018.0,53.22999954223633,1.0,LAC,2459064,2811842,national,national
p90p100Share,Japan,,,,,,,1993.0,36.54999923706055,2018.0,44.2400016784668,0.0,East Asia,124779576,126255872,,
p90p100Share,Jersey,,,,,,,1993.0,31.900001525878906,2018.0,34.47999954223633,0.0,,84016,105387,,
p90p100Share,Jordan,,,,,,,1992.0,52.67000198364258,2022.0,48.36000061035156,0.0,MENA,4075763,10459864,,
p90p100Share,Kazakhstan,1996.0,26.290157318115234,consumption,2018.0,23.446271896362305,consumption,1993.0,35.290000915527344,2017.0,40.77000045776367,0.0,EE & CA,16979700,18538100,national,national
p90p100Share,Kenya,1992.0,47.86956405639648,consumption,2020.0,28.562143325805664,consumption,1992.0,66.33999633789062,2015.0,48.71999740600586,0.0,SS Africa,25391832,49953300,national,national
p90p100Share,Kiribati,,,,,,,1993.0,37.25,2018.0,48.31999969482422,0.0,S & SE Asia,79110,122276,,
p90p100Share,Kyrgyzstan,1998.0,35.27055358886719,income,2018.0,23.62626266479492,consumption,1998.0,43.34999847412109,2018.0,39.81999969482422,0.0,EE & CA,4507638,6223503,national,national
p90p100Share,Laos,1992.0,28.08185195922852,consumption,2018.0,31.247058868408203,consumption,1992.0,45.68000030517578,2018.0,48.29999923706055,0.0,S & SE Asia,4685293,7105008,national,national
p90p100Share,Latvia,1993.0,22.065263748168945,income,2018.0,26.897876739501957,income,1994.0,32.81999969482422,2018.0,34.599998474121094,0.0,EE & CA,2638889,1935632,national,national
p90p100Share,Lesotho,1994.0,48.27369689941406,consumption,2017.0,32.898338317871094,consumption,1993.0,63.94000244140625,2017.0,49.5099983215332,0.0,SS Africa,1885486,2198030,national,national
p90p100Share,Liechtenstein,,,,,,,1993.0,31.900001525878906,2018.0,34.47999954223633,0.0,W. Eur and Offshoots,30036,38205,,
p90p100Share,Lithuania,1993.0,27.989356994628903,income,2018.0,27.151161193847656,income,1994.0,35.95000076293945,2017.0,38.80000305175781,0.0,EE & CA,3788532,2876128,national,national
p90p100Share,Luxembourg,1993.0,22.14784049987793,income,2018.0,26.627275466918945,income,1994.0,35.75,2017.0,36.81999969482422,0.0,W. Eur and Offshoots,396705,607920,national,national
p90p100Share,Madagascar,,,,,,,1997.0,47.0099983215332,2022.0,50.76000213623047,0.0,SS Africa,13020110,26846544,,
p90p100Share,Malawi,1997.0,61.49113845825195,consumption,2019.0,30.97640037536621,consumption,1997.0,51.34999847412109,2016.0,58.5099983215332,0.0,SS Africa,10257232,18367886,national,national
p90p100Share,Malaysia,1992.0,37.01692581176758,income,2018.0,31.192773818969727,income,1992.0,46.47999954223633,2015.0,40.27000045776367,0.0,S & SE Asia,19050074,32399270,national,national
p90p100Share,Mali,1994.0,40.439090728759766,consumption,2018.0,28.09465217590332,consumption,1994.0,58.54999923706055,2022.0,44.61000061035156,0.0,SS Africa,9506515,19934304,national,national
p90p100Share,Malta,,,,,,,1993.0,28.490001678466797,2017.0,33.47999954223633,0.0,W. Eur and Offshoots,375257,491590,,
p90p100Share,Marshall Islands,,,,,,,1993.0,37.25,2018.0,48.31999969482422,0.0,S & SE Asia,48961,46012,,
p90p100Share,Mauritania,1993.0,42.490516662597656,consumption,2019.0,24.588302612304688,consumption,1993.0,62.519996643066406,2022.0,40.47999954223633,0.0,SS Africa,2237070,4270717,national,national
p90p100Share,Mexico,1992.0,41.94927597045898,income,2018.0,36.6308822631836,income,1993.0,54.84000015258789,2018.0,66.05999755859375,1.0,LAC,86648440,124013864,national,national
p90p100Share,Micronesia (country),,,,,,,1993.0,37.25,2018.0,48.31999969482422,0.0,S & SE Asia,106043,110945,,
p90p100Share,Moldova,1997.0,28.10591125488281,consumption,2018.0,21.952606201171875,consumption,1993.0,34.07999801635742,2018.0,32.90999984741211,0.0,EE & CA,4493699,3141839,national,national
p90p100Share,Monaco,,,,,,,1993.0,31.900001525878906,2018.0,34.47999954223633,0.0,W. Eur and Offshoots,31053,37050,,
p90p100Share,Mongolia,1995.0,24.96175765991211,consumption,2018.0,25.67066764831543,consumption,1995.0,42.5099983215332,2017.0,43.220001220703125,0.0,East Asia,2270313,3163994,national,national
p90p100Share,Montenegro,,,,,,,1989.0,28.279998779296875,2017.0,32.19000244140625,0.0,EE & CA,629560,631459,,
p90p100Share,Montserrat,,,,,,,1993.0,55.599998474121094,2018.0,49.5,0.0,LAC,9571,4381,,
p90p100Share,Morocco,1990.0,30.674148559570312,consumption,2013.0,31.885164260864254,consumption,1993.0,48.84999847412109,2018.0,49.43000030517578,1.0,MENA,25806782,35927516,national,national
p90p100Share,Mozambique,1996.0,43.754730224609375,consumption,2019.0,41.20343780517578,consumption,1996.0,61.970001220703125,2022.0,64.6300048828125,0.0,SS Africa,14206253,29423882,national,national
p90p100Share,Nauru,,,,,,,1993.0,37.25,2018.0,48.31999969482422,0.0,S & SE Asia,10249,11949,,
p90p100Share,Nepal,,,,,,,1995.0,45.93000030517578,2022.0,33.80999755859375,0.0,S & SE Asia,21267356,28506718,,
p90p100Share,Netherlands,1993.0,22.80390167236328,income,2018.0,22.972570419311523,income,1993.0,28.470001220703125,2017.0,31.65999984741211,0.0,W. Eur and Offshoots,15251088,17286042,national,national
p90p100Share,New Caledonia,,,,,,,1993.0,37.25,2018.0,48.31999969482422,0.0,S & SE Asia,190793,284887,,
p90p100Share,New Zealand,,,,,,,1993.0,33.84000015258789,2018.0,34.68000030517578,0.0,W. Eur and Offshoots,3573739,4838528,,
p90p100Share,Nicaragua,1993.0,38.72163391113281,consumption,2014.0,37.21440887451172,income,1993.0,54.959999084472656,2018.0,53.22999954223633,1.0,LAC,4526690,6572234,national,national
p90p100Share,Niger,1992.0,29.441761016845703,consumption,2018.0,31.121740341186523,consumption,1992.0,46.810001373291016,2022.0,49.18999862670898,0.0,SS Africa,9193081,22577060,national,national
p90p100Share,Nigeria,1992.0,31.363258361816406,consumption,2018.0,26.743194580078125,consumption,1992.0,46.79999923706055,2018.0,42.71999740600586,0.0,SS Africa,102775472,198387616,national,national
p90p100Share,North Macedonia,1998.0,22.20575714111328,consumption,2018.0,22.95233917236328,income,1996.0,36.269996643066406,2017.0,30.89999771118164,0.0,EE & CA,1996896,2113497,national,national
p90p100Share,Norway,1991.0,21.159597396850582,income,2018.0,22.2056827545166,income,1993.0,26.309999465942383,2017.0,31.290000915527344,0.0,W. Eur and Offshoots,4312138,5312321,national,national
p90p100Share,Pakistan,1990.0,27.055212020874023,consumption,2018.0,25.536436080932617,consumption,1990.0,43.040000915527344,2018.0,42.80999755859375,0.0,S & SE Asia,125546624,219731488,national,national
p90p100Share,Palau,,,,,,,1993.0,37.25,2018.0,48.31999969482422,0.0,S & SE Asia,16399,17887,,
p90p100Share,Palestine,,,,,,,1997.0,50.55999755859375,2016.0,50.05999755859375,0.0,MENA,2410651,4805549,,
p90p100Share,Panama,1991.0,42.53042221069336,income,2018.0,37.10797882080078,income,1993.0,54.959999084472656,2018.0,53.22999954223633,1.0,LAC,2607502,4165258,national,national
p90p100Share,Papua New Guinea,,,,,,,1996.0,50.25,2022.0,50.25,0.0,S & SE Asia,4291592,9329233,,
p90p100Share,Paraguay,1995.0,46.10871887207031,income,2018.0,35.761375427246094,income,1993.0,54.959999084472656,2018.0,53.22999954223633,1.0,LAC,4386206,6443337,national,national
p90p100Share,Peru,1997.0,40.79240036010742,income,2018.0,31.60381317138672,income,1993.0,54.97999954223633,2018.0,58.71000289916992,1.0,LAC,23513888,32203946,national,national
p90p100Share,Philippines,1994.0,33.59164047241211,consumption,2018.0,29.81129264831543,consumption,1994.0,50.0,2018.0,45.400001525878906,0.0,S & SE Asia,66083324,108568832,national,national
p90p100Share,Poland,1992.0,23.21754264831543,income,2020.0,22.759654998779297,income,1993.0,27.239999771118164,2018.0,37.59999847412109,0.0,EE & CA,38319300,38521464,national,national
p90p100Share,Portugal,,,,,,,1993.0,36.779998779296875,2017.0,37.29999923706055,0.0,W. Eur and Offshoots,9992104,10289833,,
p90p100Share,Puerto Rico,,,,,,,1993.0,55.599998474121094,2018.0,49.5,0.0,LAC,3645019,3319269,,
p90p100Share,Romania,1992.0,20.19240951538086,income,2017.0,24.8731746673584,income,1993.0,30.07000160217285,2018.0,36.79999923706055,0.0,EE & CA,22721662,19606778,national,national
p90p100Share,Russia,1993.0,38.285301208496094,consumption,2018.0,29.882965087890625,consumption,1993.0,34.209999084472656,2017.0,45.09000015258789,0.0,EE & CA,148897280,145652288,national,national
p90p100Share,Saint Kitts and Nevis,,,,,,,1993.0,55.599998474121094,2018.0,49.5,0.0,LAC,41470,47787,,
p90p100Share,Saint Lucia,1995.0,32.48028564453125,income,2015.0,34.06928634643555,consumption,1993.0,55.599998474121094,2018.0,49.5,0.0,LAC,148610,177894,national,national
p90p100Share,Saint Vincent and the Grenadines,,,,,,,1993.0,55.599998474121094,2018.0,49.5,0.0,LAC,113639,105297,,
p90p100Share,Samoa,,,,,,,1993.0,37.25,2018.0,48.31999969482422,0.0,S & SE Asia,171375,209715,,
p90p100Share,San Marino,,,,,,,1993.0,31.900001525878906,2018.0,34.47999954223633,0.0,W. Eur and Offshoots,24210,34179,,
p90p100Share,Senegal,1994.0,33.894344329833984,consumption,2018.0,30.778562545776367,consumption,1994.0,52.130001068115234,2022.0,47.79999923706055,0.0,SS Africa,8196551,15574910,national,national
p90p100Share,Serbia,,,,,,,1989.0,30.639999389648438,2018.0,35.13999938964844,0.0,EE & CA,7957074,7433825,,
p90p100Share,Sierra Leone,,,,,,,1989.0,59.369998931884766,2018.0,47.0,0.0,SS Africa,4295693,7861287,,
p90p100Share,Singapore,,,,,,,1993.0,35.40999984741211,2022.0,32.88999938964844,0.0,S & SE Asia,3334134,5814543,,
p90p100Share,Sint Maarten (Dutch part),,,,,,,1993.0,55.599998474121094,2018.0,49.5,0.0,LAC,31846,42268,,
p90p100Share,Slovakia,1992.0,18.606992721557617,income,2018.0,19.55337905883789,income,1997.0,25.920000076293945,2018.0,27.239999771118164,0.0,EE & CA,5321863,5446746,national,national
p90p100Share,Slovenia,1993.0,24.477294921875,income,2018.0,20.980899810791016,income,1993.0,27.21000099182129,2018.0,29.64000129699707,0.0,EE & CA,1991685,2105931,national,national
p90p100Share,Solomon Islands,,,,,,,1993.0,37.25,2018.0,48.31999969482422,0.0,S & SE Asia,354097,659259,,
p90p100Share,South Africa,1993.0,46.65974807739258,consumption,2014.0,50.49895095825195,consumption,1993.0,46.27000045776367,2022.0,65.41000366210938,0.0,SS Africa,42525444,57339632,national,national
p90p100Share,South Korea,,,,,,,1993.0,26.82000160217285,2016.0,36.779998779296875,0.0,East Asia,44932856,51676900,,
p90p100Share,Spain,1993.0,26.600399017333984,income,2018.0,25.3392276763916,income,1993.0,35.76000213623047,2017.0,34.75,0.0,W. Eur and Offshoots,39420540,46792044,national,national
p90p100Share,Sri Lanka,1995.0,28.97121238708496,consumption,2019.0,30.841503143310547,consumption,1995.0,45.29999923706055,2016.0,48.97999954223633,0.0,S & SE Asia,17825610,21580712,national,national
p90p100Share,Sweden,1992.0,20.053598403930664,income,2018.0,22.909320831298828,income,1993.0,25.799999237060547,2017.0,29.940000534057617,0.0,W. Eur and Offshoots,8683403,10162300,national,national
p90p100Share,Switzerland,1992.0,26.35564422607422,income,2018.0,25.78742218017578,income,1993.0,30.030000686645508,2017.0,31.400001525878903,0.0,W. Eur and Offshoots,6936123,8514431,national,national
p90p100Share,Syria,1996.0,28.60386657714844,consumption,2022.0,21.143712997436523,consumption,1996.0,53.46000289916992,2022.0,54.25,0.0,MENA,13537067,19333464,national,national
p90p100Share,Taiwan,1991.0,24.180194854736328,income,2018.0,25.342676162719727,income,1993.0,36.66999816894531,2017.0,48.12000274658203,0.0,East Asia,21125720,23726186,national,national
p90p100Share,Tanzania,1991.0,27.121082305908203,consumption,2018.0,33.120758056640625,consumption,1991.0,43.130001068115234,2017.0,51.37000274658203,0.0,SS Africa,28469018,58090444,national,national
p90p100Share,Thailand,1992.0,38.64937973022461,consumption,2018.0,28.148820877075195,consumption,1993.0,57.31999969482422,2018.0,50.4800033569336,0.0,S & SE Asia,57776080,71127808,national,national
p90p100Share,Tonga,,,,,,,1993.0,37.25,2018.0,48.31999969482422,0.0,S & SE Asia,99507,105167,,
p90p100Share,Tunisia,1995.0,31.749408721923828,consumption,2021.0,26.984542846679688,consumption,1995.0,49.0,2015.0,41.37000274658203,0.0,MENA,8977175,11933040,national,national
p90p100Share,Turkey,1994.0,31.95953369140625,consumption,2018.0,32.623924255371094,consumption,1993.0,55.40999603271485,2018.0,53.20000076293945,0.0,MENA,57296008,82809304,national,national
p90p100Share,Turkmenistan,,,,,,,1998.0,47.9900016784668,2022.0,47.9900016784668,0.0,EE & CA,4031701,6065072,,
p90p100Share,Turks and Caicos Islands,,,,,,,1993.0,55.599998474121094,2018.0,49.5,0.0,LAC,13726,41516,,
p90p100Share,Tuvalu,,,,,,,1993.0,37.25,2018.0,48.31999969482422,0.0,S & SE Asia,9543,10883,,
p90p100Share,Uganda,1992.0,33.52091217041016,consumption,2019.0,34.512168884277344,consumption,1996.0,48.88999938964844,2016.0,52.06999969482422,0.0,SS Africa,19462960,41515400,national,national
p90p100Share,Ukraine,1993.0,23.15941047668457,consumption,2018.0,22.010971069335938,consumption,1993.0,38.970001220703125,2018.0,32.86000061035156,0.0,EE & CA,51778420,44446952,national,national
p90p100Share,United Arab Emirates,,,,,,,1998.0,54.189998626708984,2018.0,47.78000259399414,0.0,MENA,2223289,9140172,,
p90p100Share,United Kingdom,1993.0,26.802898406982425,income,2018.0,25.82466506958008,income,1993.0,34.22999954223633,2017.0,36.119998931884766,0.0,W. Eur and Offshoots,57647464,66432996,national,national
p90p100Share,United States,1993.0,29.68183708190918,income,2018.0,30.7496280670166,income,1993.0,39.09999847412109,2018.0,45.80999755859375,0.0,W. Eur and Offshoots,258779760,332140032,national,national
p90p100Share,Uruguay,1992.0,31.383455276489254,income,2018.0,29.67904281616211,income,1993.0,49.73999786376953,2018.0,44.130001068115234,1.0,LAC,3171749,3427044,urban,national
p90p100Share,Uzbekistan,1998.0,32.6698112487793,consumption,2022.0,23.22394371032715,consumption,1998.0,48.29999923706055,2022.0,48.29999923706055,0.0,EE & CA,22085922,32449578,national,national
p90p100Share,Vanuatu,,,,,,,1993.0,37.25,2018.0,48.31999969482422,0.0,S & SE Asia,162564,297307,,
p90p100Share,Vietnam,1992.0,28.63912010192871,consumption,2018.0,27.461963653564453,consumption,1992.0,45.81999969482422,2018.0,43.75,0.0,S & SE Asia,71176408,94914328,national,national
p90p100Share,Yemen,1998.0,26.829376220703125,consumption,2014.0,29.435625076293945,consumption,1998.0,55.11000061035156,2022.0,55.11000061035156,0.0,MENA,14988045,30790514,national,national
p90p100Share,Zambia,1993.0,39.2804069519043,consumption,2015.0,43.4539794921875,consumption,1993.0,56.269996643066406,2015.0,61.73999786376953,0.0,SS Africa,8270921,17835898,national,national
p90p100Share,Zimbabwe,,,,,,,1991.0,51.33000183105469,2019.0,58.95000076293945,0.0,SS Africa,10794921,15052191,,
p99p100Share,Albania,1996.0,3.27914699000027,consumption,2018.0,3.4719866397511,consumption,1996.0,8.140000343322754,2018.0,8.380000114440918,0.0,EE & CA,3300715,2877019,national,national
p99p100Share,Algeria,,,,,,,1993.0,14.0,2022.0,9.90999984741211,0.0,MENA,27354326,41927008,,
p99p100Share,Andorra,,,,,,,1993.0,8.539999961853027,2018.0,10.569999694824219,0.0,W. Eur and Offshoots,59177,75034,,
p99p100Share,Angola,,,,,,,1995.0,21.979999542236328,2018.0,25.979999542236328,0.0,SS Africa,13038277,31273538,,
p99p100Share,Anguilla,,,,,,,1993.0,22.540000915527344,2018.0,21.18000030517578,0.0,LAC,9144,15201,,
p99p100Share,Antigua and Barbuda,,,,,,,1993.0,22.540000915527344,2018.0,21.18000030517578,0.0,LAC,65849,91644,,
p99p100Share,Argentina,1993.0,7.50358048693691,income,2018.0,6.02781964794283,income,1993.0,14.270000457763672,2018.0,12.170000076293944,1.0,LAC,34027240,44413592,national,national
p99p100Share,Armenia,1996.0,9.99062323430586,income,2018.0,7.7573063546911,consumption,1996.0,18.970001220703125,2018.0,17.46000099182129,0.0,EE & CA,3457344,2836563,national,national
p99p100Share,Aruba,,,,,,,1993.0,22.540000915527344,2018.0,21.18000030517578,0.0,LAC,72374,105980,,
p99p100Share,Australia,1995.0,4.57024421203999,income,2018.0,6.35645567193189,income,1993.0,7.230000019073486,2018.0,9.670000076293944,0.0,W. Eur and Offshoots,17631514,24979228,national,national
p99p100Share,Austria,1994.0,4.70457090110136,income,2018.0,5.01146666649621,income,1993.0,11.289999961853027,2018.0,9.739999771118164,1.0,W. Eur and Offshoots,7905280,8840518,national,national
p99p100Share,Azerbaijan,,,,,,,1995.0,15.889999389648438,2022.0,15.889999389648438,0.0,EE & CA,7740112,10152524,,
p99p100Share,Bahrain,,,,,,,1995.0,20.829999923706055,2015.0,24.34000015258789,0.0,MENA,573762,1487346,,
p99p100Share,Bangladesh,1991.0,4.70635074384799,consumption,2016.0,6.406799370837719,consumption,1991.0,12.579999923706056,2016.0,16.150001525878906,0.0,S & SE Asia,113418760,163683952,national,national
p99p100Share,Barbados,,,,,,,1993.0,22.540000915527344,2018.0,21.18000030517578,0.0,LAC,261001,279702,,
p99p100Share,Belarus,1998.0,5.10287192408349,consumption,2018.0,3.93377669145,consumption,1993.0,8.65999984741211,2018.0,9.949999809265137,0.0,EE & CA,10480485,9695573,national,national
p99p100Share,Belgium,1992.0,3.21333727026496,income,2018.0,4.866594579833531,income,1993.0,7.559999942779541,2017.0,8.4399995803833,0.0,W. Eur and Offshoots,10043738,11448598,national,national
p99p100Share,Bermuda,,,,,,,1993.0,11.220000267028809,2018.0,16.1200008392334,0.0,Other N. America,58763,63591,,
p99p100Share,Bolivia,1992.0,10.6695651278197,income,2018.0,6.274842101024699,income,1993.0,18.93000030517578,2018.0,19.61999893188477,1.0,LAC,7544494,11606906,national,national
p99p100Share,Bonaire Sint Eustatius and Saba,,,,,,,1993.0,22.540000915527344,2018.0,21.18000030517578,0.0,,12979,24995,,
p99p100Share,Bosnia and Herzegovina,,,,,,,1990.0,6.400000095367432,2015.0,9.859999656677246,0.0,EE & CA,3942985,3400132,,
p99p100Share,Botswana,1993.0,24.0511644258452,consumption,2015.0,12.2913846827006,consumption,1993.0,36.07999801635742,2015.0,22.739999771118164,0.0,SS Africa,1462267,2451411,national,national
p99p100Share,Brazil,1993.0,15.1039864234352,income,2018.0,11.6870837799254,income,1993.0,20.90999984741211,2018.0,20.670000076293945,1.0,LAC,158440864,210166592,national,national
p99p100Share,British Virgin Islands,,,,,,,1993.0,22.540000915527344,2018.0,21.18000030517578,0.0,LAC,16875,30359,,
p99p100Share,Bulgaria,1992.0,4.70559790379756,income,2018.0,10.0442683253432,income,1993.0,10.470000267028809,2018.0,19.850000381469727,0.0,EE & CA,8611541,7117424,national,national
p99p100Share,Burkina Faso,1994.0,11.1840628877995,consumption,2018.0,8.380669364656761,consumption,1994.0,21.26999855041504,2022.0,15.559999465942385,0.0,SS Africa,9840080,20392730,national,national
p99p100Share,Burundi,1992.0,5.0311398714694295,consumption,2020.0,6.86498917205398,consumption,1992.0,12.530000686645508,2022.0,14.74000072479248,0.0,SS Africa,5555227,11493476,national,national
p99p100Share,Cameroon,1996.0,9.48708104825986,consumption,2021.0,6.412249472410619,consumption,1996.0,18.489999771118164,2022.0,15.850000381469728,0.0,SS Africa,12486776,25076752,national,national
p99p100Share,Canada,1993.0,3.906164435194152,income,2018.0,4.80721117311242,income,1993.0,9.570000648498535,2018.0,10.529999732971191,0.0,W. Eur and Offshoots,28668168,37035260,national,national
p99p100Share,Cayman Islands,,,,,,,1993.0,22.540000915527344,2018.0,21.18000030517578,0.0,LAC,30061,64904,,
p99p100Share,Central African Republic,1992.0,12.561556132221998,consumption,2021.0,7.69057218814202,consumption,1992.0,28.56999969482422,2022.0,31.0,0.0,SS Africa,3089148,5094795,national,national
p99p100Share,Chile,1992.0,14.1386538023651,income,2017.0,9.63511741888367,income,1993.0,25.8700008392334,2018.0,25.780000686645508,1.0,LAC,13998387,18701452,national,national
p99p100Share,China,1993.0,5.80946417794924,consumption,2018.0,6.16338717814389,consumption,1993.0,9.289999961853027,2016.0,14.049999237060549,0.0,East Asia,1195855616,1417069440,national,national
p99p100Share,Colombia,1992.0,9.82709025013761,income,2018.0,11.0150914178721,income,1993.0,24.06999969482422,2018.0,19.040000915527344,1.0,LAC,34614732,49276968,national,national
