country,series_code,indicator_name,year_1993,value_1993,year_2018,value_2018,pipwelfare_1993,pipwelfare_2018,pipreportinglevel_1993,pipreportinglevel_2018,region,population_1993,population_2018
Lesotho,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,48.27369689941406,2017,32.898338317871094,consumption,consumption,national,national,SS Africa,1885486,2198030
Lithuania,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,27.989356994628906,2018,27.151161193847656,income,income,national,national,EE & CA,3788532,2876128
Luxembourg,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,22.14784049987793,2018,26.627275466918945,income,income,national,national,W. Eur and Offshoots,396705,607920
Malawi,p90p100Share_pip_disposable_perCapita,p90p100Share,1997,61.49113845825195,2019,30.97640037536621,consumption,consumption,national,national,SS Africa,10257232,18367886
Malaysia,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,37.01692581176758,2018,31.192773818969727,income,income,national,national,S & SE Asia,19050074,32399270
Mali,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,40.439090728759766,2018,28.09465217590332,consumption,consumption,national,national,SS Africa,9506515,19934304
Mauritania,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,42.490516662597656,2019,24.588302612304688,consumption,consumption,national,national,SS Africa,2237070,4270717
Mexico,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,41.949275970458984,2018,36.630882263183594,income,income,national,national,LAC,86648440,124013864
Moldova,p90p100Share_pip_disposable_perCapita,p90p100Share,1997,28.105911254882812,2018,21.952606201171875,consumption,consumption,national,national,EE & CA,4493699,3141839
Mongolia,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,24.96175765991211,2018,25.67066764831543,consumption,consumption,national,national,East Asia,2270313,3163994
Morocco,p90p100Share_pip_disposable_perCapita,p90p100Share,1990,30.674148559570312,2013,31.885164260864258,consumption,consumption,national,national,MENA,25806782,35927516
Mozambique,p90p100Share_pip_disposable_perCapita,p90p100Share,1996,43.754730224609375,2019,41.20343780517578,consumption,consumption,national,national,SS Africa,14206253,29423882
Netherlands,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,22.80390167236328,2018,22.972570419311523,income,income,national,national,W. Eur and Offshoots,15251088,17286042
Nicaragua,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,38.72163391113281,2014,37.21440887451172,consumption,income,national,national,LAC,4526690,6572234
Niger,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,29.441761016845703,2018,31.121740341186523,consumption,consumption,national,national,SS Africa,9193081,22577060
Nigeria,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,31.363258361816406,2018,26.743194580078125,consumption,consumption,national,national,SS Africa,102775472,198387616
North Macedonia,p90p100Share_pip_disposable_perCapita,p90p100Share,1998,22.20575714111328,2018,22.95233917236328,consumption,income,national,national,EE & CA,1996896,2113497
Norway,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,21.159597396850586,2018,22.2056827545166,income,income,national,national,W. Eur and Offshoots,4312138,5312321
Pakistan,p90p100Share_pip_disposable_perCapita,p90p100Share,1990,27.055212020874023,2018,25.536436080932617,consumption,consumption,national,national,S & SE Asia,125546624,219731488
Panama,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,42.53042221069336,2018,37.10797882080078,income,income,national,national,LAC,2607502,4165258
Paraguay,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,46.10871887207031,2018,35.761375427246094,income,income,national,national,LAC,4386206,6443337
Peru,p90p100Share_pip_disposable_perCapita,p90p100Share,1997,40.79240036010742,2018,31.60381317138672,income,income,national,national,LAC,23513888,32203946
Philippines,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,33.59164047241211,2018,29.81129264831543,consumption,consumption,national,national,S & SE Asia,66083324,108568832
Poland,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,23.21754264831543,2020,22.759654998779297,income,income,national,national,EE & CA,38319300,38521464
Romania,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,20.19240951538086,2017,24.8731746673584,income,income,national,national,EE & CA,22721662,19606778
Russia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,38.285301208496094,2018,29.882965087890625,consumption,consumption,national,national,EE & CA,148897280,145652288
Saint Lucia,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,32.48028564453125,2015,34.06928634643555,income,consumption,national,national,LAC,148610,177894
Senegal,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,33.894344329833984,2018,30.778562545776367,consumption,consumption,national,national,SS Africa,8196551,15574910
Slovakia,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,18.606992721557617,2018,19.55337905883789,income,income,national,national,EE & CA,5321863,5446746
Slovenia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,24.477294921875,2018,20.980899810791016,income,income,national,national,EE & CA,1991685,2105931
South Africa,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,46.65974807739258,2014,50.49895095825195,consumption,consumption,national,national,SS Africa,42525444,57339632
Spain,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,26.600399017333984,2018,25.3392276763916,income,income,national,national,W. Eur and Offshoots,39420540,46792044
Sri Lanka,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,28.97121238708496,2019,30.841503143310547,consumption,consumption,national,national,S & SE Asia,17825610,21580712
Sweden,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,20.053598403930664,2018,22.909320831298828,income,income,national,national,W. Eur and Offshoots,8683403,10162300
Switzerland,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,26.35564422607422,2018,25.78742218017578,income,income,national,national,W. Eur and Offshoots,6936123,8514431
Syria,p90p100Share_pip_disposable_perCapita,p90p100Share,1996,28.603866577148438,2022,21.143712997436523,consumption,consumption,national,national,MENA,13537067,19333464
Taiwan,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,24.180194854736328,2018,25.342676162719727,income,income,national,national,East Asia,21125720,23726186
Tanzania,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,27.121082305908203,2018,33.120758056640625,consumption,consumption,national,national,SS Africa,28469018,58090444
Thailand,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,38.64937973022461,2018,28.148820877075195,consumption,consumption,national,national,S & SE Asia,57776080,71127808
Tunisia,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,31.749408721923828,2021,26.984542846679688,consumption,consumption,national,national,MENA,8977175,11933040
Turkey,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,31.95953369140625,2018,32.623924255371094,consumption,consumption,national,national,MENA,57296008,82809304
Uganda,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,33.520912170410156,2019,34.512168884277344,consumption,consumption,national,national,SS Africa,19462960,41515400
Ukraine,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,23.15941047668457,2018,22.010971069335938,consumption,consumption,national,national,EE & CA,51778420,44446952
United Kingdom,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,26.802898406982422,2018,25.824665069580078,income,income,national,national,W. Eur and Offshoots,57647464,66432996
United States,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,29.68183708190918,2018,30.7496280670166,income,income,national,national,W. Eur and Offshoots,258779760,332140032
Uruguay,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,31.383455276489258,2018,29.67904281616211,income,income,urban,national,LAC,3171749,3427044
Uzbekistan,p90p100Share_pip_disposable_perCapita,p90p100Share,1998,32.6698112487793,2022,23.22394371032715,consumption,consumption,national,national,EE & CA,22085922,32449578
Vietnam,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,28.63912010192871,2018,27.461963653564453,consumption,consumption,national,national,S & SE Asia,71176408,94914328
Yemen,p90p100Share_pip_disposable_perCapita,p90p100Share,1998,26.829376220703125,2014,29.435625076293945,consumption,consumption,national,national,MENA,14988045,30790514
Zambia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,39.2804069519043,2015,43.4539794921875,consumption,consumption,national,national,SS Africa,8270921,17835898
Afghanistan,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,41.94000244140625,2018,41.01000213623047,,,,,S & SE Asia,14003764,36686788
Albania,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,32.56999969482422,2018,32.88999938964844,,,,,EE & CA,3300715,2877019
Algeria,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,45.18000030517578,2018,38.08000183105469,,,,,MENA,27354326,41927008
Angola,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,58.029998779296875,2018,58.0099983215332,,,,,SS Africa,13038277,31273538
Argentina,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,49.57999801635742,2018,43.560001373291016,,,,,LAC,34027240,44413592
Armenia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,46.77000045776367,2018,43.7400016784668,,,,,EE & CA,3457344,2836563
Australia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,29.8799991607666,2018,33.7599983215332,,,,,W. Eur and Offshoots,17631514,24979228
Austria,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,34.02000045776367,2018,33.29999923706055,,,,,W. Eur and Offshoots,7905280,8840518
Azerbaijan,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,42.869998931884766,2018,38.220001220703125,,,,,EE & CA,7740112,10152524
Bahamas,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,54.959999084472656,2018,53.22999954223633,,,,,LAC,288172,401911
Bahrain,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,54.290000915527344,2018,55.720001220703125,,,,,MENA,573762,1487346
Bangladesh,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,41.959999084472656,2018,42.39999771118164,,,,,S & SE Asia,113418760,163683952
Belarus,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,29.920000076293945,2018,32.93000030517578,,,,,EE & CA,10480485,9695573
Belgium,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,32.10000228881836,2018,32.7400016784668,,,,,W. Eur and Offshoots,10043738,11448598
Belize,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,54.959999084472656,2018,53.22999954223633,,,,,LAC,194192,382076
Benin,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,48.82999801635742,2018,46.939998626708984,,,,,SS Africa,5706188,11940688
Bhutan,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,49.189998626708984,2018,42.13999938964844,,,,,S & SE Asia,520840,762104
Bolivia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,54.959999084472656,2018,53.22999954223633,,,,,LAC,7544494,11606906
Bosnia and Herzegovina,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,29.510000228881836,2018,34.70000076293945,,,,,EE & CA,3942985,3400132
Botswana,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,69.37999725341797,2018,59.2599983215332,,,,,SS Africa,1462267,2451411
Brazil,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,58.099998474121094,2018,58.04999923706055,,,,,LAC,158440864,210166592
Brunei,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,36.39999771118164,2018,36.63999938964844,,,,,S & SE Asia,284723,434283
Bulgaria,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,33.62999725341797,2018,44.94000244140625,,,,,EE & CA,8611541,7117424
Burkina Faso,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,57.95000076293945,2018,54.84000015258789,,,,,SS Africa,9840080,20392730
Burundi,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,44.17000198364258,2018,48.38999938964844,,,,,SS Africa,5555227,11493476
Cambodia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,55.73999786376953,2018,45.380001068115234,,,,,S & SE Asia,10243554,16025242
Cameroon,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,54.310001373291016,2018,52.04999923706055,,,,,SS Africa,12486776,25076752
Canada,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,32.51000213623047,2018,34.599998474121094,,,,,W. Eur and Offshoots,28668168,37035260
Cape Verde,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,60.86000061035156,2018,49.07999801635742,,,,,SS Africa,391764,571209
Central African Republic,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,65.10000610351562,2018,64.91000366210938,,,,,SS Africa,3089148,5094795
Chad,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,47.7400016784668,2018,46.72999954223633,,,,,SS Africa,6448279,15604213
Chile,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,62.480003356933594,2018,62.08000183105469,,,,,LAC,13998387,18701452
China,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,33.90999984741211,2018,42.529998779296875,,,,,East Asia,1195855616,1417069440
Colombia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,60.779998779296875,2018,58.71000289916992,,,,,LAC,34614732,49276968
Comoros,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,66.95999908447266,2018,50.26000213623047,,,,,SS Africa,463325,776322
Congo,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,54.529998779296875,2018,55.93000030517578,,,,,SS Africa,2594181,5441061
Costa Rica,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,53.34000015258789,2018,54.25,,,,,LAC,3405376,5040738
Cote d'Ivoire,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,45.82999801635742,2018,48.64999771118164,,,,,SS Africa,13316449,25493990
Croatia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,30.309999465942383,2018,34.2400016784668,,,,,EE & CA,4792409,4160488
Cuba,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,51.01000213623047,2018,43.39999771118164,,,,,LAC,10840934,11328243
Cyprus,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,36.43000030517578,2018,36.88999938964844,,,,,EE & CA,825993,1218834
Czechia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,28.240001678466797,2018,27.990001678466797,,,,,EE & CA,10318915,10534598
Democratic Republic of Congo,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,49.32999801635742,2018,48.84000015258789,,,,,SS Africa,39580848,87087352
Denmark,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,25.799999237060547,2018,33.21999740600586,,,,,W. Eur and Offshoots,5193776,5766689
Djibouti,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,47.88999938964844,2018,49.54999923706055,,,,,SS Africa,611239,1057204
Dominican Republic,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,54.689998626708984,2018,55.19000244140625,,,,,LAC,7576083,10765532
East Timor,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,46.29999923706055,2018,41.18000030517578,,,,,S & SE Asia,795184,1261850
Ecuador,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,53.78000259399414,2018,42.459999084472656,,,,,LAC,11132833,17015672
Egypt,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,45.98999786376953,2018,48.06999969482422,,,,,MENA,61382204,103740768
El Salvador,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,50.650001525878906,2018,43.77000045776367,,,,,LAC,5630994,6276340
Equatorial Guinea,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,52.249996185302734,2018,51.400001525878906,,,,,SS Africa,520247,1502102
Eritrea,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,56.43000030517578,2018,45.470001220703125,,,,,SS Africa,1981424,3445380
Estonia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,40.61000061035156,2018,35.27000045776367,,,,,EE & CA,1504446,1322146
Eswatini,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,67.68000030517578,2018,59.880001068115234,,,,,SS Africa,953454,1160430
Ethiopia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,56.43000030517578,2018,45.470001220703125,,,,,SS Africa,53791672,111129440
Finland,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,27.700000762939453,2018,32.86000061035156,,,,,W. Eur and Offshoots,5066609,5515465
France,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,32.130001068115234,2018,34.2599983215332,,,,,W. Eur and Offshoots,57053728,64277812
Gabon,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,50.779998779296875,2018,43.31999969482422,,,,,SS Africa,1065396,2192013
Gambia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,55.25,2018,45.869998931884766,,,,,SS Africa,1168317,2444916
Georgia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,45.03000259399414,2018,48.400001525878906,,,,,EE & CA,5127512,3772323
Germany,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,31.850000381469727,2018,37.619998931884766,,,,,W. Eur and Offshoots,80573496,82896696
Ghana,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,46.65999984741211,2018,48.90999984741211,,,,,SS Africa,16643639,30870648
Greece,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,34.880001068115234,2018,33.28999710083008,,,,,W. Eur and Offshoots,10563442,10633275
Guatemala,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,54.959999084472656,2018,53.22999954223633,,,,,LAC,9831871,16850176
Guinea,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,51.9900016784668,2018,37.88999938964844,,,,,SS Africa,7046101,12554871
Guinea-Bissau,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,52.52000045776367,2018,44.09000015258789,,,,,SS Africa,1056767,1924954
Guyana,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,54.959999084472656,2018,53.22999954223633,,,,,LAC,747196,785518
Haiti,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,54.959999084472656,2018,53.22999954223633,,,,,LAC,7345942,11012427
Honduras,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,54.959999084472656,2018,53.22999954223633,,,,,LAC,5496843,9792854
Hong Kong,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,43.689998626708984,2018,48.18000030517578,,,,,East Asia,6089809,7481563
Hungary,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,27.959999084472656,2018,32.480003356933594,,,,,EE & CA,10357423,9776361
Iceland,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,29.660001754760742,2018,27.790000915527344,,,,,W. Eur and Offshoots,263942,352951
India,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,36.709999084472656,2018,57.849998474121094,,,,,S & SE Asia,926351296,1369003264
Indonesia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,46.2599983215332,2018,46.86000061035156,,,,,S & SE Asia,191737280,267066848
Iran,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,53.52000045776367,2018,52.38999557495117,,,,,MENA,59755432,85617560
Iraq,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,53.4900016784668,2018,50.66999816894531,,,,,MENA,19295822,40590700
Ireland,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,33.15999984741211,2018,36.64999771118164,,,,,W. Eur and Offshoots,3545700,4834506
Israel,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,48.43000030517578,2018,47.79999923706055,,,,,MENA,5213005,8456487
Italy,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,32.33000183105469,2018,37.59000015258789,,,,,W. Eur and Offshoots,56869456,59877432
Jamaica,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,54.959999084472656,2018,53.22999954223633,,,,,LAC,2459064,2811842
Japan,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,36.54999923706055,2018,44.2400016784668,,,,,East Asia,124779576,126255872
Jordan,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,51.16999816894531,2018,48.36000061035156,,,,,MENA,4075763,10459864
Kazakhstan,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,35.290000915527344,2018,41.20000076293945,,,,,EE & CA,16979700,18538100
Kenya,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,58.7599983215332,2018,48.71999740600586,,,,,SS Africa,25391832,49953300
Kosovo,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,33.869998931884766,2018,31.989999771118164,,,,,EE & CA,2073994,1709966
Kuwait,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,52.85000228881836,2018,52.89999771118164,,,,,MENA,1653651,4317190
Kyrgyzstan,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,43.349998474121094,2018,39.81999969482422,,,,,EE & CA,4507638,6223503
Laos,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,46.07999801635742,2018,48.29999923706055,,,,,S & SE Asia,4685293,7105008
Latvia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,30.75,2018,34.599998474121094,,,,,EE & CA,2638889,1935632
Lebanon,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,49.47999954223633,2018,54.17000198364258,,,,,MENA,3818800,5950842
Lesotho,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,63.94000244140625,2018,49.5099983215332,,,,,SS Africa,1885486,2198030
Liberia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,44.69000244140625,2018,43.23999786376953,,,,,SS Africa,2132776,4889396
Libya,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,45.03000259399414,2018,44.11000061035156,,,,,MENA,4544972,6477791
Lithuania,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,35.36000061035156,2018,36.22999954223633,,,,,EE & CA,3788532,2876128
Luxembourg,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,35.63999938964844,2018,35.75,,,,,W. Eur and Offshoots,396705,607920
Macao,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,33.90999984741211,2018,41.65999984741211,,,,,East Asia,380721,650996
Madagascar,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,56.5,2018,50.76000213623047,,,,,SS Africa,13020110,26846544
Malawi,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,51.349998474121094,2018,51.790000915527344,,,,,SS Africa,10257232,18367886
Malaysia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,46.720001220703125,2018,40.27000045776367,,,,,S & SE Asia,19050074,32399270
Maldives,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,57.720001220703125,2018,39.5099983215332,,,,,S & SE Asia,245852,489773
Mali,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,58.54999923706055,2018,44.61000061035156,,,,,SS Africa,9506515,19934304
Malta,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,28.490001678466797,2018,32.869998931884766,,,,,W. Eur and Offshoots,375257,491590
Mauritania,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,62.519996643066406,2018,40.47999954223633,,,,,SS Africa,2237070,4270717
Mauritius,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,45.779998779296875,2018,47.400001525878906,,,,,SS Africa,1133260,1295386
Mexico,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,54.84000015258789,2018,66.05999755859375,,,,,LAC,86648440,124013864
Moldova,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,34.07999801635742,2018,32.90999984741211,,,,,EE & CA,4493699,3141839
Mongolia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,42.5099983215332,2018,43.30999755859375,,,,,East Asia,2270313,3163994
Montenegro,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,29.559999465942383,2018,32.470001220703125,,,,,EE & CA,629560,631459
Morocco,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,48.849998474121094,2018,49.43000030517578,,,,,MENA,25806782,35927516
Mozambique,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,61.970001220703125,2018,64.6300048828125,,,,,SS Africa,14206253,29423882
Myanmar,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,51.12000274658203,2018,42.93000030517578,,,,,S & SE Asia,41788304,52666016
Namibia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,71.55000305175781,2018,64.20000457763672,,,,,SS Africa,1509848,2405682
Nepal,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,44.59000015258789,2018,41.470001220703125,,,,,S & SE Asia,21267356,28506718
Netherlands,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,28.470001220703125,2018,31.520000457763672,,,,,W. Eur and Offshoots,15251088,17286042
New Zealand,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,33.84000015258789,2018,34.68000030517578,,,,,W. Eur and Offshoots,3573739,4838528
Nicaragua,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,54.959999084472656,2018,53.22999954223633,,,,,LAC,4526690,6572234
Niger,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,48.40999984741211,2018,49.189998626708984,,,,,SS Africa,9193081,22577060
Nigeria,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,46.75,2018,42.71999740600586,,,,,SS Africa,102775472,198387616
North Korea,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,39.78999710083008,2018,42.66999816894531,,,,,East Asia,21773020,25638152
North Macedonia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,29.67999839782715,2018,30.010000228881836,,,,,EE & CA,1996896,2113497
Norway,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,26.309999465942383,2018,32.33000183105469,,,,,W. Eur and Offshoots,4312138,5312321
Oman,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,54.87999725341797,2018,54.87999725341797,,,,,MENA,2071874,4601160
Pakistan,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,42.619998931884766,2018,42.80999755859375,,,,,S & SE Asia,125546624,219731488
Palestine,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,51.06999969482422,2018,50.05999755859375,,,,,MENA,2410651,4805549
Panama,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,54.959999084472656,2018,53.22999954223633,,,,,LAC,2607502,4165258
