Entity,Year,reporting_level,welfare_type,median_40,median_50,median_60,headcount_40_median,headcount_50_median,headcount_60_median,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,poverty_gap_index_40_median,poverty_gap_index_50_median,poverty_gap_index_60_median,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_severity_40_median,poverty_severity_50_median,poverty_severity_60_median,watts_40_median,watts_50_median,watts_60_median,headcount_stacked_below_40_median,headcount_stacked_below_50_median,headcount_stacked_below_60_median,headcount_stacked_above_60_median,headcount_ratio_stacked_below_40_median,headcount_ratio_stacked_below_50_median,headcount_ratio_stacked_below_60_median,headcount_ratio_stacked_above_60_median
Latvia,2003,national,consumption,4.829301387518242,6.036626734397802,7.243952081277363,144741.0,256946.0,410390.0,6.32622834237466,11.23037343411419,17.93698628478105,1.77276489418324,3.16384947080451,5.0201297945318,195876.76869135303,436976.02894246054,832028.0984161072,1.3532915254927977,1.7006531681460717,2.027408315056671,28.022511268203303,28.172243257239,27.987599756446315,0.0072477261124776,0.0134829147284046,0.0218214839179559,0.0234357254321245,0.0427136989130564,0.0686075321894787,144741.0,112205.0,153444.0,1877565.0,6.326217080318449,4.904161139532902,6.706600435760318,82.06302134438833
Latvia,2004,national,consumption,5.089044396672645,6.361305495840806,7.6335665950089675,174667.0,298776.0,450688.0,7.7179640539815795,13.20195029069168,19.91442704179654,1.69225271862928,3.46328912948941,5.642415461887349,194898.91732468092,498589.31698641594,974766.3447472298,1.1158313666844963,1.6687729837283314,2.1628406896727443,21.926147223515223,26.23318412894052,28.333291689455724,0.0059315668416863,0.0130783402294795,0.0229867866860161,0.0214077918972752,0.0447244192905944,0.0746917175075807,174667.0,124109.0,151912.0,1812434.0,7.717966596586486,5.483973024874487,6.712497161001483,80.08556321753755
Latvia,2004,national,income,4.378341017247993,5.472926271559992,6.567511525871989,179110.0,284569.0,402561.0,7.91429787878606,12.57416037843962,17.78785682184973,3.1871880756040403,4.59726888788262,6.36435515091253,315809.5384487756,569413.1202674505,945939.1860736912,1.7632155571926502,2.000966796339202,2.349803349240714,40.2713162416234,36.561186777486974,35.77920404073784,0.0194180428025103,0.0264101420757495,0.0350942358012319,0.0461105303037513,0.0678779293710247,0.0947259572089929,179110.0,105459.0,117992.0,1860561.0,7.914288314991415,4.659890187095526,5.213682691432455,82.21213880648061
Latvia,2005,national,income,4.831651947518943,6.03956493439868,7.247477921278414,212604.0,315404.0,431159.0,9.49634125750935,14.08810864934654,19.25847391078869,3.4371625876346497,5.08875175975398,6.9912048493076595,371801.23000338726,688069.0523140379,1134368.1725427276,1.7487969652658806,2.181548275589523,2.630974124494044,36.19459729842273,36.120950752005214,36.3019267263936,0.0200535483264931,0.0282011195990765,0.0380633647393749,0.0497303621651514,0.0748065469625374,0.1040759411814436,212604.0,102800.0,115755.0,1807640.0,9.49634156527674,4.591747628974285,5.17040609719765,80.74150470855133
Latvia,2006,national,income,6.001969465604698,7.5024618320058725,9.002954198407046,171130.0,245532.0,380362.0,7.71426239117867,11.068184206688821,17.14609819273063,2.74198524407043,4.05435236977791,5.69320476577362,365081.9263316998,674771.4891914971,1137033.5602922337,2.1333601725688065,2.7482018196874423,2.9893458344740895,35.54433565172879,36.630667122670026,33.20405467577537,0.0163514946133063,0.0227426190098473,0.0306074661110728,0.0436291403808884,0.0637303353585109,0.0884392720051761,171130.0,74402.0,134830.0,1837995.0,7.714267811718312,3.3539236470955753,6.077921632992346,82.85388690819376
Latvia,2007,national,consumption,7.032761307311035,8.790951634138795,10.549141960966553,156996.0,278330.0,433098.0,7.13513047836944,12.64951188088263,19.68337387864067,1.80103613247344,3.44718177456172,5.55388119560085,278698.824297606,666786.6696204765,1289141.3988819842,1.775196975066919,2.395669419827099,2.976558189790727,25.241820353286847,27.251536802042605,28.216116541084098,0.0065683841398813,0.0136002470881766,0.023151955597601,0.0228426880756934,0.0449911334359663,0.0741206215700803,156996.0,121334.0,154768.0,1767227.0,7.135127765216502,5.514367195755172,7.033869996477793,80.31663504255053
Latvia,2007,national,income,7.8160029013363115,9.77000362667039,11.724004352004467,177727.0,305116.0,485846.0,8.07730976345656,13.86685495116368,22.0806662060955,2.70849370786549,4.321530392187349,6.538453171126971,465799.88411911845,929007.3067423222,1686699.9103143997,2.6208729350021014,3.044767585909366,3.4716760255603623,33.53213871701618,31.164446833957022,29.611691716634393,0.013973801107746,0.0215262712063999,0.0314721047524761,0.0391769645787545,0.0626976102757656,0.0943782783754937,177727.0,127389.0,180730.0,1714479.0,8.077306761501141,5.789553815913559,8.21378659970686,77.91935282287844
Latvia,2008,national,consumption,7.180314198950867,8.975392748688584,10.770471298426301,175686.0,304848.0,469663.0,8.06891848524093,14.00107042669008,21.57067569221471,1.82021730786885,3.58667586812954,5.91764289365797,284570.1541150932,700919.6787535775,1387733.6592997075,1.619765684887203,2.299243159717556,2.9547434209203356,22.55842348965552,25.617187170483476,27.433743046620997,0.0063794537779463,0.0137757741033445,0.0240582145121086,0.0229026666237317,0.046430128235354,0.0782583472812317,175686.0,129162.0,164815.0,1707659.0,8.068902991840435,5.9321496774478,7.569619927599133,78.42932740311264
Latvia,2008,national,income,7.743759326983616,9.67969915872952,11.615638990475423,211373.0,328115.0,464680.0,9.70795450331651,15.069653740023508,21.34181975729873,3.4629613761843703,5.24612610640967,7.37168483611836,583878.0585660692,1105664.1964984513,1864371.8033102443,2.7623114521063203,3.3697459625389,4.012162785810116,35.67145278496547,34.81250715834423,34.541042374853454,0.0188912472091663,0.0277661649088527,0.0385689793987688,0.0522931114481787,0.079323568337075,0.1116678953961875,211373.0,116742.0,136565.0,1712642.0,9.707934793291944,5.361724173089694,6.272154509071235,78.65818652454712
Latvia,2009,national,consumption,5.859790359008507,7.324737948760633,8.789685538512762,155562.0,288102.0,436125.0,7.263606697515181,13.452238976888669,20.36381144537048,1.7302955784964502,3.4138434440662,5.68566600731398,217147.4468073595,535535.226532785,1070303.7147795826,1.395890042602689,1.8588389755461086,2.454121444034583,23.82150140331774,25.377549184003634,27.920469205429928,0.0064767291058657,0.0133091921707363,0.023139791133012,0.022414947072709,0.0447915781885703,0.0756757848992969,155562.0,132540.0,148023.0,1705544.0,7.263587417103203,6.1886313898179415,6.911572236419353,79.6362089566595
Latvia,2009,national,income,6.466964988116905,8.083706235146131,9.700447482175356,222240.0,331112.0,450585.0,10.37697145372906,15.46048776338395,21.03897143544832,4.05373890111521,5.85129393555895,7.907392827248009,561446.8282699799,1013012.4625475891,1642772.5358144648,2.5263086225251077,3.05942539849836,3.6458660093311246,39.064826037673285,37.846815674679874,37.5845136632143,0.0233800876328375,0.0327999443174095,0.0438261277090288,0.0660551811708572,0.0944922682786209,0.1271357026940668,222240.0,108872.0,119473.0,1691084.0,10.376953674914285,5.083511971271005,5.5784997588329475,78.96103459498175
Latvia,2010,national,income,6.3940287314633375,7.992535914329171,9.591043097195007,218349.0,337846.0,470891.0,10.40968609264153,16.10667592941632,22.44950908568277,3.9584939015969898,5.81961148201803,8.07133715591452,530906.3513473584,975645.2753820426,1623770.656137242,2.4314576725671215,2.887840244910529,3.4482940980762895,38.02700573743994,36.131714337788004,35.95327497886832,0.0220123473741342,0.0316748909799707,0.043249289954977,0.0618845658451612,0.0908735174274725,0.1256459649844727,218349.0,119497.0,133045.0,1626664.0,10.409691283422843,5.696966229729376,6.342861093034509,77.55048139381327
Latvia,2011,national,income,6.2301889708191105,7.787736213523889,9.345283456228668,189108.0,300672.0,422674.0,9.18131235849099,14.597797568159148,20.521059513940422,3.1071563042167902,4.8524576495797,6.93378726138205,398721.98902770877,778357.0314307185,1334654.5093022527,2.1084353333952492,2.588724694786074,3.1576451575025968,33.84223726231604,33.24104237494064,33.7886504169974,0.015829962677018,0.0244325009730487,0.0349948445872715,0.0459568111944774,0.0719304177620484,0.1032230068865634,189108.0,111564.0,122002.0,1637035.0,9.181296969620465,5.416493300752679,5.92326391737862,79.47894581224824
Latvia,2012,national,income,6.432445329596533,8.040556661995666,9.648667994394799,176268.0,290260.0,409675.0,8.66471612019435,14.26814801281704,20.13817260911169,2.98948863958158,4.70848338715788,6.8244927083982905,391193.89312587614,770169.3203283951,1339543.4101304077,2.2193131658944116,2.653377386923431,3.2697709406978888,34.50185819198583,32.99992150375398,33.88831435175712,0.0156132868238188,0.0238395959589473,0.0342021105113748,0.0461321452020649,0.0716177379844023,0.1030719330517371,176268.0,113992.0,119415.0,1624644.0,8.664717775334154,5.603447640217684,5.870023334590101,79.86181124985806
Latvia,2013,national,income,6.943486989833808,8.67935873729226,10.415230484750712,166847.0,276833.0,371408.0,8.289939270202069,13.75465579191722,18.45372026462087,3.00882413427693,4.60134138017331,6.50427275134343,420476.80186978757,803784.6437273334,1363437.5172433914,2.5201340262023746,2.9035001019652045,3.6709966323918475,36.29493408559974,33.45293344645209,35.24642721797349,0.0171036472381922,0.0245938389600488,0.0340837215926171,0.0471659059358236,0.0710481632703703,0.0998162665028865,166847.0,109986.0,94575.0,1641239.0,8.289928636268556,5.464743693255698,4.69903564807937,81.54629202239637
Latvia,2014,national,income,7.684844864128512,9.60605608016064,11.527267296192768,176055.0,264970.0,363416.0,8.83019708388429,13.289831135910099,18.227479122386868,3.05803248557442,4.609233618675479,6.4684155956078095,468548.8434062027,882778.0162600668,1486626.7740563508,2.6613776570174243,3.331614961165667,4.090702594427188,34.63150791033221,34.68244338117536,35.487184337074126,0.0159479249261109,0.0240383309586373,0.0336473714914012,0.0464803344975634,0.0702566127746264,0.0987137752311356,176055.0,88915.0,98446.0,1630366.0,8.830203101442384,4.4596149428573435,4.937651157448507,81.77253079825176
Latvia,2015,national,income,8.373336727869072,10.466670909836342,12.560005091803607,148658.0,231895.0,338705.0,7.51738408812745,11.72653741698472,17.12768210270784,2.58960017877459,3.96940695569461,5.71232869449244,428798.93160437775,821592.7866277146,1418813.8739995416,2.8844658989383536,3.542951709298237,4.1889369037939845,34.44822527365886,33.84984337253453,33.35139494909597,0.0142554074869674,0.0209188954269071,0.0293070530986727,0.039731804288305,0.0604623439443344,0.0863976618625581,148658.0,83237.0,106810.0,1638822.0,7.51736891582264,4.209146069813459,5.401190476792479,82.87229453757142
Latvia,2016,national,income,8.847565912327182,11.059457390408976,13.271348868490774,146190.0,245836.0,368945.0,7.46045255510936,12.545602311606299,18.82819548079533,2.6093564277852197,4.06747791925986,5.95480530758942,452387.58820093895,881480.0588187415,1548588.7531239172,3.094518012182358,3.585642700087625,4.197343108387204,34.97592493626764,32.421506530665596,31.627102489579332,0.0139585451174129,0.0209164734875922,0.0298021931557957,0.0401016747557103,0.0618553513866141,0.089630574124778,146190.0,99646.0,123109.0,1590592.0,7.460435807029926,5.085180836085259,6.2825555220442375,81.17182783484058
Latvia,2017,national,income,9.54385111641565,11.929813895519565,14.315776674623475,166554.0,248062.0,369847.0,8.57532419104022,12.771897297652272,19.04222211439291,3.0200398202876,4.54759069337818,6.39310811060626,559810.4587411751,1053706.6494642699,1777590.1960654913,3.361134879625678,4.247755196137538,4.806285291121711,35.217805041451726,35.60621509555024,33.57334638812478,0.0161428373569049,0.0239863889389803,0.0333386681671499,0.0475112496591823,0.0710004456430038,0.0992065680241632,166554.0,81508.0,121785.0,1572401.0,8.575320968280055,4.196580457284549,6.270311515316272,80.95778705911913
Latvia,2018,national,income,10.276772866446324,12.845966083057904,15.415159299669485,143422.0,228753.0,361286.0,7.442099387164899,11.86984920871742,18.74695236359498,2.4352138481068804,3.82329358443406,5.660408579347711,482297.25554058346,946510.3056205685,1681576.8716862737,3.3627843395056787,4.137695705064276,4.654420242373836,32.72218217924397,32.210078076738334,30.19378620676097,0.0122282487574215,0.0190655397939105,0.0276643008436022,0.0367190670106424,0.057374994955732,0.0841888908100959,143422.0,85331.0,132533.0,1565888.0,7.442088778698758,4.427778706022393,6.877064551514289,81.25306796376456
Latvia,2019,national,income,10.774827077957005,13.468533847446254,16.162240616935506,139687.0,226706.0,340248.0,7.29886880526874,11.845701928396899,17.77847760954796,2.27791890968564,3.72264974160609,5.53722996654765,469731.9615242954,959564.2088911424,1712756.6849755535,3.3627464368502107,4.232637022801083,5.033847913802736,31.20928449728601,31.426115646608604,31.14573055253273,0.0112834252795378,0.0179979184162678,0.026623984494823,0.0344127666300308,0.0553321974642367,0.0817340318132039,139687.0,87019.0,113542.0,1573574.0,7.298850154298571,4.546870085096733,5.932735646261773,82.22154411434292
Morocco,1984,national,consumption,1.7649419940050388,2.2061774925062982,2.647412991007558,1723258.0,3084803.0,4582271.0,7.83205192422969,14.02014817528616,20.82600354738214,1.39497330252155,3.2899379629467296,5.63784283930807,541715.3543302293,1596992.8475518515,3284047.829983545,0.3143553399028058,0.5176968667211007,0.7166856412428564,17.811086198332493,23.465784982375926,27.07116886096788,0.0033680265036454,0.0105547361993926,0.0209802239933647,0.0173177180680991,0.0423303878635054,0.0749366581533944,1723258.0,1361545.0,1497468.0,17420370.0,7.832050707003764,6.188098056046999,6.805855715229822,79.17399552171942
Morocco,1990,national,consumption,2.32693022885053,2.908662786063162,3.490395343275795,1600611.0,3375217.0,5475098.0,6.45213750959126,13.605652078159661,22.07036899375096,1.08695969576588,2.83408095306768,5.29858509182893,627449.9941917766,2044974.717632442,4587930.718190282,0.39200654886901104,0.6058794790475522,0.8379632142091852,16.846510652047208,20.830172612329612,24.00768772006046,0.0028711754218088,0.0087659940435833,0.0184649920986438,0.0127778712380866,0.0343994464180011,0.0662937638305467,1600611.0,1774606.0,2099881.0,19332363.0,6.452135508748759,7.15351724225224,8.464715514417215,77.92963173458179
Morocco,1998,national,consumption,1.9717014096862981,2.464626762107873,2.9575521145294474,1794210.0,3692516.0,5855974.0,6.38271464376831,13.135743345038719,20.83202159578897,1.3735334625637399,2.98982837981698,5.32360591008599,761286.5253239848,2071405.7216500859,4425945.442114251,0.4243017959569865,0.560974067993229,0.7558000500197322,21.51957663937025,22.761015039593897,25.554919093622853,0.0045639672889795,0.0106417894596191,0.0200657343913992,0.017008786588267,0.0378248904572225,0.0685966924269776,1794210.0,1898306.0,2163458.0,22254473.0,6.382716005903428,6.7530267305959235,7.696277472926702,79.16797979057395
Morocco,2000,national,consumption,1.9690681922239914,2.4613352402799893,2.9536022883359876,1677947.0,3619927.0,5863756.0,5.827486575433221,12.5719519232219,20.3647401597811,1.21919268473672,2.7710308605624903,5.04345506914321,691242.0636623477,1963853.9446093608,4289209.1631140215,0.41195703062274774,0.5425120298308117,0.7314781111482165,20.921420205232057,22.041370917400844,24.76562650418041,0.004057644149873,0.0096416038591368,0.0185892006215235,0.0152230306199793,0.0349799889884705,0.0646754613516751,1677947.0,1941980.0,2243829.0,22929916.0,5.827485289128806,6.744468020612307,7.792785164740364,79.63526152551852
Morocco,2006,national,consumption,2.3827526679634645,2.978440834954331,3.574129001945197,1776231.0,3655180.0,5977145.0,5.766105203374449,11.86566271882409,19.40336046031463,1.2229139084879599,2.7377156817385497,4.8838560911050095,897618.2573025299,2511852.5946262055,5377122.252417148,0.5053499557785727,0.6872035288621096,0.8996138210495392,21.20866183775988,23.072592908250485,25.17015531783912,0.0039629805435723,0.0095643680979805,0.0182288281980054,0.015059792309741,0.0344382473216002,0.0626943639860517,1776231.0,1878949.0,2321965.0,24827544.0,5.7661059327688715,6.0995551683706335,7.537699861212688,80.5966390376478
Morocco,2013,national,consumption,3.084859549046913,3.8560744363086417,4.62728932357037,1922112.0,3934067.0,6289470.0,5.700941002268809,11.66835286981515,18.654422640282238,1.1760283635973199,2.64307006872174,4.71459026148907,1223166.1032510279,3436262.483806863,7355341.729511293,0.6363656765323914,0.8734631321243037,1.1694692445486332,20.628675841303718,22.651614914375358,25.273311495601114,0.0037996460806893,0.0092065303943005,0.0175964118993667,0.0144903787794091,0.033239055688065,0.060524380286335,1922112.0,2011955.0,2355403.0,27426235.0,5.700939665950927,5.967411922722659,6.98607073469174,81.34557767663468
Moldova,1997,national,consumption,1.74792654402966,2.184908180037075,2.62188981604449,240297.0,392859.0,603038.0,8.18582532802917,13.382918960352368,20.54275980806133,2.3542644506670802,4.04439881384054,6.21686032940111,120799.19991449364,259401.68951104395,478488.1453477005,0.5027078986191823,0.6602920882836946,0.793462676228862,28.760241689575945,30.22058749729658,30.263006148210998,0.0106702159069522,0.018379497853007,0.0284063005267412,0.033067998291275,0.0569886201043291,0.0879264544366928,240297.0,152562.0,210179.0,2332486.0,8.185829855249011,5.197095986951563,7.159846078587673,79.45722807921175
Moldova,1998,national,consumption,1.3873217191891396,1.7341521489864242,2.0809825787837095,282203.0,448994.0,669849.0,9.617257419757989,15.301356824013409,22.82792962637371,2.7441729254374,4.684831831627,7.05088565433505,111711.77345953613,238391.89734522696,430548.81870133366,0.3958560804085574,0.5309467327964894,0.6427550368834374,28.533834288987197,30.61707896315884,30.88709359878996,0.0117912526053501,0.0209505330845799,0.0324767626435225,0.0371984708976698,0.0647520709752281,0.0989791979041949,282203.0,166791.0,220855.0,2264490.0,9.617259628147941,5.684108073402562,7.526567312093116,77.17206498635638
Moldova,1999,national,consumption,1.1162493030192493,1.3953116287740612,1.6743739545288738,228306.0,406222.0,611655.0,7.79271593661714,13.86547427232046,20.87750236596674,1.8421912376820702,3.58966365644856,5.88396822831449,60245.449959744336,146741.620633123,288636.4126150704,0.2638802745426942,0.36123504052740374,0.47189414394563994,23.639904977225655,25.889201600418787,28.183318467732555,0.0070200387797072,0.0142084541690238,0.0243435940432851,0.0238493413646438,0.0472016677623427,0.0786555736666055,228306.0,177916.0,205433.0,2318080.0,7.792718454058131,6.072767673526787,7.011999378783405,79.12251449363168
Moldova,2000,national,consumption,1.156537083847701,1.445671354809626,1.7348056257715512,195604.0,379366.0,579717.0,6.69008775970147,12.97518180239116,19.82765065963808,1.57546574152851,3.15489526265649,5.33229941545492,53273.798447445995,133352.03831733283,270464.6348369094,0.2723553631185763,0.3515128881273831,0.4665459781874767,23.549211428004803,24.314854614634893,26.893270995704853,0.0061533704756047,0.0123383134968908,0.0215142850662697,0.0208374945685978,0.0417086904994697,0.0710875100077268,195604.0,183762.0,200351.0,2344066.0,6.690099778266719,6.285076560059348,6.8524579286492875,80.17236573302465
Moldova,2001,national,consumption,1.3403998329527418,1.675499791190927,2.0105997494291126,202127.0,374463.0,587411.0,6.928667637528541,12.83616229740657,20.13576578092711,1.61693431265113,3.23172583769581,5.436560535632,63226.725229634314,157962.07672042065,318877.44278592954,0.31280692450604974,0.4218362741323459,0.5428523517365687,23.33683702548464,25.176742865035468,26.999523494952467,0.0061411597380596,0.0125770210786106,0.0219457119915668,0.0212097256116677,0.0425839509310212,0.0723934571515058,202127.0,172336.0,212948.0,2329841.0,6.928678084718085,5.907477310839105,7.299609358396189,79.86423524604662
Moldova,2002,national,consumption,1.7165228231499707,2.1456535289374634,2.574784234724956,193575.0,392794.0,603157.0,6.65092045673596,13.49574974653471,20.72346066419473,1.30772472961533,3.02447710693508,5.37575123784014,65333.228419463754,188876.57432974502,402854.48718019074,0.3375086060672285,0.48085402101291014,0.6679098264302508,19.662343052792647,22.410608913687526,25.940419295040396,0.0042285665753832,0.0103808745950156,0.0200296858650498,0.01618152343342,0.0379643829291903,0.0689969109734243,193575.0,199219.0,210363.0,2307347.0,6.650909945493977,6.844828249677719,7.227717261340303,79.276544543488
Moldova,2003,national,consumption,2.0322080612705564,2.5402600765881953,3.048312091905834,124494.0,298946.0,503144.0,4.28946250721514,10.30024987852277,17.335923768030558,0.76595017205474,2.05155406503527,4.01444746618363,45176.64573790416,151253.85206133206,355165.27895024157,0.36288211269542436,0.5059571028257012,0.7058919095730876,17.856543314199183,19.91753157437519,23.156812304338466,0.0021903721244269,0.0063450044050045,0.0136213776628505,0.0091643203105199,0.0249771784091804,0.0499955970641655,124494.0,174452.0,204198.0,2399176.0,4.2894649797403455,6.010777584828689,7.035681799388076,82.6640756360429
Moldova,2004,national,consumption,2.0352162928849777,2.5440203661062224,3.0528244393274666,159645.0,344537.0,561174.0,5.51422936147395,11.90049858467256,19.3832648307979,1.173721138038,2.61904344544983,4.77066726692291,69158.58780182636,192900.74555285435,421649.48771942285,0.4332023414565214,0.559883976330131,0.7513703195789948,21.28532200587116,22.007841752739875,24.61230033078878,0.0038518472660522,0.0091477195506917,0.0175847343635517,0.0144863456379456,0.0329626794816381,0.0610619085132839,159645.0,184892.0,216637.0,2333973.0,5.5142277749627215,6.386273304947901,7.48276339681543,80.61673552327395
Moldova,2005,national,consumption,1.8064752785120621,2.2580940981400777,2.709712917768093,186918.0,365084.0,571012.0,6.47197201658339,12.640912857883821,19.7711320325557,1.4858757006655101,3.05245606001401,5.20764499087613,77522.60961867309,199069.7803765085,407547.7808939642,0.4147412748834948,0.5452711715016504,0.7137289249507265,22.958591231046594,24.147406963721014,26.339650974487842,0.0053213973050249,0.0114800521795347,0.0205631754487425,0.0188930884949196,0.0394341707155408,0.0683801027150881,186918.0,178166.0,205928.0,2317099.0,6.471981166928834,6.168945722654011,7.1301968657021835,80.22887624471497
Moldova,2006,national,consumption,3.1293377401060347,3.9116721751325434,4.694006610159052,183430.0,370159.0,573118.0,6.368894211674631,12.852321794350699,19.89926455238851,1.54362924925701,3.12761367946949,5.3185981091897,139124.0622836305,352356.5653403222,719031.1160798448,0.7584586070088345,0.9519059791611773,1.254595242305851,24.23703256086174,24.335014197065803,26.727598542161836,0.0060681202845038,0.0121907274502865,0.0213411295748119,0.0212750686894509,0.0421327421735787,0.071604302475808,183430.0,186729.0,202959.0,2306977.0,6.368887137403453,6.483431970125986,7.04695504835778,80.10072584411279
Moldova,2007,national,consumption,3.580177931639239,4.475222414549049,5.370266897458858,178983.0,342246.0,560523.0,6.22889316065535,11.910703022801119,19.507106858207298,1.27756967898372,2.79480390265856,4.91908783794135,131428.53827176234,359390.36997851287,759068.411069351,0.7343073826662998,1.050093704465539,1.3542145658061329,20.510360006886195,23.464614877054167,25.216895019629842,0.0046077695557079,0.0101837324930839,0.0187965284949444,0.0165429611095266,0.0360744509651385,0.0641962992323638,178983.0,163263.0,218277.0,2312906.0,6.228899339430346,5.681817786345165,7.5963944123902145,80.49288846183428
Moldova,2008,national,consumption,3.4546849348239594,4.31835616852995,5.18202740223594,172587.0,348207.0,528961.0,6.01774524877173,12.14126033142973,18.44377120473455,1.2607274292487,2.8026754002523298,4.860378608113209,124911.7645576611,347108.2662337385,722343.0548181942,0.7237611439891828,0.9968445959838215,1.3655884929478623,20.950134603984182,23.083890190631642,26.352398143603768,0.0041337939650469,0.0098757231034812,0.0185591124165371,0.0156144828299294,0.0353875219357218,0.0628327193087626,172587.0,175620.0,180754.0,2339003.0,6.017753360920848,6.123507826458073,6.302519836371726,81.55621897624935
Moldova,2009,national,consumption,3.5372084403283304,4.421510550410413,5.305812660492495,173300.0,342608.0,533269.0,6.05024213208065,11.96113703450695,18.6174749556933,1.0914139689609799,2.63174119105967,4.71791101678955,110579.75878419727,333303.0756043708,717013.1733313198,0.6380828550732676,0.9728409015678875,1.3445618877739374,18.039164664382614,22.002455732636136,25.341299699208243,0.0032994496556652,0.0087144091217957,0.0172723555073191,0.013275523489374,0.0326445505828871,0.0600861541398876,173300.0,169308.0,190661.0,2331077.0,6.050246722986678,5.910878085259253,6.656353666770705,81.38252152498336
Moldova,2010,national,consumption,3.622204910968369,4.527756138710461,5.433307366452554,123360.0,280863.0,461897.0,4.31105323617522,9.81528601925333,16.141868035916378,0.73026952004301,1.9782098022267098,3.79632610602863,75691.64898981473,256299.1434476414,590227.6663240693,0.6135834062079664,0.9125415004740439,1.2778339463648156,16.93950014671946,20.15438712946989,23.518528590056974,0.002281840691367,0.0062269979559003,0.0131032479803526,0.0089784422555952,0.0243089585916697,0.04762781852907,123360.0,157503.0,181034.0,2399590.0,4.3110452712173775,5.504236084245709,6.326570765479627,83.85814787905728
Moldova,2011,national,consumption,3.780416954484707,4.725521193105884,5.67062543172706,101250.0,243643.0,437568.0,3.5404112742538802,8.51949429371438,15.300472947663641,0.63327630024884,1.71561969873446,3.42256092153561,68465.78796182209,231852.30220703693,555038.1332323623,0.6762053132031811,0.9516066630563444,1.2684614350966303,17.887056410563364,20.13760227008725,22.368986461345315,0.0017835932890031,0.0052575802195901,0.0114234140590514,0.0075418067700517,0.0208268868264275,0.0424392049637081,101250.0,142393.0,193925.0,2422265.0,3.5404165208248175,4.979066959504279,6.780990358527927,84.69952616114298
Moldova,2012,national,consumption,3.7494576197365665,4.686822024670708,5.62418642960485,78376.0,214755.0,402338.0,2.7409226800630697,7.51035221028285,14.0704327737109,0.4755630519797,1.3323215727034,2.84000560144827,50987.09593382095,178554.68260028743,456733.24741325655,0.6505447577551923,0.8314343442540916,1.1351978868843027,17.350369672958163,17.739831806660238,20.184215105473672,0.001382351158481,0.0040059782845738,0.0090588813364127,0.0056950470670346,0.01612715711661,0.0348664808227556,78376.0,136379.0,187583.0,2457120.0,2.740939017114432,4.769400354892431,6.560089359591922,85.92957126840122
Moldova,2013,national,consumption,4.03110408686139,5.038880108576738,6.046656130292085,69161.0,195333.0,396800.0,2.41934000739875,6.83295260639792,13.88048599518981,0.39281271952696,1.14777149971608,2.64000671526887,45266.50045502473,165331.9652451977,456339.08693905495,0.6545090506936674,0.8464108227754538,1.1500481021649571,16.23647111536797,16.797597968936945,19.01957176634425,0.000939900987940212,0.003253225935558,0.0079193533717864,0.0045432863318818,0.0136750019601223,0.0318923424602832,69161.0,126172.0,201467.0,2461892.0,2.419323242937679,4.4136269314777525,7.047523832577976,86.11952599300659
Moldova,2014,national,consumption,3.955137361390038,4.943921701737548,5.932706042085057,34264.0,134272.0,343371.0,1.19930874967955,4.69984221456142,12.01881321414931,0.16040503299146,0.68897145367278,1.95547587361521,18125.174723532764,97314.02862223738,331442.2984360057,0.5289859538738257,0.7247529538715248,0.9652600203162344,13.374654418776316,14.659474756989162,16.27014744146994,0.00031038658084088733,0.0015808728399024,0.0049707001564488,0.0017899304476141,0.0078890670177982,0.022794979690784,34264.0,100008.0,209099.0,2513579.0,1.199320954164406,3.5005162848492275,7.318959029734506,87.98120373125185
Moldova,2015,national,consumption,4.10192517013011,5.127406462662637,6.152887755195164,56761.0,147207.0,324252.0,2.0024762239323,5.19335442631687,11.439361721054981,0.25924271593304,0.8951067496137799,2.08427430309103,30142.228231180274,130092.91235543,363508.79626863496,0.531037653162916,0.8837413462364562,1.1210687868344218,12.946059012238683,17.235640526488194,18.220205396853732,0.0005857680737729394,0.0023627902673325,0.0060639947567543,0.0029623048325146,0.0105011313783864,0.0249663146619756,56761.0,90446.0,177045.0,2510278.0,2.0024836569025553,3.1908640938709416,6.246009038535489,88.56064321069101
Moldova,2016,national,consumption,3.977152016406589,4.971440020508236,5.965728024609883,37399.0,118374.0,287373.0,1.33462908594036,4.22436476349543,10.25536650916939,0.26111916030133,0.68932832894458,1.72996068967693,29100.83233752489,96029.08928137097,289197.25340741785,0.7781179266163505,0.8112346400507794,1.0063480334179546,19.56470166104917,16.317900582210903,16.86882186493513,0.000881368721906121,0.0021684269831911,0.0050753420383815,0.0033301256195096,0.0085724984587317,0.0210514531771272,37399.0,80975.0,168999.0,2514797.0,1.3346442221564,2.8897247490337845,6.031004542907818,89.744626485902
