country_name,year,regime_fh,polrights_fh,civlibs_fh,electdem_fh,electprocess_fh,polrights_score_fh,civlibs_score_fh,country_fh
Libya,2012,1,4,5,0,9,22,21,1
Libya,2013,1,4,5,0,9,21,20,1
Libya,2014,0,6,6,0,5,8,15,1
Libya,2015,0,6,6,0,4,6,14,1
Libya,2016,0,7,6,0,1,3,10,1
Libya,2017,0,7,6,0,0,1,8,1
Libya,2018,0,7,6,0,0,1,8,1
Libya,2019,0,7,6,0,0,1,8,1
Libya,2020,0,7,6,0,0,1,8,1
Libya,2021,0,7,6,0,0,1,8,1
Libya,2022,0,7,6,0,0,1,9,1
Liechtenstein,1972,1,4,2,,,,,1
Liechtenstein,1973,1,4,2,,,,,1
Liechtenstein,1974,1,4,2,,,,,1
Liechtenstein,1975,1,4,2,,,,,1
Liechtenstein,1976,1,4,2,,,,,1
Liechtenstein,1977,,,,,,,,1
Liechtenstein,1978,,,,,,,,1
Liechtenstein,1979,,,,,,,,1
Liechtenstein,1980,,,,,,,,1
Liechtenstein,1982,,,,,,,,1
Liechtenstein,1983,,,,,,,,1
Liechtenstein,1984,,,,,,,,1
Liechtenstein,1985,,,,,,,,1
Liechtenstein,1986,,,,,,,,1
Liechtenstein,1987,,,,,,,,1
Liechtenstein,1988,,,,,,,,1
Liechtenstein,1989,,,,,,,,1
Liechtenstein,1990,,,,,,,,1
Liechtenstein,1991,,,,,,,,1
Liechtenstein,1992,2,1,1,,,,,1
Liechtenstein,1993,2,1,1,,,,,1
Liechtenstein,1994,2,1,1,,,,,1
Liechtenstein,1995,2,1,1,,,,,1
Liechtenstein,1996,2,1,1,,,,,1
Liechtenstein,1997,2,1,1,,,,,1
Liechtenstein,1998,2,1,1,,,,,1
Liechtenstein,1999,2,1,1,,,,,1
Liechtenstein,2000,2,1,1,,,,,1
Liechtenstein,2001,2,1,1,,,,,1
Liechtenstein,2002,2,1,1,,,,,1
Liechtenstein,2003,2,1,1,,,,,1
Liechtenstein,2004,2,1,1,,,,,1
Liechtenstein,2005,2,1,1,1,12,40,59,1
Liechtenstein,2006,2,1,1,1,12,40,60,1
Liechtenstein,2007,2,1,1,1,12,40,60,1
Liechtenstein,2008,2,1,1,1,12,40,60,1
Liechtenstein,2009,2,1,1,1,12,40,60,1
Liechtenstein,2010,2,1,1,1,12,40,60,1
Liechtenstein,2011,2,1,1,1,12,39,59,1
Liechtenstein,2012,2,1,1,1,12,39,59,1
Liechtenstein,2013,2,1,1,1,12,39,59,1
Liechtenstein,2014,2,1,1,1,12,39,59,1
Liechtenstein,2015,2,1,1,1,12,39,59,1
Liechtenstein,2016,2,2,1,1,10,33,58,1
Liechtenstein,2017,2,2,1,1,10,33,57,1
Liechtenstein,2018,2,2,1,1,10,33,57,1
Liechtenstein,2019,2,2,1,1,10,33,57,1
Liechtenstein,2020,2,2,1,1,10,33,57,1
Liechtenstein,2021,2,2,1,1,10,33,57,1
Liechtenstein,2022,2,2,1,1,10,33,57,1
Lithuania,1972,,,,,,,,1
Lithuania,1973,,,,,,,,1
Lithuania,1974,,,,,,,,1
Lithuania,1975,,,,,,,,1
Lithuania,1976,,,,,,,,1
Lithuania,1977,,,,,,,,1
Lithuania,1978,,,,,,,,1
Lithuania,1979,,,,,,,,1
Lithuania,1980,,,,,,,,1
Lithuania,1982,,,,,,,,1
Lithuania,1983,,,,,,,,1
Lithuania,1984,,,,,,,,1
Lithuania,1985,,,,,,,,1
Lithuania,1986,,,,,,,,1
Lithuania,1987,,,,,,,,1
Lithuania,1988,,,,,,,,1
Lithuania,1989,,,,,,,,1
Lithuania,1990,,,,,,,,1
Lithuania,1991,2,2,3,,,,,1
Lithuania,1992,2,2,3,,,,,1
Lithuania,1993,2,1,3,,,,,1
Lithuania,1994,2,1,3,,,,,1
Lithuania,1995,2,1,2,,,,,1
Lithuania,1996,2,1,2,,,,,1
Lithuania,1997,2,1,2,,,,,1
Lithuania,1998,2,1,2,,,,,1
Lithuania,1999,2,1,2,,,,,1
Lithuania,2000,2,1,2,,,,,1
Lithuania,2001,2,1,2,,,,,1
Lithuania,2002,2,1,2,,,,,1
Lithuania,2003,2,1,2,,,,,1
Lithuania,2004,2,2,2,,,,,1
Lithuania,2005,2,1,1,1,12,36,54,1
Lithuania,2006,2,1,1,1,12,36,54,1
Lithuania,2007,2,1,1,1,12,36,54,1
Lithuania,2008,2,1,1,1,12,37,54,1
Lithuania,2009,2,1,1,1,12,37,53,1
Lithuania,2010,2,1,1,1,12,37,53,1
Lithuania,2011,2,1,1,1,12,37,53,1
Lithuania,2012,2,1,1,1,12,37,53,1
Lithuania,2013,2,1,1,1,12,37,53,1
Lithuania,2014,2,1,1,1,12,38,53,1
Lithuania,2015,2,1,1,1,12,38,53,1
Lithuania,2016,2,1,1,1,12,38,53,1
Lithuania,2017,2,1,1,1,12,38,53,1
Lithuania,2018,2,1,1,1,12,38,53,1
Lithuania,2019,2,1,1,1,12,38,53,1
Lithuania,2020,2,1,2,1,12,38,52,1
Lithuania,2021,2,1,2,1,12,38,51,1
Lithuania,2022,2,1,2,1,12,38,51,1
Luxembourg,1972,2,2,1,,,,,1
Luxembourg,1973,2,2,1,,,,,1
Luxembourg,1974,2,2,1,,,,,1
Luxembourg,1975,2,2,1,,,,,1
Luxembourg,1976,2,2,1,,,,,1
Luxembourg,1977,2,1,1,,,,,1
Luxembourg,1978,2,1,1,,,,,1
Luxembourg,1979,2,1,1,,,,,1
Luxembourg,1980,2,1,1,,,,,1
Luxembourg,1982,2,1,1,,,,,1
Luxembourg,1983,2,1,1,,,,,1
Luxembourg,1984,2,1,1,,,,,1
Luxembourg,1985,2,1,1,,,,,1
Luxembourg,1986,2,1,1,,,,,1
Luxembourg,1987,2,1,1,,,,,1
Luxembourg,1988,2,1,1,,,,,1
Luxembourg,1989,2,1,1,,,,,1
Luxembourg,1990,2,1,1,,,,,1
Luxembourg,1991,2,1,1,,,,,1
Luxembourg,1992,2,1,1,,,,,1
Luxembourg,1993,2,1,1,,,,,1
Luxembourg,1994,2,1,1,,,,,1
Luxembourg,1995,2,1,1,,,,,1
Luxembourg,1996,2,1,1,,,,,1
Luxembourg,1997,2,1,1,,,,,1
Luxembourg,1998,2,1,1,,,,,1
Luxembourg,1999,2,1,1,,,,,1
Luxembourg,2000,2,1,1,,,,,1
Luxembourg,2001,2,1,1,,,,,1
Luxembourg,2002,2,1,1,,,,,1
Luxembourg,2003,2,1,1,,,,,1
Luxembourg,2004,2,1,1,,,,,1
Luxembourg,2005,2,1,1,1,12,40,60,1
Luxembourg,2006,2,1,1,1,12,40,60,1
Luxembourg,2007,2,1,1,1,12,40,60,1
Luxembourg,2008,2,1,1,1,12,40,60,1
Luxembourg,2009,2,1,1,1,12,40,60,1
Luxembourg,2010,2,1,1,1,12,40,60,1
Luxembourg,2011,2,1,1,1,12,40,60,1
Luxembourg,2012,2,1,1,1,12,40,60,1
Luxembourg,2013,2,1,1,1,12,39,60,1
Luxembourg,2014,2,1,1,1,12,38,60,1
Luxembourg,2015,2,1,1,1,12,38,60,1
Luxembourg,2016,2,1,1,1,12,38,60,1
Luxembourg,2017,2,1,1,1,12,38,60,1
Luxembourg,2018,2,1,1,1,12,38,60,1
Luxembourg,2019,2,1,1,1,12,38,60,1
Luxembourg,2020,2,1,1,1,12,38,59,1
Luxembourg,2021,2,1,1,1,12,38,59,1
Luxembourg,2022,2,1,1,1,12,38,59,1
Macao,1972,,,,,,,,0
Macao,1973,,,,,,,,0
Macao,1974,,,,,,,,0
Macao,1975,,,,,,,,0
Macao,1976,,,,,,,,0
Macao,1977,,,,,,,,0
Macao,1978,,,,,,,,0
Macao,1979,,,,,,,,0
Macao,1980,,,,,,,,0
Macao,1982,,,,,,,,0
Macao,1983,,,,,,,,0
Macao,1984,,,,,,,,0
Macao,1985,,,,,,,,0
Macao,1986,,,,,,,,0
Macao,1987,,,,,,,,0
Macao,1988,,,,,,,,0
Macao,1989,,,,,,,,0
Macao,1990,,,,,,,,0
Macao,1991,,,,,,,,0
Macao,1992,,,,,,,,0
Macao,1993,,,,,,,,0
Macao,1994,,,,,,,,0
Macao,1995,,,,,,,,0
Macao,1996,,,,,,,,0
Macao,1997,,,,,,,,0
Macao,1998,,,,,,,,0
Macao,1999,,,,,,,,0
Macao,2000,1,6,4,,,,,0
Macao,2001,1,6,4,,,,,0
Macao,2002,1,6,4,,,,,0
Macao,2003,1,6,4,,,,,0
Macao,2004,,,,,,,,0
Macao,2005,,,,,,,,0
Macao,2006,,,,,,,,0
Macao,2007,,,,,,,,0
Macao,2008,,,,,,,,0
Macao,2009,,,,,,,,0
Macao,2010,,,,,,,,0
Macao,2011,,,,,,,,0
Macao,2012,,,,,,,,0
Macao,2013,,,,,,,,0
Macao,2014,,,,,,,,0
Macao,2015,,,,,,,,0
Macao,2016,,,,,,,,0
Macao,2017,,,,,,,,0
Macao,2018,,,,,,,,0
Macao,2019,,,,,,,,0
Macao,2020,,,,,,,,0
Macao,2021,,,,,,,,0
Macao,2022,,,,,,,,0
Madagascar,1972,1,5,3,,,,,1
Madagascar,1973,1,5,4,,,,,1
Madagascar,1974,1,5,4,,,,,1
Madagascar,1975,1,5,5,,,,,1
Madagascar,1976,0,6,5,,,,,1
Madagascar,1977,1,5,5,,,,,1
Madagascar,1978,0,6,6,,,,,1
Madagascar,1979,0,6,6,,,,,1
Madagascar,1980,0,6,6,,,,,1
Madagascar,1982,0,6,6,,,,,1
Madagascar,1983,1,5,6,,,,,1
Madagascar,1984,1,5,6,,,,,1
Madagascar,1985,1,5,6,,,,,1
Madagascar,1986,1,5,5,,,,,1
Madagascar,1987,1,5,5,,,,,1
Madagascar,1988,1,5,5,,,,,1
Madagascar,1989,1,5,4,,,,,1
Madagascar,1990,1,4,4,,,,,1
Madagascar,1991,1,4,4,,,,,1
Madagascar,1992,1,4,4,,,,,1
Madagascar,1993,1,2,4,,,,,1
Madagascar,1994,1,2,4,,,,,1
Madagascar,1995,1,2,4,,,,,1
Madagascar,1996,1,2,4,,,,,1
Madagascar,1997,1,2,4,,,,,1
Madagascar,1998,1,2,4,,,,,1
Madagascar,1999,1,2,4,,,,,1
Madagascar,2000,1,2,4,,,,,1
Madagascar,2001,1,2,4,,,,,1
Madagascar,2002,1,3,4,,,,,1
Madagascar,2003,1,3,3,,,,,1
Madagascar,2004,1,3,3,,,,,1
Madagascar,2005,1,3,3,1,8,24,36,1
Madagascar,2006,1,4,3,1,7,23,36,1
Madagascar,2007,1,4,3,1,7,22,36,1
Madagascar,2008,1,4,3,1,7,22,36,1
Madagascar,2009,1,6,4,0,2,9,32,1
Madagascar,2010,1,6,4,0,1,7,32,1
Madagascar,2011,1,6,4,0,1,7,32,1
Madagascar,2012,1,6,4,0,1,7,28,1
Madagascar,2013,1,5,4,0,6,15,28,1
Madagascar,2014,1,4,4,1,9,22,30,1
Madagascar,2015,1,3,4,1,9,24,32,1
Madagascar,2016,1,3,4,1,9,24,32,1
Madagascar,2017,1,3,4,1,9,24,32,1
Madagascar,2018,1,3,4,1,9,24,32,1
Madagascar,2019,1,3,3,1,9,26,35,1
Madagascar,2020,1,3,4,1,9,27,33,1
Madagascar,2021,1,3,4,1,9,27,34,1
Madagascar,2022,1,3,4,1,9,27,34,1
Malawi,1972,0,7,6,,,,,1
Malawi,1973,0,7,6,,,,,1
Malawi,1974,0,7,6,,,,,1
Malawi,1975,0,7,6,,,,,1
Malawi,1976,0,7,6,,,,,1
Malawi,1977,0,7,6,,,,,1
Malawi,1978,0,6,7,,,,,1
Malawi,1979,0,6,7,,,,,1
Malawi,1980,0,6,7,,,,,1
Malawi,1982,0,6,7,,,,,1
Malawi,1983,0,6,7,,,,,1
Malawi,1984,0,6,7,,,,,1
Malawi,1985,0,6,7,,,,,1
Malawi,1986,0,6,7,,,,,1
Malawi,1987,0,6,7,,,,,1
Malawi,1988,0,6,7,,,,,1
Malawi,1989,0,7,6,,,,,1
Malawi,1990,0,7,6,,,,,1
Malawi,1991,0,7,6,,,,,1
Malawi,1992,0,6,7,,,,,1
Malawi,1993,0,6,5,,,,,1
Malawi,1994,2,2,3,,,,,1
Malawi,1995,2,2,3,,,,,1
Malawi,1996,2,2,3,,,,,1
Malawi,1997,2,2,3,,,,,1
Malawi,1998,2,2,3,,,,,1
Malawi,1999,1,3,3,,,,,1
Malawi,2000,1,3,3,,,,,1
Malawi,2001,1,4,3,,,,,1
Malawi,2002,1,4,4,,,,,1
Malawi,2003,1,3,4,,,,,1
Malawi,2004,1,4,4,,,,,1
Malawi,2005,1,4,4,1,7,23,34,1
Malawi,2006,1,4,3,1,7,23,35,1
Malawi,2007,1,4,4,1,7,23,34,1
Malawi,2008,1,4,4,1,7,23,34,1
Malawi,2009,1,3,4,1,8,26,34,1
Malawi,2010,1,3,4,1,8,26,34,1
Malawi,2011,1,3,4,1,7,25,32,1
Malawi,2012,1,3,4,1,8,26,34,1
Malawi,2013,1,3,4,1,8,26,34,1
Malawi,2014,1,3,4,1,8,27,34,1
Malawi,2015,1,3,3,1,8,27,37,1
Malawi,2016,1,3,3,1,8,26,37,1
Malawi,2017,1,3,3,1,8,26,37,1
Malawi,2018,1,3,3,1,8,26,38,1
Malawi,2019,1,3,3,1,8,26,36,1
Malawi,2020,1,3,3,1,9,29,37,1
Malawi,2021,1,3,3,1,9,29,37,1
Malawi,2022,1,3,3,1,9,29,37,1
Malaysia,1972,2,2,3,,,,,1
Malaysia,1973,2,2,3,,,,,1
Malaysia,1974,1,3,3,,,,,1
Malaysia,1975,1,3,4,,,,,1
Malaysia,1976,1,3,4,,,,,1
Malaysia,1977,1,3,4,,,,,1
Malaysia,1978,1,3,4,,,,,1
Malaysia,1979,1,3,4,,,,,1
Malaysia,1980,1,3,4,,,,,1
Malaysia,1982,1,3,4,,,,,1
Malaysia,1983,1,3,4,,,,,1
Malaysia,1984,1,3,5,,,,,1
Malaysia,1985,1,3,5,,,,,1
Malaysia,1986,1,3,5,,,,,1
Malaysia,1987,1,3,5,,,,,1
Malaysia,1988,1,4,5,,,,,1
Malaysia,1989,1,5,4,,,,,1
Malaysia,1990,1,5,4,,,,,1
Malaysia,1991,1,5,4,,,,,1
Malaysia,1992,1,5,4,,,,,1
Malaysia,1993,1,4,5,,,,,1
Malaysia,1994,1,4,5,,,,,1
Malaysia,1995,1,4,5,,,,,1
Malaysia,1996,1,4,5,,,,,1
Malaysia,1997,1,4,5,,,,,1
Malaysia,1998,1,5,5,,,,,1
Malaysia,1999,1,5,5,,,,,1
Malaysia,2000,1,5,5,,,,,1
Malaysia,2001,1,5,5,,,,,1
Malaysia,2002,1,5,5,,,,,1
Malaysia,2003,1,5,4,,,,,1
Malaysia,2004,1,4,4,,,,,1
Malaysia,2005,1,4,4,0,6,19,31,1
Malaysia,2006,1,4,4,0,6,19,29,1
Malaysia,2007,1,4,4,0,6,19,27,1
Malaysia,2008,1,4,4,0,6,20,29,1
Malaysia,2009,1,4,4,0,6,20,29,1
Malaysia,2010,1,4,4,0,6,20,29,1
Malaysia,2011,1,4,4,0,6,20,29,1
Malaysia,2012,1,4,4,0,6,20,28,1
Malaysia,2013,1,4,4,0,6,19,28,1
Malaysia,2014,1,4,4,0,6,19,27,1
Malaysia,2015,1,4,4,0,6,18,27,1
Malaysia,2016,1,4,4,0,6,18,26,1
Malaysia,2017,1,4,4,0,6,18,27,1
Malaysia,2018,1,4,4,0,6,21,31,1
Malaysia,2019,1,4,4,0,6,21,31,1
Malaysia,2020,1,4,4,0,6,21,30,1
Malaysia,2021,1,4,4,0,6,20,30,1
Malaysia,2022,1,4,4,0,6,22,31,1
Maldives,1972,2,3,2,,,,,1
Maldives,1973,1,3,2,,,,,1
Maldives,1974,1,3,2,,,,,1
Maldives,1975,1,4,4,,,,,1
Maldives,1976,1,4,4,,,,,1
Maldives,1977,1,4,4,,,,,1
Maldives,1978,1,5,5,,,,,1
Maldives,1979,1,5,5,,,,,1
Maldives,1980,1,5,5,,,,,1
Maldives,1982,1,5,5,,,,,1
Maldives,1983,1,5,5,,,,,1
Maldives,1984,1,5,5,,,,,1
Maldives,1985,1,5,5,,,,,1
Maldives,1986,1,5,6,,,,,1
Maldives,1987,1,5,6,,,,,1
Maldives,1988,0,5,6,,,,,1
Maldives,1989,0,6,5,,,,,1
Maldives,1990,0,6,5,,,,,1
Maldives,1991,0,6,5,,,,,1
Maldives,1992,0,6,5,,,,,1
Maldives,1993,0,6,6,,,,,1
Maldives,1994,0,6,6,,,,,1
Maldives,1995,0,6,6,,,,,1
Maldives,1996,0,6,6,,,,,1
Maldives,1997,0,6,6,,,,,1
Maldives,1998,0,6,5,,,,,1
Maldives,1999,0,6,5,,,,,1
Maldives,2000,0,6,5,,,,,1
Maldives,2001,0,6,5,,,,,1
Maldives,2002,0,6,5,,,,,1
Maldives,2003,0,6,5,,,,,1
Maldives,2004,0,6,5,,,,,1
Maldives,2005,0,6,5,0,3,9,22,1
Maldives,2006,0,6,5,0,3,11,23,1
Maldives,2007,0,6,5,0,3,11,25,1
Maldives,2008,1,4,4,0,6,20,28,1
Maldives,2009,1,3,4,1,9,25,32,1
Maldives,2010,1,3,4,1,9,24,32,1
Maldives,2011,1,3,4,1,9,24,32,1
Maldives,2012,1,5,4,0,7,17,29,1
Maldives,2013,1,4,4,0,7,19,29,1
Maldives,2014,1,4,4,0,7,20,28,1
Maldives,2015,1,4,5,0,7,19,24,1
Maldives,2016,1,5,5,0,7,17,23,1
Maldives,2017,1,5,5,0,5,14,21,1
Maldives,2018,1,5,5,0,5,14,21,1
Maldives,2019,1,4,5,0,7,18,22,1
Maldives,2020,1,4,5,0,7,19,21,1
Maldives,2021,1,4,5,0,7,19,21,1
Maldives,2022,1,4,5,0,7,19,22,1
Mali,1972,0,7,6,,,,,1
Mali,1973,0,7,6,,,,,1
Mali,1974,0,7,6,,,,,1
Mali,1975,0,7,7,,,,,1
Mali,1976,0,7,7,,,,,1
Mali,1977,0,7,7,,,,,1
Mali,1978,0,7,6,,,,,1
Mali,1979,0,7,6,,,,,1
Mali,1980,0,7,6,,,,,1
Mali,1982,0,7,6,,,,,1
Mali,1983,0,7,6,,,,,1
Mali,1984,0,7,6,,,,,1
Mali,1985,0,7,6,,,,,1
Mali,1986,0,7,6,,,,,1
Mali,1987,0,7,6,,,,,1
Mali,1988,0,6,6,,,,,1
Mali,1989,0,6,6,,,,,1
Mali,1990,0,6,5,,,,,1
Mali,1991,1,6,4,,,,,1
Mali,1992,2,2,3,,,,,1
Mali,1993,2,2,3,,,,,1
Mali,1994,1,2,4,,,,,1
Mali,1995,2,2,3,,,,,1
Mali,1996,2,2,2,,,,,1
Mali,1997,2,3,3,,,,,1
Mali,1998,2,3,3,,,,,1
Mali,1999,2,3,3,,,,,1
Mali,2000,2,2,3,,,,,1
Mali,2001,2,2,3,,,,,1
Mali,2002,2,2,3,,,,,1
Mali,2003,2,2,2,,,,,1
Mali,2004,2,2,2,,,,,1
Mali,2005,2,2,2,1,9,30,44,1
Mali,2006,2,2,2,1,9,30,44,1
Mali,2007,2,2,3,1,9,30,42,1
Mali,2008,2,2,3,1,9,30,40,1
Mali,2009,2,2,3,1,9,31,40,1
Mali,2010,2,2,3,1,9,31,41,1
Mali,2011,2,2,3,1,9,31,41,1
Mali,2012,0,7,5,0,1,5,19,1
Mali,2013,1,5,4,0,6,17,27,1
Mali,2014,1,5,4,0,6,17,27,1
Mali,2015,1,5,4,0,6,17,28,1
Mali,2016,1,5,4,0,6,17,28,1
Mali,2017,1,5,4,0,6,17,27,1
Mali,2018,1,4,4,0,6,18,26,1
Mali,2019,1,5,5,0,5,17,24,1
Mali,2020,0,6,5,0,2,9,24,1
Mali,2021,0,6,5,0,1,8,24,1
Mali,2022,0,6,5,0,1,8,21,1
Malta,1972,2,1,2,,,,,1
Malta,1973,2,1,1,,,,,1
Malta,1974,2,1,1,,,,,1
Malta,1975,2,1,1,,,,,1
Malta,1976,2,1,2,,,,,1
Malta,1977,2,2,2,,,,,1
Malta,1978,2,2,2,,,,,1
Malta,1979,2,2,3,,,,,1
Malta,1980,2,2,3,,,,,1
Malta,1982,2,2,3,,,,,1
Malta,1983,1,2,4,,,,,1
Malta,1984,1,2,4,,,,,1
Malta,1985,1,2,4,,,,,1
Malta,1986,1,2,4,,,,,1
Malta,1987,2,1,2,,,,,1
Malta,1988,2,1,2,,,,,1
Malta,1989,2,1,1,,,,,1
Malta,1990,2,1,1,,,,,1
Malta,1991,2,1,1,,,,,1
Malta,1992,2,1,1,,,,,1
Malta,1993,2,1,1,,,,,1
Malta,1994,2,1,1,,,,,1
Malta,1995,2,1,1,,,,,1
Malta,1996,2,1,1,,,,,1
Malta,1997,2,1,1,,,,,1
Malta,1998,2,1,1,,,,,1
Malta,1999,2,1,1,,,,,1
Malta,2000,2,1,1,,,,,1
Malta,2001,2,1,1,,,,,1
Malta,2002,2,1,1,,,,,1
Malta,2003,2,1,1,,,,,1
Malta,2004,2,1,1,,,,,1
Malta,2005,2,1,1,1,12,39,59,1
Malta,2006,2,1,1,1,12,39,59,1
Malta,2007,2,1,1,1,12,39,58,1
Malta,2008,2,1,1,1,12,39,59,1
Malta,2009,2,1,1,1,12,39,58,1
Malta,2010,2,1,1,1,12,39,58,1
Malta,2011,2,1,1,1,12,39,58,1
Malta,2012,2,1,1,1,12,39,58,1
Malta,2013,2,1,1,1,12,39,58,1
Malta,2014,2,1,1,1,12,39,58,1
Malta,2015,2,1,1,1,12,39,57,1
Malta,2016,2,1,1,1,12,39,57,1
Malta,2017,2,1,1,1,12,36,56,1
Malta,2018,2,2,1,1,12,35,56,1
Malta,2019,2,2,1,1,12,35,55,1
Malta,2020,2,2,1,1,12,35,55,1
Malta,2021,2,2,1,1,12,35,54,1
Malta,2022,2,2,1,1,12,35,54,1
Marshall Islands,1972,,,,,,,,1
Marshall Islands,1973,,,,,,,,1
Marshall Islands,1974,,,,,,,,1
Marshall Islands,1975,,,,,,,,1
Marshall Islands,1976,,,,,,,,1
Marshall Islands,1977,,,,,,,,1
Marshall Islands,1978,,,,,,,,1
Marshall Islands,1979,,,,,,,,1
Marshall Islands,1980,,,,,,,,1
Marshall Islands,1982,,,,,,,,1
Marshall Islands,1983,,,,,,,,1
Marshall Islands,1984,,,,,,,,1
Marshall Islands,1985,,,,,,,,1
Marshall Islands,1986,,,,,,,,1
Marshall Islands,1987,,,,,,,,1
Marshall Islands,1988,,,,,,,,1
Marshall Islands,1989,,,,,,,,1
Marshall Islands,1990,,,,,,,,1
Marshall Islands,1991,2,1,1,,,,,1
Marshall Islands,1992,2,1,1,,,,,1
Marshall Islands,1993,2,1,1,,,,,1
Marshall Islands,1994,2,1,1,,,,,1
Marshall Islands,1995,2,1,1,,,,,1
Marshall Islands,1996,2,1,1,,,,,1
Marshall Islands,1997,2,1,1,,,,,1
Marshall Islands,1998,2,1,1,,,,,1
Marshall Islands,1999,2,1,1,,,,,1
Marshall Islands,2000,2,1,1,,,,,1
Marshall Islands,2001,2,1,1,,,,,1
Marshall Islands,2002,2,1,1,,,,,1
Marshall Islands,2003,2,1,1,,,,,1
Marshall Islands,2004,2,1,1,,,,,1
Marshall Islands,2005,2,1,1,1,12,37,55,1
Marshall Islands,2006,2,1,1,1,12,37,55,1
Marshall Islands,2007,2,1,1,1,12,37,55,1
Marshall Islands,2008,2,1,1,1,11,36,55,1
Marshall Islands,2009,2,1,1,1,11,36,55,1
Marshall Islands,2010,2,1,1,1,11,36,55,1
Marshall Islands,2011,2,1,1,1,11,36,55,1
Marshall Islands,2012,2,1,1,1,11,36,55,1
Marshall Islands,2013,2,1,1,1,11,36,55,1
Marshall Islands,2014,2,1,1,1,11,36,55,1
Marshall Islands,2015,2,1,1,1,12,37,55,1
Marshall Islands,2016,2,1,1,1,12,37,55,1
Marshall Islands,2017,2,1,1,1,12,37,55,1
Marshall Islands,2018,2,1,1,1,12,38,55,1
Marshall Islands,2019,2,1,1,1,12,38,55,1
Marshall Islands,2020,2,1,1,1,12,38,55,1
Marshall Islands,2021,2,1,1,1,12,38,55,1
Marshall Islands,2022,2,1,1,1,12,38,55,1
Mauritania,1972,0,6,6,,,,,1
Mauritania,1973,0,6,6,,,,,1
Mauritania,1974,0,5,6,,,,,1
Mauritania,1975,0,6,6,,,,,1
Mauritania,1976,0,6,6,,,,,1
Mauritania,1977,0,6,6,,,,,1
Mauritania,1978,0,6,6,,,,,1
Mauritania,1979,0,7,6,,,,,1
Mauritania,1980,0,7,6,,,,,1
Mauritania,1982,0,7,6,,,,,1
Mauritania,1983,0,7,6,,,,,1
Mauritania,1984,0,7,6,,,,,1
Mauritania,1985,0,7,6,,,,,1
Mauritania,1986,0,7,6,,,,,1
Mauritania,1987,0,6,6,,,,,1
Mauritania,1988,0,6,6,,,,,1
Mauritania,1989,0,7,6,,,,,1
Mauritania,1990,0,7,6,,,,,1
Mauritania,1991,0,7,6,,,,,1
Mauritania,1992,0,7,6,,,,,1
Mauritania,1993,0,7,6,,,,,1
Mauritania,1994,0,7,7,,,,,1
Mauritania,1995,0,6,6,,,,,1
Mauritania,1996,0,6,6,,,,,1
Mauritania,1997,0,6,6,,,,,1
Mauritania,1998,0,6,5,,,,,1
Mauritania,1999,0,6,5,,,,,1
Mauritania,2000,0,6,5,,,,,1
Mauritania,2001,1,5,5,,,,,1
Mauritania,2002,1,5,5,,,,,1
Mauritania,2003,0,6,5,,,,,1
Mauritania,2004,0,6,5,,,,,1
Mauritania,2005,1,6,4,0,2,11,27,1
Mauritania,2006,1,5,4,0,6,17,29,1
Mauritania,2007,1,4,4,1,9,22,30,1
Mauritania,2008,0,6,5,0,2,9,23,1
Mauritania,2009,0,6,5,0,3,11,23,1
Mauritania,2010,0,6,5,0,3,11,23,1
Mauritania,2011,0,6,5,0,3,11,22,1
Mauritania,2012,0,6,5,0,3,11,23,1
Mauritania,2013,0,6,5,0,3,11,23,1
Mauritania,2014,0,6,5,0,3,9,22,1
Mauritania,2015,0,6,5,0,3,9,21,1
Mauritania,2016,0,6,5,0,3,9,21,1
Mauritania,2017,0,6,5,0,3,9,21,1
Mauritania,2018,0,6,5,0,5,11,21,1
Mauritania,2019,1,5,5,0,6,13,21,1
Mauritania,2020,1,5,5,0,6,14,21,1
Mauritania,2021,1,5,5,0,6,14,21,1
Mauritania,2022,1,5,5,0,6,14,22,1
Mauritius,1972,2,3,2,,,,,1
Mauritius,1973,2,3,2,,,,,1
Mauritius,1974,2,3,2,,,,,1
Mauritius,1975,2,3,2,,,,,1
Mauritius,1976,2,3,2,,,,,1
Mauritius,1977,2,2,2,,,,,1
Mauritius,1978,1,2,4,,,,,1
Mauritius,1979,1,2,4,,,,,1
Mauritius,1980,1,3,3,,,,,1
Mauritius,1982,2,2,3,,,,,1
Mauritius,1983,2,2,2,,,,,1
Mauritius,1984,2,2,2,,,,,1
Mauritius,1985,2,2,2,,,,,1
Mauritius,1986,2,2,2,,,,,1
Mauritius,1987,2,2,2,,,,,1
Mauritius,1988,2,2,2,,,,,1
Mauritius,1989,2,2,2,,,,,1
Mauritius,1990,2,2,2,,,,,1
Mauritius,1991,2,1,2,,,,,1
Mauritius,1992,2,2,2,,,,,1
Mauritius,1993,2,1,2,,,,,1
Mauritius,1994,2,1,2,,,,,1
Mauritius,1995,2,1,2,,,,,1
Mauritius,1996,2,1,2,,,,,1
Mauritius,1997,2,1,2,,,,,1
Mauritius,1998,2,1,2,,,,,1
Mauritius,1999,2,1,2,,,,,1
Mauritius,2000,2,1,2,,,,,1
Mauritius,2001,2,1,2,,,,,1
Mauritius,2002,2,1,2,,,,,1
Mauritius,2003,2,1,2,,,,,1
Mauritius,2004,2,1,1,,,,,1
Mauritius,2005,2,1,1,1,12,38,53,1
Mauritius,2006,2,1,2,1,11,37,52,1
