country_name,year,regime_dich_ert,regime_ert,regime_trich_ert,regime_trep_outcome_ert
Guyana,1903,autocracy,stable autocracy,stable regime,
Guyana,1904,autocracy,stable autocracy,stable regime,
Guyana,1905,autocracy,stable autocracy,stable regime,
Guyana,1906,autocracy,stable autocracy,stable regime,
Guyana,1907,autocracy,stable autocracy,stable regime,
Guyana,1908,autocracy,stable autocracy,stable regime,
Guyana,1909,autocracy,stable autocracy,stable regime,
Guyana,1910,autocracy,stable autocracy,stable regime,
Guyana,1911,autocracy,stable autocracy,stable regime,
Guyana,1912,autocracy,stable autocracy,stable regime,
Guyana,1913,autocracy,stable autocracy,stable regime,
Guyana,1914,autocracy,stable autocracy,stable regime,
Guyana,1915,autocracy,stable autocracy,stable regime,
Guyana,1916,autocracy,stable autocracy,stable regime,
Guyana,1917,autocracy,stable autocracy,stable regime,
Guyana,1918,autocracy,stable autocracy,stable regime,
Guyana,1919,autocracy,stable autocracy,stable regime,
Guyana,1920,autocracy,stable autocracy,stable regime,
Guyana,1921,autocracy,stable autocracy,stable regime,
Guyana,1922,autocracy,stable autocracy,stable regime,
Guyana,1923,autocracy,stable autocracy,stable regime,
Guyana,1924,autocracy,stable autocracy,stable regime,
Guyana,1925,autocracy,stable autocracy,stable regime,
Guyana,1926,autocracy,stable autocracy,stable regime,
Guyana,1927,autocracy,stable autocracy,stable regime,
Guyana,1928,autocracy,stable autocracy,stable regime,
Guyana,1929,autocracy,stable autocracy,stable regime,
Guyana,1930,autocracy,stable autocracy,stable regime,
Guyana,1931,autocracy,stable autocracy,stable regime,
Guyana,1932,autocracy,stable autocracy,stable regime,
Guyana,1933,autocracy,stable autocracy,stable regime,
Guyana,1934,autocracy,stable autocracy,stable regime,
Guyana,1935,autocracy,stable autocracy,stable regime,
Guyana,1936,autocracy,stable autocracy,stable regime,
Guyana,1937,autocracy,stable autocracy,stable regime,
Guyana,1938,autocracy,stable autocracy,stable regime,
Guyana,1939,autocracy,stable autocracy,stable regime,
Guyana,1940,autocracy,stable autocracy,stable regime,
Guyana,1941,autocracy,stable autocracy,stable regime,
Guyana,1942,autocracy,stable autocracy,stable regime,
Guyana,1943,autocracy,stable autocracy,stable regime,
Guyana,1944,autocracy,stable autocracy,stable regime,
Guyana,1945,autocracy,stable autocracy,stable regime,
Guyana,1946,autocracy,stable autocracy,stable regime,
Guyana,1947,autocracy,stable autocracy,stable regime,
Guyana,1948,autocracy,stable autocracy,stable regime,
Guyana,1949,autocracy,stable autocracy,stable regime,
Guyana,1950,autocracy,stable autocracy,stable regime,
Guyana,1951,autocracy,stable autocracy,stable regime,
Guyana,1952,autocracy,stable autocracy,stable regime,
Guyana,1953,autocracy,stable autocracy,stable regime,
Guyana,1954,autocracy,stable autocracy,stable regime,
Guyana,1955,autocracy,stable autocracy,stable regime,
Guyana,1956,autocracy,stable autocracy,stable regime,
Guyana,1957,autocracy,liberalizing autocracy,democratizing regime,
Guyana,1958,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Guyana,1959,autocracy,stable autocracy,stable regime,
Guyana,1960,autocracy,stable autocracy,stable regime,
Guyana,1961,autocracy,stable autocracy,stable regime,
Guyana,1962,autocracy,stable autocracy,stable regime,
Guyana,1963,autocracy,stable autocracy,stable regime,
Guyana,1964,autocracy,stable autocracy,stable regime,
Guyana,1965,autocracy,stable autocracy,stable regime,
Guyana,1966,autocracy,stable autocracy,stable regime,
Guyana,1967,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Guyana,1968,autocracy,stable autocracy,stable regime,
Guyana,1969,autocracy,hardening autocracy,autocratizing regime,
Guyana,1970,autocracy,hardening autocracy,autocratizing regime,
Guyana,1971,autocracy,hardening autocracy,autocratizing regime,
Guyana,1972,autocracy,hardening autocracy,autocratizing regime,
Guyana,1973,autocracy,hardening autocracy,autocratizing regime,
Guyana,1974,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Guyana,1975,autocracy,stable autocracy,stable regime,
Guyana,1976,autocracy,stable autocracy,stable regime,
Guyana,1977,autocracy,stable autocracy,stable regime,
Guyana,1978,autocracy,stable autocracy,stable regime,
Guyana,1979,autocracy,stable autocracy,stable regime,
Guyana,1980,autocracy,stable autocracy,stable regime,
Guyana,1981,autocracy,stable autocracy,stable regime,
Guyana,1982,autocracy,stable autocracy,stable regime,
Guyana,1983,autocracy,stable autocracy,stable regime,
Guyana,1984,autocracy,stable autocracy,stable regime,
Guyana,1985,autocracy,stable autocracy,stable regime,
Guyana,1986,autocracy,liberalizing autocracy,democratizing regime,
Guyana,1987,autocracy,liberalizing autocracy,democratizing regime,
Guyana,1988,autocracy,liberalizing autocracy,democratizing regime,
Guyana,1989,autocracy,liberalizing autocracy,democratizing regime,
Guyana,1990,autocracy,liberalizing autocracy,democratizing regime,
Guyana,1991,autocracy,liberalizing autocracy,democratizing regime,
Guyana,1992,autocracy,liberalizing autocracy,democratizing regime,
Guyana,1993,autocracy,liberalizing autocracy,democratizing regime,
Guyana,1994,autocracy,liberalizing autocracy,democratizing regime,
Guyana,1995,autocracy,liberalizing autocracy,democratizing regime,
Guyana,1996,autocracy,liberalizing autocracy,democratizing regime,
Guyana,1997,autocracy,liberalizing autocracy,democratizing regime,
Guyana,1998,democracy,deepening democracy,democratizing regime,
Guyana,1999,democracy,deepening democracy,democratizing regime,
Guyana,2000,democracy,deepening democracy,democratizing regime,
Guyana,2001,democracy,deepening democracy,democratizing regime,
Guyana,2002,democracy,deepening democracy,democratizing regime,
Guyana,2003,democracy,deepening democracy,democratizing regime,democratization
Guyana,2004,democracy,stable democracy,stable regime,
Guyana,2005,democracy,stable democracy,stable regime,
Guyana,2006,democracy,stable democracy,stable regime,
Guyana,2007,democracy,stable democracy,stable regime,
Guyana,2008,democracy,stable democracy,stable regime,
Guyana,2009,democracy,stable democracy,stable regime,
Guyana,2010,democracy,stable democracy,stable regime,
Guyana,2011,democracy,stable democracy,stable regime,
Guyana,2012,democracy,stable democracy,stable regime,
Guyana,2013,democracy,stable democracy,stable regime,
Guyana,2014,democracy,stable democracy,stable regime,
Guyana,2015,democracy,stable democracy,stable regime,
Guyana,2016,democracy,stable democracy,stable regime,
Guyana,2017,democracy,stable democracy,stable regime,
Guyana,2018,democracy,stable democracy,stable regime,
Guyana,2019,democracy,eroding democracy,autocratizing regime,
Guyana,2020,democracy,eroding democracy,autocratizing regime,
Guyana,2021,democracy,eroding democracy,autocratizing regime,autocratization episode ongoing
Haiti,1900,autocracy,stable autocracy,stable regime,
Haiti,1901,autocracy,stable autocracy,stable regime,
Haiti,1902,autocracy,stable autocracy,stable regime,
Haiti,1903,autocracy,stable autocracy,stable regime,
Haiti,1904,autocracy,stable autocracy,stable regime,
Haiti,1905,autocracy,stable autocracy,stable regime,
Haiti,1906,autocracy,stable autocracy,stable regime,
Haiti,1907,autocracy,stable autocracy,stable regime,
Haiti,1908,autocracy,stable autocracy,stable regime,
Haiti,1909,autocracy,stable autocracy,stable regime,
Haiti,1910,autocracy,stable autocracy,stable regime,
Haiti,1911,autocracy,stable autocracy,stable regime,
Haiti,1912,autocracy,stable autocracy,stable regime,
Haiti,1913,autocracy,stable autocracy,stable regime,
Haiti,1914,autocracy,stable autocracy,stable regime,
Haiti,1915,autocracy,stable autocracy,stable regime,
Haiti,1916,autocracy,stable autocracy,stable regime,
Haiti,1917,autocracy,stable autocracy,stable regime,
Haiti,1918,autocracy,stable autocracy,stable regime,
Haiti,1919,autocracy,stable autocracy,stable regime,
Haiti,1920,autocracy,stable autocracy,stable regime,
Haiti,1921,autocracy,stable autocracy,stable regime,
Haiti,1922,autocracy,stable autocracy,stable regime,
Haiti,1923,autocracy,stable autocracy,stable regime,
Haiti,1924,autocracy,stable autocracy,stable regime,
Haiti,1925,autocracy,stable autocracy,stable regime,
Haiti,1926,autocracy,stable autocracy,stable regime,
Haiti,1927,autocracy,stable autocracy,stable regime,
Haiti,1928,autocracy,stable autocracy,stable regime,
Haiti,1929,autocracy,stable autocracy,stable regime,
Haiti,1930,autocracy,stable autocracy,stable regime,
Haiti,1931,autocracy,stable autocracy,stable regime,
Haiti,1932,autocracy,stable autocracy,stable regime,
Haiti,1933,autocracy,stable autocracy,stable regime,
Haiti,1934,autocracy,stable autocracy,stable regime,
Haiti,1935,autocracy,stable autocracy,stable regime,
Haiti,1936,autocracy,stable autocracy,stable regime,
Haiti,1937,autocracy,stable autocracy,stable regime,
Haiti,1938,autocracy,stable autocracy,stable regime,
Haiti,1939,autocracy,stable autocracy,stable regime,
Haiti,1940,autocracy,stable autocracy,stable regime,
Haiti,1941,autocracy,stable autocracy,stable regime,
Haiti,1942,autocracy,stable autocracy,stable regime,
Haiti,1943,autocracy,stable autocracy,stable regime,
Haiti,1944,autocracy,stable autocracy,stable regime,
Haiti,1945,autocracy,stable autocracy,stable regime,
Haiti,1946,autocracy,stable autocracy,stable regime,
Haiti,1947,autocracy,stable autocracy,stable regime,
Haiti,1948,autocracy,stable autocracy,stable regime,
Haiti,1949,autocracy,stable autocracy,stable regime,
Haiti,1950,autocracy,stable autocracy,stable regime,
Haiti,1951,autocracy,liberalizing autocracy,democratizing regime,liberalized autocracy
Haiti,1952,autocracy,stable autocracy,stable regime,
Haiti,1953,autocracy,stable autocracy,stable regime,
Haiti,1954,autocracy,stable autocracy,stable regime,
Haiti,1955,autocracy,stable autocracy,stable regime,
Haiti,1956,autocracy,stable autocracy,stable regime,
Haiti,1957,autocracy,stable autocracy,stable regime,
Haiti,1958,autocracy,stable autocracy,stable regime,
Haiti,1959,autocracy,stable autocracy,stable regime,
Haiti,1960,autocracy,stable autocracy,stable regime,
Haiti,1961,autocracy,stable autocracy,stable regime,
Haiti,1962,autocracy,stable autocracy,stable regime,
Haiti,1963,autocracy,stable autocracy,stable regime,
Haiti,1964,autocracy,stable autocracy,stable regime,
Haiti,1965,autocracy,stable autocracy,stable regime,
Haiti,1966,autocracy,stable autocracy,stable regime,
Haiti,1967,autocracy,stable autocracy,stable regime,
Haiti,1968,autocracy,stable autocracy,stable regime,
Haiti,1969,autocracy,stable autocracy,stable regime,
Haiti,1970,autocracy,stable autocracy,stable regime,
Haiti,1971,autocracy,stable autocracy,stable regime,
Haiti,1972,autocracy,stable autocracy,stable regime,
Haiti,1973,autocracy,stable autocracy,stable regime,
Haiti,1974,autocracy,stable autocracy,stable regime,
Haiti,1975,autocracy,stable autocracy,stable regime,
Haiti,1976,autocracy,stable autocracy,stable regime,
Haiti,1977,autocracy,stable autocracy,stable regime,
Haiti,1978,autocracy,stable autocracy,stable regime,
Haiti,1979,autocracy,stable autocracy,stable regime,
Haiti,1980,autocracy,stable autocracy,stable regime,
Haiti,1981,autocracy,stable autocracy,stable regime,
Haiti,1982,autocracy,stable autocracy,stable regime,
Haiti,1983,autocracy,stable autocracy,stable regime,
Haiti,1984,autocracy,stable autocracy,stable regime,
Haiti,1985,autocracy,stable autocracy,stable regime,
Haiti,1986,autocracy,stable autocracy,stable regime,
Haiti,1987,autocracy,liberalizing autocracy,democratizing regime,
Haiti,1988,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Haiti,1989,autocracy,stable autocracy,stable regime,
Haiti,1990,autocracy,stable autocracy,stable regime,
Haiti,1991,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Haiti,1992,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Haiti,1993,autocracy,liberalizing autocracy,democratizing regime,
Haiti,1994,autocracy,liberalizing autocracy,democratizing regime,
Haiti,1995,autocracy,liberalizing autocracy,democratizing regime,
Haiti,1996,autocracy,liberalizing autocracy,democratizing regime,
Haiti,1997,autocracy,liberalizing autocracy,democratizing regime,liberalized autocracy
Haiti,1998,autocracy,stable autocracy,stable regime,
Haiti,1999,autocracy,stable autocracy,stable regime,
Haiti,2000,autocracy,hardening autocracy,autocratizing regime,
Haiti,2001,autocracy,hardening autocracy,autocratizing regime,
Haiti,2002,autocracy,hardening autocracy,autocratizing regime,
Haiti,2003,autocracy,hardening autocracy,autocratizing regime,
Haiti,2004,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Haiti,2005,autocracy,stable autocracy,stable regime,
Haiti,2006,autocracy,liberalizing autocracy,democratizing regime,
Haiti,2007,autocracy,liberalizing autocracy,democratizing regime,liberalized autocracy
Haiti,2008,autocracy,stable autocracy,stable regime,
Haiti,2009,autocracy,stable autocracy,stable regime,
Haiti,2010,autocracy,stable autocracy,stable regime,
Haiti,2011,autocracy,stable autocracy,stable regime,
Haiti,2012,autocracy,stable autocracy,stable regime,
Haiti,2013,autocracy,stable autocracy,stable regime,
Haiti,2014,autocracy,stable autocracy,stable regime,
Haiti,2015,autocracy,stable autocracy,stable regime,
Haiti,2016,autocracy,stable autocracy,stable regime,
Haiti,2017,autocracy,stable autocracy,stable regime,
Haiti,2018,autocracy,stable autocracy,stable regime,
Haiti,2019,autocracy,stable autocracy,stable regime,
Haiti,2020,autocracy,stable autocracy,stable regime,
Haiti,2021,autocracy,stable autocracy,stable regime,
Honduras,1900,autocracy,stable autocracy,stable regime,
Honduras,1901,autocracy,stable autocracy,stable regime,
Honduras,1902,autocracy,stable autocracy,stable regime,
Honduras,1903,autocracy,stable autocracy,stable regime,
Honduras,1904,autocracy,stable autocracy,stable regime,
Honduras,1905,autocracy,stable autocracy,stable regime,
Honduras,1906,autocracy,stable autocracy,stable regime,
Honduras,1907,autocracy,stable autocracy,stable regime,
Honduras,1908,autocracy,stable autocracy,stable regime,
Honduras,1909,autocracy,stable autocracy,stable regime,
Honduras,1910,autocracy,stable autocracy,stable regime,
Honduras,1911,autocracy,stable autocracy,stable regime,
Honduras,1912,autocracy,stable autocracy,stable regime,
Honduras,1913,autocracy,stable autocracy,stable regime,
Honduras,1914,autocracy,stable autocracy,stable regime,
Honduras,1915,autocracy,stable autocracy,stable regime,
Honduras,1916,autocracy,stable autocracy,stable regime,
Honduras,1917,autocracy,stable autocracy,stable regime,
Honduras,1918,autocracy,stable autocracy,stable regime,
Honduras,1919,autocracy,stable autocracy,stable regime,
Honduras,1920,autocracy,stable autocracy,stable regime,
Honduras,1921,autocracy,stable autocracy,stable regime,
Honduras,1922,autocracy,stable autocracy,stable regime,
Honduras,1923,autocracy,stable autocracy,stable regime,
Honduras,1924,autocracy,stable autocracy,stable regime,
Honduras,1925,autocracy,stable autocracy,stable regime,
Honduras,1926,autocracy,stable autocracy,stable regime,
Honduras,1927,autocracy,stable autocracy,stable regime,
Honduras,1928,autocracy,stable autocracy,stable regime,
Honduras,1929,autocracy,stable autocracy,stable regime,
Honduras,1930,autocracy,stable autocracy,stable regime,
Honduras,1931,autocracy,stable autocracy,stable regime,
Honduras,1932,autocracy,stable autocracy,stable regime,
Honduras,1933,autocracy,stable autocracy,stable regime,
Honduras,1934,autocracy,stable autocracy,stable regime,
Honduras,1935,autocracy,stable autocracy,stable regime,
Honduras,1936,autocracy,stable autocracy,stable regime,
Honduras,1937,autocracy,stable autocracy,stable regime,
Honduras,1938,autocracy,stable autocracy,stable regime,
Honduras,1939,autocracy,stable autocracy,stable regime,
Honduras,1940,autocracy,stable autocracy,stable regime,
Honduras,1941,autocracy,stable autocracy,stable regime,
Honduras,1942,autocracy,stable autocracy,stable regime,
Honduras,1943,autocracy,stable autocracy,stable regime,
Honduras,1944,autocracy,stable autocracy,stable regime,
Honduras,1945,autocracy,stable autocracy,stable regime,
Honduras,1946,autocracy,stable autocracy,stable regime,
Honduras,1947,autocracy,stable autocracy,stable regime,
Honduras,1948,autocracy,stable autocracy,stable regime,
Honduras,1949,autocracy,stable autocracy,stable regime,
Honduras,1950,autocracy,stable autocracy,stable regime,
Honduras,1951,autocracy,stable autocracy,stable regime,
Honduras,1952,autocracy,stable autocracy,stable regime,
Honduras,1953,autocracy,stable autocracy,stable regime,
Honduras,1954,autocracy,stable autocracy,stable regime,
Honduras,1955,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Honduras,1956,autocracy,stable autocracy,stable regime,
Honduras,1957,autocracy,stable autocracy,stable regime,
Honduras,1958,autocracy,stable autocracy,stable regime,
Honduras,1959,autocracy,stable autocracy,stable regime,
Honduras,1960,autocracy,stable autocracy,stable regime,
Honduras,1961,autocracy,stable autocracy,stable regime,
Honduras,1962,autocracy,stable autocracy,stable regime,
Honduras,1963,autocracy,stable autocracy,stable regime,
Honduras,1964,autocracy,stable autocracy,stable regime,
Honduras,1965,autocracy,stable autocracy,stable regime,
Honduras,1966,autocracy,stable autocracy,stable regime,
Honduras,1967,autocracy,stable autocracy,stable regime,
Honduras,1968,autocracy,stable autocracy,stable regime,
Honduras,1969,autocracy,stable autocracy,stable regime,
Honduras,1970,autocracy,stable autocracy,stable regime,
Honduras,1971,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Honduras,1972,autocracy,stable autocracy,stable regime,
Honduras,1973,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Honduras,1974,autocracy,stable autocracy,stable regime,
Honduras,1975,autocracy,stable autocracy,stable regime,
Honduras,1976,autocracy,stable autocracy,stable regime,
Honduras,1977,autocracy,stable autocracy,stable regime,
Honduras,1978,autocracy,stable autocracy,stable regime,
Honduras,1979,autocracy,stable autocracy,stable regime,
Honduras,1980,autocracy,liberalizing autocracy,democratizing regime,
Honduras,1981,autocracy,liberalizing autocracy,democratizing regime,
Honduras,1982,autocracy,liberalizing autocracy,democratizing regime,
Honduras,1983,autocracy,liberalizing autocracy,democratizing regime,liberalized autocracy
Honduras,1984,autocracy,stable autocracy,stable regime,
Honduras,1985,autocracy,stable autocracy,stable regime,
Honduras,1986,autocracy,stable autocracy,stable regime,
Honduras,1987,autocracy,stable autocracy,stable regime,
Honduras,1988,autocracy,stable autocracy,stable regime,
Honduras,1989,autocracy,stable autocracy,stable regime,
Honduras,1990,autocracy,liberalizing autocracy,democratizing regime,
Honduras,1991,democracy,deepening democracy,democratizing regime,
Honduras,1992,democracy,deepening democracy,democratizing regime,
Honduras,1993,democracy,deepening democracy,democratizing regime,
Honduras,1994,democracy,deepening democracy,democratizing regime,
Honduras,1995,democracy,deepening democracy,democratizing regime,democratization
Honduras,1996,democracy,stable democracy,stable regime,
Honduras,1997,democracy,stable democracy,stable regime,
Honduras,1998,democracy,stable democracy,stable regime,
Honduras,1999,democracy,stable democracy,stable regime,
Honduras,2000,democracy,stable democracy,stable regime,
Honduras,2001,democracy,stable democracy,stable regime,
Honduras,2002,democracy,stable democracy,stable regime,
Honduras,2003,democracy,stable democracy,stable regime,
Honduras,2004,democracy,stable democracy,stable regime,
Honduras,2005,democracy,stable democracy,stable regime,
Honduras,2006,democracy,eroding democracy,autocratizing regime,
Honduras,2007,democracy,eroding democracy,autocratizing regime,
Honduras,2008,democracy,eroding democracy,autocratizing regime,
Honduras,2009,autocracy,hardening autocracy,autocratizing regime,
Honduras,2010,autocracy,hardening autocracy,autocratizing regime,democratic breakdown
Honduras,2011,autocracy,stable autocracy,stable regime,
Honduras,2012,autocracy,stable autocracy,stable regime,
Honduras,2013,autocracy,stable autocracy,stable regime,
Honduras,2014,autocracy,stable autocracy,stable regime,
Honduras,2015,autocracy,stable autocracy,stable regime,
Honduras,2016,autocracy,stable autocracy,stable regime,
Honduras,2017,autocracy,stable autocracy,stable regime,
Honduras,2018,autocracy,stable autocracy,stable regime,
Honduras,2019,autocracy,stable autocracy,stable regime,
Honduras,2020,autocracy,stable autocracy,stable regime,
Honduras,2021,autocracy,stable autocracy,stable regime,
Hong Kong,1900,autocracy,stable autocracy,stable regime,
Hong Kong,1901,autocracy,stable autocracy,stable regime,
Hong Kong,1902,autocracy,stable autocracy,stable regime,
Hong Kong,1903,autocracy,stable autocracy,stable regime,
Hong Kong,1904,autocracy,stable autocracy,stable regime,
Hong Kong,1905,autocracy,stable autocracy,stable regime,
Hong Kong,1906,autocracy,stable autocracy,stable regime,
Hong Kong,1907,autocracy,stable autocracy,stable regime,
Hong Kong,1908,autocracy,stable autocracy,stable regime,
Hong Kong,1909,autocracy,stable autocracy,stable regime,
Hong Kong,1910,autocracy,stable autocracy,stable regime,
Hong Kong,1911,autocracy,stable autocracy,stable regime,
Hong Kong,1912,autocracy,stable autocracy,stable regime,
Hong Kong,1913,autocracy,stable autocracy,stable regime,
Hong Kong,1914,autocracy,stable autocracy,stable regime,
Hong Kong,1915,autocracy,stable autocracy,stable regime,
Hong Kong,1916,autocracy,stable autocracy,stable regime,
Hong Kong,1917,autocracy,stable autocracy,stable regime,
Hong Kong,1918,autocracy,stable autocracy,stable regime,
Hong Kong,1919,autocracy,stable autocracy,stable regime,
Hong Kong,1920,autocracy,stable autocracy,stable regime,
Hong Kong,1921,autocracy,stable autocracy,stable regime,
Hong Kong,1922,autocracy,stable autocracy,stable regime,
Hong Kong,1923,autocracy,stable autocracy,stable regime,
Hong Kong,1924,autocracy,stable autocracy,stable regime,
Hong Kong,1925,autocracy,stable autocracy,stable regime,
Hong Kong,1926,autocracy,stable autocracy,stable regime,
Hong Kong,1927,autocracy,stable autocracy,stable regime,
Hong Kong,1928,autocracy,stable autocracy,stable regime,
Hong Kong,1929,autocracy,stable autocracy,stable regime,
Hong Kong,1930,autocracy,stable autocracy,stable regime,
Hong Kong,1931,autocracy,stable autocracy,stable regime,
Hong Kong,1932,autocracy,stable autocracy,stable regime,
Hong Kong,1933,autocracy,stable autocracy,stable regime,
Hong Kong,1934,autocracy,stable autocracy,stable regime,
Hong Kong,1935,autocracy,stable autocracy,stable regime,
Hong Kong,1936,autocracy,stable autocracy,stable regime,
Hong Kong,1937,autocracy,stable autocracy,stable regime,
Hong Kong,1938,autocracy,stable autocracy,stable regime,
Hong Kong,1939,autocracy,stable autocracy,stable regime,
Hong Kong,1940,autocracy,stable autocracy,stable regime,
Hong Kong,1941,autocracy,stable autocracy,stable regime,
Hong Kong,1942,autocracy,stable autocracy,stable regime,
Hong Kong,1943,autocracy,stable autocracy,stable regime,
Hong Kong,1944,autocracy,stable autocracy,stable regime,
Hong Kong,1945,autocracy,stable autocracy,stable regime,
Hong Kong,1946,autocracy,stable autocracy,stable regime,
Hong Kong,1947,autocracy,stable autocracy,stable regime,
Hong Kong,1948,autocracy,stable autocracy,stable regime,
Hong Kong,1949,autocracy,stable autocracy,stable regime,
Hong Kong,1950,autocracy,stable autocracy,stable regime,
Hong Kong,1951,autocracy,stable autocracy,stable regime,
Hong Kong,1952,autocracy,stable autocracy,stable regime,
Hong Kong,1953,autocracy,stable autocracy,stable regime,
Hong Kong,1954,autocracy,stable autocracy,stable regime,
Hong Kong,1955,autocracy,stable autocracy,stable regime,
Hong Kong,1956,autocracy,stable autocracy,stable regime,
Hong Kong,1957,autocracy,stable autocracy,stable regime,
Hong Kong,1958,autocracy,stable autocracy,stable regime,
Hong Kong,1959,autocracy,stable autocracy,stable regime,
Hong Kong,1960,autocracy,stable autocracy,stable regime,
Hong Kong,1961,autocracy,stable autocracy,stable regime,
Hong Kong,1962,autocracy,stable autocracy,stable regime,
Hong Kong,1963,autocracy,stable autocracy,stable regime,
Hong Kong,1964,autocracy,stable autocracy,stable regime,
Hong Kong,1965,autocracy,stable autocracy,stable regime,
Hong Kong,1966,autocracy,stable autocracy,stable regime,
Hong Kong,1967,autocracy,stable autocracy,stable regime,
Hong Kong,1968,autocracy,stable autocracy,stable regime,
Hong Kong,1969,autocracy,stable autocracy,stable regime,
Hong Kong,1970,autocracy,stable autocracy,stable regime,
Hong Kong,1971,autocracy,stable autocracy,stable regime,
Hong Kong,1972,autocracy,stable autocracy,stable regime,
Hong Kong,1973,autocracy,stable autocracy,stable regime,
Hong Kong,1974,autocracy,stable autocracy,stable regime,
Hong Kong,1975,autocracy,stable autocracy,stable regime,
Hong Kong,1976,autocracy,stable autocracy,stable regime,
Hong Kong,1977,autocracy,stable autocracy,stable regime,
Hong Kong,1978,autocracy,stable autocracy,stable regime,
Hong Kong,1979,autocracy,stable autocracy,stable regime,
Hong Kong,1980,autocracy,stable autocracy,stable regime,
Hong Kong,1981,autocracy,stable autocracy,stable regime,
Hong Kong,1982,autocracy,stable autocracy,stable regime,
Hong Kong,1983,autocracy,stable autocracy,stable regime,
Hong Kong,1984,autocracy,stable autocracy,stable regime,
Hong Kong,1985,autocracy,stable autocracy,stable regime,
Hong Kong,1986,autocracy,stable autocracy,stable regime,
Hong Kong,1987,autocracy,stable autocracy,stable regime,
Hong Kong,1988,autocracy,stable autocracy,stable regime,
Hong Kong,1989,autocracy,stable autocracy,stable regime,
Hong Kong,1990,autocracy,liberalizing autocracy,democratizing regime,
Hong Kong,1991,autocracy,liberalizing autocracy,democratizing regime,
Hong Kong,1992,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Hong Kong,1993,autocracy,stable autocracy,stable regime,
Hong Kong,1994,autocracy,stable autocracy,stable regime,
Hong Kong,1995,autocracy,stable autocracy,stable regime,
Hong Kong,1996,autocracy,stable autocracy,stable regime,
Hong Kong,1997,autocracy,stable autocracy,stable regime,
Hong Kong,1998,autocracy,stable autocracy,stable regime,
Hong Kong,1999,autocracy,stable autocracy,stable regime,
Hong Kong,2000,autocracy,stable autocracy,stable regime,
Hong Kong,2001,autocracy,stable autocracy,stable regime,
Hong Kong,2002,autocracy,stable autocracy,stable regime,
Hong Kong,2003,autocracy,stable autocracy,stable regime,
Hong Kong,2004,autocracy,stable autocracy,stable regime,
Hong Kong,2005,autocracy,stable autocracy,stable regime,
Hong Kong,2006,autocracy,stable autocracy,stable regime,
Hong Kong,2007,autocracy,stable autocracy,stable regime,
Hong Kong,2008,autocracy,stable autocracy,stable regime,
Hong Kong,2009,autocracy,stable autocracy,stable regime,
Hong Kong,2010,autocracy,stable autocracy,stable regime,
Hong Kong,2011,autocracy,stable autocracy,stable regime,
Hong Kong,2012,autocracy,stable autocracy,stable regime,
Hong Kong,2013,autocracy,stable autocracy,stable regime,
Hong Kong,2014,autocracy,stable autocracy,stable regime,
Hong Kong,2015,autocracy,stable autocracy,stable regime,
Hong Kong,2016,autocracy,stable autocracy,stable regime,
Hong Kong,2017,autocracy,stable autocracy,stable regime,
Hong Kong,2018,autocracy,stable autocracy,stable regime,
Hong Kong,2019,autocracy,stable autocracy,stable regime,
Hong Kong,2020,autocracy,stable autocracy,stable regime,
Hong Kong,2021,autocracy,stable autocracy,stable regime,
Hungary,1900,autocracy,stable autocracy,stable regime,
Hungary,1901,autocracy,stable autocracy,stable regime,
Hungary,1902,autocracy,stable autocracy,stable regime,
Hungary,1903,autocracy,stable autocracy,stable regime,
Hungary,1904,autocracy,stable autocracy,stable regime,
Hungary,1905,autocracy,stable autocracy,stable regime,
Hungary,1906,autocracy,stable autocracy,stable regime,
Hungary,1907,autocracy,stable autocracy,stable regime,
Hungary,1908,autocracy,stable autocracy,stable regime,
Hungary,1909,autocracy,stable autocracy,stable regime,
Hungary,1910,autocracy,stable autocracy,stable regime,
Hungary,1911,autocracy,stable autocracy,stable regime,
Hungary,1912,autocracy,stable autocracy,stable regime,
Hungary,1913,autocracy,stable autocracy,stable regime,
Hungary,1914,autocracy,stable autocracy,stable regime,
Hungary,1915,autocracy,stable autocracy,stable regime,
Hungary,1916,autocracy,stable autocracy,stable regime,
Hungary,1917,autocracy,stable autocracy,stable regime,
Hungary,1918,autocracy,stable autocracy,stable regime,
Hungary,1919,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Hungary,1920,autocracy,liberalizing autocracy,democratizing regime,
Hungary,1921,autocracy,liberalizing autocracy,democratizing regime,
Hungary,1922,autocracy,liberalizing autocracy,democratizing regime,
Hungary,1923,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Hungary,1924,autocracy,stable autocracy,stable regime,
Hungary,1925,autocracy,stable autocracy,stable regime,
