entity,year,cVDPV1,cVDPV2,cVDPV3,total_cVDPV,wild_polio_cases,non_polio_afp_rate,percent_adequate_stool_collection,total_polio,correction_factor,estimated_polio_cases,wild_polio_cases_per_million,cVDPV1_per_million,cVDPV2_per_million,cVDPV3_per_million,total_cVDPV_per_million,total_polio_per_million,estimated_polio_cases_per_million,polio_status,polio_surveillance_status,last_polio_case
Kyrgyzstan,2014,,,,0.0,0.0,2.48,85.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Kyrgyzstan,2015,,,,0.0,0.0,3.04,80.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Kyrgyzstan,2016,,,,0.0,0.0,3.73,85.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Kyrgyzstan,2017,,,,0.0,0.0,4.43,79.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Kyrgyzstan,2018,,,,0.0,0.0,2.98,91.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Kyrgyzstan,2019,,,,0.0,0.0,3.8,93.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Kyrgyzstan,2020,,,,0.0,0.0,1.74,89.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Kyrgyzstan,2021,,,,0.0,0.0,2.85,82.0,0.0,,,0.0,,,,0.0,0.0,,,Certified polio free,1992.0
Laos,1910,,,,,,,,,,,,,,,,,,endemic,,
Laos,1911,,,,,,,,,,,,,,,,,,endemic,,
Laos,1912,,,,,,,,,,,,,,,,,,endemic,,
Laos,1913,,,,,,,,,,,,,,,,,,endemic,,
Laos,1914,,,,,,,,,,,,,,,,,,endemic,,
Laos,1915,,,,,,,,,,,,,,,,,,endemic,,
Laos,1916,,,,,,,,,,,,,,,,,,endemic,,
Laos,1917,,,,,,,,,,,,,,,,,,endemic,,
Laos,1918,,,,,,,,,,,,,,,,,,endemic,,
Laos,1919,,,,,,,,,,,,,,,,,,endemic,,
Laos,1920,,,,,,,,,,,,,,,,,,endemic,,
Laos,1921,,,,,,,,,,,,,,,,,,endemic,,
Laos,1922,,,,,,,,,,,,,,,,,,endemic,,
Laos,1923,,,,,,,,,,,,,,,,,,endemic,,
Laos,1924,,,,,,,,,,,,,,,,,,endemic,,
Laos,1925,,,,,,,,,,,,,,,,,,endemic,,
Laos,1926,,,,,,,,,,,,,,,,,,endemic,,
Laos,1927,,,,,,,,,,,,,,,,,,endemic,,
Laos,1928,,,,,,,,,,,,,,,,,,endemic,,
Laos,1929,,,,,,,,,,,,,,,,,,endemic,,
Laos,1930,,,,,,,,,,,,,,,,,,endemic,,
Laos,1931,,,,,,,,,,,,,,,,,,endemic,,
Laos,1932,,,,,,,,,,,,,,,,,,endemic,,
Laos,1933,,,,,,,,,,,,,,,,,,endemic,,
Laos,1934,,,,,,,,,,,,,,,,,,endemic,,
Laos,1935,,,,,,,,,,,,,,,,,,endemic,,
Laos,1936,,,,,,,,,,,,,,,,,,endemic,,
Laos,1937,,,,,,,,,,,,,,,,,,endemic,,
Laos,1938,,,,,,,,,,,,,,,,,,endemic,,
Laos,1939,,,,,,,,,,,,,,,,,,endemic,,
Laos,1940,,,,,,,,,,,,,,,,,,endemic,,
Laos,1941,,,,,,,,,,,,,,,,,,endemic,,
Laos,1942,,,,,,,,,,,,,,,,,,endemic,,
Laos,1943,,,,,,,,,,,,,,,,,,endemic,,
Laos,1944,,,,,,,,,,,,,,,,,,endemic,,
Laos,1945,,,,,,,,,,,,,,,,,,endemic,,
Laos,1946,,,,,,,,,,,,,,,,,,endemic,,
Laos,1947,,,,,,,,,,,,,,,,,,endemic,,
Laos,1948,,,,,,,,,,,,,,,,,,endemic,,
Laos,1949,,,,,,,,,,,,,,,,,,endemic,,
Laos,1950,,,,,,,,,,,,,,,,,,endemic,,
Laos,1951,,,,,,,,,,,,,,,,,,endemic,,
Laos,1952,,,,,,,,,,,,,,,,,,endemic,,
Laos,1953,,,,,,,,,,,,,,,,,,endemic,,
Laos,1954,,,,,,,,,,,,,,,,,,endemic,,
Laos,1955,,,,,,,,,,,,,,,,,,endemic,,
Laos,1956,,,,,,,,,,,,,,,,,,endemic,,
Laos,1957,,,,,,,,,,,,,,,,,,endemic,,
Laos,1958,,,,,,,,,,,,,,,,,,endemic,,
Laos,1959,,,,,,,,,,,,,,,,,,endemic,,
Laos,1960,,,,,,,,,,,,,,,,,,endemic,,
Laos,1961,,,,,,,,,,,,,,,,,,endemic,,
Laos,1962,,,,,,,,,,,,,,,,,,endemic,,
Laos,1963,,,,,,,,,,,,,,,,,,endemic,,
Laos,1964,,,,,,,,,,,,,,,,,,endemic,,
Laos,1965,,,,,,,,,,,,,,,,,,endemic,,
Laos,1966,,,,,,,,,,,,,,,,,,endemic,,
Laos,1967,,,,,,,,,,,,,,,,,,endemic,,
Laos,1968,,,,,,,,,,,,,,,,,,endemic,,
Laos,1969,,,,,,,,,,,,,,,,,,endemic,,
Laos,1970,,,,,,,,,,,,,,,,,,endemic,,
Laos,1971,,,,,,,,,,,,,,,,,,endemic,,
Laos,1972,,,,,,,,,,,,,,,,,,endemic,,
Laos,1973,,,,,,,,,,,,,,,,,,endemic,,
Laos,1974,,,,,,,,,,,,,,,,,,endemic,,
Laos,1975,,,,,,,,,,,,,,,,,,endemic,,
Laos,1976,,,,,,,,,,,,,,,,,,endemic,,
Laos,1977,,,,,,,,,,,,,,,,,,endemic,,
Laos,1978,,,,,,,,,,,,,,,,,,endemic,,
Laos,1979,,,,,,,,,,,,,,,,,,endemic,,
Laos,1980,,,,,,,,1166.0,7.0,8162.0,,,,,,357.872,2505.103,endemic,,
Laos,1981,,,,,,,,,7.0,,,,,,,,,endemic,,
Laos,1982,,,,,,,,46.0,7.0,322.0,,,,,,13.525,94.673,endemic,,
Laos,1983,,,,,,,,24.0,7.0,168.0,,,,,,6.877,48.139,endemic,,
Laos,1984,,,,,,,,13.0,7.0,91.0,,,,,,3.625,25.374,endemic,,
Laos,1985,,,,,,,,523.0,7.0,3661.0,,,,,,141.816,992.709,endemic,,
Laos,1986,,,,,,,,182.0,7.0,1274.0,,,,,,47.968,335.775,endemic,,
Laos,1987,,,,,,,,480.0,7.0,3360.0,,,,,,122.903,860.319,endemic,,
Laos,1988,,,,,,,,154.0,7.0,1078.0,,,,,,38.301,268.105,endemic,,
Laos,1989,,,,,,,,91.0,7.0,637.0,,,,,,21.987,153.908,endemic,,
Laos,1990,,,,,,,,18.0,7.0,126.0,,,,,,4.227,29.588,endemic,,
Laos,1991,,,,,,,,2.0,7.0,14.0,,,,,,0.457,3.197,endemic,,
Laos,1992,,,,,,,,7.0,7.0,49.0,,,,,,1.555,10.888,endemic,,
Laos,1993,,,,,,,,7.0,7.0,49.0,,,,,,1.515,10.606,endemic,,
Laos,1994,,,,,,,,6.0,7.0,42.0,,,,,,1.267,8.869,endemic,,
Laos,1995,,,,,,,,8.0,7.0,56.0,,,,,,1.651,11.555,endemic,,
Laos,1996,,,,,,,,21.0,7.0,147.0,,,,,,4.241,29.69,endemic,,
Laos,1997,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),,
Laos,1998,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),,
Laos,1999,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),,
Laos,2000,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),,
Laos,2001,,,,0.0,0.0,2.55,82.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Laos,2002,,,,0.0,0.0,3.2,63.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Laos,2003,,,,0.0,0.0,2.92,64.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Laos,2004,,,,0.0,0.0,3.0,69.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Laos,2005,,,,0.0,0.0,2.36,69.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Laos,2006,,,,0.0,0.0,1.85,68.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Laos,2007,,,,0.0,0.0,0.7,63.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Laos,2008,,,,0.0,0.0,2.52,69.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Laos,2009,,,,0.0,0.0,1.64,76.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Laos,2010,,,,0.0,0.0,1.86,85.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Laos,2011,,,,0.0,0.0,1.96,72.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Laos,2012,,,,0.0,0.0,2.51,69.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Laos,2013,,,,0.0,0.0,2.19,60.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Laos,2014,,,,0.0,0.0,1.28,57.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Laos,2015,,,,8.0,0.0,2.81,56.0,8.0,2.0,16.0,0.0,,,,1.187,1.187,2.373,WHO Region certified polio-free,Certified polio free,
Laos,2016,3.0,0.0,0.0,3.0,0.0,5.91,74.0,3.0,2.0,6.0,0.0,0.438,0.0,0.0,0.438,0.438,0.876,WHO Region certified polio-free,Certified polio free,
Laos,2017,0.0,0.0,0.0,0.0,0.0,4.69,73.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Laos,2018,0.0,0.0,0.0,0.0,0.0,4.28,82.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Laos,2019,0.0,0.0,0.0,0.0,0.0,5.91,82.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Laos,2020,0.0,0.0,0.0,0.0,0.0,3.84,79.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Laos,2021,0.0,0.0,0.0,0.0,0.0,0.91,70.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Certified polio free,1996.0
Latvia,1910,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1911,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1912,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1913,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1914,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1915,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1916,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1917,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1918,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1919,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1920,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1921,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1922,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1923,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1924,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1925,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1926,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1927,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1928,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1929,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1930,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1931,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1932,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1933,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1934,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1935,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1936,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1937,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1938,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1939,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1940,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1941,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1942,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1943,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1944,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1945,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1946,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1947,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1948,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1949,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1950,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1951,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1952,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1953,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1954,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1955,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1956,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1957,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1958,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1959,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1960,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1961,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1962,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1963,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1964,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1965,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1966,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1967,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1968,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1969,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1970,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1971,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1972,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1973,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1974,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1975,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1976,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1977,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1978,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1979,,,,,,,,,,,,,,,,,,endemic,,
Latvia,1980,,,,,,,,,7.0,,,,,,,,,endemic,,
Latvia,1981,,,,,,,,,7.0,,,,,,,,,endemic,,
Latvia,1982,,,,,,,,,7.0,,,,,,,,,endemic,,
Latvia,1983,,,,,,,,,7.0,,,,,,,,,endemic,,
Latvia,1984,,,,,,,,,7.0,,,,,,,,,endemic,,
Latvia,1985,,,,,,,,,7.0,,,,,,,,,endemic,,
Latvia,1986,,,,,,,,,7.0,,,,,,,,,endemic,,
Latvia,1987,,,,,,,,,7.0,,,,,,,,,endemic,,
Latvia,1988,,,,,,,,,7.0,,,,,,,,,endemic,,
Latvia,1989,,,,,,,,,7.0,,,,,,,,,endemic,,
Latvia,1990,,,,,,,,,7.0,,,,,,,,,endemic,,
Latvia,1991,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,,
Latvia,1992,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,,
Latvia,1993,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),,
Latvia,1994,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),,
Latvia,1995,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),,
Latvia,1996,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),,
Latvia,1997,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),,
Latvia,1998,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),,
Latvia,1999,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),,
Latvia,2000,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),,
Latvia,2001,,,,0.0,0.0,1.29,83.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Inadequate screening,
Latvia,2002,,,,0.0,0.0,0.64,100.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Inadequate screening,
Latvia,2003,,,,0.0,0.0,1.12,100.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Latvia,2004,,,,0.0,0.0,0.88,100.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Latvia,2005,,,,0.0,0.0,0.59,100.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Latvia,2006,,,,0.0,0.0,0.92,100.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Latvia,2007,,,,0.0,0.0,0.92,67.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Latvia,2008,,,,0.0,0.0,0.31,100.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Latvia,2009,,,,0.0,0.0,1.22,100.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Latvia,2010,,,,0.0,0.0,1.66,100.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Latvia,2011,,,,0.0,0.0,0.33,100.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Latvia,2012,,,,0.0,0.0,0.66,100.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Latvia,2013,,,,0.0,0.0,0.66,100.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Latvia,2014,,,,0.0,0.0,0.32,100.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Latvia,2015,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Latvia,2016,,,,0.0,0.0,0.64,50.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Latvia,2017,,,,0.0,0.0,0.64,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Latvia,2018,,,,0.0,0.0,1.29,75.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Latvia,2019,,,,0.0,0.0,0.64,100.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Latvia,2020,,,,0.0,0.0,0.95,67.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Latvia,2021,,,,0.0,0.0,0.32,0.0,0.0,,,0.0,,,,0.0,0.0,,,Certified polio free,1992.0
Lebanon,1910,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1911,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1912,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1913,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1914,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1915,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1916,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1917,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1918,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1919,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1920,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1921,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1922,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1923,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1924,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1925,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1926,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1927,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1928,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1929,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1930,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1931,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1932,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1933,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1934,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1935,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1936,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1937,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1938,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1939,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1940,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1941,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1942,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1943,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1944,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1945,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1946,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1947,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1948,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1949,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1950,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1951,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1952,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1953,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1954,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1955,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1956,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1957,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1958,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1959,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1960,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1961,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1962,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1963,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1964,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1965,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1966,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1967,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1968,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1969,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1970,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1971,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1972,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1973,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1974,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1975,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1976,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1977,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1978,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1979,,,,,,,,,,,,,,,,,,endemic,,
Lebanon,1980,,,,,,,,,7.0,,,,,,,,,endemic,,
Lebanon,1981,,,,,,,,1.0,7.0,7.0,,,,,,0.385,2.698,endemic,,
Lebanon,1982,,,,,,,,,7.0,,,,,,,,,endemic,,
Lebanon,1983,,,,,,,,40.0,7.0,280.0,,,,,,15.255,106.786,endemic,,
Lebanon,1984,,,,,,,,3.0,7.0,21.0,,,,,,1.137,7.96,endemic,,
Lebanon,1985,,,,,,,,3.0,7.0,21.0,,,,,,1.131,7.919,endemic,,
Lebanon,1986,,,,,,,,2.0,7.0,14.0,,,,,,0.752,5.261,endemic,,
Lebanon,1987,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,,
Lebanon,1988,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,,
Lebanon,1989,,,,,,,,,7.0,,,,,,,,,endemic,,
Lebanon,1990,,,,,,,,2.0,7.0,14.0,,,,,,0.714,4.995,endemic,,
Lebanon,1991,,,,,,,,5.0,7.0,35.0,,,,,,1.711,11.979,endemic,,
Lebanon,1992,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,,
Lebanon,1993,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,,
Lebanon,1994,,,,,,,,2.0,7.0,14.0,,,,,,0.588,4.114,endemic,,
Lebanon,1995,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),,
Lebanon,1996,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),,
Lebanon,1997,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),,
Lebanon,1998,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),,
Lebanon,1999,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),,
Lebanon,2000,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),,
Lebanon,2001,,,,0.0,0.0,1.6,57.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Inadequate screening and testing,
Lebanon,2002,,,,0.0,0.0,1.83,81.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Inadequate screening,
Lebanon,2003,,,,0.0,1.0,2.17,75.0,1.0,2.0,2.0,0.228,,,,0.0,0.228,0.456,polio-free (not certified),Inadequate testing,
Lebanon,2004,,,,0.0,0.0,1.09,79.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Inadequate screening and testing,
Lebanon,2005,,,,0.0,0.0,1.02,92.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Inadequate screening,
Lebanon,2006,,,,0.0,0.0,1.17,53.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Inadequate screening and testing,
