entity,year,cVDPV1,cVDPV2,cVDPV3,total_cVDPV,wild_polio_cases,non_polio_afp_rate,percent_adequate_stool_collection,total_polio,correction_factor,estimated_polio_cases,wild_polio_cases_per_million,cVDPV1_per_million,cVDPV2_per_million,cVDPV3_per_million,total_cVDPV_per_million,total_polio_per_million,estimated_polio_cases_per_million,polio_status,polio_surveillance_status,last_polio_case
Niue,1927,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1928,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1929,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1930,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1931,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1932,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1933,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1934,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1935,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1936,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1937,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1938,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1939,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1940,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1941,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1942,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1943,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1944,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1945,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1946,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1947,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1948,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1949,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1950,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Niue,1951,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1952,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1953,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1954,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1955,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1956,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1957,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1958,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1959,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1960,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1961,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1962,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1963,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1964,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1965,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1966,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1967,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1968,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1969,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1970,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1971,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1972,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1973,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1974,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1975,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1976,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1977,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1978,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1979,,,,,,,,,,,,,,,,,,polio-free (not certified),Certified polio free,
Niue,1980,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,1981,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,1982,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,1983,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,1984,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,1985,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,1986,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,1987,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,1988,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,1989,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,1990,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,1991,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,1992,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,1993,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,1994,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,1995,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,1996,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,1997,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,1998,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,1999,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,2000,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Niue,2001,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Niue,2002,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Niue,2003,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Niue,2004,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Niue,2005,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Niue,2006,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Niue,2007,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Niue,2008,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Niue,2009,,,,,,,,,7.0,,,,,,,,,WHO Region certified polio-free,Certified polio free,
Niue,2010,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Niue,2011,,,,,,,,,7.0,,,,,,,,,WHO Region certified polio-free,Certified polio free,
Niue,2012,,,,,,,,,7.0,,,,,,,,,WHO Region certified polio-free,Certified polio free,
Niue,2013,,,,,,,,,7.0,,,,,,,,,WHO Region certified polio-free,Certified polio free,
Niue,2014,,,,,,,,,7.0,,,,,,,,,WHO Region certified polio-free,Certified polio free,
Niue,2015,,,,,,,,,7.0,,,,,,,,,WHO Region certified polio-free,Certified polio free,
Niue,2016,,,,0.0,,,,,7.0,,,,,,0.0,,,WHO Region certified polio-free,Certified polio free,
Niue,2017,,,,0.0,,,,,7.0,,,,,,0.0,,,WHO Region certified polio-free,Certified polio free,
Niue,2018,,,,0.0,,,,,7.0,,,,,,0.0,,,WHO Region certified polio-free,Certified polio free,
Niue,2019,,,,0.0,,,,,7.0,,,,,,0.0,,,WHO Region certified polio-free,Certified polio free,
Niue,2020,,,,0.0,,,,,7.0,,,,,,0.0,,,WHO Region certified polio-free,Certified polio free,
Niue,2021,,,,0.0,,,,,,,,,,,0.0,,,,Certified polio free,1950.0
North Korea,1910,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1911,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1912,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1913,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1914,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1915,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1916,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1917,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1918,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1919,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1920,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1921,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1922,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1923,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1924,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1925,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1926,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1927,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1928,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1929,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1930,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1931,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1932,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1933,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1934,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1935,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1936,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1937,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1938,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1939,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1940,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1941,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1942,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1943,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1944,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1945,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1946,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1947,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1948,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1949,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1950,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1951,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1952,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1953,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1954,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1955,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1956,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1957,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1958,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1959,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1960,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1961,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1962,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1963,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1964,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1965,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1966,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1967,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1968,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1969,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1970,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1971,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1972,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1973,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1974,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1975,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1976,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1977,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1978,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1979,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Korea,1980,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,Certified polio free,
North Korea,1981,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,Certified polio free,
North Korea,1982,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,Certified polio free,
North Korea,1983,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,Certified polio free,
North Korea,1984,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,Certified polio free,
North Korea,1985,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,Certified polio free,
North Korea,1986,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,Certified polio free,
North Korea,1987,,,,,,,,38.0,7.0,266.0,,,,,,1.956,13.689,endemic,Certified polio free,
North Korea,1988,,,,,,,,8.0,7.0,56.0,,,,,,0.406,2.841,endemic,Certified polio free,
North Korea,1989,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,Certified polio free,
North Korea,1990,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,Certified polio free,
North Korea,1991,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,Certified polio free,
North Korea,1992,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,Certified polio free,
North Korea,1993,,,,,,,,,7.0,,,,,,,,,endemic,Certified polio free,
North Korea,1994,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,Certified polio free,
North Korea,1995,,,,,,,,7.0,7.0,49.0,,,,,,0.32,2.241,endemic,Certified polio free,
North Korea,1996,,,,,,,,6.0,7.0,42.0,,,,,,0.271,1.899,endemic,Certified polio free,
North Korea,1997,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
North Korea,1998,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
North Korea,1999,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
North Korea,2000,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
North Korea,2001,,,,0.0,0.0,1.06,84.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Certified polio free,
North Korea,2002,,,,0.0,0.0,1.11,97.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Certified polio free,
North Korea,2003,,,,0.0,0.0,1.15,96.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Certified polio free,
North Korea,2004,,,,0.0,0.0,1.07,94.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Certified polio free,
North Korea,2005,,,,0.0,0.0,1.27,96.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Certified polio free,
North Korea,2006,,,,0.0,0.0,1.47,100.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Certified polio free,
North Korea,2007,,,,0.0,0.0,1.95,100.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Certified polio free,
North Korea,2008,,,,0.0,0.0,2.15,100.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Certified polio free,
North Korea,2009,,,,0.0,0.0,1.95,100.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Certified polio free,
North Korea,2010,,,,0.0,0.0,2.19,99.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Certified polio free,
North Korea,2011,,,,0.0,0.0,2.58,100.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Certified polio free,
North Korea,2012,,,,0.0,0.0,2.56,100.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Certified polio free,
North Korea,2013,,,,0.0,0.0,2.42,100.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Certified polio free,
North Korea,2014,,,,0.0,0.0,2.43,100.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Certified polio free,
North Korea,2015,,,,0.0,0.0,2.08,100.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
North Korea,2016,,,,0.0,0.0,2.24,100.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
North Korea,2017,,,,0.0,0.0,2.22,99.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
North Korea,2018,,,,0.0,0.0,2.78,100.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
North Korea,2019,,,,0.0,0.0,2.61,100.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
North Korea,2020,,,,0.0,0.0,2.68,88.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
North Korea,2021,,,,0.0,0.0,2.86,80.0,0.0,,,0.0,,,,0.0,0.0,,,Certified polio free,1996.0
North Macedonia,1910,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1911,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1912,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1913,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1914,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1915,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1916,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1917,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1918,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1919,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1920,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1921,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1922,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1923,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1924,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1925,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1926,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1927,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1928,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1929,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1930,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1931,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1932,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1933,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1934,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1935,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1936,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1937,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1938,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1939,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1940,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1941,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1942,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1943,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1944,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1945,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1946,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1947,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1948,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1949,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1950,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1951,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1952,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1953,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1954,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1955,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1956,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1957,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1958,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1959,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1960,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1961,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1962,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1963,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1964,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1965,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1966,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1967,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1968,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1969,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1970,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1971,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1972,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1973,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1974,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1975,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1976,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1977,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1978,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1979,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
North Macedonia,1980,,,,,,,,,7.0,,,,,,,,,endemic,Certified polio free,
North Macedonia,1981,,,,,,,,,7.0,,,,,,,,,endemic,Certified polio free,
North Macedonia,1982,,,,,,,,,7.0,,,,,,,,,endemic,Certified polio free,
North Macedonia,1983,,,,,,,,,7.0,,,,,,,,,endemic,Certified polio free,
North Macedonia,1984,,,,,,,,,7.0,,,,,,,,,endemic,Certified polio free,
North Macedonia,1985,,,,,,,,,7.0,,,,,,,,,endemic,Certified polio free,
North Macedonia,1986,,,,,,,,,7.0,,,,,,,,,endemic,Certified polio free,
North Macedonia,1987,,,,,,,,,7.0,,,,,,,,,endemic,Certified polio free,
North Macedonia,1988,,,,,,,,,7.0,,,,,,,,,endemic,Certified polio free,
North Macedonia,1989,,,,,,,,,7.0,,,,,,,,,endemic,Certified polio free,
North Macedonia,1990,,,,,,,,,7.0,,,,,,,,,endemic,Certified polio free,
North Macedonia,1991,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,Certified polio free,
North Macedonia,1992,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,Certified polio free,
North Macedonia,1993,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,Certified polio free,
North Macedonia,1994,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
North Macedonia,1995,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
North Macedonia,1996,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
North Macedonia,1997,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
North Macedonia,1998,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
North Macedonia,1999,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
North Macedonia,2000,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
North Macedonia,2001,,,,0.0,0.0,1.15,100.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Certified polio free,
North Macedonia,2002,,,,0.0,0.0,1.54,88.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Certified polio free,
North Macedonia,2003,,,,0.0,0.0,2.53,100.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
North Macedonia,2004,,,,0.0,0.0,2.12,89.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
North Macedonia,2005,,,,0.0,0.0,2.36,100.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
