Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2017 [YR2017]
Sierra Leone,SLE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,2128.51879882813
Singapore,SGP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.885979890823364
Singapore,SGP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,1.08048534393311
Sint Maarten,SXM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,1.38657069206238
Sint Maarten,SXM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,1.48829257488251
Slovakia,SVK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.502764701843262
Slovakia,SVK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.579345881938934
Slovenia,SVN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.567600548267365
Slovenia,SVN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.638933837413788
Solomon Islands,SLB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
Solomon Islands,SLB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,7.71440245505026
Somalia,SOM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,8229.53108586144
Somalia,SOM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,7861.36024301041
South Africa,ZAF,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,6.42670106887817
South Africa,ZAF,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,6.5493631362915
South Asia (ICP),SAB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
South Asia (ICP),SAB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,..
South Sudan,SSD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,35.5049068594648
South Sudan,SSD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,34.9200297118615
Spain,ESP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.630102515220642
Spain,ESP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.702861428260803
Sri Lanka,LKA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,49.39013671875
Sri Lanka,LKA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,55.5008811950684
St. Kitts and Nevis,KNA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,2.03976440429688
St. Kitts and Nevis,KNA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,2.5473039150238
St. Lucia,LCA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,1.99576032161713
St. Lucia,LCA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,2.07916116714478
St. Vincent and the Grenadines,VCT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,1.59044253826141
St. Vincent and the Grenadines,VCT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,1.80682849884033
Sub-Saharan Africa (ICP),SSB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
Sub-Saharan Africa (ICP),SSB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,..
Sudan,SDN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,4.61896896362305
Sudan,SDN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,5.37660026550293
Suriname,SUR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,2.57821440696716
Suriname,SUR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,2.93428111076355
Sweden,SWE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,8.71946716308594
Sweden,SWE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,9.22316074371338
Switzerland,CHE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,1.17991626262665
Switzerland,CHE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,1.3585559129715
Syrian Arab Republic,SYR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
Syrian Arab Republic,SYR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,..
"Taiwan, China",TWN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,15.7303733825684
"Taiwan, China",TWN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,16.5977172851563
Tajikistan,TJK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,2.23057007789612
Tajikistan,TJK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,2.59482836723328
Tanzania,TZA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,885.082885742188
Tanzania,TZA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,754.621459960938
Thailand,THA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,12.8447160720825
Thailand,THA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,13.2873067855835
Timor-Leste,TLS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.408969540137466
Timor-Leste,TLS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.423126353803948
Togo,TGO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,239.721725463867
Togo,TGO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,246.596481323242
Tokelau,TKL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
Tokelau,TKL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,..
Tonga,TON,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
Tonga,TON,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,1.71356319351713
Trinidad and Tobago,TTO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,4.16245174407959
Trinidad and Tobago,TTO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,4.21153545379639
Tunisia,TUN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.794180154800415
Tunisia,TUN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.742279350757599
Turkey,TUR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,1.37304425239563
Turkey,TUR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,1.6467467546463
Turkmenistan,TKM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,1.62300465233047
Turkmenistan,TKM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,1.66304105729049
Turks and Caicos Islands,TCA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,1.01790571212769
Turks and Caicos Islands,TCA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,1.24590182304382
Tuvalu,TUV,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
Tuvalu,TUV,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,..
Uganda,UGA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,1270.6083984375
Uganda,UGA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,1221.08764648438
Ukraine,UKR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,5.91628871226805
Ukraine,UKR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,7.00573919944533
United Arab Emirates,ARE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,2.22179198265076
United Arab Emirates,ARE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,2.83484387397766
United Kingdom,GBR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.682132482528687
United Kingdom,GBR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.779730021953583
United States,USA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,1
United States,USA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,1
Uruguay,URY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,23.2938060760498
Uruguay,URY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,24.8543167114258
Uzbekistan,UZB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,1432.90717805091
Uzbekistan,UZB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,1521.47524204932
Vanuatu,VUT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
Vanuatu,VUT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,117.36646439459
"Venezuela, RB",VEN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
"Venezuela, RB",VEN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,..
Vietnam,VNM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,7395.33837890625
Vietnam,VNM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,7807.6123046875
"Virgin Islands, British",VGB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,1.06877851486206
"Virgin Islands, British",VGB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,1.0959233045578
Wallis and Futuna,WLF,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
Wallis and Futuna,WLF,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,..
West Bank and Gaza,PSE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,2.03564763069153
West Bank and Gaza,PSE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,2.06630659103394
WORLD,WLD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
WORLD,WLD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,..
Yemen,YEM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
Yemen,YEM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,..
Zambia,ZMB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,4.1925802230835
Zambia,ZMB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,4.22381830215454
Zimbabwe,ZWE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.511243164539337
Zimbabwe,ZWE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.485027581453323
,,,,,,
,,,,,,
,,,,,,
Data from database: ICP 2017,,,,,,
Last Updated: 10/21/2020,,,,,,
