A124_14,Neighbours: Militant minority,Perceptions of life,"-4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_14,,,,1.0,16.0,,
A124_16,Neighbours: People not from country of origin,Perceptions of life,"-4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_16,,,,1.0,1.0,,
A124_17,Neighbours: Gypsies,Perceptions of life,"0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_17,,,4.0,34.0,46.0,1.0,36.0
A124_18,Neighbours: Political Extremists,Perceptions of life,"-4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_18,7.0,2.0,52.0,2.0,1.0,,
A124_19,Neighbours: Trafficants,Perceptions of life,"-4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_19,,,1.0,1.0,,,
A124_24,Neighbours: Christians,Perceptions of life,"0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_24,,,3.0,4.0,41.0,,30.0
A124_26,Neighbours: Left wing extremists,Perceptions of life,"0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_26,16.0,29.0,,32.0,46.0,,
A124_27,Neighbours: Right wing extremists,Perceptions of life,"0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_27,16.0,36.0,,32.0,46.0,,
A124_28,Neighbours: People with large families,Perceptions of life,"0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_28,16.0,40.0,,32.0,46.0,,
A124_29,Neighbours: Hindus,Perceptions of life,"0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_29,,33.0,,2.0,,,
A124_30,Neighbours: North-American persons,Perceptions of life,"-4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_30,,,1.0,1.0,,,
A124_34,Neighbours: Black people,Perceptions of life,"-4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_34,,,1.0,,2.0,,
A124_35,Neighbours: White people,Perceptions of life,"-4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_35,,,1.0,,1.0,,
A124_36,Neighbours: Coloured people,Perceptions of life,"-4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_36,,,1.0,,1.0,,
A124_37,Neighbours: Indians,Perceptions of life,"-4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_37,,,1.0,,1.0,,
A124_38,"Neighbours: Kurds, Esids",Perceptions of life,"-4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_38,,,1.0,1.0,1.0,,
A124_42,Neighbours: Unmarried couples living together,Perceptions of life,"-5: Missing; Not available, -4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_42,,,,,52.0,58.0,63.0
A124_43,Neighbours: People who speak a different language,Perceptions of life,"-5: Missing; Not available, -4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_43,,,,,50.0,60.0,64.0
A124_45,Neighbours: Sunnis,Perceptions of life,"-4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_45,,,,1.0,1.0,,
A124_46,Neighbours: Shia,Perceptions of life,"-4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_46,,,,1.0,1.0,,
A124_47,Neighbours: French,Perceptions of life,"-4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_47,,,,1.0,1.0,,
A124_48,Neighbours: British,Perceptions of life,"-4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_48,,,,1.0,1.0,,
A124_49,Neighbours: Iranian,Perceptions of life,"-4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_49,,,,1.0,1.0,,
A124_50,Neighbours: Kuwaiti,Perceptions of life,"-4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_50,,,,1.0,1.0,,
A124_51,Neighbours: Turkish,Perceptions of life,"-4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_51,,,,1.0,1.0,,
A124_52,Neighbours: Jordanian,Perceptions of life,"-4: Not asked, 0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A124_52,,,,1.0,1.0,,
A165,Most people can be trusted,Perceptions of life,"1: Most people can be trusted, 2: Can´t be too careful, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A165,24.0,43.0,55.0,71.0,81.0,60.0,90.0
A168,Do you think most people try to take advantage of you,Perceptions of life,"1: Would take advantage, 2: Try to be fair, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A168,,,,40.0,,1.0,
A168A,Do you think most people try to take advantage of you (10-point scale),Perceptions of life,"1: Most people try to take advantage of me, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Most people try to be fair, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A168A,,,,,77.0,59.0,
A169,Good human relationships,Perceptions of life,"1: Understand other´s preferences, 2: Express one´s own, 3: Both, 4: Neither, 5: Other answer, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A169,,,50.0,35.0,,,
A170,Satisfaction with your life,Perceptions of life,"1: Dissatisfied, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Satisfied, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A170,24.0,43.0,53.0,71.0,82.0,60.0,90.0
A173,How much freedom of choice and control,Perceptions of life,"1: None at all, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: A great deal, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A173,24.0,41.0,51.0,70.0,82.0,60.0,90.0
A189,Schwartz: It is important to this person to think up new ideas and be creative,Perceptions of life,"-5: Missing; Unknown, -4: Not asked, 1: Not at all like me, 2: Not like me, 3: A little like me, 4: Somewhat like me, 5: Like me, 6: Very much like me, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A189,,,,,52.0,60.0,
A190,Schwartz: It is important to this person to be rich,Perceptions of life,"-5: Missing; Unknown, -4: Not asked, 1: Not at all like me, 2: Not like me, 3: A little like me, 4: Somewhat like me, 5: Like me, 6: Very much like me, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A190,,,,,52.0,60.0,
A191,Schwartz: It is important to this person living in secure surroundings,Perceptions of life,"-5: Missing; Unknown, -4: Not asked, 1: Not at all like me, 2: Not like me, 3: A little like me, 4: Somewhat like me, 5: Like me, 6: Very much like me, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A191,,,,,52.0,60.0,
A192,Schwartz: It is important to this person to have a good time,Perceptions of life,"-5: Missing; Unknown, -4: Not asked, 1: Not at all like me, 2: Not like me, 3: A little like me, 4: Somewhat like me, 5: Like me, 6: Very much like me, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A192,,,,,52.0,60.0,
A193,Schwartz: It is important to this person to help the people nearby,Perceptions of life,"-5: Missing; Unknown, -4: Not asked, 1: Not at all like me, 2: Not like me, 3: A little like me, 4: Somewhat like me, 5: Like me, 6: Very much like me, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A193,,,,,52.0,27.0,
A194,Schwartz: It is important to this person being very successful,Perceptions of life,"-5: Missing; Unknown, -4: Not asked, 1: Not at all like me, 2: Not like me, 3: A little like me, 4: Somewhat like me, 5: Like me, 6: Very much like me, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A194,,,,,52.0,60.0,
A195,Schwartz: It is important to this person adventure and taking risks,Perceptions of life,"-5: Missing; Unknown, -4: Not asked, 1: Not at all like me, 2: Not like me, 3: A little like me, 4: Somewhat like me, 5: Like me, 6: Very much like me, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A195,,,,,52.0,60.0,
A196,Schwartz: It is important to this person to always behave properly,Perceptions of life,"-5: Missing; Unknown, -4: Not asked, 1: Not at all like me, 2: Not like me, 3: A little like me, 4: Somewhat like me, 5: Like me, 6: Very much like me, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A196,,,,,52.0,60.0,
A197,Schwartz: It is important to this person looking after the environment,Perceptions of life,"-5: Missing; Unknown, -4: Not asked, 1: Not at all like me, 2: Not like me, 3: A little like me, 4: Somewhat like me, 5: Like me, 6: Very much like me, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A197,,,,,52.0,60.0,
A198,Schwartz: It is important to this person tradition,Perceptions of life,"-5: Missing; Unknown, -4: Not asked, 1: Not at all like me, 2: Not like me, 3: A little like me, 4: Somewhat like me, 5: Like me, 6: Very much like me, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",A198,,,,,52.0,60.0,
B001,Would give part of my income for the environment (4-point scale),Environment,"1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",B001,,38.0,,59.0,80.0,,
B002,Increase in taxes if used to prevent environmental pollution,Environment,"1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",B002,,40.0,53.0,59.0,52.0,,
B003,Government should reduce environmental pollution,Environment,"1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",B003,,38.0,,59.0,52.0,,
B005,All talk about the environment make people anxious,Environment,"1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",B005,,38.0,,,,,
B006,"Combatting unemployment, we have to accept environmental problems",Environment,"1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",B006,,38.0,,,,,
B007,Protecting environment and fighting pollution is less urgent than suggested,Environment,"1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",B007,,39.0,,,,,
B008,Protecting environment vs. Economic growth,Environment,"1: Protecting environment, 2: Economy growth and creating jobs, 3: Other answer, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",B008,,,53.0,40.0,57.0,59.0,90.0
B009,Human & nature,Environment,"-5: Missing; Unknown, 1: Human beings should master nature, 2: Human beings should coexist with nature, 3: Both, 4: Neither, 5: Other answer, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",B009,,,51.0,28.0,,,
C001,Jobs scarce: Men should have more right to a job than women (3 categories),Work,"1: Agree, 2: Disagree, 3: Neither, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",C001,,42.0,55.0,70.0,81.0,60.0,90.0
C001_01,Jobs scarce: Men should have more right to a job than women (5-point scale),Work,"-5: Missing: Other, -4: Not asked in survey, -3: Not applicable, -2: No answer, -1: Don´t know, 1: Strongly agree, 2: Agree, 3: Neither agree nor disagree, 4: Disagree, 5: Strongly disagree",C001_01,,,,,,,90.0
C002,Jobs scarce: Employers should give priority to (nation) people than immigrants (,Work,"1: Agree, 2: Disagree, 3: Neither, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",C002,,42.0,52.0,69.0,80.0,55.0,90.0
C002_01,Jobs scarce: Employers should give priority to (nation) people than immigrants (,Work,"-5: Missing: Other, -4: Not asked in survey, -3: Not applicable, -2: No answer, -1: Don´t know, 1: Strongly agree, 2: Agree, 3: Neither agree nor disagree, 4: Disagree, 5: Strongly disagree",C002_01,,,,,,,90.0
C004,Jobs scarce: older people should be forced to retire,Work,"1: Agree, 2: Disagree, 3: Neither, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",C004,,42.0,54.0,,,,
C005,Unfair to give work to handicapped people when able bodied people can´t find job,Work,"1: Agree, 2: Disagree, 3: Neither, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",C005,,40.0,,,,,
C006,Satisfaction with financial situation of household,Work,"1: Dissatisfied, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Satisfied, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",C006,24.0,42.0,54.0,39.0,57.0,60.0,64.0
C008,Work compared with Leisure,Work,"-5: Missing; Unknown, -4: Not asked, 1: It's leisure that makes life worth living, not work, 2: 2, 3: 3, 4: 4, 5: Work is what makes life worth living, not leisure, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",C008,,,52.0,38.0,,,
C009,"First choice, if looking for a job",Work,"-5: Missing; Unknown, -4: Not asked, 1: A good income, 2: A safe job with no risk, 3: Working with people you like, 4: Doing an important job, 5: Do something for community, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",C009,,,52.0,30.0,55.0,,
C010,Second choice if looking for a job,Work,"-5: Missing; Unknown, -4: Not asked, 1: A good income, 2: A safe job with no risk, 3: Working with people you like, 4: Doing an important job, 5: Do something for community, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",C010,,,51.0,30.0,54.0,,
C011,Important in a job: good pay,Work,"0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",C011,24.0,42.0,50.0,67.0,46.0,,36.0
C012,Important in a job: not too much pressure,Work,"0: Not mentioned, 1: Mentioned, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",C012,24.0,42.0,50.0,67.0,46.0,,
