country,variable,percentile,year,value_lcu,age,pop
QF-MER,anninc999i,p0p100,1989,19558.1,999,i
QF-MER,anninc999i,p0p100,1990,19613.5,999,i
QF-MER,anninc999i,p0p100,1991,18921.5,999,i
QF-MER,anninc999i,p0p100,1992,18764.3,999,i
QF-MER,anninc999i,p0p100,1993,19589.9,999,i
QF-MER,anninc999i,p0p100,1994,20245.8,999,i
QF-MER,anninc999i,p0p100,1995,20572.8,999,i
QF-MER,anninc999i,p0p100,1996,21078.8,999,i
QF-MER,anninc999i,p0p100,1997,21733.5,999,i
QF-MER,anninc999i,p0p100,1998,22036,999,i
QF-MER,anninc999i,p0p100,1999,23229.2,999,i
QF-MER,anninc999i,p0p100,2000,23812.7,999,i
QF-MER,anninc999i,p0p100,2001,23979.9,999,i
QF-MER,anninc999i,p0p100,2002,24596.4,999,i
QF-MER,anninc999i,p0p100,2003,25049.8,999,i
QF-MER,anninc999i,p0p100,2004,25786,999,i
QF-MER,anninc999i,p0p100,2005,25981.4,999,i
QF-MER,anninc999i,p0p100,2006,26232,999,i
QF-MER,anninc999i,p0p100,2007,26669.1,999,i
QF-MER,anninc999i,p0p100,2008,26993.2,999,i
QF-MER,anninc999i,p0p100,2009,26962.9,999,i
QF-MER,anninc999i,p0p100,2010,27004.2,999,i
QF-MER,anninc999i,p0p100,2011,27213.4,999,i
QF-MER,anninc999i,p0p100,2012,27365.4,999,i
QF-MER,anninc999i,p0p100,2013,27900.4,999,i
QF-MER,anninc999i,p0p100,2014,27867.1,999,i
QF-MER,anninc999i,p0p100,2015,27607.3,999,i
QF-MER,anninc999i,p0p100,2016,28121.3,999,i
QF-MER,anninc999i,p0p100,2017,28378.6,999,i
QF-MER,anninc999i,p0p100,2018,28210.9,999,i
QF-MER,anninc999i,p0p100,2019,28094,999,i
QF-MER,anninc999i,p0p100,2020,26788.9,999,i
QF-MER,anninc999i,p0p100,2021,28015.4,999,i
QG,anninc999i,p0p100,1950,9818.3,999,i
QG,anninc999i,p0p100,1951,9724.2,999,i
QG,anninc999i,p0p100,1952,9608.7,999,i
QG,anninc999i,p0p100,1953,9677.8,999,i
QG,anninc999i,p0p100,1954,10239,999,i
QG,anninc999i,p0p100,1955,10487.9,999,i
QG,anninc999i,p0p100,1956,10623.4,999,i
QG,anninc999i,p0p100,1957,10563.1,999,i
QG,anninc999i,p0p100,1958,10803.7,999,i
QG,anninc999i,p0p100,1959,11106.1,999,i
QG,anninc999i,p0p100,1960,11220.1,999,i
QG,anninc999i,p0p100,1961,11217.8,999,i
QG,anninc999i,p0p100,1962,11282.5,999,i
QG,anninc999i,p0p100,1963,11639.9,999,i
QG,anninc999i,p0p100,1964,12263.4,999,i
QG,anninc999i,p0p100,1965,12739.7,999,i
QG,anninc999i,p0p100,1966,12664.4,999,i
QG,anninc999i,p0p100,1967,12970.1,999,i
QG,anninc999i,p0p100,1968,13184.5,999,i
QG,anninc999i,p0p100,1969,13894.7,999,i
QG,anninc999i,p0p100,1970,14802.6,999,i
QG,anninc999i,p0p100,1971,14929.3,999,i
QG,anninc999i,p0p100,1972,15458.4,999,i
QG,anninc999i,p0p100,1973,15971.6,999,i
QG,anninc999i,p0p100,1974,16038.2,999,i
QG,anninc999i,p0p100,1975,16044.4,999,i
QG,anninc999i,p0p100,1976,16276.8,999,i
QG,anninc999i,p0p100,1977,16412.7,999,i
QG,anninc999i,p0p100,1978,16315.4,999,i
QG,anninc999i,p0p100,1979,16806.6,999,i
QG,anninc999i,p0p100,1980,17041.9,999,i
QG,anninc999i,p0p100,1981,17624.8,999,i
QG,anninc999i,p0p100,1982,17426.3,999,i
QG,anninc999i,p0p100,1983,17135.1,999,i
QG,anninc999i,p0p100,1984,17631.2,999,i
QG,anninc999i,p0p100,1985,18149.5,999,i
QG,anninc999i,p0p100,1986,18455.1,999,i
QG,anninc999i,p0p100,1987,18582.3,999,i
QG,anninc999i,p0p100,1988,19374.5,999,i
QG,anninc999i,p0p100,1989,19597.7,999,i
QG,anninc999i,p0p100,1990,19683.2,999,i
QG,anninc999i,p0p100,1991,19004.7,999,i
QG,anninc999i,p0p100,1992,18863.7,999,i
QG,anninc999i,p0p100,1993,19721.6,999,i
QG,anninc999i,p0p100,1994,20436,999,i
QG,anninc999i,p0p100,1995,20841.5,999,i
QG,anninc999i,p0p100,1996,21384.5,999,i
QG,anninc999i,p0p100,1997,22141.1,999,i
QG,anninc999i,p0p100,1998,22506.3,999,i
QG,anninc999i,p0p100,1999,23841.1,999,i
QG,anninc999i,p0p100,2000,24510.4,999,i
QG,anninc999i,p0p100,2001,24745.3,999,i
QG,anninc999i,p0p100,2002,25429.6,999,i
QG,anninc999i,p0p100,2003,25963.2,999,i
QG,anninc999i,p0p100,2004,26766.2,999,i
QG,anninc999i,p0p100,2005,27002.4,999,i
QG,anninc999i,p0p100,2006,27310.1,999,i
QG,anninc999i,p0p100,2007,27778.6,999,i
QG,anninc999i,p0p100,2008,28118.9,999,i
QG,anninc999i,p0p100,2009,28093.2,999,i
QG,anninc999i,p0p100,2010,28133.1,999,i
QG,anninc999i,p0p100,2011,28401.2,999,i
QG,anninc999i,p0p100,2012,28567.1,999,i
QG,anninc999i,p0p100,2013,29137.2,999,i
QG,anninc999i,p0p100,2014,29076.3,999,i
QG,anninc999i,p0p100,2015,28825.3,999,i
QG,anninc999i,p0p100,2016,29396.7,999,i
QG,anninc999i,p0p100,2017,29716.3,999,i
QG,anninc999i,p0p100,2018,29550.9,999,i
QG,anninc999i,p0p100,2019,29464.8,999,i
QG,anninc999i,p0p100,2020,28168.1,999,i
QG,anninc999i,p0p100,2021,29523.1,999,i
QG-MER,anninc999i,p0p100,1950,12797.7,999,i
QG-MER,anninc999i,p0p100,1951,12698.9,999,i
QG-MER,anninc999i,p0p100,1952,12541.2,999,i
QG-MER,anninc999i,p0p100,1953,12630.6,999,i
QG-MER,anninc999i,p0p100,1954,13348.6,999,i
QG-MER,anninc999i,p0p100,1955,13680.9,999,i
QG-MER,anninc999i,p0p100,1956,13853.8,999,i
QG-MER,anninc999i,p0p100,1957,13773,999,i
QG-MER,anninc999i,p0p100,1958,14088.3,999,i
QG-MER,anninc999i,p0p100,1959,14476.4,999,i
QG-MER,anninc999i,p0p100,1960,14634.3,999,i
QG-MER,anninc999i,p0p100,1961,14634.9,999,i
QG-MER,anninc999i,p0p100,1962,14709.8,999,i
QG-MER,anninc999i,p0p100,1963,15170.8,999,i
QG-MER,anninc999i,p0p100,1964,15990.1,999,i
QG-MER,anninc999i,p0p100,1965,16610.3,999,i
QG-MER,anninc999i,p0p100,1966,16514.5,999,i
QG-MER,anninc999i,p0p100,1967,16933.1,999,i
QG-MER,anninc999i,p0p100,1968,17221.3,999,i
QG-MER,anninc999i,p0p100,1969,18149.1,999,i
QG-MER,anninc999i,p0p100,1970,19308.5,999,i
QG-MER,anninc999i,p0p100,1971,19468.9,999,i
QG-MER,anninc999i,p0p100,1972,20147,999,i
QG-MER,anninc999i,p0p100,1973,20811.2,999,i
QG-MER,anninc999i,p0p100,1974,20920.3,999,i
QG-MER,anninc999i,p0p100,1975,20954.3,999,i
QG-MER,anninc999i,p0p100,1976,21249.4,999,i
QG-MER,anninc999i,p0p100,1977,21447.1,999,i
QG-MER,anninc999i,p0p100,1978,21311.8,999,i
QG-MER,anninc999i,p0p100,1979,21963.3,999,i
QG-MER,anninc999i,p0p100,1980,22276.9,999,i
QG-MER,anninc999i,p0p100,1981,23035.6,999,i
QG-MER,anninc999i,p0p100,1982,22787.6,999,i
QG-MER,anninc999i,p0p100,1983,22381.8,999,i
QG-MER,anninc999i,p0p100,1984,23038,999,i
QG-MER,anninc999i,p0p100,1985,23733.1,999,i
QG-MER,anninc999i,p0p100,1986,24131.6,999,i
QG-MER,anninc999i,p0p100,1987,24294.1,999,i
QG-MER,anninc999i,p0p100,1988,25335.6,999,i
QG-MER,anninc999i,p0p100,1989,25642,999,i
QG-MER,anninc999i,p0p100,1990,25768.8,999,i
QG-MER,anninc999i,p0p100,1991,24888.1,999,i
QG-MER,anninc999i,p0p100,1992,24698.5,999,i
QG-MER,anninc999i,p0p100,1993,25819,999,i
QG-MER,anninc999i,p0p100,1994,26751.9,999,i
QG-MER,anninc999i,p0p100,1995,27280.8,999,i
QG-MER,anninc999i,p0p100,1996,28002.2,999,i
QG-MER,anninc999i,p0p100,1997,28992.8,999,i
QG-MER,anninc999i,p0p100,1998,29515.3,999,i
QG-MER,anninc999i,p0p100,1999,31219.8,999,i
QG-MER,anninc999i,p0p100,2000,32106.6,999,i
QG-MER,anninc999i,p0p100,2001,32399.5,999,i
QG-MER,anninc999i,p0p100,2002,33302.8,999,i
QG-MER,anninc999i,p0p100,2003,33991.5,999,i
QG-MER,anninc999i,p0p100,2004,35049.7,999,i
QG-MER,anninc999i,p0p100,2005,35362.2,999,i
QG-MER,anninc999i,p0p100,2006,35764.2,999,i
QG-MER,anninc999i,p0p100,2007,36370.4,999,i
QG-MER,anninc999i,p0p100,2008,36841.1,999,i
QG-MER,anninc999i,p0p100,2009,36798.1,999,i
QG-MER,anninc999i,p0p100,2010,36857.2,999,i
QG-MER,anninc999i,p0p100,2011,37202.6,999,i
QG-MER,anninc999i,p0p100,2012,37423.1,999,i
QG-MER,anninc999i,p0p100,2013,38161.8,999,i
QG-MER,anninc999i,p0p100,2014,38076.5,999,i
QG-MER,anninc999i,p0p100,2015,37723,999,i
QG-MER,anninc999i,p0p100,2016,38462.5,999,i
QG-MER,anninc999i,p0p100,2017,38869.3,999,i
QG-MER,anninc999i,p0p100,2018,38706.4,999,i
QG-MER,anninc999i,p0p100,2019,38582.8,999,i
QG-MER,anninc999i,p0p100,2020,36888.2,999,i
QG-MER,anninc999i,p0p100,2021,38669.3,999,i
QH,anninc999i,p0p100,1950,1547.5,999,i
QH,anninc999i,p0p100,1951,1620,999,i
QH,anninc999i,p0p100,1952,1698,999,i
QH,anninc999i,p0p100,1953,1685.2,999,i
QH,anninc999i,p0p100,1954,1744.7,999,i
QH,anninc999i,p0p100,1955,1757.8,999,i
QH,anninc999i,p0p100,1956,1878.4,999,i
QH,anninc999i,p0p100,1957,1913.6,999,i
QH,anninc999i,p0p100,1958,1960.5,999,i
QH,anninc999i,p0p100,1959,1964,999,i
QH,anninc999i,p0p100,1960,2150.2,999,i
QH,anninc999i,p0p100,1961,2175.4,999,i
QH,anninc999i,p0p100,1962,2285,999,i
QH,anninc999i,p0p100,1963,2340.3,999,i
QH,anninc999i,p0p100,1964,2416.6,999,i
QH,anninc999i,p0p100,1965,2406.3,999,i
QH,anninc999i,p0p100,1966,2481.3,999,i
QH,anninc999i,p0p100,1967,2506.6,999,i
QH,anninc999i,p0p100,1968,2591.2,999,i
QH,anninc999i,p0p100,1969,2698.6,999,i
QH,anninc999i,p0p100,1970,2972.1,999,i
QH,anninc999i,p0p100,1971,3053.3,999,i
QH,anninc999i,p0p100,1972,3226.8,999,i
QH,anninc999i,p0p100,1973,3292.4,999,i
QH,anninc999i,p0p100,1974,3263,999,i
QH,anninc999i,p0p100,1975,3259.1,999,i
QH,anninc999i,p0p100,1976,3300.1,999,i
QH,anninc999i,p0p100,1977,3376.9,999,i
QH,anninc999i,p0p100,1978,3494.6,999,i
QH,anninc999i,p0p100,1979,3597.9,999,i
QH,anninc999i,p0p100,1980,3689.6,999,i
QH,anninc999i,p0p100,1981,3666.7,999,i
QH,anninc999i,p0p100,1982,3642.2,999,i
QH,anninc999i,p0p100,1983,3596.3,999,i
QH,anninc999i,p0p100,1984,3582.3,999,i
QH,anninc999i,p0p100,1985,3512.6,999,i
QH,anninc999i,p0p100,1986,3566.1,999,i
QH,anninc999i,p0p100,1987,3652.8,999,i
QH,anninc999i,p0p100,1988,3713.9,999,i
QH,anninc999i,p0p100,1989,3776.8,999,i
QH,anninc999i,p0p100,1990,3696.9,999,i
QH,anninc999i,p0p100,1991,3671.7,999,i
QH,anninc999i,p0p100,1992,3795.3,999,i
QH,anninc999i,p0p100,1993,3853.5,999,i
QH,anninc999i,p0p100,1994,3897.9,999,i
QH,anninc999i,p0p100,1995,4024.7,999,i
QH,anninc999i,p0p100,1996,4159.1,999,i
QH,anninc999i,p0p100,1997,4286.3,999,i
QH,anninc999i,p0p100,1998,4449.7,999,i
QH,anninc999i,p0p100,1999,4622.3,999,i
QH,anninc999i,p0p100,2000,4745.5,999,i
QH,anninc999i,p0p100,2001,4780,999,i
QH,anninc999i,p0p100,2002,4947.5,999,i
QH,anninc999i,p0p100,2003,4990.8,999,i
QH,anninc999i,p0p100,2004,5116.4,999,i
QH,anninc999i,p0p100,2005,5314.3,999,i
QH,anninc999i,p0p100,2006,5535,999,i
QH,anninc999i,p0p100,2007,5683.1,999,i
QH,anninc999i,p0p100,2008,5744.5,999,i
QH,anninc999i,p0p100,2009,5588.7,999,i
QH,anninc999i,p0p100,2010,5708.3,999,i
QH,anninc999i,p0p100,2011,5730.5,999,i
QH,anninc999i,p0p100,2012,5827.3,999,i
QH,anninc999i,p0p100,2013,5955.2,999,i
QH,anninc999i,p0p100,2014,6091.9,999,i
QH,anninc999i,p0p100,2015,6430.6,999,i
QH,anninc999i,p0p100,2016,6493.4,999,i
QH,anninc999i,p0p100,2017,6590.6,999,i
QH,anninc999i,p0p100,2018,6775.5,999,i
QH,anninc999i,p0p100,2019,6655,999,i
QH,anninc999i,p0p100,2020,6092.3,999,i
QH,anninc999i,p0p100,2021,6160.8,999,i
QH-MER,anninc999i,p0p100,1950,1188.6,999,i
QH-MER,anninc999i,p0p100,1951,1245.1,999,i
QH-MER,anninc999i,p0p100,1952,1305.5,999,i
QH-MER,anninc999i,p0p100,1953,1297.4,999,i
QH-MER,anninc999i,p0p100,1954,1333,999,i
QH-MER,anninc999i,p0p100,1955,1339,999,i
QH-MER,anninc999i,p0p100,1956,1422.1,999,i
QH-MER,anninc999i,p0p100,1957,1448.5,999,i
QH-MER,anninc999i,p0p100,1958,1478.1,999,i
QH-MER,anninc999i,p0p100,1959,1492.5,999,i
QH-MER,anninc999i,p0p100,1960,1659.9,999,i
QH-MER,anninc999i,p0p100,1961,1698.2,999,i
QH-MER,anninc999i,p0p100,1962,1778.7,999,i
QH-MER,anninc999i,p0p100,1963,1830.9,999,i
QH-MER,anninc999i,p0p100,1964,1896.2,999,i
QH-MER,anninc999i,p0p100,1965,1919.7,999,i
QH-MER,anninc999i,p0p100,1966,1971.6,999,i
QH-MER,anninc999i,p0p100,1967,2003.2,999,i
QH-MER,anninc999i,p0p100,1968,2084.4,999,i
QH-MER,anninc999i,p0p100,1969,2179.5,999,i
QH-MER,anninc999i,p0p100,1970,2443.7,999,i
QH-MER,anninc999i,p0p100,1971,2501.4,999,i
QH-MER,anninc999i,p0p100,1972,2616.9,999,i
QH-MER,anninc999i,p0p100,1973,2661.6,999,i
QH-MER,anninc999i,p0p100,1974,2613.5,999,i
QH-MER,anninc999i,p0p100,1975,2588.5,999,i
QH-MER,anninc999i,p0p100,1976,2624,999,i
QH-MER,anninc999i,p0p100,1977,2688.7,999,i
QH-MER,anninc999i,p0p100,1978,2796.3,999,i
QH-MER,anninc999i,p0p100,1979,2890.5,999,i
QH-MER,anninc999i,p0p100,1980,2958.4,999,i
QH-MER,anninc999i,p0p100,1981,2916,999,i
QH-MER,anninc999i,p0p100,1982,2884.7,999,i
QH-MER,anninc999i,p0p100,1983,2838.7,999,i
QH-MER,anninc999i,p0p100,1984,2849.8,999,i
QH-MER,anninc999i,p0p100,1985,2821.5,999,i
QH-MER,anninc999i,p0p100,1986,2868.4,999,i
QH-MER,anninc999i,p0p100,1987,2924.4,999,i
QH-MER,anninc999i,p0p100,1988,2984.8,999,i
QH-MER,anninc999i,p0p100,1989,3024.4,999,i
QH-MER,anninc999i,p0p100,1990,2969.8,999,i
QH-MER,anninc999i,p0p100,1991,2940.6,999,i
QH-MER,anninc999i,p0p100,1992,3017,999,i
QH-MER,anninc999i,p0p100,1993,3058.1,999,i
QH-MER,anninc999i,p0p100,1994,3103.3,999,i
QH-MER,anninc999i,p0p100,1995,3197.8,999,i
QH-MER,anninc999i,p0p100,1996,3299,999,i
QH-MER,anninc999i,p0p100,1997,3373.4,999,i
QH-MER,anninc999i,p0p100,1998,3511,999,i
QH-MER,anninc999i,p0p100,1999,3655.1,999,i
QH-MER,anninc999i,p0p100,2000,3743.5,999,i
QH-MER,anninc999i,p0p100,2001,3764.5,999,i
QH-MER,anninc999i,p0p100,2002,3918.6,999,i
QH-MER,anninc999i,p0p100,2003,3983.7,999,i
QH-MER,anninc999i,p0p100,2004,4095.4,999,i
QH-MER,anninc999i,p0p100,2005,4199.5,999,i
QH-MER,anninc999i,p0p100,2006,4319.4,999,i
QH-MER,anninc999i,p0p100,2007,4394.6,999,i
QH-MER,anninc999i,p0p100,2008,4399.4,999,i
QH-MER,anninc999i,p0p100,2009,4252,999,i
QH-MER,anninc999i,p0p100,2010,4298.5,999,i
QH-MER,anninc999i,p0p100,2011,4300.1,999,i
QH-MER,anninc999i,p0p100,2012,4378.5,999,i
QH-MER,anninc999i,p0p100,2013,4444.6,999,i
QH-MER,anninc999i,p0p100,2014,4525.2,999,i
QH-MER,anninc999i,p0p100,2015,4835.1,999,i
QH-MER,anninc999i,p0p100,2016,4805.9,999,i
QH-MER,anninc999i,p0p100,2017,4858.4,999,i
QH-MER,anninc999i,p0p100,2018,4963.1,999,i
QH-MER,anninc999i,p0p100,2019,4636.7,999,i
QH-MER,anninc999i,p0p100,2020,4232.7,999,i
QH-MER,anninc999i,p0p100,2021,4185.7,999,i
QI,anninc999i,p0p100,1950,3037.9,999,i
QI,anninc999i,p0p100,1951,3160.6,999,i
QI,anninc999i,p0p100,1952,3219,999,i
QI,anninc999i,p0p100,1953,3163.9,999,i
QI,anninc999i,p0p100,1954,3339,999,i
QI,anninc999i,p0p100,1955,3499.1,999,i
QI,anninc999i,p0p100,1956,3613.6,999,i
QI,anninc999i,p0p100,1957,3770.5,999,i
QI,anninc999i,p0p100,1958,3833.8,999,i
QI,anninc999i,p0p100,1959,3827.2,999,i
QI,anninc999i,p0p100,1960,3991.6,999,i
QI,anninc999i,p0p100,1961,4053.7,999,i
QI,anninc999i,p0p100,1962,4127.4,999,i
QI,anninc999i,p0p100,1963,4322.5,999,i
QI,anninc999i,p0p100,1964,4658.2,999,i
QI,anninc999i,p0p100,1965,4830.7,999,i
QI,anninc999i,p0p100,1966,4965.6,999,i
QI,anninc999i,p0p100,1967,5093.1,999,i
QI,anninc999i,p0p100,1968,5385,999,i
QI,anninc999i,p0p100,1969,5413.4,999,i
QI,anninc999i,p0p100,1970,5510.4,999,i
QI,anninc999i,p0p100,1971,5574.5,999,i
QI,anninc999i,p0p100,1972,5827.7,999,i
QI,anninc999i,p0p100,1973,6098.7,999,i
QI,anninc999i,p0p100,1974,6254.3,999,i
QI,anninc999i,p0p100,1975,6370.4,999,i
QI,anninc999i,p0p100,1976,6447.6,999,i
QI,anninc999i,p0p100,1977,6533.3,999,i
QI,anninc999i,p0p100,1978,6912.8,999,i
QI,anninc999i,p0p100,1979,7224.3,999,i
QI,anninc999i,p0p100,1980,7557,999,i
QI,anninc999i,p0p100,1981,7831.8,999,i
QI,anninc999i,p0p100,1982,7307.6,999,i
QI,anninc999i,p0p100,1983,6806.2,999,i
QI,anninc999i,p0p100,1984,6926.9,999,i
QI,anninc999i,p0p100,1985,6965.8,999,i
QI,anninc999i,p0p100,1986,6228.7,999,i
QI,anninc999i,p0p100,1987,6425.3,999,i
QI,anninc999i,p0p100,1988,6483.7,999,i
QI,anninc999i,p0p100,1989,6722.1,999,i
QI,anninc999i,p0p100,1990,6964.4,999,i
QI,anninc999i,p0p100,1991,7206.1,999,i
QI,anninc999i,p0p100,1992,7378.9,999,i
QI,anninc999i,p0p100,1993,8612.8,999,i
QI,anninc999i,p0p100,1994,8849,999,i
QI,anninc999i,p0p100,1995,7967.1,999,i
QI,anninc999i,p0p100,1996,8178,999,i
QI,anninc999i,p0p100,1997,8713.2,999,i
QI,anninc999i,p0p100,1998,8990.6,999,i
QI,anninc999i,p0p100,1999,9156.4,999,i
QI,anninc999i,p0p100,2000,9611.7,999,i
QI,anninc999i,p0p100,2001,9522.7,999,i
QI,anninc999i,p0p100,2002,9150.3,999,i
QI,anninc999i,p0p100,2003,8874.3,999,i
QI,anninc999i,p0p100,2004,9061.4,999,i
QI,anninc999i,p0p100,2005,9192.3,999,i
QI,anninc999i,p0p100,2006,9539.3,999,i
QI,anninc999i,p0p100,2007,9752.1,999,i
QI,anninc999i,p0p100,2008,9785.5,999,i
QI,anninc999i,p0p100,2009,9217.2,999,i
QI,anninc999i,p0p100,2010,9608.4,999,i
QI,anninc999i,p0p100,2011,9880.1,999,i
QI,anninc999i,p0p100,2012,10120.1,999,i
QI,anninc999i,p0p100,2013,10106,999,i
QI,anninc999i,p0p100,2014,10330.9,999,i
QI,anninc999i,p0p100,2015,10471.4,999,i
QI,anninc999i,p0p100,2016,10542,999,i
QI,anninc999i,p0p100,2017,10628.3,999,i
QI,anninc999i,p0p100,2018,10640.7,999,i
QI,anninc999i,p0p100,2019,10509.7,999,i
QI,anninc999i,p0p100,2020,9440.5,999,i
QI,anninc999i,p0p100,2021,10038.3,999,i
QI-MER,anninc999i,p0p100,1950,1720.9,999,i
QI-MER,anninc999i,p0p100,1951,1790,999,i
QI-MER,anninc999i,p0p100,1952,1821.1,999,i
QI-MER,anninc999i,p0p100,1953,1790.6,999,i
QI-MER,anninc999i,p0p100,1954,1888.7,999,i
QI-MER,anninc999i,p0p100,1955,1979.5,999,i
QI-MER,anninc999i,p0p100,1956,2045,999,i
QI-MER,anninc999i,p0p100,1957,2133.4,999,i
QI-MER,anninc999i,p0p100,1958,2171.1,999,i
QI-MER,anninc999i,p0p100,1959,2167.8,999,i
QI-MER,anninc999i,p0p100,1960,2262.3,999,i
QI-MER,anninc999i,p0p100,1961,2296.5,999,i
QI-MER,anninc999i,p0p100,1962,2336.5,999,i
QI-MER,anninc999i,p0p100,1963,2446.6,999,i
QI-MER,anninc999i,p0p100,1964,2635.2,999,i
QI-MER,anninc999i,p0p100,1965,2732,999,i
QI-MER,anninc999i,p0p100,1966,2809,999,i
QI-MER,anninc999i,p0p100,1967,2880.5,999,i
QI-MER,anninc999i,p0p100,1968,3048.1,999,i
QI-MER,anninc999i,p0p100,1969,3063.6,999,i
QI-MER,anninc999i,p0p100,1970,3121.7,999,i
QI-MER,anninc999i,p0p100,1971,3158.7,999,i
QI-MER,anninc999i,p0p100,1972,3303.7,999,i
QI-MER,anninc999i,p0p100,1973,3458.1,999,i
QI-MER,anninc999i,p0p100,1974,3544.7,999,i
QI-MER,anninc999i,p0p100,1975,3610.7,999,i
QI-MER,anninc999i,p0p100,1976,3655,999,i
QI-MER,anninc999i,p0p100,1977,3701.7,999,i
QI-MER,anninc999i,p0p100,1978,3921.6,999,i
QI-MER,anninc999i,p0p100,1979,4108.2,999,i
QI-MER,anninc999i,p0p100,1980,4298,999,i
QI-MER,anninc999i,p0p100,1981,4452.3,999,i
QI-MER,anninc999i,p0p100,1982,4152.3,999,i
QI-MER,anninc999i,p0p100,1983,3867.1,999,i
QI-MER,anninc999i,p0p100,1984,3937.5,999,i
QI-MER,anninc999i,p0p100,1985,3960.2,999,i
QI-MER,anninc999i,p0p100,1986,3542.3,999,i
QI-MER,anninc999i,p0p100,1987,3654.5,999,i
QI-MER,anninc999i,p0p100,1988,3691.9,999,i
QI-MER,anninc999i,p0p100,1989,3828.8,999,i
QI-MER,anninc999i,p0p100,1990,3967.3,999,i
QI-MER,anninc999i,p0p100,1991,4106.2,999,i
QI-MER,anninc999i,p0p100,1992,4206,999,i
QI-MER,anninc999i,p0p100,1993,4908,999,i
QI-MER,anninc999i,p0p100,1994,5043.2,999,i
QI-MER,anninc999i,p0p100,1995,4541.9,999,i
QI-MER,anninc999i,p0p100,1996,4660.7,999,i
QI-MER,anninc999i,p0p100,1997,4965.3,999,i
QI-MER,anninc999i,p0p100,1998,5123.4,999,i
QI-MER,anninc999i,p0p100,1999,5215.3,999,i
QI-MER,anninc999i,p0p100,2000,5476.9,999,i
QI-MER,anninc999i,p0p100,2001,5426.8,999,i
QI-MER,anninc999i,p0p100,2002,5215.7,999,i
QI-MER,anninc999i,p0p100,2003,5059.8,999,i
QI-MER,anninc999i,p0p100,2004,5166,999,i
QI-MER,anninc999i,p0p100,2005,5240.4,999,i
QI-MER,anninc999i,p0p100,2006,5438.7,999,i
QI-MER,anninc999i,p0p100,2007,5560.9,999,i
QI-MER,anninc999i,p0p100,2008,5580.4,999,i
QI-MER,anninc999i,p0p100,2009,5257.2,999,i
QI-MER,anninc999i,p0p100,2010,5480,999,i
QI-MER,anninc999i,p0p100,2011,5633.5,999,i
QI-MER,anninc999i,p0p100,2012,5770.1,999,i
QI-MER,anninc999i,p0p100,2013,5761.5,999,i
QI-MER,anninc999i,p0p100,2014,5889.5,999,i
QI-MER,anninc999i,p0p100,2015,5969.3,999,i
QI-MER,anninc999i,p0p100,2016,6009.9,999,i
QI-MER,anninc999i,p0p100,2017,6058.3,999,i
QI-MER,anninc999i,p0p100,2018,6067.5,999,i
QI-MER,anninc999i,p0p100,2019,5994.8,999,i
QI-MER,anninc999i,p0p100,2020,5388.4,999,i
QI-MER,anninc999i,p0p100,2021,5728.2,999,i
QJ,anninc999i,p0p100,1973,5465.7,999,i
QJ,anninc999i,p0p100,1974,5380.7,999,i
QJ,anninc999i,p0p100,1975,5298.3,999,i
QJ,anninc999i,p0p100,1976,5218.1,999,i
QJ,anninc999i,p0p100,1977,5139.8,999,i
QJ,anninc999i,p0p100,1978,5062.7,999,i
QJ,anninc999i,p0p100,1979,4985.9,999,i
QJ,anninc999i,p0p100,1980,4908.9,999,i
QJ,anninc999i,p0p100,1981,4831.6,999,i
QJ,anninc999i,p0p100,1982,4753.8,999,i
QJ,anninc999i,p0p100,1983,4674.5,999,i
QJ,anninc999i,p0p100,1984,4592.4,999,i
QJ,anninc999i,p0p100,1985,4507.3,999,i
QJ,anninc999i,p0p100,1986,4429.8,999,i
QJ,anninc999i,p0p100,1987,4337.8,999,i
QJ,anninc999i,p0p100,1988,4457.2,999,i
QJ,anninc999i,p0p100,1989,4399.3,999,i
QJ,anninc999i,p0p100,1990,4504.8,999,i
QJ,anninc999i,p0p100,1991,4174.3,999,i
QJ,anninc999i,p0p100,1992,3799.4,999,i
QJ,anninc999i,p0p100,1993,3372.8,999,i
QJ,anninc999i,p0p100,1994,2879.5,999,i
QJ,anninc999i,p0p100,1995,2756.2,999,i
QJ,anninc999i,p0p100,1996,2733.9,999,i
QJ,anninc999i,p0p100,1997,2775.3,999,i
QJ,anninc999i,p0p100,1998,2799.8,999,i
QJ,anninc999i,p0p100,1999,2861.7,999,i
QJ,anninc999i,p0p100,2000,2952,999,i
QJ,anninc999i,p0p100,2001,3256.3,999,i
QJ,anninc999i,p0p100,2002,3447.4,999,i
QJ,anninc999i,p0p100,2003,3657.4,999,i
QJ,anninc999i,p0p100,2004,3896.2,999,i
QJ,anninc999i,p0p100,2005,4100.9,999,i
QJ,anninc999i,p0p100,2006,4383.3,999,i
QJ,anninc999i,p0p100,2007,4718.2,999,i
QJ,anninc999i,p0p100,2008,4850.4,999,i
QJ,anninc999i,p0p100,2009,5036.5,999,i
QJ,anninc999i,p0p100,2010,5197.1,999,i
QJ,anninc999i,p0p100,2011,5507.3,999,i
QJ,anninc999i,p0p100,2012,5820,999,i
QJ,anninc999i,p0p100,2013,6232.8,999,i
QJ,anninc999i,p0p100,2014,6501.9,999,i
QJ,anninc999i,p0p100,2015,6781.7,999,i
QJ,anninc999i,p0p100,2016,6802.7,999,i
QJ,anninc999i,p0p100,2017,6965.9,999,i
