"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","income_gap_ratio_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","income_gap_ratio_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","income_gap_ratio_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","income_gap_ratio_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","income_gap_ratio_10_00","poverty_gap_index_15_00","headcount_15_00","income_gap_ratio_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","income_gap_ratio_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","income_gap_ratio_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","income_gap_ratio_40_00"
"Nigeria",2004,"N","consumption",FALSE,"NGA:2004:N:c","NGA2004",0.2355151,0.07476817,31870003,0.316349043092913,0.5580458,0.2320569,75514993,0.415073733534312,0.8131821,0.4231674,110040145,0.519950429189998,0.9457304,0.619997,127976637,0.655595852830824,0.9908586,0.7804339,134083404,0.787847070737487,0.8518808,134976032,0.853993441227949,0.998705,0.8884626,135145182,0.88977291546059,0.9997039,0.9254435,135280354,0.925900294677016,0.9998835,0.9440335,135304657,0.944425221007762
"Nigeria",2005,"N","consumption",FALSE,"NGA:2005:N:c","NGA2005",0.2369599,0.07505027,32905440,0.316145346475025,0.5594564,0.2329585,77688922,0.415925141245576,0.8100388,0.423434,112486051,0.522190255503379,0.94365,0.619061,131039972,0.655990726107837,0.9900945,0.7791656,137489489,0.786561686603282,0.8508372,138441089,0.852920050549532,0.9986146,0.8876068,138672632,0.888910041840083,0.9996975,0.9248587,138823009,0.925294055435581,0.9998749,0.9435927,138847644,0.943970541576685
"Nigeria",2006,"N","consumption",FALSE,"NGA:2006:N:c","NGA2006",0.2386925,0.07540582,34022825,0.314961147432082,0.5608475,0.2340511,79942254,0.41712291657516,0.8084015,0.4239935,115228182,0.52416701614555,0.9411625,0.6183696,134151710,0.656641543063026,0.9890729,0.7780387,140980778,0.786205761287,0.8498873,142046194,0.85281595168902,0.9984112,0.8868181,142311843,0.888109098404994,0.9996913,0.9243179,142494306,0.924744545350779,0.9998662,0.9431849,142519236,0.943558409013084
"Nigeria",2007,"N","consumption",FALSE,"NGA:2007:N:c","NGA2007",0.239321,0.07551744,35022230,0.314133594694646,0.562069,0.2346924,82253165,0.416783294906858,0.8057535,0.4240909,117913949,0.526240069915573,0.9382947,0.6172927,137310025,0.657588837440698,0.9878008,0.7766434,144554746,0.786387770872299,0.8487442,145766251,0.851655850345895,0.9983303,0.885878,146095633,0.88717605603007,0.999674,0.9236736,146292270,0.924126240452131,0.9998575,0.9426994,146319124,0.943094680339098
"Nigeria",2008,"N","consumption",FALSE,"NGA:2008:N:c","NGA2008",0.2405042,0.07549728,36140475,0.312716819595566,0.5635503,0.2351048,84684491,0.416772313294999,0.8025587,0.4240128,120600193,0.528108460417265,0.9357727,0.6160639,140618211,0.658384125636764,0.9863489,0.7751314,148218277,0.785650398326921,0.8475106,149610014,0.85128579776362,0.9981454,0.8848636,149990933,0.886147380841095,0.9996702,0.9229778,150220064,0.923409268854999,0.9998426,0.9421752,150245971,0.942556951641249
"Nigeria",2009,"N","consumption",TRUE,"NGA:2009:N:c","NGA2009",0.2404846,0.07490633,37112770,0.310287910939212,0.5631891,0.2344232,86914120,0.415568329106767,0.7975619,0.4227927,123083687,0.529897676931354,0.9318545,0.61386,143808383,0.658143545978188,0.9852012,0.7729482,152041109,0.784235226545911,0.8457958,153566519,0.849561247328159,0.9979967,0.8834752,154015774,0.885626749733435,0.9996663,0.9220267,154273435,0.92247119365463,0.9998373,0.9414591,154299824,0.941853395240972
"Nigeria",2010,"N","consumption",FALSE,"NGA:2010:N:c","NGA2010",0.2253438,0.06891124,35717713,0.3043648611186,0.5454693,0.2230434,86458628,0.408425602133979,0.7836838,0.4098746,124216388,0.52288222692587,0.9248051,0.6021987,146584565,0.651229567206583,0.9830274,0.7646629,155812986,0.777410879631633,0.8398363,157608795,0.844436038521674,0.9970478,0.8788555,158035264,0.881024704860034,0.999572,0.9188771,158435358,0.919346321547122,0.9998288,0.9390897,158476061,0.939509741160342
"Nigeria",2011,"N","consumption",FALSE,"NGA:2011:N:c","NGA2011",0.1833656,0.05289953,29852850,0.286765329384419,0.4916317,0.1902982,80040134,0.386667123922552,0.7500887,0.3726706,122118244,0.496288943655828,0.9110211,0.5717322,148318855,0.627083078089531,0.9803249,0.7449794,159601865,0.759705589308955,0.8261596,161730590,0.831503746482924,0.9968031,0.8684824,162284599,0.871498630243795,0.9994576,0.9118337,162716766,0.91229333527075,0.9997645,0.9337885,162766730,0.934220001453062
"Nigeria",2012,"N","consumption",FALSE,"NGA:2012:N:c","NGA2012",0.1546957,0.04360409,25869571,0.280439891537464,0.4552795,0.17002,76135829,0.372690012939563,0.7282128,0.3488596,121778129,0.478570983184271,0.9045654,0.5524121,151269357,0.610557581240997,0.9787061,0.7328371,163667814,0.748839174012539,0.8178485,166050808,0.823142317160045,0.9968817,0.8622181,166707298,0.865206749292101,0.9993994,0.9076103,167128329,0.908074468992576,0.9997594,0.9306124,167188532,0.931055851744432
"Nigeria",2013,"N","consumption",FALSE,"NGA:2013:N:c","NGA2013",0.1607096,0.04540518,27604408,0.281130979419103,0.4639856,0.1739436,79696843,0.37471052196869,0.7368823,0.3544149,126571155,0.480912442034107,0.9131456,0.559171,156847156,0.61194012730008,0.9821831,0.7391185,168705435,0.752182379553979,0.8227657,170821263,0.827243727183828,0.9974492,0.8661476,171327629,0.868256990929898,0.9995298,0.9103876,171685005,0.910833097012971,0.9997903,0.9327153,171729750,0.933124822759728
"Nigeria",2014,"N","consumption",FALSE,"NGA:2014:N:c","NGA2014",0.1358086,0.03689876,23957303,0.270208505691254,0.4277503,0.1540772,75457250,0.358942442589251,0.7137425,0.3299925,125907676,0.462173819861324,0.9044567,0.5387161,159550596,0.595405703561498,0.9813725,0.7263226,173118920,0.739902559349981,0.8140666,175425396,0.818493309593457,0.997513,0.8596156,175966183,0.861717929580586,0.9995417,0.9060129,176324056,0.906426249245032,0.9997694,0.92943,176364223,0.929819686933774
"Nigeria",2015,"N","consumption",FALSE,"NGA:2015:N:c","NGA2015",0.1225344,0.03227269,22195569,0.261653341505482,0.4116518,0.1441673,74565557,0.349870732122321,0.7051094,0.3188693,127721717,0.451760133008723,0.9041741,0.5306684,163779789,0.586594838253729,0.9820258,0.7221166,177881647,0.73495302438636,0.8114468,180209082,0.815935603827487,0.9978081,0.8577353,180740413,0.859916585891518,0.999575,0.9047979,181060465,0.905230077740069,0.9997726,0.9285223,181096257,0.928922558305052
"Nigeria",2016,"N","consumption",FALSE,"NGA:2016:N:c","NGA2016",0.1220266,0.03127386,22692102,0.253238389859032,0.4201507,0.1455957,78131346,0.345684909235299,0.7171146,0.32427,133354838,0.451678766137184,0.9138481,0.5386266,169939457,0.589490838514859,0.9844719,0.7289102,183072679,0.740329508167036,0.8165577,185177638,0.82022953655465,0.9982721,0.8617489,185638968,0.863046045578142,0.9996219,0.9075597,185889977,0.907983877144742,0.9998136,0.9306039,185925626,0.930987907858557
"Nigeria",2017,"N","consumption",FALSE,"NGA:2017:N:c","NGA2017",0.114488,0.02775688,21852704,0.239886929649207,0.4136097,0.1402294,78947053,0.338469895979887,0.7174213,0.3203103,136936579,0.446105859718959,0.9180177,0.5376883,175225078,0.585212713515486,0.9858122,0.7294974,188165239,0.739378628436927,0.8172725,190170248,0.820077017875838,0.9986343,0.8623997,190612635,0.863661544067017,0.9996504,0.908039,190806582,0.908475417091336,0.9998176,0.9309685,190838496,0.931356562818502
"Nigeria",2018,"N","consumption",TRUE,"NGA:2018:N:c","NGA2018",0.1024811,0.02309824,20073459,0.222714335111137,0.4012006,0.1316928,78585063,0.327353321714995,0.7137784,0.3119935,139811159,0.436962976471947,0.9192824,0.5326359,180064201,0.57909092361359,0.9869145,0.7272816,193311621,0.737144787985385,0.8160159,195230136,0.818835851179929,0.9989488,0.8615477,195668836,0.86279226233077,0.9996825,0.9075023,195812550,0.907938452933983,0.9998188,0.930569,195839247,0.930953839700488
"Nigeria",2019,"N","consumption",FALSE,"NGA:2019:N:c","NGA2019",0.09282562,0.01943493,18654571,0.205213732445194,0.3919825,0.1248992,78774214,0.31840605875215,0.7105997,0.3052607,142804673,0.429345181103904,0.9203875,0.5283965,184964384,0.57386796663894,0.9876489,0.7253111,198481477,0.734412717621134,0.8148547,200357754,0.816852009528779,0.9991386,0.8607414,200790489,0.861135527009575,0.9996996,0.9069862,200903230,0.90742368467305,0.9998197,0.9301838,200927365,0.930567763504787
"Nicaragua",1981,"N","consumption",FALSE,"NIC:1981:N:c","NIC1981",0.02423552,0.006924564,81435,0.300824083412034,0.1259052,0.03477812,423059,0.279551659188392,0.3152915,0.1126477,1059424,0.357636132779866,0.5793773,0.2567149,1946789,0.443290570087779,0.8138564,0.4630721,2734671,0.569297053960654,0.5998266,3078825,0.654426343340442,0.9537652,0.6842711,3204785,0.716812791541871,0.9757691,0.7784799,3278721,0.797937146019705,0.9852366,0.8291641,3310533,0.841211415655483
"Nicaragua",1982,"N","consumption",FALSE,"NIC:1982:N:c","NIC1982",0.03553911,0.01037224,122792,0.290866316784935,0.1833147,0.05339536,633375,0.291706601538807,0.3927719,0.1498518,1357075,0.381249014384165,0.6528522,0.31163,2255685,0.477839649310277,0.8633669,0.5206658,2983039,0.603164039221097,0.6501354,3251170,0.690738906980003,0.9649453,0.726246,3334005,0.752419514570608,0.9820558,0.8091012,3393124,0.823765246928464,0.9900078,0.853442,3420599,0.861851012766293
"Nicaragua",1983,"N","consumption",FALSE,"NIC:1983:N:c","NIC1983",0.04344416,0.01278737,154214,0.30062715276039,0.2122545,0.06516677,753442,0.30748539072923,0.433514,0.1714012,1538849,0.395733288140097,0.6929188,0.341128,2459661,0.492877522116101,0.8823328,0.549255,3132026,0.621903202995793,0.6741148,3368483,0.710214610459181,0.9694645,0.7458843,3441319,0.768829941848627,0.9841882,0.8232508,3493584,0.836465445646051,0.9914504,0.8646096,3519362,0.872250956676679
"Nicaragua",1984,"N","consumption",FALSE,"NIC:1984:N:c","NIC1984",0.05403661,0.01541981,196854,0.291780085590589,0.2411334,0.07739866,878443,0.321079686733472,0.468382,0.1926414,1706304,0.411520601023179,0.7203868,0.3685755,2624352,0.511785447533041,0.9005803,0.5749672,3280792,0.638702006330089,0.6950195,3485085,0.726835063432569,0.972905,0.7627639,3544270,0.783771811745751,0.9872465,0.8353948,3596515,0.846207795497564,0.9920433,0.8741258,3613990,0.880996820172369
"Nicaragua",1985,"N","consumption",FALSE,"NIC:1985:N:c","NIC1985",0.07085215,0.02023765,264586,0.285197162022143,0.2803856,0.0963314,1047055,0.341359672531907,0.524261,0.2240581,1957769,0.427442261892131,0.7572373,0.40679,2827782,0.537195747795132,0.9207164,0.6097091,3438269,0.662531899099321,0.7223489,3601385,0.749109010302145,0.976983,0.7846226,3648388,0.802876638460037,0.9899496,0.851211,3696809,0.859553517065132,0.9936943,0.8863509,3710793,0.892365486655433
"Nicaragua",1986,"N","consumption",FALSE,"NIC:1986:N:c","NIC1986",0.09705095,0.02700203,371038,0.276027429741869,0.3298961,0.1178363,1261236,0.357377090480585,0.5812983,0.2582918,2222379,0.44410583011766,0.7969283,0.445029,3046760,0.558719383584772,0.9387895,0.6429431,3589114,0.684349090132118,0.7477711,3707457,0.771356246203022,0.9815032,0.8048207,3752414,0.820076151885584,0.9914504,0.8656793,3790444,0.873208173637602,0.9944784,0.8975347,3802020,0.902610368018901
"Nicaragua",1987,"N","consumption",FALSE,"NIC:1987:N:c","NIC1987",0.1126353,0.03092085,440367,0.274475976618287,0.3518907,0.1288929,1375777,0.365696962099136,0.6036374,0.2749532,2360024,0.455692229134053,0.8138564,0.4629645,3181911,0.568509300120952,0.9440863,0.6577984,3691067,0.696572343634211,0.7588768,3800656,0.780475281594032,0.9826181,0.8136454,3841713,0.828279065148318,0.9915859,0.8719421,3876775,0.879540259182494,0.9948593,0.9023699,3889573,0.906608260461327
"Nicaragua",1988,"N","consumption",FALSE,"NIC:1988:N:c","NIC1988",0.04382569,0.01300336,175107,0.297751724253787,0.2159001,0.0662043,862636,0.306400898635684,0.4378594,0.1732538,1749482,0.396335751106012,0.6967132,0.3436034,2783741,0.492842851991368,0.8842291,0.5515926,3532967,0.623832013518949,0.6760387,3793929,0.712222956035841,0.9697438,0.7474492,3874643,0.770415295931631,0.9841882,0.8243767,3932356,0.837576472568409,0.9914504,0.8654969,3961373,0.873112443415269
"Nicaragua",1989,"N","consumption",FALSE,"NIC:1989:N:c","NIC1989",0.05528143,0.01576302,225712,0.292494417363082,0.2459712,0.07885185,1004290,0.321641940243288,0.4728039,0.1950793,1930438,0.412924420967156,0.7231987,0.3716771,2952790,0.513635166818204,0.9028099,0.577832,3686135,0.640780775069897,0.6973173,3907627,0.728765776936045,0.9732376,0.7646095,3973688,0.785886524230724,0.9878088,0.8367315,4033182,0.846918418282684,0.9921752,0.8751609,4051010,0.882221759753914
"Nicaragua",1990,"N","consumption",FALSE,"NIC:1990:N:c","NIC1990",0.09251614,0.02547658,386110,0.271491265220744,0.3160223,0.1132164,1318898,0.358665399116808,0.5695799,0.2511077,2377104,0.440853071193011,0.7860892,0.4371681,3280691,0.555829455635164,0.9360035,0.6362733,3906349,0.679439732169186,0.7427536,4045996,0.766162750118373,0.9805497,0.8008285,4092259,0.816824131372217,0.9912903,0.8628355,4137085,0.870329556387564,0.9944364,0.8953415,4150215,0.90041479013635
"Nicaragua",1991,"N","consumption",FALSE,"NIC:1991:N:c","NIC1991",0.04344416,0.01277487,185401,0.298215216775121,0.2122545,0.06510679,905811,0.306898032582156,0.4332277,0.1712943,1848829,0.395188312084783,0.6917286,0.340985,2951999,0.492346014071496,0.8823328,0.5491192,3765415,0.622105164151439,0.6740028,4049691,0.710418491591795,0.9694645,0.7457931,4137256,0.769054312667976,0.9841776,0.8231852,4200045,0.8366982324437,0.9914504,0.8645579,4231082,0.872551043444677
"Nicaragua",1992,"N","consumption",FALSE,"NIC:1992:N:c","NIC1992",0.03976264,0.01152146,173545,0.291121368641175,0.2002771,0.05912746,874112,0.295774069739993,0.416039,0.160467,1815807,0.385698186107354,0.6763237,0.3262903,2951823,0.481866918709821,0.8712023,0.5350988,3802373,0.614242778800113,0.6623479,4125986,0.700777601879794,0.9680286,0.7362467,4224972,0.760453542464936,0.9828535,0.816326,4289676,0.830245700269076,0.9907356,0.8591515,4324077,0.86676242220065
"Nicaragua",1993,"N","consumption",TRUE,"NIC:1993:N:c","NIC1993",0.04441131,0.01308973,198185,0.297627279125897,0.2177828,0.06662356,971855,0.30714334927359,0.4384354,0.1739924,1956517,0.396422699234623,0.6977603,0.3445896,3113753,0.493745549034498,0.88492,0.5525212,3948953,0.624367850534709,0.676802,4238936,0.712499021982583,0.9697438,0.748069,4327479,0.771272604668736,0.9842392,0.8248223,4392164,0.837455162327229,0.9914504,0.8658481,4424344,0.873792389323683
"Nicaragua",1994,"N","consumption",FALSE,"NIC:1994:N:c","NIC1994",0.0430817,0.01215631,196410,0.279110836290876,0.2139002,0.06504717,975172,0.303034086487992,0.4423742,0.1734981,2016787,0.392012580060316,0.7061472,0.3475279,3219329,0.491895765015767,0.8904691,0.5577799,4059654,0.62639782253593,0.6813875,4340490,0.716189703576843,0.9716466,0.7519643,4429743,0.773326897336606,0.9853787,0.8278801,4492347,0.840134707043071,0.9921062,0.8683198,4523018,0.874992662505701
"Nicaragua",1995,"N","consumption",FALSE,"NIC:1995:N:c","NIC1995",0.04096385,0.01079744,190571,0.260723816841004,0.2052624,0.06146398,954919,0.299131846709251,0.4386796,0.1692508,2040819,0.385173908072409,0.707716,0.3454336,3292426,0.487645946521927,0.893492,0.5584239,4156690,0.625103194390108,0.6822667,4429590,0.7164406165366,0.9732359,0.7528427,4527673,0.773520073041458,0.9864719,0.8287807,4589250,0.840325335715264,0.992666,0.8691021,4618066,0.875898651532504
"Nicaragua",1996,"N","consumption",FALSE,"NIC:1996:N:c","NIC1996",0.03745615,0.009190403,177601,0.240976952764177,0.1942261,0.05667627,920938,0.290485282036783,0.4289943,0.1624388,2034110,0.377833455926174,0.7067788,0.3397742,3351247,0.480094972427241,0.8935423,0.5559116,4236801,0.622103395649364,0.6806883,4512738,0.714598345646794,0.9740308,0.7516966,4618443,0.771359340451758,0.9868307,0.8282491,4679135,0.838786498145803,0.9923924,0.8687801,4705506,0.87543337645744
"Nicaragua",1997,"N","consumption",FALSE,"NIC:1997:N:c","NIC1997",0.03263197,0.007270982,157536,0.22726681801398,0.1781147,0.05030157,859877,0.282817230143218,0.4138231,0.1519859,1997798,0.368128235640864,0.6992624,0.3287551,3375802,0.470428559278294,0.8925852,0.5485368,4309099,0.615037907213641,0.6753501,4594428,0.710227007482672,0.9738886,0.7474532,4701604,0.767489847685594,0.9872462,0.8255269,4766090,0.835629134410854,0.9928555,0.8667699,4793170,0.872944134496886
"Nicaragua",1998,"N","consumption",TRUE,"NIC:1998:N:c","NIC1998",0.02896178,0.005557154,142221,0.200742314193012,0.1579275,0.0449025,775526,0.286514438684213,0.3952907,0.1425256,1941133,0.360125666761855,0.6934711,0.3187872,3405392,0.460714594280941,0.8904664,0.5422501,4372766,0.608525777855359,0.6709996,4671575,0.706142001644169,0.973745,0.7440253,4781718,0.763609473262074,0.9863167,0.82342,4843453,0.834000055320433,0.9928164,0.8652505,4875371,0.87188621874015
"Nicaragua",1999,"N","consumption",FALSE,"NIC:1999:N:c","NIC1999",0.03084593,0.005936778,153953,0.183333604958567,0.1713776,0.04825929,855352,0.280610810372306,0.4140596,0.1499256,2066588,0.36222509652691,0.7064961,0.3297491,3526150,0.46718698805235,0.9007619,0.5529638,4495739,0.614486201737104,0.6801708,4767214,0.711555959930048,0.9761805,0.7517621,4872156,0.769536797419585,0.9881413,0.8292038,4931853,0.838548344958862,0.9939922,0.8698061,4961055,0.875151727660822
"Nicaragua",2000,"N","consumption",FALSE,"NIC:2000:N:c","NIC2000",0.02929289,0.005615421,148495,0.185436789096112,0.1716272,0.04822847,870030,0.2788836086887,0.4183138,0.1505533,2120559,0.359523093541454,0.7062227,0.331874,3580056,0.469662195005732,0.9079657,0.5555171,4602752,0.611478860065905,0.683156,4859533,0.712806541673588,0.977393,0.7545535,4954700,0.77201820752006,0.9896947,0.8314992,5017061,0.840447664174763,0.9947206,0.8716696,5042539,0.876639836549493
"Nicaragua",2001,"N","consumption",TRUE,"NIC:2001:N:c","NIC2001",0.02800504,0.005463793,144096,0.188657254998951,0.1755999,0.04887345,903526,0.277855060842398,0.4249933,0.1527859,2186746,0.35885583681692,0.7134941,0.337055,3671188,0.472313336109996,0.9141795,0.5610259,4703788,0.613435569507319,0.6887322,4953424,0.714832682317978,0.978628,0.7596354,5035399,0.776367736094327,0.9912489,0.8354266,5100338,0.842680661086923,0.9955436,0.8748339,5122436,0.878856659860562
"Nicaragua",2002,"N","consumption",FALSE,"NIC:2002:N:c","NIC2002",0.0228869,0.004271306,119454,0.17369647461195,0.1647464,0.0441768,859865,0.267354953181364,0.4180155,0.1456868,2181760,0.347695219058151,0.7051585,0.3286892,3680454,0.465694173645565,0.9091255,0.5541174,4745024,0.609154170299543,0.6834122,5020420,0.709984087793579,0.9783592,0.7553996,5106378,0.771995898490174,0.9917466,0.8326126,5176251,0.838932257278346,0.995012,0.8729019,5193294,0.876010428424019
"Nicaragua",2003,"N","consumption",FALSE,"NIC:2003:N:c","NIC2003",0.02020071,0.003655241,106905,0.169267151059602,0.1657311,0.04267375,877069,0.256613734718972,0.4215144,0.1455491,2230704,0.344841316582496,0.7091375,0.3300271,3752839,0.464939504126956,0.9113372,0.5563804,4822904,0.610287117022259,0.6852392,5097702,0.711135215890063,0.9788346,0.756899,5180108,0.772705758527093,0.9926921,0.833882,5253444,0.840202578311683,0.9962912,0.8741313,5272491,0.877253230303423
"Nicaragua",2004,"N","consumption",FALSE,"NIC:2004:N:c","NIC2004",0.01694336,0.00300981,90900,0.160468823235065,0.1655726,0.04079984,888286,0.245276769296399,0.4221458,0.1445953,2264785,0.341787964416052,0.7124326,0.3302607,3822155,0.463307075316076,0.9132167,0.5576309,4899348,0.610333287968772,0.6862771,5173488,0.71149629363455,0.9792265,0.7577736,5253487,0.773633335086138,0.9936121,0.8347014,5330664,0.840204290040956,0.9975046,0.8750121,5351547,0.877251202151896
"Nicaragua",2005,"N","consumption",TRUE,"NIC:2005:N:c","NIC2005",0.01320236,0.002215973,71804,0.16593183869925,0.1601914,0.03712561,871231,0.229432985142989,0.4157395,0.1396234,2261078,0.335005736409314,0.7080119,0.3249652,3850657,0.458551488716783,0.9121511,0.553782,4960907,0.60684188640064,0.683334,5242284,0.708483632801636,0.9781852,0.755498,5320046,0.772099163965137,0.9944133,0.8332389,5408306,0.837897902033979,0.998828,0.8741239,5432316,0.875497272288767
"Nepal",1990,"N","consumption",FALSE,"NPL:1990:N:c","NPL1990",0.2829474,0.07124949,5349256,0.251675808511293,0.7373538,0.2956164,13940026,0.40061565968019,0.9129406,0.5197359,17259578,0.568853875128943,0.9781926,0.702239,18493199,0.717647785359141,0.9947849,0.8313525,18806884,0.835979394989868,0.8864529,18878029,0.887868847327782,0.9991749,0.9145653,18889879,0.915093214270146,0.9997118,0.9428609,18900029,0.943395476180097,0.9999608,0.957112,18904737,0.957546607135073
"Nepal",1991,"N","consumption",FALSE,"NPL:1991:N:c","NPL1991",0.2605372,0.06404401,5055856,0.245470426381996,0.7124239,0.2800523,13824945,0.393016003379153,0.9060817,0.5056045,17582972,0.557765798482474,0.9749445,0.6922905,18919289,0.709744120670906,0.9941792,0.8254362,19292548,0.830100466592363,0.8823924,19370025,0.883858917957441,0.9991749,0.9114962,19389493,0.912067156263041,0.9997118,0.9407988,19399911,0.94137810417536,0.9999608,0.9555578,19404743,0.95603357813152
"Nepal",1992,"N","consumption",FALSE,"NPL:1992:N:c","NPL1992",0.2532977,0.06148351,5050331,0.242841498496636,0.7046717,0.2743909,14049970,0.389714823043698,0.9040787,0.5003179,18025810,0.553341503834828,0.9743079,0.6885513,19426063,0.706781092445183,0.9940487,0.823203,19819661,0.82798717254188,0.8808604,19896216,0.882423522453649,0.9990875,0.9103354,19920126,0.911039406351869,0.9997118,0.9400186,19932574,0.940692937567912,0.9999608,0.9549697,19937538,0.955519703175934
"Nepal",1993,"N","consumption",FALSE,"NPL:1993:N:c","NPL1993",0.2452463,0.059499,5025091,0.242524400769178,0.701324,0.2698722,14370111,0.384923440540147,0.9028251,0.4960716,18498864,0.549871234724118,0.9735726,0.6855428,19948478,0.704427623883168,0.9939353,0.8214031,20365709,0.826205164326452,0.8796276,20443739,0.881215235707192,0.9990875,0.9094001,20471278,0.910109754897045,0.9997118,0.9393895,20484070,0.940073169931363,0.9999608,0.9544956,20489172,0.955054877448522
"Nepal",1994,"N","consumption",FALSE,"NPL:1994:N:c","NPL1994",0.2153344,0.05030988,4530830,0.233587231271841,0.6750984,0.2473303,14204681,0.366213582028258,0.8921768,0.474463,18772206,0.531704953354916,0.9701615,0.6701376,20413075,0.690649103880537,0.993291,0.8121306,20899741,0.817599677668809,0.873277,20988186,0.875661511594977,0.9990218,0.9045748,21020322,0.905210177012873,0.9994751,0.9361483,21029860,0.936806784675249,0.9999608,0.9520484,21040079,0.952605088506436
"Nepal",1995,"N","consumption",TRUE,"NPL:1995:N:c","NPL1995",0.2096454,0.04884563,4523324,0.233841114554073,0.6667593,0.2435123,14386046,0.364687657171074,0.8909185,0.4707001,19222521,0.527952417942433,0.9697013,0.6674338,20922344,0.688473663896176,0.9932131,0.8104966,21429636,0.815863683455258,0.8721565,21522012,0.874444082666403,0.9990218,0.9037229,21554965,0.905128890182109,0.9994751,0.935577,21564746,0.936146938516717,0.9999608,0.9516162,21575225,0.952110203887537
"Nepal",1996,"N","consumption",FALSE,"NPL:1996:N:c","NPL1996",0.1899389,0.04378314,4195817,0.229486709382003,0.6402933,0.2271037,14144304,0.354574548942905,0.8783181,0.4529548,19402356,0.515658536791583,0.9660107,0.6536722,21339516,0.677113261604295,0.9920667,0.801777,21915103,0.807950675286132,0.8660353,22009258,0.869186855467543,0.998655,0.8989971,22060640,0.900469214983093,0.9993694,0.9323768,22076422,0.932959693820377,0.9997825,0.9491893,22085547,0.949719770365283
"Nepal",1997,"N","consumption",FALSE,"NPL:1997:N:c","NPL1997",0.1731716,0.03873148,3911042,0.222248059708154,0.6030514,0.2093407,13619780,0.346568881485845,0.854793,0.4318908,19305308,0.505290788581086,0.9599202,0.6359683,21679582,0.662750670856596,0.9895867,0.7900956,22349593,0.798467707302816,0.8576826,22474550,0.861551809287292,0.9979372,0.8924764,22538187,0.894710451957287,0.9992134,0.9279133,22567010,0.928449668528837,0.9996293,0.9458035,22576403,0.946337251396627
"Nepal",1998,"N","consumption",FALSE,"NPL:1998:N:c","NPL1998",0.1793456,0.03956322,4135330,0.219401476173983,0.5946872,0.2098887,13712228,0.352748348868382,0.8502582,0.4299229,19605154,0.505338547223739,0.9539708,0.6326181,21996547,0.663395738966348,0.9870176,0.7871025,22758536,0.79705084159073,0.855264,22927493,0.859999152413321,0.9973911,0.8904823,22997727,0.892725713497068,0.9990488,0.9264843,23035950,0.927007155162003,0.9995743,0.9447048,23048067,0.945255366371502
"Nepal",1999,"N","consumption",FALSE,"NPL:1999:N:c","NPL1999",0.1645973,0.03546223,3869677,0.214780115259478,0.573313,0.1977076,13478568,0.344540125939459,0.8355902,0.4139459,19644696,0.495367902613743,0.9454248,0.6185028,22226903,0.654149057385527,0.98403,0.7772383,23134510,0.789514178202764,0.8480119,23341560,0.853611249541354,0.9967959,0.8847464,23434636,0.887912012243449,0.9988796,0.9224949,23483623,0.923930852448769,0.9994872,0.9416644,23497908,0.942240455243172
"Nepal",2000,"N","consumption",FALSE,"NPL:2000:N:c","NPL2000",0.1354963,0.0272608,3243932,0.200041050896007,0.5170278,0.1728669,12378219,0.3337622856845,0.805332,0.3821747,19280542,0.474327094157633,0.929429,0.5916567,22251562,0.636479987570908,0.9805789,0.7587778,23476147,0.773877522326601,0.8346487,23719834,0.842692029417348,0.9951013,0.8742265,23823830,0.878217816613957,0.9986499,0.9151701,23908787,0.916624440394141,0.9991949,0.9360956,23921835,0.936642929189836
"Nepal",2001,"N","consumption",FALSE,"NPL:2001:N:c","NPL2001",0.1162487,0.02297629,2830319,0.196118321378583,0.4925456,0.1595648,11992060,0.323691206218238,0.7828462,0.3631077,19060039,0.463907746843149,0.9182225,0.574518,22356061,0.625457672877051,0.9775563,0.7460124,23800667,0.763200404641549,0.8252174,24051301,0.834863326222659,0.9934067,0.866719,24186578,0.872453373846519,0.9976345,0.9098205,24289513,0.911275752328953,0.9989659,0.9320139,24321929,0.932535482117168
"Nepal",2002,"N","consumption",FALSE,"NPL:2002:N:c","NPL2002",0.1378978,0.02804084,3409610,0.201442530950159,0.5220094,0.1779571,12907010,0.340303077584955,0.8004887,0.3837671,19792585,0.479264745762022,0.9212544,0.5895157,22778593,0.639679522057444,0.9772776,0.7546475,24163801,0.772012720194099,0.8308599,24437611,0.840550561562979,0.9932944,0.8708965,24559827,0.876626179884809,0.9980981,0.9125875,24678601,0.914037578438916,0.9990027,0.9340821,24700968,0.934608419695716
