DIM_GHECAUSE_TITLE,DIM_YEAR_CODE,DIM_COUNTRY_CODE,DIM_AGEGROUP_CODE,DIM_SEX_CODE,VAL_DEATHS_COUNT_NUMERIC
Malaria,2012,MUS,YEARS5-9,BTSX,0.0
Malaria,2012,MUS,YEARS10-14,BTSX,0.0
Malaria,2012,JAM,YEARS0-1,BTSX,0.0
Malaria,2012,JAM,YEARS1-4,BTSX,0.0
Malaria,2012,JAM,YEARS5-9,BTSX,0.0
Malaria,2012,JAM,YEARS10-14,BTSX,0.0
Malaria,2012,JAM,YEARS15-19,BTSX,0.0
Malaria,2012,JAM,YEARS20-24,BTSX,0.0
Malaria,2012,JAM,YEARS25-29,BTSX,0.0
Malaria,2012,JAM,YEARS30-34,BTSX,0.0
Malaria,2012,JAM,YEARS35-39,BTSX,0.0
Malaria,2012,LTU,YEARS65-69,BTSX,0.0
Malaria,2012,LTU,YEARS70-74,BTSX,0.0
Malaria,2012,LTU,YEARS75-79,BTSX,0.0
Malaria,2012,LTU,YEARS80-84,BTSX,0.0
Malaria,2012,LTU,YEARS85PLUS,BTSX,0.0
Malaria,2012,LUX,YEARS0-1,BTSX,0.0
Malaria,2012,LUX,YEARS1-4,BTSX,0.0
Malaria,2012,LUX,YEARS5-9,BTSX,0.0
Malaria,2012,LUX,YEARS10-14,BTSX,0.0
Malaria,2012,LUX,YEARS15-19,BTSX,0.0
Malaria,2012,LUX,YEARS20-24,BTSX,0.0
Malaria,2012,LUX,YEARS25-29,BTSX,0.0
Malaria,2012,LUX,YEARS30-34,BTSX,0.0
Malaria,2012,LUX,YEARS35-39,BTSX,0.0
Malaria,2012,LUX,YEARS40-44,BTSX,0.0
Malaria,2012,LUX,YEARS45-49,BTSX,0.0
Malaria,2012,LUX,YEARS50-54,BTSX,0.0
Malaria,2012,LUX,YEARS55-59,BTSX,0.0
Malaria,2012,LUX,YEARS60-64,BTSX,0.0
Malaria,2012,LUX,YEARS65-69,BTSX,0.0
Malaria,2012,LUX,YEARS70-74,BTSX,0.0
Malaria,2012,LUX,YEARS75-79,BTSX,0.0
Malaria,2012,LUX,YEARS80-84,BTSX,0.0
Malaria,2012,LUX,YEARS85PLUS,BTSX,0.0
Malaria,2012,LVA,YEARS0-1,BTSX,0.0
Malaria,2012,LVA,YEARS1-4,BTSX,0.0
Malaria,2012,LVA,YEARS5-9,BTSX,0.0
Malaria,2012,LVA,YEARS10-14,BTSX,0.0
Malaria,2012,LVA,YEARS15-19,BTSX,0.0
Malaria,2012,LVA,YEARS20-24,BTSX,0.0
Malaria,2012,LVA,YEARS25-29,BTSX,0.0
Malaria,2012,LVA,YEARS30-34,BTSX,0.0
Malaria,2012,LVA,YEARS35-39,BTSX,0.0
Malaria,2012,LVA,YEARS40-44,BTSX,0.0
Malaria,2012,LVA,YEARS45-49,BTSX,0.0
Malaria,2012,LVA,YEARS50-54,BTSX,0.0
Malaria,2012,LVA,YEARS55-59,BTSX,0.0
Malaria,2012,LVA,YEARS60-64,BTSX,0.0
Malaria,2012,LVA,YEARS65-69,BTSX,0.0
Malaria,2012,LVA,YEARS70-74,BTSX,0.0
Malaria,2012,LVA,YEARS75-79,BTSX,0.0
Malaria,2012,LVA,YEARS80-84,BTSX,0.0
Malaria,2012,LVA,YEARS85PLUS,BTSX,0.0
Malaria,2012,MAR,YEARS0-1,BTSX,0.0
Malaria,2012,MAR,YEARS1-4,BTSX,0.0
Malaria,2012,MAR,YEARS5-9,BTSX,0.0
Malaria,2012,MAR,YEARS10-14,BTSX,0.0
Malaria,2012,MAR,YEARS15-19,BTSX,0.0
Malaria,2012,MAR,YEARS20-24,BTSX,0.0
Malaria,2012,NLD,YEARS1-4,BTSX,0.0
Malaria,2012,NLD,YEARS5-9,BTSX,0.0
Malaria,2012,NLD,YEARS10-14,BTSX,0.0
Malaria,2012,NLD,YEARS15-19,BTSX,0.0
Malaria,2012,NLD,YEARS20-24,BTSX,0.0
Malaria,2012,NLD,YEARS25-29,BTSX,0.0
Malaria,2012,NLD,YEARS30-34,BTSX,0.0
Malaria,2012,NLD,YEARS35-39,BTSX,0.0
Malaria,2012,NLD,YEARS40-44,BTSX,0.0
Malaria,2012,NLD,YEARS45-49,BTSX,0.0
Malaria,2012,NLD,YEARS50-54,BTSX,0.0
Malaria,2012,KEN,YEARS35-39,BTSX,596.47
Malaria,2012,KEN,YEARS40-44,BTSX,616.7
Malaria,2012,KEN,YEARS45-49,BTSX,549.43
Malaria,2012,KEN,YEARS50-54,BTSX,727.66
Malaria,2012,KEN,YEARS55-59,BTSX,720.7
Malaria,2012,KEN,YEARS60-64,BTSX,889.72
Malaria,2012,KEN,YEARS65-69,BTSX,599.49
Malaria,2012,KEN,YEARS70-74,BTSX,570.2
Malaria,2012,KEN,YEARS75-79,BTSX,106.84
Malaria,2012,KEN,YEARS80-84,BTSX,13.9
Malaria,2012,KEN,YEARS85PLUS,BTSX,0.5
Malaria,2012,KGZ,YEARS0-1,BTSX,0.0
Malaria,2012,KGZ,YEARS1-4,BTSX,0.0
Malaria,2012,KGZ,YEARS5-9,BTSX,0.0
Malaria,2012,KGZ,YEARS10-14,BTSX,0.0
Malaria,2012,KGZ,YEARS15-19,BTSX,0.0
Malaria,2012,KGZ,YEARS20-24,BTSX,0.0
Malaria,2012,MDG,YEARS65-69,BTSX,156.55
Malaria,2012,MDG,YEARS70-74,BTSX,161.61
Malaria,2012,MDG,YEARS75-79,BTSX,32.0
Malaria,2012,MDG,YEARS80-84,BTSX,4.17
Malaria,2012,MDG,YEARS85PLUS,BTSX,0.21
Malaria,2012,MDV,YEARS0-1,BTSX,0.0
Malaria,2012,MDV,YEARS1-4,BTSX,0.0
Malaria,2012,MDV,YEARS5-9,BTSX,0.0
Malaria,2012,MDV,YEARS10-14,BTSX,0.0
Malaria,2012,MDV,YEARS15-19,BTSX,0.0
Malaria,2012,MDV,YEARS20-24,BTSX,0.0
Malaria,2012,MDV,YEARS25-29,BTSX,0.0
Malaria,2012,MDV,YEARS30-34,BTSX,0.0
Malaria,2012,MDV,YEARS35-39,BTSX,0.0
Malaria,2012,MDV,YEARS40-44,BTSX,0.0
Malaria,2012,MDV,YEARS45-49,BTSX,0.0
Malaria,2012,MDV,YEARS50-54,BTSX,0.0
Malaria,2012,MDV,YEARS55-59,BTSX,0.0
Malaria,2012,MDV,YEARS60-64,BTSX,0.0
Malaria,2012,MDV,YEARS65-69,BTSX,0.0
Malaria,2012,MDV,YEARS70-74,BTSX,0.0
Malaria,2012,MDV,YEARS75-79,BTSX,0.0
Malaria,2012,MDV,YEARS80-84,BTSX,0.0
Malaria,2012,MDV,YEARS85PLUS,BTSX,0.0
Malaria,2012,MEX,YEARS0-1,BTSX,0.0
Malaria,2012,MEX,YEARS1-4,BTSX,0.0
Malaria,2012,MEX,YEARS5-9,BTSX,0.0
Malaria,2012,MEX,YEARS10-14,BTSX,0.0
Malaria,2012,MEX,YEARS15-19,BTSX,0.0
Malaria,2012,MEX,YEARS20-24,BTSX,0.0
Malaria,2012,MEX,YEARS25-29,BTSX,0.0
Malaria,2012,MEX,YEARS30-34,BTSX,0.0
Malaria,2012,MEX,YEARS35-39,BTSX,0.0
Malaria,2012,MEX,YEARS40-44,BTSX,0.0
Malaria,2012,MEX,YEARS45-49,BTSX,0.0
Malaria,2012,MEX,YEARS50-54,BTSX,0.0
Malaria,2012,MEX,YEARS55-59,BTSX,0.0
Malaria,2012,MEX,YEARS60-64,BTSX,0.0
Malaria,2012,MEX,YEARS65-69,BTSX,0.0
Malaria,2012,MEX,YEARS70-74,BTSX,0.0
Malaria,2012,MEX,YEARS75-79,BTSX,0.0
Malaria,2012,MEX,YEARS80-84,BTSX,0.0
Malaria,2012,MEX,YEARS85PLUS,BTSX,0.0
Malaria,2012,MKD,YEARS0-1,BTSX,0.0
Malaria,2012,MKD,YEARS1-4,BTSX,0.0
Malaria,2012,MKD,YEARS5-9,BTSX,0.0
Malaria,2012,MKD,YEARS10-14,BTSX,0.0
Malaria,2012,MKD,YEARS15-19,BTSX,0.0
Malaria,2012,NPL,YEARS45-49,BTSX,0.14
Malaria,2012,NPL,YEARS50-54,BTSX,0.19
Malaria,2012,NPL,YEARS55-59,BTSX,0.26
Malaria,2012,NPL,YEARS60-64,BTSX,0.3
Malaria,2012,LBN,YEARS30-34,BTSX,0.0
Malaria,2012,LBN,YEARS35-39,BTSX,0.0
Malaria,2012,LBN,YEARS40-44,BTSX,0.0
Malaria,2012,LBN,YEARS45-49,BTSX,0.0
Malaria,2012,LBN,YEARS50-54,BTSX,0.0
Malaria,2012,LBN,YEARS55-59,BTSX,0.0
Malaria,2012,LBN,YEARS60-64,BTSX,0.0
Malaria,2012,LBN,YEARS65-69,BTSX,0.0
Malaria,2012,LBN,YEARS70-74,BTSX,0.0
Malaria,2012,LBN,YEARS75-79,BTSX,0.0
Malaria,2012,LBN,YEARS80-84,BTSX,0.0
Malaria,2012,LBN,YEARS85PLUS,BTSX,0.0
Malaria,2012,LBR,YEARS0-1,BTSX,758.14
Malaria,2012,LBR,YEARS1-4,BTSX,817.86
Malaria,2012,LBR,YEARS5-9,BTSX,70.98
Malaria,2012,LBR,YEARS10-14,BTSX,39.61
Malaria,2012,LBR,YEARS15-19,BTSX,55.59
Malaria,2012,LBR,YEARS20-24,BTSX,55.79
Malaria,2012,LBR,YEARS25-29,BTSX,50.75
Malaria,2012,LBR,YEARS30-34,BTSX,51.18
Malaria,2012,LBR,YEARS35-39,BTSX,57.1
Malaria,2012,LBR,YEARS40-44,BTSX,49.39
Malaria,2012,LBR,YEARS45-49,BTSX,50.4
Malaria,2012,LBR,YEARS50-54,BTSX,65.62
Malaria,2012,LBR,YEARS55-59,BTSX,74.56
Malaria,2012,LBR,YEARS60-64,BTSX,83.66
Malaria,2012,MNG,YEARS20-24,BTSX,0.0
Malaria,2012,MNG,YEARS25-29,BTSX,0.0
Malaria,2012,MNG,YEARS30-34,BTSX,0.0
Malaria,2012,MNG,YEARS35-39,BTSX,0.0
Malaria,2012,MNG,YEARS40-44,BTSX,0.0
Malaria,2012,MNG,YEARS45-49,BTSX,0.0
Malaria,2012,MNG,YEARS50-54,BTSX,0.0
Malaria,2012,MNG,YEARS55-59,BTSX,0.0
Malaria,2012,MNG,YEARS60-64,BTSX,0.0
Malaria,2012,MNG,YEARS65-69,BTSX,0.0
Malaria,2012,MNG,YEARS70-74,BTSX,0.0
Malaria,2012,MNG,YEARS75-79,BTSX,0.0
Malaria,2012,MNG,YEARS80-84,BTSX,0.0
Malaria,2012,MNG,YEARS85PLUS,BTSX,0.0
Malaria,2012,MOZ,YEARS0-1,BTSX,6748.85
Malaria,2012,MOZ,YEARS1-4,BTSX,6593.15
Malaria,2012,MOZ,YEARS5-9,BTSX,438.14
Malaria,2012,MOZ,YEARS10-14,BTSX,314.13
Malaria,2012,MOZ,YEARS15-19,BTSX,198.74
Malaria,2012,MOZ,YEARS20-24,BTSX,189.38
Malaria,2012,MOZ,YEARS25-29,BTSX,150.31
Malaria,2012,MOZ,YEARS30-34,BTSX,153.32
Malaria,2012,MOZ,YEARS35-39,BTSX,177.18
Malaria,2012,MOZ,YEARS40-44,BTSX,229.27
Malaria,2012,MOZ,YEARS45-49,BTSX,243.81
Malaria,2012,MOZ,YEARS50-54,BTSX,289.6
Malaria,2012,MOZ,YEARS55-59,BTSX,323.76
Malaria,2012,MOZ,YEARS60-64,BTSX,389.02
Malaria,2012,MOZ,YEARS65-69,BTSX,358.25
Malaria,2012,MOZ,YEARS70-74,BTSX,349.78
Malaria,2012,MOZ,YEARS75-79,BTSX,66.92
Malaria,2012,MOZ,YEARS80-84,BTSX,8.05
Malaria,2012,MOZ,YEARS85PLUS,BTSX,0.35
Malaria,2012,MRT,YEARS0-1,BTSX,148.24
Malaria,2012,MRT,YEARS1-4,BTSX,308.76
Malaria,2012,MRT,YEARS5-9,BTSX,60.09
Malaria,2012,MRT,YEARS10-14,BTSX,16.55
Malaria,2012,MRT,YEARS15-19,BTSX,19.28
Malaria,2012,MRT,YEARS20-24,BTSX,21.6
Malaria,2012,MRT,YEARS25-29,BTSX,20.62
Malaria,2012,MRT,YEARS30-34,BTSX,19.16
Malaria,2012,MRT,YEARS35-39,BTSX,18.86
Malaria,2012,MRT,YEARS40-44,BTSX,22.83
Malaria,2012,KIR,YEARS20-24,BTSX,0.0
Malaria,2012,KIR,YEARS25-29,BTSX,0.0
Malaria,2012,KIR,YEARS30-34,BTSX,0.0
Malaria,2012,KIR,YEARS35-39,BTSX,0.0
Malaria,2012,KIR,YEARS40-44,BTSX,0.0
Malaria,2012,KIR,YEARS45-49,BTSX,0.0
Malaria,2012,KIR,YEARS50-54,BTSX,0.0
Malaria,2012,KIR,YEARS55-59,BTSX,0.0
Malaria,2012,KIR,YEARS60-64,BTSX,0.0
Malaria,2012,KIR,YEARS65-69,BTSX,0.0
Malaria,2012,MKD,YEARS20-24,BTSX,0.0
Malaria,2012,MKD,YEARS25-29,BTSX,0.0
Malaria,2012,MKD,YEARS30-34,BTSX,0.0
Malaria,2012,MKD,YEARS35-39,BTSX,0.0
Malaria,2012,MKD,YEARS40-44,BTSX,0.0
Malaria,2012,MKD,YEARS45-49,BTSX,0.0
Malaria,2012,MKD,YEARS50-54,BTSX,0.0
Malaria,2012,MKD,YEARS55-59,BTSX,0.0
Malaria,2012,MKD,YEARS60-64,BTSX,0.0
Malaria,2012,MKD,YEARS65-69,BTSX,0.0
Malaria,2012,MKD,YEARS70-74,BTSX,0.0
Malaria,2012,MKD,YEARS75-79,BTSX,0.0
Malaria,2012,MKD,YEARS80-84,BTSX,0.0
Malaria,2012,MKD,YEARS85PLUS,BTSX,0.0
Malaria,2012,MLI,YEARS0-1,BTSX,5931.48
Malaria,2012,MLI,YEARS1-4,BTSX,12278.52
Malaria,2012,MLI,YEARS5-9,BTSX,208.15
Malaria,2012,MLI,YEARS10-14,BTSX,67.12
Malaria,2012,MLI,YEARS15-19,BTSX,51.5
Malaria,2012,MLI,YEARS20-24,BTSX,43.81
Malaria,2012,MLI,YEARS25-29,BTSX,36.0
Malaria,2012,MLI,YEARS30-34,BTSX,33.67
Malaria,2012,MLI,YEARS35-39,BTSX,35.9
Malaria,2012,MLI,YEARS40-44,BTSX,40.24
Malaria,2012,MLI,YEARS45-49,BTSX,43.98
Malaria,2012,MLI,YEARS50-54,BTSX,54.06
Malaria,2012,MLI,YEARS55-59,BTSX,68.66
Malaria,2012,MLI,YEARS60-64,BTSX,82.13
Malaria,2012,MLI,YEARS65-69,BTSX,82.28
Malaria,2012,MLI,YEARS70-74,BTSX,102.68
Malaria,2012,MLI,YEARS75-79,BTSX,17.65
Malaria,2012,MLI,YEARS80-84,BTSX,2.09
Malaria,2012,MLI,YEARS85PLUS,BTSX,0.07
Malaria,2012,MLT,YEARS0-1,BTSX,0.0
Malaria,2012,MLT,YEARS1-4,BTSX,0.0
Malaria,2012,MLT,YEARS5-9,BTSX,0.0
Malaria,2012,MLT,YEARS10-14,BTSX,0.0
Malaria,2012,MLT,YEARS15-19,BTSX,0.0
Malaria,2012,MLT,YEARS20-24,BTSX,0.0
Malaria,2012,MLT,YEARS25-29,BTSX,0.0
Malaria,2012,MLT,YEARS30-34,BTSX,0.0
Malaria,2012,MLT,YEARS35-39,BTSX,0.0
Malaria,2012,MLT,YEARS40-44,BTSX,0.0
Malaria,2012,MLT,YEARS45-49,BTSX,0.0
Malaria,2012,MLT,YEARS50-54,BTSX,0.0
Malaria,2012,MLT,YEARS55-59,BTSX,0.0
Malaria,2012,MLT,YEARS60-64,BTSX,0.0
Malaria,2012,PAK,YEARS0-1,BTSX,132.84
Malaria,2012,PAK,YEARS1-4,BTSX,261.16
Malaria,2012,PAK,YEARS5-9,BTSX,370.93
Malaria,2012,PAK,YEARS10-14,BTSX,247.07
Malaria,2012,PAK,YEARS15-19,BTSX,79.41
Malaria,2012,PAK,YEARS20-24,BTSX,79.65
Malaria,2012,PAK,YEARS25-29,BTSX,50.44
Malaria,2012,PAK,YEARS30-34,BTSX,31.47
Malaria,2012,PAK,YEARS35-39,BTSX,53.58
Malaria,2012,PAK,YEARS40-44,BTSX,49.68
Malaria,2012,PAK,YEARS45-49,BTSX,40.61
Malaria,2012,PAK,YEARS50-54,BTSX,53.54
Malaria,2012,MDA,YEARS75-79,BTSX,0.0
Malaria,2012,MDA,YEARS80-84,BTSX,0.0
Malaria,2012,MDA,YEARS85PLUS,BTSX,0.0
Malaria,2012,MDG,YEARS0-1,BTSX,626.59
Malaria,2012,MDG,YEARS1-4,BTSX,598.41
Malaria,2012,MDG,YEARS5-9,BTSX,407.33
Malaria,2012,MDG,YEARS10-14,BTSX,243.05
Malaria,2012,MDG,YEARS15-19,BTSX,81.75
Malaria,2012,MDG,YEARS20-24,BTSX,116.37
Malaria,2012,MDG,YEARS25-29,BTSX,78.84
Malaria,2012,MDG,YEARS30-34,BTSX,83.89
Malaria,2012,MDG,YEARS35-39,BTSX,103.15
Malaria,2012,MDG,YEARS40-44,BTSX,137.01
Malaria,2012,MDG,YEARS45-49,BTSX,137.08
Malaria,2012,MDG,YEARS50-54,BTSX,171.2
Malaria,2012,MDG,YEARS55-59,BTSX,178.87
Malaria,2012,MDG,YEARS60-64,BTSX,203.94
Malaria,2012,NER,YEARS55-59,BTSX,120.55
Malaria,2012,NER,YEARS60-64,BTSX,146.13
Malaria,2012,NER,YEARS65-69,BTSX,140.16
Malaria,2012,NER,YEARS70-74,BTSX,128.64
Malaria,2012,NER,YEARS75-79,BTSX,25.35
Malaria,2012,NER,YEARS80-84,BTSX,3.19
Malaria,2012,NER,YEARS85PLUS,BTSX,0.13
Malaria,2012,NGA,YEARS0-1,BTSX,29721.46
Malaria,2012,NGA,YEARS1-4,BTSX,98399.54
Malaria,2012,NGA,YEARS5-9,BTSX,1562.27
Malaria,2012,NGA,YEARS10-14,BTSX,602.43
Malaria,2012,NGA,YEARS15-19,BTSX,1652.39
Malaria,2012,NGA,YEARS20-24,BTSX,2158.51
Malaria,2012,NGA,YEARS25-29,BTSX,1361.08
Malaria,2012,NGA,YEARS30-34,BTSX,1420.78
Malaria,2012,NGA,YEARS35-39,BTSX,341.25
Malaria,2012,NGA,YEARS40-44,BTSX,411.8
Malaria,2012,NGA,YEARS45-49,BTSX,521.48
Malaria,2012,NGA,YEARS50-54,BTSX,638.34
Malaria,2012,NGA,YEARS55-59,BTSX,763.83
Malaria,2012,NGA,YEARS60-64,BTSX,924.24
Malaria,2012,NGA,YEARS65-69,BTSX,914.58
Malaria,2012,NGA,YEARS70-74,BTSX,926.37
Malaria,2012,NGA,YEARS75-79,BTSX,181.53
Malaria,2012,NGA,YEARS80-84,BTSX,22.91
Malaria,2012,NGA,YEARS85PLUS,BTSX,0.95
Malaria,2012,NIC,YEARS0-1,BTSX,0.0
Malaria,2012,NIC,YEARS1-4,BTSX,0.0
Malaria,2012,NIC,YEARS5-9,BTSX,0.0
Malaria,2012,NIC,YEARS10-14,BTSX,0.0
Malaria,2012,NIC,YEARS15-19,BTSX,0.0
Malaria,2012,NIC,YEARS20-24,BTSX,2.71
Malaria,2012,NIC,YEARS25-29,BTSX,0.0
Malaria,2012,NIC,YEARS30-34,BTSX,0.55
Malaria,2012,NIC,YEARS35-39,BTSX,0.0
Malaria,2012,NIC,YEARS40-44,BTSX,0.0
Malaria,2012,NIC,YEARS45-49,BTSX,0.0
Malaria,2012,NIC,YEARS50-54,BTSX,0.0
Malaria,2012,NIC,YEARS55-59,BTSX,0.0
Malaria,2012,NIC,YEARS60-64,BTSX,0.0
Malaria,2012,NIC,YEARS65-69,BTSX,0.0
Malaria,2012,NIC,YEARS70-74,BTSX,0.0
Malaria,2012,NIC,YEARS75-79,BTSX,0.0
Malaria,2012,NIC,YEARS80-84,BTSX,0.0
Malaria,2012,NIC,YEARS85PLUS,BTSX,0.0
Malaria,2012,NLD,YEARS0-1,BTSX,0.0
Malaria,2012,QAT,YEARS70-74,BTSX,0.0
Malaria,2012,QAT,YEARS75-79,BTSX,0.0
Malaria,2012,QAT,YEARS80-84,BTSX,0.0
Malaria,2012,QAT,YEARS85PLUS,BTSX,0.0
Malaria,2012,ROU,YEARS0-1,BTSX,0.0
Malaria,2012,ROU,YEARS1-4,BTSX,0.0
Malaria,2012,MLT,YEARS70-74,BTSX,0.0
Malaria,2012,MLT,YEARS75-79,BTSX,0.0
Malaria,2012,MLT,YEARS80-84,BTSX,0.0
Malaria,2012,MLT,YEARS85PLUS,BTSX,0.0
Malaria,2012,MMR,YEARS0-1,BTSX,437.05
Malaria,2012,MMR,YEARS1-4,BTSX,737.95
Malaria,2012,MMR,YEARS5-9,BTSX,354.55
Malaria,2012,MMR,YEARS10-14,BTSX,103.79
Malaria,2012,MMR,YEARS15-19,BTSX,272.75
Malaria,2012,MMR,YEARS20-24,BTSX,451.83
Malaria,2012,MMR,YEARS25-29,BTSX,289.9
Malaria,2012,MMR,YEARS30-34,BTSX,186.08
Malaria,2012,MMR,YEARS35-39,BTSX,119.01
Malaria,2012,MMR,YEARS40-44,BTSX,117.56
Malaria,2012,MMR,YEARS45-49,BTSX,136.35
Malaria,2012,MMR,YEARS50-54,BTSX,261.28
Malaria,2012,MMR,YEARS55-59,BTSX,256.01
Malaria,2012,MMR,YEARS60-64,BTSX,179.24
Malaria,2012,MMR,YEARS65-69,BTSX,115.85
Malaria,2012,MMR,YEARS70-74,BTSX,94.39
Malaria,2012,MMR,YEARS75-79,BTSX,15.27
Malaria,2012,MMR,YEARS80-84,BTSX,2.15
Malaria,2012,MMR,YEARS85PLUS,BTSX,0.05
Malaria,2012,MNE,YEARS0-1,BTSX,0.0
Malaria,2012,MNE,YEARS1-4,BTSX,0.0
Malaria,2012,MNE,YEARS5-9,BTSX,0.0
Malaria,2012,MNE,YEARS10-14,BTSX,0.0
Malaria,2012,MNE,YEARS15-19,BTSX,0.0
Malaria,2012,MNE,YEARS20-24,BTSX,0.0
Malaria,2012,MNE,YEARS25-29,BTSX,0.0
Malaria,2012,MNE,YEARS30-34,BTSX,0.0
Malaria,2012,MNE,YEARS35-39,BTSX,0.0
Malaria,2012,MNE,YEARS40-44,BTSX,0.0
Malaria,2012,MNE,YEARS45-49,BTSX,0.0
Malaria,2012,MNE,YEARS50-54,BTSX,0.0
Malaria,2012,MNE,YEARS55-59,BTSX,0.0
Malaria,2012,MNE,YEARS60-64,BTSX,0.0
Malaria,2012,MNE,YEARS65-69,BTSX,0.0
Malaria,2012,MNE,YEARS70-74,BTSX,0.0
Malaria,2012,MNE,YEARS75-79,BTSX,0.0
Malaria,2012,MNE,YEARS80-84,BTSX,0.0
Malaria,2012,MNE,YEARS85PLUS,BTSX,0.0
Malaria,2012,MNG,YEARS0-1,BTSX,0.0
Malaria,2012,MNG,YEARS1-4,BTSX,0.0
Malaria,2012,MNG,YEARS5-9,BTSX,0.0
Malaria,2012,MNG,YEARS10-14,BTSX,0.0
Malaria,2012,MNG,YEARS15-19,BTSX,0.0
Malaria,2012,PER,YEARS40-44,BTSX,0.94
Malaria,2012,PER,YEARS45-49,BTSX,0.85
Malaria,2012,PER,YEARS50-54,BTSX,1.62
Malaria,2012,PER,YEARS55-59,BTSX,1.16
Malaria,2012,PER,YEARS60-64,BTSX,1.38
Malaria,2012,PER,YEARS65-69,BTSX,1.29
Malaria,2012,PER,YEARS70-74,BTSX,1.33
Malaria,2012,PER,YEARS75-79,BTSX,0.3
Malaria,2012,PER,YEARS80-84,BTSX,0.06
Malaria,2012,PER,YEARS85PLUS,BTSX,0.0
Malaria,2012,PHL,YEARS0-1,BTSX,2.87
Malaria,2012,PHL,YEARS1-4,BTSX,4.13
Malaria,2012,PHL,YEARS5-9,BTSX,0.97
Malaria,2012,PHL,YEARS10-14,BTSX,1.17
Malaria,2012,PHL,YEARS15-19,BTSX,2.18
Malaria,2012,PHL,YEARS20-24,BTSX,2.51
Malaria,2012,PHL,YEARS25-29,BTSX,2.81
Malaria,2012,PHL,YEARS30-34,BTSX,1.86
Malaria,2012,PHL,YEARS35-39,BTSX,3.22
Malaria,2012,PHL,YEARS40-44,BTSX,3.01
Malaria,2012,PHL,YEARS45-49,BTSX,2.02
Malaria,2012,PHL,YEARS50-54,BTSX,2.65
Malaria,2012,MUS,YEARS15-19,BTSX,0.0
Malaria,2012,MUS,YEARS20-24,BTSX,0.0
Malaria,2012,MUS,YEARS25-29,BTSX,0.0
Malaria,2012,MUS,YEARS30-34,BTSX,0.0
Malaria,2012,MUS,YEARS35-39,BTSX,0.0
Malaria,2012,MUS,YEARS40-44,BTSX,0.0
Malaria,2012,MUS,YEARS45-49,BTSX,0.0
Malaria,2012,MUS,YEARS50-54,BTSX,0.0
Malaria,2012,MUS,YEARS55-59,BTSX,0.0
Malaria,2012,MUS,YEARS60-64,BTSX,0.0
Malaria,2012,MUS,YEARS65-69,BTSX,0.0
Malaria,2012,MUS,YEARS70-74,BTSX,0.0
Malaria,2012,MUS,YEARS75-79,BTSX,0.0
Malaria,2012,MUS,YEARS80-84,BTSX,0.0
Malaria,2012,MUS,YEARS85PLUS,BTSX,0.0
Malaria,2012,MWI,YEARS0-1,BTSX,1691.77
Malaria,2012,MWI,YEARS1-4,BTSX,3059.23
Malaria,2012,MWI,YEARS5-9,BTSX,588.75
Malaria,2012,MWI,YEARS10-14,BTSX,220.36
Malaria,2012,MWI,YEARS15-19,BTSX,191.88
Malaria,2012,MWI,YEARS20-24,BTSX,194.28
Malaria,2012,MWI,YEARS25-29,BTSX,151.44
Malaria,2012,MWI,YEARS30-34,BTSX,150.07
Malaria,2012,MWI,YEARS35-39,BTSX,157.92
Malaria,2012,MWI,YEARS40-44,BTSX,179.39
Malaria,2012,MWI,YEARS45-49,BTSX,176.94
Malaria,2012,MWI,YEARS50-54,BTSX,230.84
Malaria,2012,MWI,YEARS55-59,BTSX,233.76
Malaria,2012,MWI,YEARS60-64,BTSX,324.81
Malaria,2012,MWI,YEARS65-69,BTSX,310.34
Malaria,2012,MWI,YEARS70-74,BTSX,296.18
Malaria,2012,MWI,YEARS75-79,BTSX,51.18
Malaria,2012,MWI,YEARS80-84,BTSX,6.56
Malaria,2012,MWI,YEARS85PLUS,BTSX,0.31
Malaria,2012,MYS,YEARS0-1,BTSX,0.92
Malaria,2012,MYS,YEARS1-4,BTSX,1.08
Malaria,2012,MYS,YEARS5-9,BTSX,0.14
Malaria,2012,MYS,YEARS10-14,BTSX,0.08
Malaria,2012,PNG,YEARS75-79,BTSX,5.43
Malaria,2012,PNG,YEARS80-84,BTSX,0.56
Malaria,2012,PNG,YEARS85PLUS,BTSX,0.01
Malaria,2012,POL,YEARS0-1,BTSX,0.0
Malaria,2012,POL,YEARS1-4,BTSX,0.0
Malaria,2012,POL,YEARS5-9,BTSX,0.0
Malaria,2012,POL,YEARS10-14,BTSX,0.0
Malaria,2012,POL,YEARS15-19,BTSX,0.0
Malaria,2012,POL,YEARS20-24,BTSX,0.0
Malaria,2012,POL,YEARS25-29,BTSX,0.0
Malaria,2012,POL,YEARS30-34,BTSX,0.0
Malaria,2012,POL,YEARS35-39,BTSX,0.0
Malaria,2012,POL,YEARS40-44,BTSX,0.0
Malaria,2012,POL,YEARS45-49,BTSX,0.0
Malaria,2012,POL,YEARS50-54,BTSX,0.0
Malaria,2012,POL,YEARS55-59,BTSX,0.0
Malaria,2012,POL,YEARS60-64,BTSX,0.0
Malaria,2012,POL,YEARS65-69,BTSX,0.0
Malaria,2012,POL,YEARS70-74,BTSX,0.0
Malaria,2012,POL,YEARS75-79,BTSX,0.0
Malaria,2012,POL,YEARS80-84,BTSX,0.0
Malaria,2012,POL,YEARS85PLUS,BTSX,0.0
Malaria,2012,PRK,YEARS0-1,BTSX,0.0
