"Region","Year","PovRate","PovRate1.9"
"W. Offshoots",1932,0.0343689515674475,0.067656261698654
"World",1932,0.531965443927866,0.55922202129088
"East Asia",1933,0.791289509160907,0.880716386934691
"East. Europe and form. SU",1933,0.369993032385053,0.502942634794714
"Latin America and Carib.",1933,0.595987393884267,0.56734459166811
"MENA",1933,0.468309527599683,0.519906091627995
"South and South-East Asia",1933,0.568786904299022,0.559924074415782
"Sub-Saharan Africa",1933,0.828544961829686,0.863518597841133
"W. Europe",1933,0.296472021716408,0.167799500965785
"W. Offshoots",1933,0.0829283207805437,0.0641766970477052
"World",1933,0.540832903274242,0.561807681247391
"East Asia",1934,0.790186296173786,0.88008467194895
"East. Europe and form. SU",1934,0.350810738130507,0.475359711798323
"Latin America and Carib.",1934,0.570073769145817,0.543902396559117
"MENA",1934,0.457718488828151,0.504176508831386
"South and South-East Asia",1934,0.571949861124149,0.563006987858931
"Sub-Saharan Africa",1934,0.814959573865023,0.851930589054205
"W. Europe",1934,0.287937446479571,0.161062266205654
"W. Offshoots",1934,0.0729551280152566,0.0466973916953183
"World",1934,0.535166432571918,0.554921946945344
"East Asia",1935,0.775521273976135,0.870170399781245
"East. Europe and form. SU",1935,0.31650564898556,0.425656834162104
"Latin America and Carib.",1935,0.559907812163675,0.5322893170125
"MENA",1935,0.450564563735132,0.494168903314067
"South and South-East Asia",1935,0.586169697266059,0.577257072767727
"Sub-Saharan Africa",1935,0.800966059977973,0.839748000812397
"W. Europe",1935,0.268673271470678,0.15291576206383
"W. Offshoots",1935,0.0597816842074941,0.0365318727468501
"World",1935,0.525971039547307,0.546941835216088
"East Asia",1936,0.763029776312946,0.859872042021641
"East. Europe and form. SU",1936,0.294358428514187,0.394155409844312
"Latin America and Carib.",1936,0.549530317579299,0.520797238931594
"MENA",1936,0.432014351548967,0.466710855577703
"South and South-East Asia",1936,0.572884889846018,0.564733189501519
"Sub-Saharan Africa",1936,0.787881012732801,0.826378538850453
"W. Europe",1936,0.292453527524296,0.14877524814808
"W. Offshoots",1936,0.0388607643387579,0.0255695243248666
"World",1936,0.516590809326855,0.533670007019295
"East Asia",1937,0.768336654562343,0.862747188952984
"East. Europe and form. SU",1937,0.269922072979888,0.352233662816613
"Latin America and Carib.",1937,0.581438043116899,0.499490576327183
"MENA",1937,0.424523134751249,0.456123756930312
"South and South-East Asia",1937,0.586625780659514,0.580122401789916
"Sub-Saharan Africa",1937,0.768546621497673,0.808746561843933
"W. Europe",1937,0.28202615936684,0.133638455372623
"W. Offshoots",1937,0.0306083879275838,0.0204962835817718
"World",1937,0.517976002626821,0.52929680921071
"East Asia",1938,0.772056146945419,0.859745126346822
"East. Europe and form. SU",1938,0.268490106149222,0.347017112671197
"Latin America and Carib.",1938,0.58296872860948,0.503276120525432
"MENA",1938,0.418925856050438,0.448940614924326
"South and South-East Asia",1938,0.594691908742325,0.587614968047477
"Sub-Saharan Africa",1938,0.779267502427906,0.817497139442305
"W. Europe",1938,0.271378692466927,0.126353764447905
"W. Offshoots",1938,0.0186145297537337,0.0216641988547896
"World",1938,0.518577946511055,0.528758900657639
"East Asia",1939,0.771154784435043,0.851996228953398
"East. Europe and form. SU",1939,0.2560780040903,0.328440758561523
"Latin America and Carib.",1939,0.577090784581834,0.497978261278992
"MENA",1939,0.419443254271797,0.449073564762284
"South and South-East Asia",1939,0.592140449477088,0.584697905134466
"Sub-Saharan Africa",1939,0.770581658394311,0.808176665764155
"W. Europe",1939,0.248675463715983,0.111885451559499
"W. Offshoots",1939,0.0183163065168662,0.0162372832169607
"World",1939,0.512273059213302,0.520386501261718
"East Asia",1940,0.771357955370617,0.847610699360699
"East. Europe and form. SU",1940,0.264831596052927,0.343604013900905
"Latin America and Carib.",1940,0.573614829031455,0.496818985976035
"MENA",1940,0.399776332816609,0.451165286393718
"South and South-East Asia",1940,0.583617423393779,0.577823778881895
"Sub-Saharan Africa",1940,0.759045362567856,0.810315088280615
"W. Europe",1940,0.256089415464327,0.121349876047977
"W. Offshoots",1940,0.0100469319999997,0.0113460942549185
"World",1940,0.510836328701472,0.520687199438056
"East Asia",1941,0.774963299789674,0.846893926501239
"East. Europe and form. SU",1941,0.26797735147228,0.348422110113582
"Latin America and Carib.",1941,0.488737554237799,0.490232428657494
"MENA",1941,0.398814496264471,0.477857720717078
"South and South-East Asia",1941,0.58332086863801,0.577926510868923
"Sub-Saharan Africa",1941,0.737319684397426,0.797568554231185
"W. Europe",1941,0.263691490149224,0.131779418573799
"W. Offshoots",1941,0.0091249317639724,0.00578978335649865
"World",1941,0.508601759330249,0.523299912311546
"East Asia",1942,0.779541597859795,0.847030482180332
"East. Europe and form. SU",1942,0.27420293402188,0.356677845604488
"Latin America and Carib.",1942,0.516622584914384,0.488297808912481
"MENA",1942,0.400646421700037,0.440014175284584
"South and South-East Asia",1942,0.595271247933059,0.588603596822372
"Sub-Saharan Africa",1942,0.725007352934816,0.794132164925712
"W. Europe",1942,0.253182159912058,0.144363519838433
"W. Offshoots",1942,0.00696150612864736,0.00357209111124259
"World",1942,0.514323885135519,0.527462178010306
"East Asia",1943,0.783089106178231,0.846269775594121
"East. Europe and form. SU",1943,0.271160316331656,0.355679328191502
"Latin America and Carib.",1943,0.501176365031808,0.45909628075971
"MENA",1943,0.354230609200385,0.388195257244006
"South and South-East Asia",1943,0.587941692225291,0.580406055750195
"Sub-Saharan Africa",1943,0.734895644071531,0.7910213942627
"W. Europe",1943,0.25551585258179,0.152523146561108
"W. Offshoots",1943,0.00606137029682741,0.00242003622286212
"World",1943,0.511385709357845,0.522536078798338
"East Asia",1944,0.789982597044617,0.848160273288369
"East. Europe and form. SU",1944,0.288350758718162,0.373605497331616
"Latin America and Carib.",1944,0.506129339389642,0.424142420040971
"MENA",1944,0.394812293971796,0.425260044487786
"South and South-East Asia",1944,0.603383587646229,0.594566944394921
"Sub-Saharan Africa",1944,0.722543374861739,0.780263662905614
"W. Europe",1944,0.334386249547562,0.213327516811918
"W. Offshoots",1944,0.00518399456379698,0.00187189414544727
"World",1944,0.532310574805369,0.536648459238653
"East Asia",1945,0.823544427143421,0.889547025232466
"East. Europe and form. SU",1945,0.31217602416418,0.395575948198747
"Latin America and Carib.",1945,0.512907749506224,0.43715777652786
"MENA",1945,0.407500569038333,0.439233539780647
"South and South-East Asia",1945,0.621111937463518,0.611067811889397
"Sub-Saharan Africa",1945,0.698578012864938,0.761829379807578
"W. Europe",1945,0.339345514549379,0.217576442749452
"W. Offshoots",1945,0.00278423773185639,0.00104816159462468
"World",1945,0.550878220661617,0.557330731837137
"East Asia",1946,0.825860190063448,0.885212958295467
"East. Europe and form. SU",1946,0.314331001348805,0.400832301537958
"Latin America and Carib.",1946,0.488735913240622,0.407863458575648
"MENA",1946,0.378255577979076,0.41243186773483
"South and South-East Asia",1946,0.655859601930505,0.644564177559216
"Sub-Saharan Africa",1946,0.667738145931605,0.737771150185139
"W. Europe",1946,0.348473111690565,0.176239303926761
"W. Offshoots",1946,0.00665072635738735,0.00190081098839615
"World",1946,0.56036192209542,0.557734435831811
"East Asia",1947,0.823086142976854,0.87242241065709
"East. Europe and form. SU",1947,0.280556139778991,0.352098454228557
"Latin America and Carib.",1947,0.506190730337555,0.423585777047959
"MENA",1947,0.367097806247729,0.400325911968396
"South and South-East Asia",1947,0.666239804150997,0.653732016323275
"Sub-Saharan Africa",1947,0.657724863246712,0.725267439125131
"W. Europe",1947,0.301830989280664,0.138769707169708
"W. Offshoots",1947,0.0122663295763855,0.00282791702597112
"World",1947,0.549578592960245,0.542859365844095
"East Asia",1948,0.822906186491503,0.864757732266544
"East. Europe and form. SU",1948,0.213376026538179,0.259501062067142
"Latin America and Carib.",1948,0.491510202158991,0.400266777232884
"MENA",1948,0.34649900968951,0.379911367783913
"South and South-East Asia",1948,0.6670452482598,0.653533305982893
"Sub-Saharan Africa",1948,0.652095049323978,0.718327716579257
"W. Europe",1948,0.271109774179251,0.115281212010133
"W. Offshoots",1948,0.00762133370046611,0.00235736919903299
"World",1948,0.53579972009323,0.524632760858278
"East Asia",1949,0.83114691193608,0.866376656067734
"East. Europe and form. SU",1949,0.199612818378299,0.232890804889231
"Latin America and Carib.",1949,0.448640685694188,0.390558964683783
"MENA",1949,0.356622976908598,0.377396994682858
"South and South-East Asia",1949,0.663633643340903,0.648986529401062
"Sub-Saharan Africa",1949,0.64206423437699,0.709023249942552
"W. Europe",1949,0.219573387090668,0.0901265531859715
"W. Offshoots",1949,0.00810711517456163,0.00302574786092939
"World",1949,0.525667534139909,0.516274883893861
"East Asia",1950,0.823653609395242,0.851587271231669
"East. Europe and form. SU",1950,0.189446652595664,0.212345765975198
"Latin America and Carib.",1950,0.449820200256578,0.38900074789699
"MENA",1950,0.331597093686151,0.365980050457246
"South and South-East Asia",1950,0.668197251596638,0.665518977478213
"Sub-Saharan Africa",1950,0.70010933294811,0.756982658752295
"W. Europe",1950,0.205021078143774,0.0733498550116122
"W. Offshoots",1950,0.00736297543956138,0.00258437458822451
"World",1950,0.531318331575169,0.524385866390236
"East Asia",1951,0.792798281788545,0.827207651653121
"East. Europe and form. SU",1951,0.175528034824435,0.195284858490968
"Latin America and Carib.",1951,0.435234087951267,0.372024117041891
"MENA",1951,0.363818544138729,0.399673120396082
"South and South-East Asia",1951,0.664193749093739,0.662893563652884
"Sub-Saharan Africa",1951,0.693773808749486,0.749927688222292
"W. Europe",1951,0.225840301546861,0.0744552397583629
"W. Offshoots",1951,0.00500365743866757,0.00146213144271888
"World",1951,0.523436627522581,0.515946577388504
"East Asia",1952,0.766149259789283,0.805782184605933
"East. Europe and form. SU",1952,0.167672772745555,0.177486222754465
"Latin America and Carib.",1952,0.436910319738836,0.369707131958025
"MENA",1952,0.361572018434911,0.396610436998856
"South and South-East Asia",1952,0.697593362586495,0.657932927469574
"Sub-Saharan Africa",1952,0.691298453206915,0.747589162948084
"W. Europe",1952,0.202047818589667,0.0637792388492864
"W. Offshoots",1952,0.00183553830856764,0.00109001270507651
"World",1952,0.521189812922764,0.50608620011554
"East Asia",1953,0.732815991252231,0.783100130821703
"East. Europe and form. SU",1953,0.155638636006628,0.157456202194093
"Latin America and Carib.",1953,0.451424087601333,0.387604497872786
"MENA",1953,0.338804157538898,0.397207737377899
"South and South-East Asia",1953,0.70708729744455,0.657785858218626
"Sub-Saharan Africa",1953,0.689023607914202,0.743655550683977
"W. Europe",1953,0.18526362230488,0.0582888334259249
"W. Offshoots",1953,0.00381869995928891,0.000996607409417831
"World",1953,0.511927001436276,0.499085331752734
"East Asia",1954,0.740919349327938,0.799741095907867
"East. Europe and form. SU",1954,0.146478981915017,0.141346692090599
"Latin America and Carib.",1954,0.437717172920172,0.372804190838688
"MENA",1954,0.347477448804343,0.41078466268048
"South and South-East Asia",1954,0.701765420360176,0.692088732433136
"Sub-Saharan Africa",1954,0.685802088430928,0.738744770493604
"W. Europe",1954,0.168417106624514,0.0421349298268948
"W. Offshoots",1954,0.00484802318272376,0.00131867722105622
"World",1954,0.509970608792176,0.509339873852902
"East Asia",1955,0.718237288982973,0.796903951808166
"East. Europe and form. SU",1955,0.125669924105306,0.109954987049882
"Latin America and Carib.",1955,0.431907558722385,0.368888573491758
"MENA",1955,0.34830927814055,0.414546634606243
"South and South-East Asia",1955,0.676421342442332,0.675166112763039
"Sub-Saharan Africa",1955,0.681384534355558,0.734607496176454
"W. Europe",1955,0.138485937021507,0.0319796964380892
"W. Offshoots",1955,0.00213821121208002,0.000788463750535925
"World",1955,0.491468501014927,0.500547031628853
"East Asia",1956,0.682658685681228,0.786552690508045
"East. Europe and form. SU",1956,0.115335152906556,0.0961232045909561
"Latin America and Carib.",1956,0.42765998514218,0.356353266075565
"MENA",1956,0.344925367576146,0.410856429316274
"South and South-East Asia",1956,0.671138764707946,0.646333643887329
"Sub-Saharan Africa",1956,0.678743141075495,0.731382380546881
"W. Europe",1956,0.116207393272045,0.02422007706161
"W. Offshoots",1956,0.00178073790473649,0.000606623590575266
"World",1956,0.476725321685766,0.487657157424029
"East Asia",1957,0.669256842065543,0.792637653770346
"East. Europe and form. SU",1957,0.111611834502911,0.0823578189676793
"Latin America and Carib.",1957,0.460393462089417,0.378413919312958
"MENA",1957,0.357316325763213,0.40477690129362
"South and South-East Asia",1957,0.674446837999915,0.657479683326371
"Sub-Saharan Africa",1957,0.676715156487089,0.730836991764726
"W. Europe",1957,0.110151522751402,0.0259784398799522
"W. Offshoots",1957,0.00211290996291021,0.000616233952502931
"World",1957,0.476455954429872,0.49356051105667
"East Asia",1958,0.65609133639331,0.800557889303756
"East. Europe and form. SU",1958,0.100508402721732,0.0705838236590688
"Latin America and Carib.",1958,0.460104950377577,0.367942582831974
"MENA",1958,0.346597172825113,0.414758655030498
"South and South-East Asia",1958,0.67996206277297,0.667423242523375
"Sub-Saharan Africa",1958,0.675552455539333,0.730539577152912
"W. Europe",1958,0.117051558551493,0.0266228090649936
"W. Offshoots",1958,0.00190757889636555,0.000615547392205044
"World",1958,0.474442580566459,0.498258403722096
"East Asia",1959,0.657103773980644,0.812225045606441
"East. Europe and form. SU",1959,0.0971724868078157,0.066231148936127
"Latin America and Carib.",1959,0.46477119987641,0.373662192430011
"MENA",1959,0.329004416000217,0.377151462582517
"South and South-East Asia",1959,0.667667518292191,0.675368241591637
"Sub-Saharan Africa",1959,0.673656431223214,0.726740558679348
"W. Europe",1959,0.111131022226888,0.0279693132247619
"W. Offshoots",1959,0.00143076459671386,0.000678702255215368
"World",1959,0.470652032239428,0.502607676731586
"East Asia",1960,0.661313236694555,0.817684443372569
"East. Europe and form. SU",1960,0.0828941222519008,0.0491354585242674
"Latin America and Carib.",1960,0.4510783892624,0.359098611090044
"MENA",1960,0.34050151006336,0.395459881095928
"South and South-East Asia",1960,0.688802054792317,0.710486426423968
"Sub-Saharan Africa",1960,0.666266724991223,0.72628104766407
"W. Europe",1960,0.11275439650057,0.0294511306454397
"W. Offshoots",1960,0.00039393403695192,0.000135929937553452
"World",1960,0.475142399607138,0.511137618588866
"East Asia",1961,0.693671672036667,0.834956445503693
"East. Europe and form. SU",1961,0.0737319930118444,0.0396731616708136
"Latin America and Carib.",1961,0.452568992421285,0.365883748769037
"MENA",1961,0.35936035443115,0.392325155716414
"South and South-East Asia",1961,0.637930705721411,0.676220476402905
"Sub-Saharan Africa",1961,0.671465229754285,0.717734008108243
"W. Europe",1961,0.0925294450749927,0.0221436974410899
"W. Offshoots",1961,0.00200727955853,0.000868615709756957
"World",1961,0.468403034579583,0.503771149455118
"East Asia",1962,0.658637146978254,0.830551881460236
"East. Europe and form. SU",1962,0.070093209878579,0.0343225662766537
"Latin America and Carib.",1962,0.410312516102203,0.318622850515004
"MENA",1962,0.34727402968251,0.377117042821687
"South and South-East Asia",1962,0.672697815587226,0.70195918036923
"Sub-Saharan Africa",1962,0.661250698265594,0.70963557970924
"W. Europe",1962,0.0687835544017368,0.0151554737942783
"W. Offshoots",1962,0.00161139335888202,0.000684925965818999
"World",1962,0.461139995972556,0.503518947645672
"East Asia",1963,0.677659200691327,0.835641464304743
"East. Europe and form. SU",1963,0.0699552375418604,0.0312591792730739
"Latin America and Carib.",1963,0.410127292046471,0.320822472668457
"MENA",1963,0.333430078589871,0.359428177815656
"South and South-East Asia",1963,0.598081951457401,0.631129684954869
"Sub-Saharan Africa",1963,0.660168526515593,0.70392920965842
"W. Europe",1963,0.0616484147314546,0.0116838958363503
"W. Offshoots",1963,0.00106666636306504,0.000409748344612134
"World",1963,0.446133605714754,0.485829636877203
"East Asia",1964,0.679044333782503,0.837991881170492
"East. Europe and form. SU",1964,0.0528134572051649,0.0204650745392823
"Latin America and Carib.",1964,0.404784981609992,0.309823486783468
"MENA",1964,0.345977173888469,0.362972359281347
"South and South-East Asia",1964,0.659195491387412,0.660405496163379
"Sub-Saharan Africa",1964,0.652900855183353,0.699438410052808
"W. Europe",1964,0.0607088527644604,0.0097694267162998
"W. Offshoots",1964,0.00103413997073845,0.000355222648080496
"World",1964,0.462046957008599,0.493491703605183
"East Asia",1965,0.682623217986806,0.837464445565216
"East. Europe and form. SU",1965,0.0486661917589877,0.017038643323683
"Latin America and Carib.",1965,0.448589396176518,0.324758113376419
"MENA",1965,0.356374217220826,0.370853385752875
"South and South-East Asia",1965,0.672961831502371,0.663377345048303
"Sub-Saharan Africa",1965,0.65099376413987,0.696643398686769
"W. Europe",1965,0.0454502373700365,0.00782432034349223
"W. Offshoots",1965,0.000816162045586392,0.000240243032952044
"World",1965,0.469774612159853,0.496541718641872
"East Asia",1966,0.659588867172204,0.828842632371195
"East. Europe and form. SU",1966,0.0396470957176436,0.0125045814120956
"Latin America and Carib.",1966,0.442289184650667,0.314492665415307
"MENA",1966,0.337222038186383,0.35989676673618
"South and South-East Asia",1966,0.67922521388148,0.678309786042001
"Sub-Saharan Africa",1966,0.650094543331657,0.694997615298716
"W. Europe",1966,0.0370128014974812,0.00636440817211156
"W. Offshoots",1966,0.000636963566471183,0.000173836606709437
"World",1966,0.463726292917721,0.498174326375103
"East Asia",1967,0.663590080031038,0.83451619032635
"East. Europe and form. SU",1967,0.0348443898254213,0.0099072411141268
"Latin America and Carib.",1967,0.428693370903353,0.296211075530519
"MENA",1967,0.328086400136975,0.359865242034531
"South and South-East Asia",1967,0.643911775188842,0.667993226224212
"Sub-Saharan Africa",1967,0.650816403735673,0.695945368245486
"W. Europe",1967,0.0329871493045158,0.00688721591402079
"W. Offshoots",1967,6.93592159167517e-05,1.05875438626817e-05
"World",1967,0.454744255406317,0.497357735287768
"East Asia",1968,0.675934862453082,0.835602376722363
"East. Europe and form. SU",1968,0.0310910099813257,0.00832058562114528
"Latin America and Carib.",1968,0.419332928379168,0.287493085753255
"MENA",1968,0.327525778065774,0.353386465455496
"South and South-East Asia",1968,0.657773426494821,0.664071181253379
"Sub-Saharan Africa",1968,0.646591537798087,0.690241390701326
"W. Europe",1968,0.0369853996386627,0.005673459583135
"W. Offshoots",1968,0.000108783463203833,1.4746677723113e-05
"World",1968,0.462707454422387,0.496984352500804
"East Asia",1969,0.658733321737638,0.83642225251348
"East. Europe and form. SU",1969,0.0260547987070279,0.00632374394725976
"Latin America and Carib.",1969,0.427085963420857,0.2981532764751
"MENA",1969,0.293467137394389,0.31892303076156
"South and South-East Asia",1969,0.649270336049069,0.647869847910566
"Sub-Saharan Africa",1969,0.635886349864002,0.679751936992636
"W. Europe",1969,0.0201523340195285,0.00333995908316585
"W. Offshoots",1969,5.75043128234618e-05,8.03369076210128e-06
"World",1969,0.453518285406542,0.492932409892008
"East Asia",1970,0.643586211479591,0.839886223473538
"East. Europe and form. SU",1970,0.0214710857673793,0.00506538557847486
"Latin America and Carib.",1970,0.422565188038939,0.30308500890013
"MENA",1970,0.257592140173853,0.267096908608155
"South and South-East Asia",1970,0.643229631463433,0.645400871541322
"Sub-Saharan Africa",1970,0.623599265632839,0.65470731311269
"W. Europe",1970,0.0207542013160868,0.00294070842533462
"W. Offshoots",1970,1.56601047347805e-05,1.67041117170992e-06
"World",1970,0.446203174480218,0.491229987593983
"East Asia",1971,0.630169090296523,0.838226332094421
"East. Europe and form. SU",1971,0.0198568908133805,0.00419117075396672
"Latin America and Carib.",1971,0.370711468939572,0.28817336791286
"MENA",1971,0.291617380524209,0.302775228242425
"South and South-East Asia",1971,0.640452399761259,0.647879390453399
"Sub-Saharan Africa",1971,0.632256545553514,0.669277829016305
"W. Europe",1971,0.015470577549557,0.00249500550175198
"W. Offshoots",1971,1.81350567132683e-05,4.12160379847006e-06
"World",1971,0.440982693699026,0.494952198593042
"East Asia",1972,0.619486004882261,0.836462795027703
"East. Europe and form. SU",1972,0.0218758867268346,0.00422877766944365
"Latin America and Carib.",1972,0.356621588876229,0.267487696834165
"MENA",1972,0.253131775261903,0.265263281106613
"South and South-East Asia",1972,0.642576019812674,0.654905464374906
"Sub-Saharan Africa",1972,0.629963756142618,0.66534562823353
"W. Europe",1972,0.00940243362707914,0.0015856262069126
"W. Offshoots",1972,6.68413780735826e-05,1.71179138968931e-05
"World",1972,0.436639531755411,0.494406744955288
"East Asia",1973,0.608269675756276,0.835556086012787
"East. Europe and form. SU",1973,0.0198984390977993,0.0040039633229332
"Latin America and Carib.",1973,0.340326230799071,0.230474090842843
"MENA",1973,0.238494044341697,0.225512563733522
"South and South-East Asia",1973,0.62840541795161,0.656058871873237
"Sub-Saharan Africa",1973,0.632464487714789,0.671358177164131
"W. Europe",1973,0.00664163263486899,0.00117291310330995
"W. Offshoots",1973,7.12127141929158e-05,5.64860055921146e-06
"World",1973,0.428964398089434,0.491693359015521
"East Asia",1974,0.606316278192292,0.836120447157433
"East. Europe and form. SU",1974,0.0214292047060413,0.00444050545035666
"Latin America and Carib.",1974,0.286540691187964,0.188575998348633
"MENA",1974,0.183982486225401,0.184117897913368
"South and South-East Asia",1974,0.630152844820017,0.648802108460753
"Sub-Saharan Africa",1974,0.629042038672953,0.661948265299081
"W. Europe",1974,0.00624358739719038,0.000818594745686571
"W. Offshoots",1974,4.53405132466204e-05,1.59790355054169e-06
"World",1974,0.42320037684589,0.485361367255493
"East Asia",1975,0.595219861594165,0.836815924216419
"East. Europe and form. SU",1975,0.023126037286534,0.00489227830302765
"Latin America and Carib.",1975,0.238185106320334,0.198947435779109
"MENA",1975,0.199200389654349,0.175368159808727
"South and South-East Asia",1975,0.614244061197975,0.628028088687293
"Sub-Saharan Africa",1975,0.646123487585179,0.673163269576619
"W. Europe",1975,0.00451661923576382,0.000603155306274694
"W. Offshoots",1975,5.07999509790356e-05,3.36030804141481e-06
"World",1975,0.415069909246795,0.482335840518102
"East Asia",1976,0.562014319050487,0.845933579159276
"East. Europe and form. SU",1976,0.0247925044413745,0.00534414954407673
"Latin America and Carib.",1976,0.218383901313767,0.178548712040851
"MENA",1976,0.1832174690322,0.151119457630856
"South and South-East Asia",1976,0.609847548802689,0.62258334862332
"Sub-Saharan Africa",1976,0.642647573814866,0.674166366712998
"W. Europe",1976,0.00304708034626978,0.000470169773580123
"W. Offshoots",1976,6.30213450555645e-05,4.30580618392055e-06
"World",1976,0.403063180145047,0.481659631358347
"East Asia",1977,0.524500940590218,0.856900992528926
"East. Europe and form. SU",1977,0.0264298988536256,0.00580230394140047
"Latin America and Carib.",1977,0.21273057490451,0.169144885628296
"MENA",1977,0.160688006642955,0.146934873452869
"South and South-East Asia",1977,0.618586356403707,0.621646137679493
"Sub-Saharan Africa",1977,0.642407766046087,0.670695651818693
"W. Europe",1977,0.00274512092952988,0.00041271236488992
"W. Offshoots",1977,3.1963240336447e-05,3.29318233769454e-06
"World",1977,0.39466115934815,0.484112410825158
"East Asia",1978,0.528705415110272,0.842474047732071
"East. Europe and form. SU",1978,0.0280730505221226,0.00623801908136451
"Latin America and Carib.",1978,0.184708010313855,0.13798292753595
"MENA",1978,0.166757605491166,0.153959465334286
"South and South-East Asia",1978,0.578660355519908,0.595552760728231
"Sub-Saharan Africa",1978,0.633677940870211,0.666576523983836
"W. Europe",1978,0.00194791857793454,0.000330951722400379
"W. Offshoots",1978,4.59999233334611e-05,8.24165293057845e-06
"World",1978,0.383131632611361,0.471076990219553
"East Asia",1979,0.50113274619544,0.820402255318466
"East. Europe and form. SU",1979,0.0296962040224407,0.00669706647724786
"Latin America and Carib.",1979,0.178998065477689,0.129241557094716
"MENA",1979,0.143553963723173,0.12207730422573
"South and South-East Asia",1979,0.536772931780898,0.584588398542747
"Sub-Saharan Africa",1979,0.638098816115137,0.671748150435989
"W. Europe",1979,0.00210786883097738,0.000297428925543125
"W. Offshoots",1979,0.00650486344341697,0.00427039764604518
"World",1979,0.363986395198672,0.46095971151055
"East Asia",1980,0.461888256984183,0.828701656092654
"East. Europe and form. SU",1980,0.0313408544574183,0.0071243715734327
"Latin America and Carib.",1980,0.119154183674511,0.125483652531551
"MENA",1980,0.171001186190348,0.135632962252725
"South and South-East Asia",1980,0.496213344709487,0.56609546306594
"Sub-Saharan Africa",1980,0.631641683415939,0.660572363295571
"W. Europe",1980,0.00123392680462606,8.89401435553754e-05
"W. Offshoots",1980,0.00645646846176892,0.0042689299308189
"World",1980,0.33856823212691,0.458112347866816
"East Asia",1981,0.488317338047757,0.760536875563274
"East. Europe and form. SU",1981,0.00938067213719516,0.00140667274665484
"Latin America and Carib.",1981,0.217550161909144,0.141204005861457
"MENA",1981,0.163678810936882,0.144882252307686
"South and South-East Asia",1981,0.479617943428366,0.557139473406376
"Sub-Saharan Africa",1981,0.643851662052115,0.670260747232503
"W. Europe",1981,0.00117425058451061,6.34405949318014e-05
"W. Offshoots",1981,0.00647579143702777,0.00526212003890924
"World",1981,0.34917545426701,0.439699104228555
"East Asia",1982,0.472059073887097,0.742888083201184
"East. Europe and form. SU",1982,0.0150842943248865,0.00204300504754236
"Latin America and Carib.",1982,0.216097856300923,0.144151423597028
"MENA",1982,0.158049516845743,0.130195341872664
"South and South-East Asia",1982,0.517595024463541,0.543946252903614
"Sub-Saharan Africa",1982,0.649378513033697,0.678021359950583
"W. Europe",1982,0.00106793261126258,3.74758842008707e-05
"W. Offshoots",1982,0.00578934924782636,0.00521901606074158
"World",1982,0.356921742835202,0.431538759071825
"East Asia",1983,0.4551804351796,0.712609306230314
"East. Europe and form. SU",1983,0.0143046326948145,0.00189979022408923
"Latin America and Carib.",1983,0.240913704949137,0.172264731694999
"MENA",1983,0.156383418512369,0.130536880941448
"South and South-East Asia",1983,0.519336215787902,0.527037787754221
"Sub-Saharan Africa",1983,0.640421052495068,0.665930027426722
"W. Europe",1983,0.00107345465267021,3.82755642493621e-05
"W. Offshoots",1983,0.00556941489273005,0.0051750678696109
"World",1983,0.355345471693001,0.421276274049074
"East Asia",1984,0.443586639523194,0.650646692221716
"East. Europe and form. SU",1984,0.015106641046032,0.00194324888043925
"Latin America and Carib.",1984,0.241200481863744,0.168248677171357
"MENA",1984,0.152260944418766,0.122092562674483
"South and South-East Asia",1984,0.490424326852242,0.515847429741165
"Sub-Saharan Africa",1984,0.632989111426441,0.640832999481204
"W. Europe",1984,0.00133028167016999,4.93197737674552e-05
"W. Offshoots",1984,0.00549024167876135,0.00513071560040352
"World",1984,0.344121385795794,0.399180218070039
"East Asia",1985,0.43512684637917,0.582991384770695
"East. Europe and form. SU",1985,0.0228454980286198,0.00384386315115668
"Latin America and Carib.",1985,0.217858034869739,0.149410493669841
"MENA",1985,0.150515724198268,0.121361303903373
"South and South-East Asia",1985,0.460889268286048,0.498253619754181
"Sub-Saharan Africa",1985,0.60075407774674,0.605066197337588
"W. Europe",1985,0.00114944350094485,3.87756585803262e-05
"W. Offshoots",1985,0.00547839115278444,0.00508668730292088
"World",1985,0.330007766987076,0.372156505761504
"East Asia",1986,0.445928296628117,0.551258472418634
"East. Europe and form. SU",1986,0.0112823484911842,0.00165251260257952
"Latin America and Carib.",1986,0.173368102730286,0.107111579333685
"MENA",1986,0.125385662828509,0.114381785704624
"South and South-East Asia",1986,0.486397411578153,0.491774817902073
"Sub-Saharan Africa",1986,0.593530476034973,0.607122974291537
"W. Europe",1986,0.00115702981481447,3.29112631745801e-05
"W. Offshoots",1986,0.00533719564189139,0.00501241079952373
"World",1986,0.334635915979137,0.358529212562742
"East Asia",1987,0.458876639751079,0.524430783901272
"East. Europe and form. SU",1987,0.00998130465080125,0.00164306661754228
"Latin America and Carib.",1987,0.172856220837164,0.132088180032253
"MENA",1987,0.0848289369491373,0.0945657780738557
"South and South-East Asia",1987,0.504411665123662,0.489773665326522
"Sub-Saharan Africa",1987,0.583876597093756,0.593526221719293
"W. Europe",1987,0.000860426701215547,1.50093004057872e-05
"W. Offshoots",1987,0.00533612306850058,0.00493733702657632
"World",1987,0.341115249300348,0.351558712673965
"East Asia",1988,0.472942202515127,0.552689322045691
