"Region","Year","PovRateAt5DAD"
"Latin America and Carib.",1979,0.409513401133539
"MENA",1979,0.509392453764879
"South and South-East Asia",1979,0.927151344583885
"Sub-Saharan Africa",1979,0.887892213737088
"W. Europe",1979,0.0180071205043434
"W. Offshoots",1979,0.0103224848309321
"World",1979,0.64048305813677
"East Asia",1980,0.872250624569242
"East. Europe and form. SU",1980,0.170781827874818
"Latin America and Carib.",1980,0.402395468894834
"MENA",1980,0.516506258425838
"South and South-East Asia",1980,0.925056808218955
"Sub-Saharan Africa",1980,0.878129980132538
"W. Europe",1980,0.0162367260682406
"W. Offshoots",1980,0.0105120621153492
"World",1980,0.640056024120105
"East Asia",1981,0.869689557111742
"East. Europe and form. SU",1981,0.148012809823659
"Latin America and Carib.",1981,0.432746095287575
"MENA",1981,0.52828593751794
"South and South-East Asia",1981,0.927140535572933
"Sub-Saharan Africa",1981,0.876804254067659
"W. Europe",1981,0.0160401449199201
"W. Offshoots",1981,0.0124839141635236
"World",1981,0.64263148115372
"East Asia",1982,0.869567162413218
"East. Europe and form. SU",1982,0.156969204923646
"Latin America and Carib.",1982,0.436411288774894
"MENA",1982,0.513873139779944
"South and South-East Asia",1982,0.926422895292498
"Sub-Saharan Africa",1982,0.881565854057002
"W. Europe",1982,0.0156396156953803
"W. Offshoots",1982,0.0124477159340837
"World",1982,0.644479000890273
"East Asia",1983,0.86821729404007
"East. Europe and form. SU",1983,0.150332865338668
"Latin America and Carib.",1983,0.476315571216654
"MENA",1983,0.514753434877076
"South and South-East Asia",1983,0.927449240116772
"Sub-Saharan Africa",1983,0.882858974628288
"W. Europe",1983,0.0163752649536057
"W. Offshoots",1983,0.0114975268708016
"World",1983,0.649479588337873
"East Asia",1984,0.866408674626673
"East. Europe and form. SU",1984,0.154605477940023
"Latin America and Carib.",1984,0.481256828478622
"MENA",1984,0.513565475158221
"South and South-East Asia",1984,0.923146174922072
"Sub-Saharan Africa",1984,0.881292915742885
"W. Europe",1984,0.0181508924869823
"W. Offshoots",1984,0.0117651500445381
"World",1984,0.65017224673219
"East Asia",1985,0.863158225450207
"East. Europe and form. SU",1985,0.163763051026089
"Latin America and Carib.",1985,0.459239984874727
"MENA",1985,0.511901403680742
"South and South-East Asia",1985,0.924395382736852
"Sub-Saharan Africa",1985,0.869863670077391
"W. Europe",1985,0.0155513905999957
"W. Offshoots",1985,0.0120330928047118
"World",1985,0.648985829772305
"East Asia",1986,0.859695547620092
"East. Europe and form. SU",1986,0.153219156737916
"Latin America and Carib.",1986,0.396146372340177
"MENA",1986,0.51905543023611
"South and South-East Asia",1986,0.92266817543534
"Sub-Saharan Africa",1986,0.87029318381519
"W. Europe",1986,0.0160044509530222
"W. Offshoots",1986,0.0101348945648011
"World",1986,0.64335788147677
"East Asia",1987,0.855920276182829
"East. Europe and form. SU",1987,0.141590724214299
"Latin America and Carib.",1987,0.434920474005218
"MENA",1987,0.506543860776829
"South and South-East Asia",1987,0.921091233600202
"Sub-Saharan Africa",1987,0.870771929885328
"W. Europe",1987,0.0158028038114255
"W. Offshoots",1987,0.0104660185234239
"World",1987,0.645297132883191
"East Asia",1988,0.855180198227501
"East. Europe and form. SU",1988,0.134538730071818
"Latin America and Carib.",1988,0.434506442176439
"MENA",1988,0.509464381493374
"South and South-East Asia",1988,0.919971168636877
"Sub-Saharan Africa",1988,0.868788609075931
"W. Europe",1988,0.0123616283704593
"W. Offshoots",1988,0.010772288195784
"World",1988,0.64563264916027
"East Asia",1989,0.853218772533184
"East. Europe and form. SU",1989,0.150676358899472
"Latin America and Carib.",1989,0.432523975505907
"MENA",1989,0.523052280513696
"South and South-East Asia",1989,0.917463893801037
"Sub-Saharan Africa",1989,0.885730928856731
"W. Europe",1989,0.00964802143545958
"W. Offshoots",1989,0.0110748611714048
"World",1989,0.649188998049175
"East Asia",1990,0.849478172820531
"East. Europe and form. SU",1990,0.153301504833575
"Latin America and Carib.",1990,0.450991792786325
"MENA",1990,0.495502578666193
"South and South-East Asia",1990,0.912741985644123
"Sub-Saharan Africa",1990,0.892804902759892
"W. Europe",1990,0.00922147113942545
"W. Offshoots",1990,0.00975482651674602
"World",1990,0.648985291354987
"East Asia",1991,0.845401221590525
"East. Europe and form. SU",1991,0.181405166623979
"Latin America and Carib.",1991,0.450853804733084
"MENA",1991,0.482613322017203
"South and South-East Asia",1991,0.912584318468016
"Sub-Saharan Africa",1991,0.896142316969704
"W. Europe",1991,0.010370682882296
"W. Offshoots",1991,0.0117813642388351
"World",1991,0.651070079972028
"East Asia",1992,0.839069396157894
"East. Europe and form. SU",1992,0.235385932729588
"Latin America and Carib.",1992,0.459736719177937
"MENA",1992,0.477511271361696
"South and South-East Asia",1992,0.909676322852398
"Sub-Saharan Africa",1992,0.884290352066649
"W. Europe",1992,0.0119457126304643
"W. Offshoots",1992,0.0120167815111006
"World",1992,0.653408286032652
"East Asia",1993,0.831523642402797
"East. Europe and form. SU",1993,0.314053851459908
"Latin America and Carib.",1993,0.451745411389956
"MENA",1993,0.476150928783733
"South and South-East Asia",1993,0.904996482502367
"Sub-Saharan Africa",1993,0.893016011254048
"W. Europe",1993,0.0146876356912559
"W. Offshoots",1993,0.0120238915880731
"World",1993,0.657444522839444
"East Asia",1994,0.820364948674973
"East. Europe and form. SU",1994,0.344001135460881
"Latin America and Carib.",1994,0.430951427333351
"MENA",1994,0.495071956206685
"South and South-East Asia",1994,0.899827648477429
"Sub-Saharan Africa",1994,0.899285627139526
"W. Europe",1994,0.0137673824231552
"W. Offshoots",1994,0.0120268329170297
"World",1994,0.656318059698612
"East Asia",1995,0.806873288295793
"East. Europe and form. SU",1995,0.321891512851245
"Latin America and Carib.",1995,0.434138922613031
"MENA",1995,0.490604243789059
"South and South-East Asia",1995,0.893366310625569
"Sub-Saharan Africa",1995,0.901820720682992
"W. Europe",1995,0.0149230411674721
"W. Offshoots",1995,0.012108383243266
"World",1995,0.650851847962248
"East Asia",1996,0.790607590377764
"East. Europe and form. SU",1996,0.361117500883195
"Latin America and Carib.",1996,0.447752997255088
"MENA",1996,0.482668574373313
"South and South-East Asia",1996,0.882877700502292
"Sub-Saharan Africa",1996,0.89589098448132
"W. Europe",1996,0.0139188750730067
"W. Offshoots",1996,0.0100501764206609
"World",1996,0.64769800885178
"East Asia",1997,0.782066346341281
"East. Europe and form. SU",1997,0.344283759033509
"Latin America and Carib.",1997,0.440060502992148
"MENA",1997,0.476576852243126
"South and South-East Asia",1997,0.881043019587875
"Sub-Saharan Africa",1997,0.901870321658031
"W. Europe",1997,0.0128939920796904
"W. Offshoots",1997,0.0120670810402331
"World",1997,0.644595583659519
"East Asia",1998,0.771929088645684
"East. Europe and form. SU",1998,0.355097588700882
"Latin America and Carib.",1998,0.427110629917281
"MENA",1998,0.468868517966226
"South and South-East Asia",1998,0.883577827019534
"Sub-Saharan Africa",1998,0.906931807510836
"W. Europe",1998,0.0114279858294737
"W. Offshoots",1998,0.0120491343079978
"World",1998,0.643576740524286
"East Asia",1999,0.757745149883329
"East. Europe and form. SU",1999,0.436004730555947
"Latin America and Carib.",1999,0.423790290316809
"MENA",1999,0.455402093251463
"South and South-East Asia",1999,0.878765089043174
"Sub-Saharan Africa",1999,0.89930220291779
"W. Europe",1999,0.00992145112534441
"W. Offshoots",1999,0.00995516734159127
"World",1999,0.643280169507209
"East Asia",2000,0.726928477097656
"East. Europe and form. SU",2000,0.412989179068565
"Latin America and Carib.",2000,0.392102156012032
"MENA",2000,0.460273830756506
"South and South-East Asia",2000,0.876993493142746
"Sub-Saharan Africa",2000,0.902975969703267
"W. Europe",2000,0.00885987407286063
"W. Offshoots",2000,0.0120708699417978
"World",2000,0.632492704169721
"East Asia",2001,0.706192217011568
"East. Europe and form. SU",2001,0.361857873526661
"Latin America and Carib.",2001,0.401206276712735
"MENA",2001,0.448793917984569
"South and South-East Asia",2001,0.871527757073714
"Sub-Saharan Africa",2001,0.894200737069185
"W. Europe",2001,0.00845867071419161
"W. Offshoots",2001,0.0141432735398228
"World",2001,0.622689614000177
"East Asia",2002,0.678476925042824
"East. Europe and form. SU",2002,0.312925822460758
"Latin America and Carib.",2002,0.401494835476847
"MENA",2002,0.440898465878291
"South and South-East Asia",2002,0.860445261885082
"Sub-Saharan Africa",2002,0.878735244642565
"W. Europe",2002,0.00874174370651376
"W. Offshoots",2002,0.0120064612656915
"World",2002,0.608207144971223
"East Asia",2003,0.657131805863278
"East. Europe and form. SU",2003,0.289679175837988
"Latin America and Carib.",2003,0.391318101385321
"MENA",2003,0.438345291365812
"South and South-East Asia",2003,0.855443767619393
"Sub-Saharan Africa",2003,0.884551293122473
"W. Europe",2003,0.00849369246532101
"W. Offshoots",2003,0.0141172241341656
"World",2003,0.600767043387234
"East Asia",2004,0.627442821668705
"East. Europe and form. SU",2004,0.255552926940795
"Latin America and Carib.",2004,0.36929053633621
"MENA",2004,0.421986236055234
"South and South-East Asia",2004,0.843454692005396
"Sub-Saharan Africa",2004,0.882633635466518
"W. Europe",2004,0.00804854360356543
"W. Offshoots",2004,0.0137702469336849
"World",2004,0.585142969829484
"East Asia",2005,0.583263534622096
"East. Europe and form. SU",2005,0.232976875086507
"Latin America and Carib.",2005,0.34675681358255
"MENA",2005,0.403082513188883
"South and South-East Asia",2005,0.83596703879247
"Sub-Saharan Africa",2005,0.880908477306371
"W. Europe",2005,0.00830649144218361
"W. Offshoots",2005,0.0136583094154678
"World",2005,0.568953868188438
"East Asia",2006,0.556829961104487
"East. Europe and form. SU",2006,0.197925250174573
"Latin America and Carib.",2006,0.320227786295573
"MENA",2006,0.378503512375251
"South and South-East Asia",2006,0.833289442493605
"Sub-Saharan Africa",2006,0.870462027497247
"W. Europe",2006,0.00687047275083357
"W. Offshoots",2006,0.0136611127737353
"World",2006,0.55568811973928
"East Asia",2007,0.520338432674799
"East. Europe and form. SU",2007,0.167511346886956
"Latin America and Carib.",2007,0.301458170301523
"MENA",2007,0.366573988043158
"South and South-East Asia",2007,0.819606555326768
"Sub-Saharan Africa",2007,0.857585404492669
"W. Europe",2007,0.0066136596274049
"W. Offshoots",2007,0.0136164712525905
"World",2007,0.53814300571573
"East Asia",2008,0.496641585350429
"East. Europe and form. SU",2008,0.13595880707781
"Latin America and Carib.",2008,0.277940282084138
"MENA",2008,0.354855974209539
"South and South-East Asia",2008,0.817654162881929
"Sub-Saharan Africa",2008,0.865432884414134
"W. Europe",2008,0.00739725978458706
"W. Offshoots",2008,0.0135816966629826
"World",2008,0.529292403574674
"East Asia",2009,0.466958193749165
"East. Europe and form. SU",2009,0.131094162418153
"Latin America and Carib.",2009,0.272401160205434
"MENA",2009,0.344210106537941
"South and South-East Asia",2009,0.806375392724759
"Sub-Saharan Africa",2009,0.864578444694603
"W. Europe",2009,0.00804302656285877
"W. Offshoots",2009,0.0135826360013107
"World",2009,0.518467718941898
"East Asia",2010,0.4330708777119
"East. Europe and form. SU",2010,0.117356733677951
"Latin America and Carib.",2010,0.254468823569501
"MENA",2010,0.328284926664352
"South and South-East Asia",2010,0.787420174520979
"Sub-Saharan Africa",2010,0.851131251909653
"W. Europe",2010,0.00906694016399571
"W. Offshoots",2010,0.0135771384449683
"World",2010,0.500942931096439
"East Asia",2011,0.393182993273406
"East. Europe and form. SU",2011,0.107687642168957
"Latin America and Carib.",2011,0.240901741153266
"MENA",2011,0.319769924516113
"South and South-East Asia",2011,0.765103469059759
"Sub-Saharan Africa",2011,0.852832574408539
"W. Europe",2011,0.0104006287559644
"W. Offshoots",2011,0.0157127596587284
"World",2011,0.483979633239452
"East Asia",2012,0.351257817081655
"East. Europe and form. SU",2012,0.10305922869284
"Latin America and Carib.",2012,0.224457710987317
"MENA",2012,0.322285783854135
"South and South-East Asia",2012,0.755117634159905
"Sub-Saharan Africa",2012,0.846507101022922
"W. Europe",2012,0.0114190138658515
"W. Offshoots",2012,0.0135982516821917
"World",2012,0.470156431776191
"East Asia",2013,0.276954719486766
"East. Europe and form. SU",2013,0.0965173622554258
"Latin America and Carib.",2013,0.215616766648881
"MENA",2013,0.32134142477863
"South and South-East Asia",2013,0.741017129550704
"Sub-Saharan Africa",2013,0.829662442592449
"W. Europe",2013,0.0119131257884303
"W. Offshoots",2013,0.0138341917778677
"World",2013,0.446854767661154
"East Asia",2014,0.236520011974671
"East. Europe and form. SU",2014,0.103706200193593
"Latin America and Carib.",2014,0.211867514562025
"MENA",2014,0.316603909210143
"South and South-East Asia",2014,0.726452711955869
"Sub-Saharan Africa",2014,0.813893363007725
"W. Europe",2014,0.011214255836817
"W. Offshoots",2014,0.0159651240184212
"World",2014,0.432460268615896
"East Asia",2015,0.200761910524981
"East. Europe and form. SU",2015,0.105506341957385
"Latin America and Carib.",2015,0.206065329992774
"MENA",2015,0.319401889396346
"South and South-East Asia",2015,0.711835001950132
"Sub-Saharan Africa",2015,0.843883174509137
"W. Europe",2015,0.0128062671624241
"W. Offshoots",2015,0.0159577080373781
"World",2015,0.42471045984476
"East Asia",2016,0.176349276489929
"East. Europe and form. SU",2016,0.0982096999084358
"Latin America and Carib.",2016,0.225658226402516
"MENA",2016,0.333484621978568
"South and South-East Asia",2016,0.696228398568033
"Sub-Saharan Africa",2016,0.833570565841267
"W. Europe",2016,0.0116919936773403
"W. Offshoots",2016,0.0138414210482075
"World",2016,0.416367360985371
"East Asia",2017,0.167628145458461
"East. Europe and form. SU",2017,0.0967187216805676
"Latin America and Carib.",2017,0.225675622790131
"MENA",2017,0.325490786720132
"South and South-East Asia",2017,0.682401766470766
"Sub-Saharan Africa",2017,0.83980328605241
"W. Europe",2017,0.00991898041536218
"W. Offshoots",2017,0.0159041373253889
"World",2017,0.412839409067851
"East Asia",2018,0.15204289031152
"East. Europe and form. SU",2018,0.0853589946318514
"Latin America and Carib.",2018,0.223371931887063
"MENA",2018,0.332029933787279
"South and South-East Asia",2018,0.663448683726905
"Sub-Saharan Africa",2018,0.828575947224735
"W. Europe",2018,0.00982554035678228
"W. Offshoots",2018,0.0137946969077449
"World",2018,0.40287907629187
"East Asia",2019,0.137857232850402
"East. Europe and form. SU",2019,0.0809862489864982
"Latin America and Carib.",2019,0.232691239478209
"MENA",2019,0.337257419605631
"South and South-East Asia",2019,0.643251436584453
"Sub-Saharan Africa",2019,0.824930355669419
"W. Europe",2019,0.00973255376852799
"W. Offshoots",2019,0.0137903445937974
"World",2019,0.395265670826529
"East Asia",2020,0.124851081861914
"East. Europe and form. SU",2020,0.0772934848050654
"Latin America and Carib.",2020,0.189866525114596
"MENA",2020,0.333320153945572
"South and South-East Asia",2020,0.620898022987373
"Sub-Saharan Africa",2020,0.820164084101015
"W. Europe",2020,0.00954644125397174
"W. Offshoots",2020,0.0137861756367994
"World",2020,0.381981609530058
"East Asia",2021,0.112599561640869
"East. Europe and form. SU",2021,0.0736210821310847
"Latin America and Carib.",2021,0.18606478927751
"MENA",2021,0.329196618513456
"South and South-East Asia",2021,0.597492330678415
"Sub-Saharan Africa",2021,0.815492224954874
"W. Europe",2021,0.00942542348075102
"W. Offshoots",2021,0.0135446286843489
"World",2021,0.3719544942453
"East Asia",2022,0.101575072739557
"East. Europe and form. SU",2022,0.0699746597828937
"Latin America and Carib.",2022,0.18128090046665
"MENA",2022,0.318532130317891
"South and South-East Asia",2022,0.573876353083167
"Sub-Saharan Africa",2022,0.810350692137067
"W. Europe",2022,0.00935558410767948
"W. Offshoots",2022,0.0135402509577923
"World",2022,0.361584069327237
"East Asia",2023,0.0913219119965483
"East. Europe and form. SU",2023,0.065701316714446
"Latin America and Carib.",2023,0.176330783813574
"MENA",2023,0.309067866889299
"South and South-East Asia",2023,0.55022005865102
"Sub-Saharan Africa",2023,0.808139660268686
"W. Europe",2023,0.00921188233805397
"W. Offshoots",2023,0.0135360599448004
"World",2023,0.35181460677816
"East Asia",2024,0.0837595715539789
"East. Europe and form. SU",2024,0.0609989964940912
"Latin America and Carib.",2024,0.171310809236906
"MENA",2024,0.297643217249889
"South and South-East Asia",2024,0.53084971388691
"Sub-Saharan Africa",2024,0.807859916505251
"W. Europe",2024,0.00906517229803158
"W. Offshoots",2024,0.0135320225460786
"World",2024,0.344154726087856
