"Region","Year","PovRateAt10DAD"
"South and South-East Asia",1979,0.982124737067399
"Sub-Saharan Africa",1979,0.954504663361324
"W. Europe",1979,0.102913136065317
"W. Offshoots",1979,0.0341736616272992
"World",1979,0.736645365838193
"East Asia",1980,0.889660944536091
"East. Europe and form. SU",1980,0.449894659897549
"Latin America and Carib.",1980,0.656299268353566
"MENA",1980,0.79350020754738
"South and South-East Asia",1980,0.981640508660995
"Sub-Saharan Africa",1980,0.952345832129742
"W. Europe",1980,0.0954210580916063
"W. Offshoots",1980,0.0382709461519426
"World",1980,0.734573030202931
"East Asia",1981,0.885639739425015
"East. Europe and form. SU",1981,0.446893545685355
"Latin America and Carib.",1981,0.678009506039691
"MENA",1981,0.794237921264608
"South and South-East Asia",1981,0.98200659314184
"Sub-Saharan Africa",1981,0.95172510542409
"W. Europe",1981,0.0859341871619374
"W. Offshoots",1981,0.0373414932122299
"World",1981,0.735885973041983
"East Asia",1982,0.884751656058997
"East. Europe and form. SU",1982,0.461224806210073
"Latin America and Carib.",1982,0.681711159189267
"MENA",1982,0.793056916267374
"South and South-East Asia",1982,0.982009622020544
"Sub-Saharan Africa",1982,0.953845022766611
"W. Europe",1982,0.084183602848593
"W. Offshoots",1982,0.0395913059300069
"World",1982,0.738932761696049
"East Asia",1983,0.884096806076967
"East. Europe and form. SU",1983,0.450489768568777
"Latin America and Carib.",1983,0.708547328396812
"MENA",1983,0.793131420025655
"South and South-East Asia",1983,0.982113177508538
"Sub-Saharan Africa",1983,0.954922958777519
"W. Europe",1983,0.0832418464722345
"W. Offshoots",1983,0.0379856171866074
"World",1983,0.742148802075286
"East Asia",1984,0.883632558957019
"East. Europe and form. SU",1984,0.454634244696353
"Latin America and Carib.",1984,0.71514686808139
"MENA",1984,0.800304826982743
"South and South-East Asia",1984,0.981482084899294
"Sub-Saharan Africa",1984,0.954159753347488
"W. Europe",1984,0.0902364122438851
"W. Offshoots",1984,0.0395285660241029
"World",1984,0.74553256886983
"East Asia",1985,0.882615647622165
"East. Europe and form. SU",1985,0.451421329537076
"Latin America and Carib.",1985,0.707547157346187
"MENA",1985,0.800639768443816
"South and South-East Asia",1985,0.981777111236519
"Sub-Saharan Africa",1985,0.954958189914797
"W. Europe",1985,0.079599298304757
"W. Offshoots",1985,0.0391325946474231
"World",1985,0.74538593610283
"East Asia",1986,0.881692315582845
"East. Europe and form. SU",1986,0.447167768070683
"Latin America and Carib.",1986,0.658078039011969
"MENA",1986,0.816381281441849
"South and South-East Asia",1986,0.981232092279275
"Sub-Saharan Africa",1986,0.95509759800696
"W. Europe",1986,0.0782328333604642
"W. Offshoots",1986,0.03858629480087
"World",1986,0.742937503645382
"East Asia",1987,0.880801064265201
"East. Europe and form. SU",1987,0.421564397438766
"Latin America and Carib.",1987,0.692215257535176
"MENA",1987,0.81819554166767
"South and South-East Asia",1987,0.980177234898568
"Sub-Saharan Africa",1987,0.956398989228437
"W. Europe",1987,0.0699301385088823
"W. Offshoots",1987,0.0381312597899934
"World",1987,0.744495666795779
"East Asia",1988,0.880117250066784
"East. Europe and form. SU",1988,0.409552285787374
"Latin America and Carib.",1988,0.68729713671488
"MENA",1988,0.82384982937447
"South and South-East Asia",1988,0.980260060572673
"Sub-Saharan Africa",1988,0.956357878590995
"W. Europe",1988,0.0580494624189716
"W. Offshoots",1988,0.0377329101743573
"World",1988,0.744067304103765
"East Asia",1989,0.878990073805513
"East. Europe and form. SU",1989,0.441028630192385
"Latin America and Carib.",1989,0.692266684086269
"MENA",1989,0.832022583160561
"South and South-East Asia",1989,0.979495296291253
"Sub-Saharan Africa",1989,0.956185793059703
"W. Europe",1989,0.0493280260592846
"W. Offshoots",1989,0.0364773479544959
"World",1989,0.747833631697983
"East Asia",1990,0.874081316481708
"East. Europe and form. SU",1990,0.483232420209057
"Latin America and Carib.",1990,0.718410344465478
"MENA",1990,0.804978756418394
"South and South-East Asia",1990,0.97778939471773
"Sub-Saharan Africa",1990,0.959089919381108
"W. Europe",1990,0.0455653031896945
"W. Offshoots",1990,0.036286684773714
"World",1990,0.751511912271067
"East Asia",1991,0.873372591282321
"East. Europe and form. SU",1991,0.54047241111983
"Latin America and Carib.",1991,0.725580941168882
"MENA",1991,0.792849433461891
"South and South-East Asia",1991,0.977594896699723
"Sub-Saharan Africa",1991,0.959857026878003
"W. Europe",1991,0.0461023227938434
"W. Offshoots",1991,0.0363483386099184
"World",1991,0.757029986118845
"East Asia",1992,0.872453260222935
"East. Europe and form. SU",1992,0.566920404322702
"Latin America and Carib.",1992,0.735410813854963
"MENA",1992,0.787296114614777
"South and South-East Asia",1992,0.976360118855591
"Sub-Saharan Africa",1992,0.962078937855487
"W. Europe",1992,0.0458245546310907
"W. Offshoots",1992,0.0385223456418296
"World",1992,0.760392095530937
"East Asia",1993,0.871595427891566
"East. Europe and form. SU",1993,0.667690323825892
"Latin America and Carib.",1993,0.723908807742596
"MENA",1993,0.783653814292975
"South and South-East Asia",1993,0.975571393692078
"Sub-Saharan Africa",1993,0.96637712583205
"W. Europe",1993,0.0540466238251971
"W. Offshoots",1993,0.0405104471417652
"World",1993,0.768583481376251
"East Asia",1994,0.870174503901001
"East. Europe and form. SU",1994,0.662236834204205
"Latin America and Carib.",1994,0.70733170390467
"MENA",1994,0.801902936776469
"South and South-East Asia",1994,0.974145650352809
"Sub-Saharan Africa",1994,0.967559352120871
"W. Europe",1994,0.050964254242021
"W. Offshoots",1994,0.0361120730055925
"World",1994,0.767738225993301
"East Asia",1995,0.868065956844511
"East. Europe and form. SU",1995,0.640645973550239
"Latin America and Carib.",1995,0.705778614150802
"MENA",1995,0.794435984372095
"South and South-East Asia",1995,0.971782154587333
"Sub-Saharan Africa",1995,0.967997989374708
"W. Europe",1995,0.0564093872793775
"W. Offshoots",1995,0.0340268552428558
"World",1995,0.765749409280017
"East Asia",1996,0.865514538900791
"East. Europe and form. SU",1996,0.690709645591905
"Latin America and Carib.",1996,0.710639665201897
"MENA",1996,0.794599969717531
"South and South-East Asia",1996,0.968499464949673
"Sub-Saharan Africa",1996,0.965812351027241
"W. Europe",1996,0.0517633603466485
"W. Offshoots",1996,0.0319405707973825
"World",1996,0.768735489966363
"East Asia",1997,0.86395931799209
"East. Europe and form. SU",1997,0.700106027788424
"Latin America and Carib.",1997,0.703905285484877
"MENA",1997,0.792829585559694
"South and South-East Asia",1997,0.966833121011025
"Sub-Saharan Africa",1997,0.967614293617902
"W. Europe",1997,0.0467028395589129
"W. Offshoots",1997,0.0342288617930112
"World",1997,0.768889075020948
"East Asia",1998,0.863386063410641
"East. Europe and form. SU",1998,0.696373028812329
"Latin America and Carib.",1998,0.697894915595598
"MENA",1998,0.78514031812007
"South and South-East Asia",1998,0.96735193156045
"Sub-Saharan Africa",1998,0.969549295169331
"W. Europe",1998,0.041992107359047
"W. Offshoots",1998,0.0316810948245646
"World",1998,0.768437612652257
"East Asia",1999,0.859982391046261
"East. Europe and form. SU",1999,0.755242257910583
"Latin America and Carib.",1999,0.700989348161869
"MENA",1999,0.779961864249928
"South and South-East Asia",1999,0.967815041508493
"Sub-Saharan Africa",1999,0.968139870747856
"W. Europe",1999,0.0364502120732304
"W. Offshoots",1999,0.0294813380262752
"World",1999,0.77216195437567
"East Asia",2000,0.852743474575659
"East. Europe and form. SU",2000,0.737507463770716
"Latin America and Carib.",2000,0.671319192124717
"MENA",2000,0.77749493074503
"South and South-East Asia",2000,0.96708495749255
"Sub-Saharan Africa",2000,0.969252746909299
"W. Europe",2000,0.0311884250803662
"W. Offshoots",2000,0.0294599908656737
"World",2000,0.76687813955346
"East Asia",2001,0.847672759859929
"East. Europe and form. SU",2001,0.704794487541651
"Latin America and Carib.",2001,0.679945411502949
"MENA",2001,0.77138032394635
"South and South-East Asia",2001,0.965054635841468
"Sub-Saharan Africa",2001,0.967546078977979
"W. Europe",2001,0.0270923550486463
"W. Offshoots",2001,0.0314975219806243
"World",2001,0.763832968562729
"East Asia",2002,0.838985801794781
"East. Europe and form. SU",2002,0.672229625007612
"Latin America and Carib.",2002,0.683953788400044
"MENA",2002,0.764672970237902
"South and South-East Asia",2002,0.961789677010334
"Sub-Saharan Africa",2002,0.964033643289684
"W. Europe",2002,0.0302690411569752
"W. Offshoots",2002,0.0313047598547533
"World",2002,0.759278626220062
"East Asia",2003,0.83166945186088
"East. Europe and form. SU",2003,0.6409914288798
"Latin America and Carib.",2003,0.674730205808817
"MENA",2003,0.759171303573575
"South and South-East Asia",2003,0.959960561795965
"Sub-Saharan Africa",2003,0.96486014376572
"W. Europe",2003,0.0269068365142679
"W. Offshoots",2003,0.0334752277273736
"World",2003,0.754706930298979
"East Asia",2004,0.820722733043182
"East. Europe and form. SU",2004,0.605166477778173
"Latin America and Carib.",2004,0.659022163293891
"MENA",2004,0.731379485161031
"South and South-East Asia",2004,0.955932203633221
"Sub-Saharan Africa",2004,0.963924317909956
"W. Europe",2004,0.0263546989898177
"W. Offshoots",2004,0.0327224629837179
"World",2004,0.745795299988801
"East Asia",2005,0.801803754375733
"East. Europe and form. SU",2005,0.570849680343376
"Latin America and Carib.",2005,0.637617502104153
"MENA",2005,0.709389545958323
"South and South-East Asia",2005,0.952850171548586
"Sub-Saharan Africa",2005,0.962734559015657
"W. Europe",2005,0.0267169453544191
"W. Offshoots",2005,0.0325460382132285
"World",2005,0.736013038783926
"East Asia",2006,0.790210456124386
"East. Europe and form. SU",2006,0.521927191413322
"Latin America and Carib.",2006,0.614730801169618
"MENA",2006,0.697285554680038
"South and South-East Asia",2006,0.951214803442272
"Sub-Saharan Africa",2006,0.958160651226622
"W. Europe",2006,0.0246343886183426
"W. Offshoots",2006,0.0300442182692479
"World",2006,0.727073458409547
"East Asia",2007,0.768014641076053
"East. Europe and form. SU",2007,0.477033528189714
"Latin America and Carib.",2007,0.590662652948173
"MENA",2007,0.686276936847765
"South and South-East Asia",2007,0.948132072379729
"Sub-Saharan Africa",2007,0.953157213079447
"W. Europe",2007,0.0209203431142051
"W. Offshoots",2007,0.029907065877863
"World",2007,0.715368704054513
"East Asia",2008,0.756086418567568
"East. Europe and form. SU",2008,0.419768884828078
"Latin America and Carib.",2008,0.567281468243993
"MENA",2008,0.668081309399448
"South and South-East Asia",2008,0.947499469262633
"Sub-Saharan Africa",2008,0.956236130349592
"W. Europe",2008,0.0225632253575536
"W. Offshoots",2008,0.031870690129411
"World",2008,0.707161632355512
"East Asia",2009,0.735193691162855
"East. Europe and form. SU",2009,0.425279129986986
"Latin America and Carib.",2009,0.563347943600322
"MENA",2009,0.670605165926339
"South and South-East Asia",2009,0.944889164170198
"Sub-Saharan Africa",2009,0.956691505937909
"W. Europe",2009,0.0233735321834495
"W. Offshoots",2009,0.0277270068559734
"World",2009,0.702476873011921
"East Asia",2010,0.706907520306507
"East. Europe and form. SU",2010,0.400244722426081
"Latin America and Carib.",2010,0.547125644011958
"MENA",2010,0.648772025839078
"South and South-East Asia",2010,0.939038735190148
"Sub-Saharan Africa",2010,0.952519648965411
"W. Europe",2010,0.0266085896651986
"W. Offshoots",2010,0.0318247300405199
"World",2010,0.69071768902189
"East Asia",2011,0.685351566680638
"East. Europe and form. SU",2011,0.375609197594945
"Latin America and Carib.",2011,0.530802869795826
"MENA",2011,0.624075969097318
"South and South-East Asia",2011,0.930541051150921
"Sub-Saharan Africa",2011,0.952795546868393
"W. Europe",2011,0.0290333370416942
"W. Offshoots",2011,0.0321852483877263
"World",2011,0.679847281153849
"East Asia",2012,0.650695551940062
"East. Europe and form. SU",2012,0.361967088615173
"Latin America and Carib.",2012,0.510793016943944
"MENA",2012,0.634350989217652
"South and South-East Asia",2012,0.926582171906066
"Sub-Saharan Africa",2012,0.950807161462546
"W. Europe",2012,0.0328912907999408
"W. Offshoots",2012,0.0303292409354485
"World",2012,0.669749201110029
"East Asia",2013,0.608777670128293
"East. Europe and form. SU",2013,0.341048986596777
"Latin America and Carib.",2013,0.501213137711393
"MENA",2013,0.645056826801619
"South and South-East Asia",2013,0.921457371598337
"Sub-Saharan Africa",2013,0.946219594125507
"W. Europe",2013,0.0353320931185924
"W. Offshoots",2013,0.030292424823891
"World",2013,0.657939348415866
"East Asia",2014,0.571648934519032
"East. Europe and form. SU",2014,0.334496193867089
"Latin America and Carib.",2014,0.498946365317894
"MENA",2014,0.642519366345777
"South and South-East Asia",2014,0.917823635947392
"Sub-Saharan Africa",2014,0.943161825222012
"W. Europe",2014,0.0353161193713892
"W. Offshoots",2014,0.0319181443494875
"World",2014,0.648563675809087
"East Asia",2015,0.539184483094204
"East. Europe and form. SU",2015,0.356562441081552
"Latin America and Carib.",2015,0.489516324942033
"MENA",2015,0.647146215859286
"South and South-East Asia",2015,0.912844864613173
"Sub-Saharan Africa",2015,0.950045879373763
"W. Europe",2015,0.0356479890592359
"W. Offshoots",2015,0.0300315947618559
"World",2015,0.642392528240495
"East Asia",2016,0.508936356045559
"East. Europe and form. SU",2016,0.352414933552828
"Latin America and Carib.",2016,0.500503847462319
"MENA",2016,0.642228870370205
"South and South-East Asia",2016,0.908978858733377
"Sub-Saharan Africa",2016,0.948770676324502
"W. Europe",2016,0.0327441933557636
"W. Offshoots",2016,0.0276917293594701
"World",2016,0.63545626002443
"East Asia",2017,0.498234236561291
"East. Europe and form. SU",2017,0.32755524549725
"Latin America and Carib.",2017,0.504150995953643
"MENA",2017,0.633885372830761
"South and South-East Asia",2017,0.903451610595348
"Sub-Saharan Africa",2017,0.950594842981476
"W. Europe",2017,0.0304129002271885
"W. Offshoots",2017,0.0275556060511877
"World",2017,0.632711956697262
"East Asia",2018,0.477219771300324
"East. Europe and form. SU",2018,0.31166053768904
"Latin America and Carib.",2018,0.501985073877707
"MENA",2018,0.638264654385808
"South and South-East Asia",2018,0.898813717632304
"Sub-Saharan Africa",2018,0.947861091238153
"W. Europe",2018,0.0293600602950246
"W. Offshoots",2018,0.0254759827453144
"World",2018,0.626593335633848
"East Asia",2019,0.45686175075067
"East. Europe and form. SU",2019,0.291218694733399
"Latin America and Carib.",2019,0.506174888250311
"MENA",2019,0.645610653188095
"South and South-East Asia",2019,0.892535264299474
"Sub-Saharan Africa",2019,0.946305459439905
"W. Europe",2019,0.0283039670234369
"W. Offshoots",2019,0.0254687133337328
"World",2019,0.620937683613872
"East Asia",2020,0.437163332029536
"East. Europe and form. SU",2020,0.281453708057073
"Latin America and Carib.",2020,0.468120652953819
"MENA",2020,0.64422191396644
"South and South-East Asia",2020,0.881964707356636
"Sub-Saharan Africa",2020,0.944649521693432
"W. Europe",2020,0.0276238441191744
"W. Offshoots",2020,0.0252212212623586
"World",2020,0.610437426185327
"East Asia",2021,0.417508704630316
"East. Europe and form. SU",2021,0.271370618044077
"Latin America and Carib.",2021,0.46151890914582
"MENA",2021,0.642176993653824
"South and South-East Asia",2021,0.870556073448985
"Sub-Saharan Africa",2021,0.943178104723609
"W. Europe",2021,0.0269404154902506
"W. Offshoots",2021,0.0252140545264754
"World",2021,0.602475519208229
"East Asia",2022,0.398624401894804
"East. Europe and form. SU",2022,0.260324433523315
"Latin America and Carib.",2022,0.453454214747365
"MENA",2022,0.639065896262177
"South and South-East Asia",2022,0.858520912614389
"Sub-Saharan Africa",2022,0.941475273402623
"W. Europe",2022,0.0264667132770151
"W. Offshoots",2022,0.0252070820475139
"World",2022,0.594283363647965
"East Asia",2023,0.380036047075597
"East. Europe and form. SU",2023,0.248427631024557
"Latin America and Carib.",2023,0.445084663989517
"MENA",2023,0.635860128123155
"South and South-East Asia",2023,0.84574415574746
"Sub-Saharan Africa",2023,0.940516507340571
"W. Europe",2023,0.0260119155569625
"W. Offshoots",2023,0.0252004100046275
"World",2023,0.586005888844598
"East Asia",2024,0.364530624760983
"East. Europe and form. SU",2024,0.236696157555357
"Latin America and Carib.",2024,0.436660279023513
"MENA",2024,0.632100806081428
"South and South-East Asia",2024,0.83203176060064
"Sub-Saharan Africa",2024,0.940274790569683
"W. Europe",2024,0.0253386438364693
"W. Offshoots",2024,0.0251939839063901
"World",2024,0.578206308958689
